,carnival_male,carnival_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,1.1782156,1.231699,"('unsociable', 'sociable')",-0.5069821,-0.5294409,0.3356168,0.3511291,0.0155123
1,-0.058826264,-0.36345422,"('unfriendly', 'friendly')",2.1016858,1.8709552,1.0214298,0.7537505,-0.2676793
2,0.18188447,0.26000184,"('unlikable', 'likable')",0.42027363,0.46321633,0.301079,0.3616091,0.0605301
3,-0.24285442,0.08818768,"('repellent', 'pleasant')",0.09908055,0.23649271,-0.0718869,0.1623402,0.2342271
4,-0.78659487,-0.96993583,"('disliked', 'liked')",-7.072371,-7.2715416,-3.9294829,-4.1207385,-0.1912556
5,-0.89501286,-1.2385682,"('distant', 'outgoing')",0.047740016,-0.09657714,-0.4236364,-0.6675727,-0.2439363
6,-1.4978496,-1.8014011,"('distant', 'open')",0.2855839,0.13363846,-0.6061329,-0.8338813,-0.2277484
7,0.972943,1.2603424,"('insensitive', 'sensitive')",0.7796711,0.86198014,0.876307,1.0611613,0.1848543
8,0.12819153,-0.08113822,"('unaffectionate', 'affectionate')",0.83936524,0.64390904,0.4837784,0.2813854,-0.202393
9,0.7166757,0.6615224,"('unaffectionate', 'caring')",1.3022828,1.2675508,1.0094793,0.9645366,-0.0449427
10,0.28874424,0.65018487,"('unsympathetic', 'sympathetic')",-0.35641864,-0.17308256,-0.0338372,0.2385512,0.2723884
11,0.27682918,0.547625,"('unhelpful', 'helpful')",1.7351018,1.8738683,1.0059655,1.2107466,0.2047811
12,1.1889989,1.2586174,"('unsupportive', 'supportive')",-1.6118045,-1.6064925,-0.2114028,-0.1739376,0.0374652
13,0.97205013,1.1085396,"('impolite', 'polite')",-0.4339481,-0.3889956,0.269051,0.359772,0.090721
14,1.7370516,1.9540771,"('antisocial', 'social')",0.06875804,0.14480728,0.9029048,1.0494422,0.1465374
15,0.7629576,0.53880244,"('boring', 'funny')",0.047185823,0.017796597,0.4050717,0.2782995,-0.1267722
16,-0.97930753,-0.9837672,"('unpopular', 'popular')",-0.119329765,-0.16724125,-0.5493187,-0.5755042,-0.0261855
17,-0.913763,-0.7990415,"('nasty', 'nice')",-0.64325845,-0.6491089,-0.7785107,-0.7240752,0.0544355
18,0.40465528,0.24867687,"('disagreeable', 'welcoming')",-0.7288796,-0.82991725,-0.1621121,-0.2906202,-0.1285081
19,-1.331636,-1.3967866,"('inhospitable', 'hospitable')",-0.23782936,-0.32159808,-0.7847326,-0.8591923,-0.0744597
20,-0.48873708,-0.29461092,"('rough', 'thoughtful')",1.17598,1.172831,0.3436214,0.4391101,0.0954887
21,0.570066,0.8605122,"('immoral', 'moral')",-1.2924502,-1.108505,-0.3611921,-0.1239964,0.2371957
22,0.12347267,0.2508504,"('untrustworthy', 'trustworthy')",-0.779245,-0.7001875,-0.3278862,-0.2246685,0.1032177
23,0.6077043,0.91100323,"('insincere', 'sincere')",6.200378,6.289944,3.4040411,3.6004736,0.1964325
24,0.7562753,0.8124964,"('dishonest', 'honest')",0.90311074,0.9003095,0.829693,0.856403,0.02671
25,-0.6757824,-0.88167423,"('egoistic', 'altruistic')",1.3026412,1.1001658,0.3134294,0.1092458,-0.2041836
26,2.0744624,1.8832084,"('hardhearted', 'benevolent')",2.0786157,1.8890264,2.076539,1.8861175,-0.1904215
27,0.24865267,0.2415404,"('hardhearted', 'softhearted')",1.078573,0.96943766,0.6636128,0.605489,-0.0581238
28,-0.16649269,-0.10398982,"('disloyal', 'loyal')",0.83776456,0.786472,0.3356359,0.3412411,0.0056052
29,-0.34235653,-0.4875291,"('unfair', 'fair')",-0.29576677,-0.4203367,-0.3190616,-0.4539329,-0.1348713
30,1.9553678,2.1225867,"('intolerant', 'tolerant')",0.6406697,0.7236761,1.2980187,1.4231315,0.1251128
31,-2.0556583,-2.331134,"('evil', 'good')",-0.29562414,-0.49490282,-1.1756413,-1.4130185,-0.2373772
32,0.8890663,0.9427945,"('unkind', 'kind')",0.7014582,0.6605233,0.7952622,0.8016589,0.0063967
33,-0.26077795,-0.39741683,"('wrong', 'right')",0.09515792,-0.047132984,-0.08281,-0.2222749,-0.1394649
34,-0.034888163,0.17797397,"('mean', 'honorable')",5.0129457,5.146958,2.4890287,2.6624658,0.1734371
35,-2.1232076,-2.5444486,"('corrupt', 'incorrupt')",-0.42043456,-0.64891255,-1.271821,-1.5966806,-0.3248596
36,-1.9921367,-2.2810516,"('hostile', 'amicable')",0.5643155,0.32558864,-0.7139106,-0.9777315,-0.2638209
37,-0.31230697,-0.193039,"('fake', 'genuine')",0.5115421,0.52438754,0.0996176,0.1656743,0.0660567
38,-0.1609453,-0.17680863,"('untruthful', 'truthful')",0.19897033,0.26644072,0.0190125,0.044816,0.0258035
39,1.5584582,1.7011341,"('exploitative', 'cooperative')",0.26371068,0.24552289,0.9110844,0.9733285,0.0622441
40,0.28995696,0.25748,"('stingy', 'generous')",-2.1577234,-2.341958,-0.9338832,-1.0422391,-0.1083559
41,0.5633851,0.6194129,"('unforgiving', 'forgiving')",0.23079604,0.20713285,0.3970906,0.4132729,0.0161823
42,0.42189953,0.65469086,"('unreliable', 'reliable')",-2.7586308,-2.7156005,-1.1683656,-1.0304549,0.1379107
43,1.492161,1.7024046,"('irresponsible', 'responsible')",1.3202679,1.3918347,1.4062145,1.5471196,0.1409051
44,-1.7679635,-1.7567552,"('prejudiced', 'unprejudiced')",-1.5380316,-1.5774707,-1.6529975,-1.6671129,-0.0141154
45,0.20516464,0.5617768,"('incompetent', 'competent')",0.422175,0.51094353,0.3136698,0.5363601,0.2226903
46,1.3304828,1.6855204,"('uncompetitive', 'competitive')",-1.1589875,-1.0980088,0.0857477,0.2937558,0.2080081
47,-0.16177641,-0.034687597,"('stupid', 'smart')",5.915736,6.116689,2.8769798,3.0410008,0.164021
48,0.80820364,0.8498671,"('unintelligent', 'intelligent')",-0.0016089845,0.024321023,0.4032973,0.4370941,0.0337968
49,-0.3370756,-0.19151899,"('unable', 'able')",-0.8002049,-0.63752407,-0.5686402,-0.4145215,0.1541187
50,-1.3377677,-1.2754192,"('clumsy', 'skillful')",-0.34216547,-0.34793764,-0.8399666,-0.8116784,0.0282882
51,0.43289933,0.46111897,"('uneducated', 'educated')",0.072854,0.06365131,0.2528767,0.2623851,0.0095084
52,-1.1337054,-1.4117179,"('irrational', 'rational')",0.018398453,-0.11824496,-0.5576535,-0.7649814,-0.2073279
53,-0.90431297,-0.99769294,"('uncreative', 'creative')",0.5634808,0.45056733,-0.1704161,-0.2735628,-0.1031467
54,0.051125463,-0.07762193,"('incapable', 'capable')",0.9924981,1.0047157,0.5218118,0.4635469,-0.0582649
55,0.90266454,1.2604725,"('incompetent', 'clever')",-0.19188067,-0.012139816,0.3553919,0.6241664,0.2687745
56,2.2784207,2.4602003,"('impractical', 'practical')",0.4119917,0.6108958,1.3452061,1.5355481,0.190342
57,0.0421762,0.1648028,"('unimaginative', 'imaginative')",-2.8938215,-2.8686826,-1.4258226,-1.3519399,0.0738827
58,0.42209065,0.5536374,"('undiscriminating', 'discriminating')",0.3345926,0.33846152,0.3783416,0.4460495,0.0677079
59,-0.93384695,-1.0652802,"('foolish', 'wise')",0.3417808,0.3448379,-0.2960331,-0.3602211,-0.064188
60,1.6647948,2.0583088,"('inefficient', 'efficient')",0.050299272,0.2875241,0.857547,1.1729164,0.3153694
61,0.19296211,0.1369724,"('illogical', 'logical')",0.77845174,0.67054856,0.4857069,0.4037605,-0.0819464
62,0.8667058,1.2752439,"('incompetent', 'brilliant')",0.47619328,0.6792302,0.6714495,0.977237,0.3057875
63,0.4764888,0.7251818,"('unperceptive', 'insightful')",0.7428916,0.82595176,0.6096902,0.7755668,0.1658766
64,0.17656784,0.14563933,"('shy', 'confident')",-6.552104,-6.508123,-3.187768,-3.1812418,0.0065262
65,1.0385852,1.2805644,"('insecure', 'secure')",0.27727425,0.4167356,0.6579297,0.84865,0.1907203
66,-1.1070081,-1.1437465,"('inactive', 'active')",0.4397257,0.25410014,-0.3336412,-0.4448232,-0.111182
67,-0.12194733,-0.08799831,"('doubtful', 'determined')",-0.3130064,-0.22596757,-0.2174769,-0.1569829,0.060494
68,-0.57897776,-0.5321232,"('dependent', 'independent')",-0.8020558,-0.7949467,-0.6905168,-0.6635349,0.0269819
69,-1.2783928,-1.468925,"('lazy', 'industrious')",-0.36910307,-0.51256025,-0.8237479,-0.9907426,-0.1669947
70,1.2582248,1.5845758,"('lethargic', 'energetic')",0.32986385,0.42585742,0.7940444,1.0052166,0.2111722
71,0.7465119,0.58131975,"('diffident', 'self-confident')",0.5560367,0.4605639,0.6512743,0.5209419,-0.1303324
72,1.4967171,1.5835136,"('unambitious', 'ambitious')",0.63275355,0.67243546,1.0647353,1.1279745,0.0632392
73,0.10456284,0.089771256,"('helpless', 'self-reliant')",-3.1662917,-3.2135396,-1.5308645,-1.5618842,-0.0310197
74,1.1013377,1.2025185,"('undedicated', 'dedicated')",0.17469089,0.1455361,0.6380143,0.6740273,0.036013
75,-1.0726784,-1.1789522,"('meek', 'impulsive')",-0.82205194,-0.8160097,-0.9473652,-0.997481,-0.0501158
76,0.391226,0.7213974,"('anxious', 'daring')",-0.18303435,-0.116357885,0.1040958,0.3025198,0.198424
77,0.20607717,0.41063178,"('unmotivated', 'motivated')",-1.0780376,-0.9291228,-0.4359802,-0.2592455,0.1767347
78,-0.04203867,0.06378398,"('nonresilient', 'resilient')",0.17289697,0.16242109,0.0654292,0.1131025,0.0476733
