,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.5255917,0.5150443,"('unsociable', 'sociable')",-0.3721462,-0.46766144,0.0767227,0.0236914,-0.0530313
1,1.3369861,1.4001396,"('unfriendly', 'friendly')",1.7338657,1.659343,1.5354259,1.5297413,-0.0056846
2,-0.6676861,-0.7265971,"('unlikable', 'likable')",0.32320666,0.36496663,-0.1722397,-0.1808152,-0.0085755
3,-0.50253636,-0.32935703,"('repellent', 'pleasant')",0.88455373,0.9467186,0.1910087,0.3086808,0.1176721
4,0.26332235,0.378334,"('disliked', 'liked')",-7.1939263,-7.370168,-3.465302,-3.4959171,-0.0306151
5,1.0100046,0.9885195,"('distant', 'outgoing')",-0.11957711,-0.064443044,0.4452138,0.4620382,0.0168244
6,0.6014968,0.6322183,"('distant', 'open')",-0.058552705,0.03980178,0.2714721,0.33601,0.0645379
7,0.8191934,0.94461566,"('insensitive', 'sensitive')",0.5577292,0.6744237,0.6884613,0.8095196,0.1210583
8,0.16296995,0.09885004,"('unaffectionate', 'affectionate')",0.74473166,0.747595,0.4538508,0.4232225,-0.0306283
9,1.2433,1.2640741,"('unaffectionate', 'caring')",1.3256094,1.4892209,1.2844547,1.3766475,0.0921928
10,-0.011172623,0.033775114,"('unsympathetic', 'sympathetic')",-0.5746212,-0.5114866,-0.2928969,-0.2388557,0.0540412
11,-0.33930516,-0.3793748,"('unhelpful', 'helpful')",1.9291996,2.101185,0.7949472,0.8609052,0.065958
12,1.6117088,1.7333043,"('unsupportive', 'supportive')",-1.9182147,-1.8720578,-0.153253,-0.0693768,0.0838762
13,0.7406634,0.662731,"('impolite', 'polite')",-0.7287717,-0.6766234,0.0059459,-0.0069462,-0.0128921
14,0.41194868,0.39518756,"('antisocial', 'social')",-0.46523148,-0.4537635,-0.0266414,-0.029288,-0.0026466
15,-0.1777076,-0.32523027,"('boring', 'funny')",-0.22384751,-0.17268689,-0.2007776,-0.2489586,-0.048181
16,-0.94513124,-0.84099,"('unpopular', 'popular')",0.14262408,0.14010116,-0.4012536,-0.3504444,0.0508092
17,-0.45241863,-0.41396698,"('nasty', 'nice')",-0.6770475,-0.6013516,-0.564733,-0.5076593,0.0570737
18,-0.55601263,-0.49811032,"('disagreeable', 'welcoming')",-0.43280923,-0.42012677,-0.4944109,-0.4591185,0.0352924
19,-0.0072113005,-0.040818386,"('inhospitable', 'hospitable')",-0.41319126,-0.36457863,-0.2102013,-0.2026985,0.0075028
20,0.8034599,0.8187962,"('rough', 'thoughtful')",1.0588499,1.0284249,0.9311549,0.9236106,-0.0075443
21,0.93818444,0.8777472,"('immoral', 'moral')",-0.5117618,-0.47600853,0.2132113,0.2008693,-0.012342
22,0.23894033,0.20380914,"('untrustworthy', 'trustworthy')",-0.9190402,-0.8739619,-0.3400499,-0.3350764,0.0049735
23,0.8060404,0.84751767,"('insincere', 'sincere')",6.5062704,6.705695,3.6561553,3.7766063,0.120451
24,1.2896843,1.2982519,"('dishonest', 'honest')",1.2457656,1.3781667,1.267725,1.3382093,0.0704843
25,0.660577,0.64541626,"('egoistic', 'altruistic')",1.3891828,1.2816082,1.0248799,0.9635122,-0.0613677
26,1.7426869,1.6245751,"('hardhearted', 'benevolent')",1.434825,1.2351509,1.5887558,1.429863,-0.1588928
27,0.59834206,0.5089749,"('hardhearted', 'softhearted')",1.4542115,1.4091631,1.0262768,0.959069,-0.0672078
28,0.33269566,0.29429132,"('disloyal', 'loyal')",1.2305685,1.2743711,0.7816321,0.7843312,0.0026991
29,-0.3599525,-0.28134093,"('unfair', 'fair')",-0.3366865,-0.47656214,-0.3483195,-0.3789515,-0.030632
30,0.7808078,0.8219651,"('intolerant', 'tolerant')",0.62722456,0.6894199,0.7040162,0.7556925,0.0516763
31,-0.8342145,-0.70520365,"('evil', 'good')",-0.84388906,-0.936245,-0.8390518,-0.8207244,0.0183274
32,0.86269593,0.73865604,"('unkind', 'kind')",0.9644076,0.8602481,0.9135518,0.7994521,-0.1140997
33,0.5490062,0.5033741,"('wrong', 'right')",-0.3293539,-0.3154571,0.1098262,0.0939585,-0.0158677
34,0.5887299,0.76314104,"('mean', 'honorable')",6.1679945,6.3684382,3.3783622,3.5657897,0.1874275
35,-0.91458213,-0.960858,"('corrupt', 'incorrupt')",-0.4013796,-0.44391912,-0.6579809,-0.7023885,-0.0444076
36,-0.59706587,-0.44014972,"('hostile', 'amicable')",-0.20071688,-0.31114325,-0.3988914,-0.3756465,0.0232449
37,0.665572,0.6824075,"('fake', 'genuine')",0.56653225,0.62137103,0.6160522,0.6518893,0.0358371
38,0.32460666,0.38994655,"('untruthful', 'truthful')",0.45981106,0.6314393,0.3922089,0.510693,0.1184841
39,1.6054485,1.4998407,"('exploitative', 'cooperative')",0.118604645,0.15189181,0.8620266,0.8258663,-0.0361603
40,0.02499013,0.2699719,"('stingy', 'generous')",-1.7031604,-1.8041555,-0.8390852,-0.7670918,0.0719934
41,0.49724042,0.61463845,"('unforgiving', 'forgiving')",-0.21737146,-0.24197586,0.1399345,0.1863313,0.0463968
42,0.39049503,0.41244432,"('unreliable', 'reliable')",-3.718864,-3.6896775,-1.6641845,-1.6386166,0.0255679
43,1.1172385,1.1010845,"('irresponsible', 'responsible')",0.46649113,0.5001986,0.7918648,0.8006415,0.0087767
44,-2.146586,-2.2482903,"('prejudiced', 'unprejudiced')",-1.6728742,-1.735067,-1.9097301,-1.9916787,-0.0819486
45,0.74159586,0.98579687,"('incompetent', 'competent')",-0.13785079,-0.14129296,0.3018726,0.4222519,0.1203793
46,0.19376186,0.31651527,"('uncompetitive', 'competitive')",-1.1096793,-1.1212481,-0.4579588,-0.4023664,0.0555924
47,0.72215694,0.6932406,"('stupid', 'smart')",5.4370594,5.640497,3.0796082,3.1668689,0.0872607
48,0.68826985,0.7322065,"('unintelligent', 'intelligent')",0.5185823,0.49515215,0.6034261,0.6136793,0.0102532
49,0.4223137,0.43534735,"('unable', 'able')",-0.26617542,-0.096028075,0.0780691,0.1696596,0.0915905
50,-1.1662897,-1.1853708,"('clumsy', 'skillful')",-0.11103718,-0.10331331,-0.6386634,-0.6443421,-0.0056787
51,0.62946093,0.54678035,"('uneducated', 'educated')",0.7319479,0.6384842,0.6807044,0.5926323,-0.0880721
52,-0.95826405,-1.1102743,"('irrational', 'rational')",-0.048445106,-0.08468531,-0.5033545,-0.5974798,-0.0941253
53,0.38872188,0.41014624,"('uncreative', 'creative')",0.33051786,0.28434682,0.3596199,0.3472465,-0.0123734
54,0.67550707,0.5885849,"('incapable', 'capable')",0.9272307,1.0128368,0.8013689,0.8007109,-0.000658
55,0.53209186,0.60853887,"('incompetent', 'clever')",0.23645246,0.2779135,0.3842722,0.4432262,0.058954
56,1.8983057,1.9607338,"('impractical', 'practical')",-0.49897984,-0.39596844,0.6996629,0.7823827,0.0827198
57,-1.0510527,-0.9839194,"('unimaginative', 'imaginative')",-3.4480567,-3.5149746,-2.2495546,-2.2494469,0.0001077
58,0.63660073,0.821126,"('undiscriminating', 'discriminating')",0.09601306,0.10914964,0.3663069,0.4651378,0.0988309
59,-0.4304732,-0.5181247,"('foolish', 'wise')",0.054856397,0.13022882,-0.1878084,-0.1939479,-0.0061395
60,1.1812595,1.2172275,"('inefficient', 'efficient')",0.08479372,0.22868127,0.6330266,0.7229544,0.0899278
61,1.2272158,1.076318,"('illogical', 'logical')",0.6664315,0.5357681,0.9468236,0.806043,-0.1407806
62,0.83481276,0.91218483,"('incompetent', 'brilliant')",0.40636098,0.6350772,0.6205869,0.773631,0.1530441
63,1.6395625,1.7432141,"('unperceptive', 'insightful')",0.5512186,0.6241421,1.0953906,1.1836782,0.0882876
64,-1.022662,-1.1046416,"('shy', 'confident')",-7.046174,-7.1574135,-4.0344181,-4.1310277,-0.0966096
65,-0.6130721,-0.68609864,"('insecure', 'secure')",-0.4736922,-0.37406823,-0.5433822,-0.5300834,0.0132988
66,-1.0748483,-1.1748053,"('inactive', 'active')",0.17744757,0.094808176,-0.4487004,-0.5399985,-0.0912981
67,-0.037187926,-0.11440302,"('doubtful', 'determined')",-0.57593507,-0.61950785,-0.3065615,-0.3669554,-0.0603939
68,0.00926668,-0.06171884,"('dependent', 'independent')",-0.4978033,-0.4914419,-0.2442683,-0.2765804,-0.0323121
69,0.14730161,0.06659303,"('lazy', 'industrious')",-1.0140598,-1.067765,-0.4333791,-0.500586,-0.0672069
70,0.18422304,0.23869699,"('lethargic', 'energetic')",0.1695093,0.26209432,0.1768662,0.2503957,0.0735295
71,1.949639,1.935436,"('diffident', 'self-confident')",0.31227008,0.3423537,1.1309545,1.1388948,0.0079403
72,0.30283722,0.32137433,"('unambitious', 'ambitious')",-0.23327252,-0.0756581,0.0347824,0.1228581,0.0880757
73,1.2872224,1.340155,"('helpless', 'self-reliant')",-3.328103,-3.286573,-1.0204403,-0.973209,0.0472313
74,1.9252734,1.9804014,"('undedicated', 'dedicated')",-0.25304264,-0.30385774,0.8361154,0.8382719,0.0021565
75,-1.558008,-1.4459198,"('meek', 'impulsive')",-0.8477004,-0.82190686,-1.2028542,-1.1339133,0.0689409
76,-0.21739729,-0.20307672,"('anxious', 'daring')",-0.64105177,-0.5582791,-0.4292245,-0.3806779,0.0485466
77,-0.0793182,0.061696492,"('unmotivated', 'motivated')",-1.3061938,-1.167421,-0.692756,-0.5528622,0.1398938
78,0.24089475,0.3145109,"('nonresilient', 'resilient')",-0.09580081,-0.08402959,0.072547,0.1152407,0.0426937
79,-0.70464724,-0.7172507,"('wavering', 'unwavering')",-0.24423009,-0.22829835,-0.4744387,-0.4727745,0.0016642
80,0.3093847,0.19943464,"('dominated', 'dominating')",-0.6491455,-0.5592029,-0.1698804,-0.1798841,-0.0100037
81,0.02779235,0.010679841,"('submissive', 'aggressive')",-0.9712535,-0.9625,-0.4717306,-0.4759101,-0.0041795
82,-0.39185748,-0.3011504,"('poor', 'rich')",6.4894285,6.596437,3.0487854,3.1476433,0.0988579
83,0.55424917,0.5776654,"('powerless', 'powerful')",-0.99222106,-0.9732149,-0.2189859,-0.1977748,0.0212111
84,0.65923256,0.6063842,"('inferior', 'superior')",0.77284443,0.7256592,0.7160385,0.6660217,-0.0500168
85,1.0400327,1.0445951,"('insignificant', 'prestigious')",-0.14451405,-0.2629694,0.4477593,0.3908129,-0.0569464
86,1.7748206,1.7451632,"('uninfluential', 'influential')",0.13127837,0.017730989,0.9530495,0.8814471,-0.0716024
87,0.8086075,0.7016847,"('unsuccessful', 'successful')",0.768115,0.8330089,0.7883613,0.7673468,-0.0210145
88,-0.19227047,-0.23348069,"('low', 'eminent')",-0.5154317,-0.4923742,-0.3538511,-0.3629274,-0.0090763
