,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4320219,-1.5941983,"('unsociable', 'sociable')",-1.8954765,-2.070749,-0.4409098,-0.5946669,-1.2561361,-1.4198715,-0.1637354
1,-0.28900993,-0.47477448,"('unfriendly', 'friendly')",-1.1355467,-1.2734258,1.309059,0.9506943,-0.0384992,-0.2658353,-0.2273361
2,0.3215856,0.36086062,"('unlikable', 'likable')",-0.112335674,-0.07957014,0.77737015,0.73313737,0.3288734,0.3381426,0.0092692
3,-1.275643,-1.2940173,"('repellent', 'pleasant')",-1.4783003,-1.4429657,0.5338597,0.6180742,-0.7400279,-0.706303,0.0337249
4,0.11821146,0.07157113,"('disliked', 'liked')",0.7716844,0.747536,-6.2206974,-6.303037,-1.7769338,-1.8279767,-0.0510429
5,0.22641125,0.23069659,"('distant', 'outgoing')",0.44366357,0.45667377,-0.44445464,-0.57225835,0.0752067,0.0383707,-0.036836
6,0.18718499,0.1641316,"('distant', 'open')",0.09520032,0.12468636,-0.42237556,-0.64553595,-0.0466634,-0.118906,-0.0722426
7,-0.8923495,-0.9176389,"('insensitive', 'sensitive')",-1.7887288,-1.8436387,0.20951167,0.20111787,-0.8238556,-0.8533866,-0.029531
8,0.38347375,0.3297736,"('unaffectionate', 'affectionate')",-0.92525494,-0.9917941,0.78098387,0.53941417,0.0797342,-0.0408688,-0.120603
9,0.080340005,0.018275402,"('unaffectionate', 'caring')",-0.8869103,-0.97735405,1.3744466,1.1893998,0.1892921,0.0767737,-0.1125184
10,-2.4799907,-2.6031275,"('unsympathetic', 'sympathetic')",-3.239766,-3.383784,-0.5061609,-0.6065956,-2.0753058,-2.1978358,-0.12253
11,-0.70227236,-0.7334774,"('unhelpful', 'helpful')",-2.2034545,-2.2705038,1.5491463,1.579714,-0.4521935,-0.4747557,-0.0225622
12,-0.35100734,-0.4260044,"('unsupportive', 'supportive')",-1.3850027,-1.4690974,-1.7977222,-1.8594663,-1.1779108,-1.2515227,-0.0736119
13,-1.5600028,-1.6605288,"('impolite', 'polite')",-2.5136914,-2.5959961,-0.89085734,-0.86865276,-1.6548505,-1.7083926,-0.0535421
14,-1.131434,-1.1300348,"('antisocial', 'social')",-1.481304,-1.5404593,-0.14871714,-0.12436377,-0.9204851,-0.9316192,-0.0111341
15,0.766271,0.7173831,"('boring', 'funny')",0.08968198,0.088608235,0.032715403,0.014815077,0.2962228,0.2736021,-0.0226207
16,0.30004674,0.27998072,"('unpopular', 'popular')",0.012055449,0.043786243,0.3732089,0.30290136,0.228437,0.2088894,-0.0195476
17,-0.16887906,-0.18733262,"('nasty', 'nice')",-0.5381981,-0.5337203,-0.64344394,-0.540264,-0.4501737,-0.420439,0.0297347
18,-0.009954199,-0.07492117,"('disagreeable', 'welcoming')",-1.0831861,-1.1570793,-0.583617,-0.7423653,-0.5589191,-0.6581219,-0.0992028
19,-0.32064262,-0.3276104,"('inhospitable', 'hospitable')",-0.14491776,-0.17699298,-0.5075171,-0.5672338,-0.3243592,-0.3572791,-0.0329199
20,-0.76335037,-0.7620918,"('rough', 'thoughtful')",-0.4931011,-0.51439846,0.95900327,0.9868634,-0.0991494,-0.0965423,0.0026071
21,-0.83685654,-0.86883396,"('immoral', 'moral')",-1.97338,-2.0991483,-0.7347751,-0.64153963,-1.1816705,-1.203174,-0.0215035
22,-1.0594689,-1.0683632,"('untrustworthy', 'trustworthy')",-1.6912233,-1.6680362,-1.0884635,-1.0990031,-1.2797186,-1.2784675,0.0012511
23,-1.130368,-1.220569,"('insincere', 'sincere')",-1.9689103,-2.1077487,5.0179415,4.9582877,0.6395543,0.5433234,-0.0962309
24,-0.4544354,-0.46166652,"('dishonest', 'honest')",-2.2552812,-2.2950492,0.40193355,0.37216944,-0.769261,-0.7948488,-0.0255878
25,1.5242047,1.5511187,"('egoistic', 'altruistic')",1.1899749,1.2281593,1.3680737,1.2783817,1.3607512,1.3525532,-0.008198
26,0.032847986,-0.097360805,"('hardhearted', 'benevolent')",-0.07260365,-0.15833184,1.4080663,1.1787395,0.4561035,0.3076823,-0.1484212
27,-0.66378295,-0.6630918,"('hardhearted', 'softhearted')",-1.2701899,-1.2298282,1.10139,0.95803344,-0.2775276,-0.3116289,-0.0341013
28,-0.63862205,-0.74201345,"('disloyal', 'loyal')",-1.1293955,-1.2419878,0.8570957,0.6818873,-0.3036406,-0.434038,-0.1303974
29,-0.33754307,-0.458313,"('unfair', 'fair')",0.05170065,-0.03580006,-0.25564215,-0.4129235,-0.1804949,-0.3023455,-0.1218506
30,-1.4710679,-1.5588725,"('intolerant', 'tolerant')",-1.7853115,-1.8774499,0.5152992,0.46884888,-0.9136934,-0.9891578,-0.0754644
31,0.5126122,0.4671466,"('evil', 'good')",0.5621445,0.5830033,-0.63882893,-0.8282966,0.1453093,0.0739511,-0.0713582
32,-0.6972681,-0.66777337,"('unkind', 'kind')",-1.7295557,-1.7395282,0.38877422,0.19640747,-0.6793499,-0.7369646,-0.0576147
33,1.6193266,1.5142099,"('wrong', 'right')",1.9713776,1.8775547,-0.27347147,-0.29621938,1.1057442,1.0318484,-0.0738958
34,-0.42731538,-0.37129357,"('mean', 'honorable')",-1.247434,-1.2228469,4.8894773,5.000994,1.071576,1.1356179,0.0640419
35,1.369863,1.418188,"('corrupt', 'incorrupt')",2.8466036,2.8858523,-0.2193197,-0.2932499,1.3323824,1.3369301,0.0045477
36,0.5507722,0.39517313,"('hostile', 'amicable')",0.67793715,0.5918323,0.009956505,-0.18985996,0.4128886,0.2657152,-0.1471734
37,-0.23943433,-0.21851677,"('fake', 'genuine')",-0.5236352,-0.5153047,-0.08276315,-0.07503695,-0.2819442,-0.2696195,0.0123247
38,-0.45493063,-0.5198941,"('untruthful', 'truthful')",-0.82378054,-0.9100099,-0.07486576,-0.059268117,-0.4511923,-0.4963907,-0.0451984
39,-0.039248705,0.02705197,"('exploitative', 'cooperative')",-0.6084885,-0.59260267,0.3380796,0.39949772,-0.1032192,-0.055351,0.0478682
40,-0.10558261,-0.15808067,"('stingy', 'generous')",-0.42963624,-0.4530977,-1.537589,-1.6645365,-0.6909359,-0.7585716,-0.0676357
