,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
77,-0.35794377,-0.4268569,"('unmotivated', 'motivated')",-0.6826466,-0.66420966,-0.5202951,-0.5455333,-0.0252382
78,-0.12510657,-0.11215398,"('nonresilient', 'resilient')",-0.5089997,-0.46209985,-0.3170531,-0.2871269,0.0299262
79,0.018278468,-0.030448556,"('wavering', 'unwavering')",0.6823658,0.65852123,0.3503221,0.3140363,-0.0362858
80,-0.609186,-0.6922794,"('dominated', 'dominating')",-0.7253323,-0.7043645,-0.6672592,-0.6983219,-0.0310627
81,-1.9572419,-2.0381863,"('submissive', 'aggressive')",-1.8290048,-1.7928747,-1.8931234,-1.9155304,-0.022407
82,-0.6181259,-0.5328234,"('poor', 'rich')",0.71902883,0.6902187,0.0504515,0.0786977,0.0282462
83,0.8346762,0.7222155,"('powerless', 'powerful')",0.2909927,0.26836964,0.5628344,0.4952925,-0.0675419
84,-0.06278585,-0.12875335,"('inferior', 'superior')",0.21013032,0.16618145,0.0736722,0.018714,-0.0549582
85,1.4195724,1.3196824,"('insignificant', 'prestigious')",2.3440416,2.2294936,1.881807,1.774588,-0.107219
86,-1.8423554,-1.9468772,"('uninfluential', 'influential')",-2.1300216,-2.1322527,-1.9861884,-2.0395651,-0.0533767
87,0.14020473,0.03886489,"('unsuccessful', 'successful')",-0.11053534,-0.08739814,0.0148347,-0.0242666,-0.0391013
88,-1.3024272,-1.3081273,"('low', 'eminent')",-0.88879573,-0.85664046,-1.0956115,-1.0823839,0.0132276
