,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.275656,-1.426185,"('unsociable', 'sociable')",0.38624713,0.13435924,-0.78872085,-0.9477381,-0.5593766,-0.7465213,-0.1871447
1,-0.80422616,-0.9409653,"('unfriendly', 'friendly')",0.14257516,0.11598195,1.7098213,1.6082051,0.3493901,0.2610739,-0.0883162
2,1.08466,1.1106147,"('unlikable', 'likable')",1.8774072,2.0268946,0.89123225,1.0597255,1.2844331,1.3990784,0.1146453
3,-1.0163671,-0.991365,"('repellent', 'pleasant')",0.68917894,0.6681219,0.39152724,0.4172937,0.0214464,0.0313502,0.0099038
4,-0.12645534,-0.17529261,"('disliked', 'liked')",-0.41178367,-0.354604,-6.6384068,-6.5496645,-2.3922153,-2.3598537,0.0323616
5,-0.09712431,-0.047501955,"('distant', 'outgoing')",-1.91747,-1.6851153,-0.2438885,-0.13892256,-0.7528276,-0.6238466,0.128981
6,-0.05785357,0.042089164,"('distant', 'open')",-2.0821817,-1.7938342,0.21055293,0.2799282,-0.6431607,-0.4906056,0.1525551
7,-0.879461,-0.8880528,"('insensitive', 'sensitive')",-0.18727165,-0.21560636,0.23881133,0.20631061,-0.2759738,-0.2991162,-0.0231424
8,-0.54298246,-0.60323924,"('unaffectionate', 'affectionate')",0.4952388,0.55102134,0.9465479,0.94960815,0.2996014,0.2991301,-0.0004713
9,-1.2598412,-1.4288837,"('unaffectionate', 'caring')",0.21345843,0.14034508,1.1537896,1.1410016,0.0358023,-0.049179,-0.0849813
10,-1.460324,-1.596102,"('unsympathetic', 'sympathetic')",-0.04469393,-0.21778822,-0.54847944,-0.62643313,-0.6844991,-0.8134411,-0.128942
11,-0.67231077,-0.81299394,"('unhelpful', 'helpful')",0.0061884187,-0.22121747,1.9582319,1.9121491,0.4307032,0.2926459,-0.1380573
12,-1.1226588,-1.072549,"('unsupportive', 'supportive')",0.40331143,0.5415275,-2.0661027,-1.9519304,-0.9284834,-0.8276506,0.1008328
13,-0.6563697,-0.7079653,"('impolite', 'polite')",-0.3761107,-0.58061016,-0.5389639,-0.55568415,-0.5238148,-0.6147532,-0.0909384
14,-0.6436593,-0.63829976,"('antisocial', 'social')",1.5975724,1.5018523,-0.3550025,-0.5009533,0.1996369,0.1208664,-0.0787705
15,1.0246396,0.9422258,"('boring', 'funny')",-0.6532459,-0.6889816,0.6958643,0.6477991,0.3557527,0.3003478,-0.0554049
16,0.0734795,0.03125226,"('unpopular', 'popular')",-0.10530722,0.054001346,0.6944258,0.69840634,0.220866,0.26122,0.040354
17,-0.22887212,-0.14486223,"('nasty', 'nice')",-1.0015792,-0.8357675,-0.27068448,-0.26164094,-0.5003786,-0.4140902,0.0862884
18,-0.3837458,-0.22660248,"('disagreeable', 'welcoming')",-0.58676463,-0.3601482,-0.47299352,-0.42179552,-0.481168,-0.3361821,0.1449859
19,-0.15891404,-0.19189577,"('inhospitable', 'hospitable')",-1.5140468,-1.5142382,-0.131489,0.013516299,-0.6014833,-0.5642059,0.0372774
20,0.1478997,0.15020648,"('rough', 'thoughtful')",1.61616,1.688027,1.243956,1.1896363,1.0026719,1.0092899,0.006618
21,0.1472837,-0.071902096,"('immoral', 'moral')",0.571078,0.38751516,-0.7163987,-0.7565063,0.0006543,-0.1469644,-0.1476187
22,-0.22778893,-0.28190055,"('untrustworthy', 'trustworthy')",0.41114804,0.27935687,-1.2382834,-1.3467065,-0.3516414,-0.4497501,-0.0981087
23,-0.60379153,-0.80044234,"('insincere', 'sincere')",0.58039033,0.41897854,5.935599,5.6530046,1.9707325,1.7571802,-0.2135523
24,-0.5006799,-0.588595,"('dishonest', 'honest')",-0.08051781,-0.16869348,0.7039343,0.5726996,0.0409122,-0.0615296,-0.1024418
25,0.060999073,0.0076487474,"('egoistic', 'altruistic')",0.051953077,0.111023135,1.4427079,1.3322985,0.5185533,0.4836568,-0.0348965
26,-0.18873632,-0.26762268,"('hardhearted', 'benevolent')",1.6074506,1.6177002,1.6733427,1.5298696,1.0306857,0.9599824,-0.0707033
27,-0.607398,-0.42027733,"('hardhearted', 'softhearted')",-0.60035986,-0.46092272,1.1495991,1.1429694,-0.0193863,0.0872564,0.1066427
28,-0.5231564,-0.77763027,"('disloyal', 'loyal')",0.5673292,0.31085613,1.1552875,0.89960515,0.3998201,0.144277,-0.2555431
29,-0.028124595,-0.054120768,"('unfair', 'fair')",-0.89369184,-0.8593303,-0.4740575,-0.6701678,-0.4652913,-0.527873,-0.0625817
30,-0.15134914,-0.2204196,"('intolerant', 'tolerant')",0.57390106,0.4524092,1.2071245,1.2209524,0.5432254,0.484314,-0.0589114
31,-0.19382393,-0.10751452,"('evil', 'good')",-1.479,-1.2895851,-1.0662955,-1.1203161,-0.9130398,-0.8391386,0.0739012
32,-0.12635742,-0.28025427,"('unkind', 'kind')",0.93076664,0.6777684,0.9764637,0.7317512,0.5936243,0.3764218,-0.2172025
33,0.34818465,0.33748972,"('wrong', 'right')",-0.3719194,-0.354404,-0.3850498,-0.45446527,-0.1362615,-0.1571265,-0.020865
34,-0.17387778,-0.11782506,"('mean', 'honorable')",0.21063562,0.3654386,6.1448054,6.2506213,2.0605211,2.1660782,0.1055571
35,1.2189867,1.2406595,"('corrupt', 'incorrupt')",-1.6978184,-1.5662519,-0.11984342,-0.23607741,-0.1995584,-0.1872233,0.0123351
36,0.42174855,0.2781713,"('hostile', 'amicable')",-0.8655268,-0.83518875,0.49281335,0.3197127,0.016345,-0.0791016,-0.0954466
37,0.6682478,0.6643801,"('fake', 'genuine')",-0.057998456,-0.096415386,0.350196,0.37078446,0.3201484,0.3129164,-0.007232
38,-0.28852803,-0.33538425,"('untruthful', 'truthful')",-0.8586018,-0.9043255,0.15058774,0.17546979,-0.3321807,-0.3547467,-0.022566
39,0.67383295,0.77078307,"('exploitative', 'cooperative')",1.3122869,1.3817433,0.14372313,0.14059705,0.7099476,0.7643745,0.0544269
40,-0.49282032,-0.5287328,"('stingy', 'generous')",0.110786915,0.20287684,-2.0102203,-2.0260553,-0.7974179,-0.7839704,0.0134475
41,-0.3768033,-0.38613316,"('unforgiving', 'forgiving')",0.41901007,0.47722438,0.29015598,0.30944556,0.1107876,0.1335123,0.0227247
42,0.1952841,0.33801082,"('unreliable', 'reliable')",0.7601725,0.91147006,-3.219265,-3.0294633,-0.7546028,-0.5933275,0.1612753
43,-0.5635535,-0.5428171,"('irresponsible', 'responsible')",0.7445523,0.7575951,0.4869538,0.5047503,0.2226509,0.2398428,0.0171919
44,0.24469599,0.3087757,"('prejudiced', 'unprejudiced')",-0.7035197,-0.60323906,-1.3205045,-1.3118316,-0.5931094,-0.5354317,0.0576777
45,-1.2153864,-1.3417284,"('incompetent', 'competent')",0.3201075,0.25530136,-0.4610815,-0.5460076,-0.4521201,-0.5441449,-0.0920248
46,-0.58839405,-0.7164237,"('uncompetitive', 'competitive')",1.3719934,1.2637247,-0.74664927,-0.70089585,0.0123167,-0.0511983,-0.063515
47,0.06735879,0.14758539,"('stupid', 'smart')",0.5377329,0.6778527,5.4985285,5.444834,2.03454,2.0900908,0.0555508
48,-1.1806062,-1.2479284,"('unintelligent', 'intelligent')",-0.0012463238,0.00615941,0.30378166,0.35264295,-0.2926903,-0.2963753,-0.003685
49,-0.355617,-0.17998657,"('unable', 'able')",-0.9248035,-0.75215936,-0.29902077,-0.15911663,-0.5264804,-0.3637542,0.1627262
50,0.3718373,0.45778504,"('clumsy', 'skillful')",-0.0387455,0.034695208,0.2124492,0.26511434,0.181847,0.2525315,0.0706845
51,-0.84456176,-1.036802,"('uneducated', 'educated')",0.50688183,0.2683915,0.34552783,0.23783219,0.002616,-0.1768595,-0.1794755
52,0.3760442,0.21164261,"('irrational', 'rational')",-0.61066633,-0.59904563,0.555063,0.42325732,0.1068136,0.0119514,-0.0948622
53,-0.9498844,-0.93210435,"('uncreative', 'creative')",-0.097801514,-0.030270666,0.88076967,0.8872999,-0.0556388,-0.025025,0.0306138
54,0.046184838,-0.08414282,"('incapable', 'capable')",0.025489971,0.09501231,1.1634332,1.1531434,0.4117027,0.3880043,-0.0236984
55,-0.8346441,-0.9081937,"('incompetent', 'clever')",1.2057573,1.0442168,-0.098226205,-0.14454642,0.0909623,-0.0028411,-0.0938034
56,0.37635082,0.23525462,"('impractical', 'practical')",1.3348088,1.0543257,0.27918682,0.21449466,0.6634489,0.5013584,-0.1620905
57,-1.2808737,-1.4570847,"('unimaginative', 'imaginative')",-0.4767994,-0.58966106,-2.6587942,-2.6729727,-1.4721557,-1.5732395,-0.1010838
58,-0.32236534,-0.30310753,"('undiscriminating', 'discriminating')",0.7787924,0.86344874,0.09648718,0.1763856,0.1843047,0.2455756,0.0612709
59,0.6833808,0.7004386,"('foolish', 'wise')",-1.0591086,-1.0169111,0.45195165,0.44818702,0.0254079,0.0439048,0.0184969
60,-0.56922823,-0.5018879,"('inefficient', 'efficient')",1.2925489,1.2377189,-0.3448009,-0.16641343,0.1261733,0.1898059,0.0636326
61,-0.86983055,-0.9118577,"('illogical', 'logical')",-0.48342678,-0.54312336,0.24345012,0.086524665,-0.3699357,-0.4561521,-0.0862164
62,-0.70837945,-0.6945804,"('incompetent', 'brilliant')",0.70107585,0.7707877,0.06821903,0.23498128,0.0203051,0.1037295,0.0834244
63,-0.47377712,-0.5113494,"('unperceptive', 'insightful')",0.89790124,0.9060027,0.57564604,0.7413027,0.3332567,0.378652,0.0453953
64,-0.23021017,-0.23870802,"('shy', 'confident')",0.28981575,0.28981823,-6.7688346,-6.658675,-2.2364097,-2.2025216,0.0338881
65,-0.53199077,-0.63295233,"('insecure', 'secure')",0.6642112,0.42577493,-0.44738296,-0.5855686,-0.1050542,-0.2642487,-0.1591945
66,-0.20875144,-0.15636212,"('inactive', 'active')",0.0014209822,0.065724745,0.77821386,0.77600265,0.1902945,0.2284551,0.0381606
