,advent_male,advent_female,tuple,average_male,average_female,female-male
0,0.172415,0.20559277,"('unsociable', 'sociable')",0.172415,0.2055928,0.0331778
1,1.7950028,1.8223946,"('unfriendly', 'friendly')",1.7950028,1.8223946,0.0273918
2,0.05192467,0.21721971,"('unlikable', 'likable')",0.0519247,0.2172197,0.165295
3,0.8214066,1.011453,"('repellent', 'pleasant')",0.8214066,1.011453,0.1900464
4,-6.9834385,-6.9331994,"('disliked', 'liked')",-6.9834385,-6.9331994,0.0502391
5,-0.004911784,0.25821668,"('distant', 'outgoing')",-0.0049118,0.2582167,0.2631285
6,0.26696542,0.43789408,"('distant', 'open')",0.2669654,0.4378941,0.1709287
7,1.0453256,1.2614838,"('insensitive', 'sensitive')",1.0453256,1.2614838,0.2161582
8,1.4216431,1.2761567,"('unaffectionate', 'affectionate')",1.4216431,1.2761567,-0.1454864
9,1.8884131,1.9618827,"('unaffectionate', 'caring')",1.8884131,1.9618827,0.0734696
10,0.8489014,0.99102736,"('unsympathetic', 'sympathetic')",0.8489014,0.9910274,0.142126
11,1.8811015,2.0385187,"('unhelpful', 'helpful')",1.8811015,2.0385187,0.1574172
12,-1.0094569,-0.78465044,"('unsupportive', 'supportive')",-1.0094569,-0.7846504,0.2248065
13,0.08588713,0.066902526,"('impolite', 'polite')",0.0858871,0.0669025,-0.0189846
14,0.062390264,0.019515969,"('antisocial', 'social')",0.0623903,0.019516,-0.0428743
15,0.30775785,0.31046084,"('boring', 'funny')",0.3077579,0.3104608,0.0027029
16,-0.46144414,-0.44761533,"('unpopular', 'popular')",-0.4614441,-0.4476153,0.0138288
17,-0.28318274,-0.27666965,"('nasty', 'nice')",-0.2831827,-0.2766697,0.006513
18,-0.14618309,-0.15624501,"('disagreeable', 'welcoming')",-0.1461831,-0.156245,-0.0100619
19,-0.46005836,-0.14005214,"('inhospitable', 'hospitable')",-0.4600584,-0.1400521,0.3200063
20,0.46054134,0.31724927,"('rough', 'thoughtful')",0.4605413,0.3172493,-0.143292
21,-0.116289586,0.20824568,"('immoral', 'moral')",-0.1162896,0.2082457,0.3245353
22,-0.4106934,-0.18957089,"('untrustworthy', 'trustworthy')",-0.4106934,-0.1895709,0.2211225
23,6.498933,6.7125087,"('insincere', 'sincere')",6.4989328,6.7125087,0.2135759
24,1.740787,1.9637402,"('dishonest', 'honest')",1.740787,1.9637402,0.2229532
25,1.0983621,0.9647246,"('egoistic', 'altruistic')",1.0983621,0.9647246,-0.1336375
26,0.7184982,0.37886104,"('hardhearted', 'benevolent')",0.7184982,0.378861,-0.3396372
27,1.7193456,1.5117989,"('hardhearted', 'softhearted')",1.7193456,1.5117989,-0.2075467
28,1.2888474,1.30004,"('disloyal', 'loyal')",1.2888474,1.30004,0.0111926
29,-0.6833458,-0.72178066,"('unfair', 'fair')",-0.6833458,-0.7217807,-0.0384349
30,0.90590125,0.93716925,"('intolerant', 'tolerant')",0.9059013,0.9371693,0.031268
31,-1.0241871,-1.1284078,"('evil', 'good')",-1.0241871,-1.1284078,-0.1042207
32,1.2805425,1.210022,"('unkind', 'kind')",1.2805425,1.210022,-0.0705205
33,-0.013507236,0.1554954,"('wrong', 'right')",-0.0135072,0.1554954,0.1690026
34,4.586634,4.890194,"('mean', 'honorable')",4.5866342,4.8901939,0.3035597
35,-0.8867859,-1.0136992,"('corrupt', 'incorrupt')",-0.8867859,-1.0136992,-0.1269133
36,-0.8830839,-1.0284115,"('hostile', 'amicable')",-0.8830839,-1.0284115,-0.1453276
37,1.170887,1.090444,"('fake', 'genuine')",1.170887,1.090444,-0.080443
38,0.09566979,0.2327033,"('untruthful', 'truthful')",0.0956698,0.2327033,0.1370335
39,0.13191076,0.11347209,"('exploitative', 'cooperative')",0.1319108,0.1134721,-0.0184387
40,-0.8995139,-0.96219915,"('stingy', 'generous')",-0.8995139,-0.9621992,-0.0626853
41,0.098477855,-0.12628573,"('unforgiving', 'forgiving')",0.0984779,-0.1262857,-0.2247636
42,-2.3655615,-2.156287,"('unreliable', 'reliable')",-2.3655615,-2.156287,0.2092745
43,0.9171258,1.0712513,"('irresponsible', 'responsible')",0.9171258,1.0712513,0.1541255
44,-1.6448287,-1.9622595,"('prejudiced', 'unprejudiced')",-1.6448287,-1.9622595,-0.3174308
45,-0.019111816,0.16791922,"('incompetent', 'competent')",-0.0191118,0.1679192,0.187031
46,-0.9204705,-0.7008047,"('uncompetitive', 'competitive')",-0.9204705,-0.7008047,0.2196658
47,4.8863425,4.965148,"('stupid', 'smart')",4.8863425,4.965148,0.0788055
48,0.7324487,0.68336236,"('unintelligent', 'intelligent')",0.7324487,0.6833624,-0.0490863
49,0.1730412,0.37862536,"('unable', 'able')",0.1730412,0.3786254,0.2055842
50,-0.24038392,-0.14325461,"('clumsy', 'skillful')",-0.2403839,-0.1432546,0.0971293
51,0.917571,0.9984103,"('uneducated', 'educated')",0.917571,0.9984103,0.0808393
52,-0.040245436,-0.08223671,"('irrational', 'rational')",-0.0402454,-0.0822367,-0.0419913
53,0.009889454,0.028797483,"('uncreative', 'creative')",0.0098895,0.0287975,0.018908
54,1.220975,1.6078757,"('incapable', 'capable')",1.220975,1.6078757,0.3869007
55,0.9942646,1.1480074,"('incompetent', 'clever')",0.9942646,1.1480074,0.1537428
56,0.37944183,0.69302166,"('impractical', 'practical')",0.3794418,0.6930217,0.3135799
57,-2.400086,-2.2617314,"('unimaginative', 'imaginative')",-2.4000859,-2.2617314,0.1383545
58,0.047018684,0.028468397,"('undiscriminating', 'discriminating')",0.0470187,0.0284684,-0.0185503
59,0.08730781,0.1535557,"('foolish', 'wise')",0.0873078,0.1535557,0.0662479
60,0.48793685,0.59752053,"('inefficient', 'efficient')",0.4879369,0.5975205,0.1095836
61,0.4582409,0.39061984,"('illogical', 'logical')",0.4582409,0.3906198,-0.0676211
62,1.1423753,1.5449806,"('incompetent', 'brilliant')",1.1423753,1.5449806,0.4026053
63,0.52077925,0.8331096,"('unperceptive', 'insightful')",0.5207793,0.8331096,0.3123303
64,-6.342687,-6.0154605,"('shy', 'confident')",-6.3426871,-6.0154605,0.3272266
65,0.12588018,0.40523362,"('insecure', 'secure')",0.1258802,0.4052336,0.2793534
66,-0.41974905,-0.35136026,"('inactive', 'active')",-0.4197491,-0.3513603,0.0683888
67,-0.7504573,-0.90369034,"('doubtful', 'determined')",-0.7504573,-0.9036903,-0.153233
68,-0.508782,-0.3290036,"('dependent', 'independent')",-0.508782,-0.3290036,0.1797784
69,-1.7354579,-1.6824569,"('lazy', 'industrious')",-1.7354579,-1.6824569,0.053001
70,1.1642604,1.4175675,"('lethargic', 'energetic')",1.1642604,1.4175675,0.2533071
71,0.32648188,0.58099467,"('diffident', 'self-confident')",0.3264819,0.5809947,0.2545128
72,0.9658494,1.190556,"('unambitious', 'ambitious')",0.9658494,1.190556,0.2247066
73,-2.4636915,-2.2555625,"('helpless', 'self-reliant')",-2.4636915,-2.2555625,0.208129
74,0.2773349,0.19741529,"('undedicated', 'dedicated')",0.2773349,0.1974153,-0.0799196
75,-0.9673913,-0.8069314,"('meek', 'impulsive')",-0.9673913,-0.8069314,0.1604599
76,0.15456226,0.10161709,"('anxious', 'daring')",0.1545623,0.1016171,-0.0529452
77,-1.5406324,-1.2420565,"('unmotivated', 'motivated')",-1.5406324,-1.2420565,0.2985759
78,-0.58065754,-0.46565714,"('nonresilient', 'resilient')",-0.5806575,-0.4656571,0.1150004
79,-0.32331258,-0.2281014,"('wavering', 'unwavering')",-0.3233126,-0.2281014,0.0952112
80,0.1080709,0.15201466,"('dominated', 'dominating')",0.1080709,0.1520147,0.0439438
81,0.011381842,0.106363535,"('submissive', 'aggressive')",0.0113818,0.1063635,0.0949817
82,6.148651,6.419348,"('poor', 'rich')",6.1486511,6.4193478,0.2706967
83,-0.32736528,-0.23343351,"('powerless', 'powerful')",-0.3273653,-0.2334335,0.0939318
84,0.01590288,0.038186647,"('inferior', 'superior')",0.0159029,0.0381866,0.0222837
85,-0.796659,-1.0625839,"('insignificant', 'prestigious')",-0.796659,-1.0625839,-0.2659249
86,0.77399087,0.8747493,"('uninfluential', 'influential')",0.7739909,0.8747493,0.1007584
87,0.24827443,0.58402884,"('unsuccessful', 'successful')",0.2482744,0.5840288,0.3357544
88,0.25349823,0.34532905,"('low', 'eminent')",0.2534982,0.345329,0.0918308
