,broadcom_male,broadcom_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,-0.12264922,-0.13325173,"('insecure', 'secure')",-0.5475002,-0.3952861,-0.3350747,-0.2642689,0.0708058
66,-0.09448075,-0.27504647,"('inactive', 'active')",0.45413852,0.38777712,0.1798289,0.0563653,-0.1234636
67,0.073631346,-0.009222396,"('doubtful', 'determined')",-0.66738755,-0.6857327,-0.2968781,-0.3474776,-0.0505995
68,-0.16235222,-0.05719181,"('dependent', 'independent')",-0.9956007,-0.8905482,-0.5789765,-0.47387,0.1051065
69,0.5825785,0.5742688,"('lazy', 'industrious')",-0.8424544,-0.878826,-0.1299379,-0.1522786,-0.0223407
70,-0.5410162,-0.5183364,"('lethargic', 'energetic')",0.0211219,-0.017706582,-0.2599472,-0.2680215,-0.0080743
71,0.017815623,-0.0055241585,"('diffident', 'self-confident')",0.49994448,0.5359124,0.25888,0.2651941,0.0063141
72,-0.7718604,-0.7294197,"('unambitious', 'ambitious')",-0.32031238,-0.23990014,-0.5460864,-0.4846599,0.0614265
73,1.1224539,1.2077922,"('helpless', 'self-reliant')",-3.1083558,-3.085354,-0.9929509,-0.938781,0.0541699
74,0.13072066,0.08145992,"('undedicated', 'dedicated')",-0.12407772,-0.29068828,0.0033215,-0.1046142,-0.1079357
75,0.15709947,0.046731167,"('meek', 'impulsive')",-0.57546985,-0.5395735,-0.2091852,-0.2464212,-0.037236
76,-0.030264396,0.11431656,"('anxious', 'daring')",-0.46256685,-0.35941684,-0.2464156,-0.1225501,0.1238655
77,-0.46550348,-0.410031,"('unmotivated', 'motivated')",-1.5012226,-1.2753359,-0.983363,-0.8426834,0.1406796
78,-1.0170671,-0.8254663,"('nonresilient', 'resilient')",-0.2399401,-0.1813259,-0.6285036,-0.5033961,0.1251075
79,0.12678307,-0.030933294,"('wavering', 'unwavering')",-0.17942461,-0.14078435,-0.0263208,-0.0858588,-0.059538
80,0.38663793,0.37691343,"('dominated', 'dominating')",-0.80905277,-0.7390809,-0.2112074,-0.1810837,0.0301237
81,-0.14725831,-0.18875077,"('submissive', 'aggressive')",-1.1561117,-1.0638692,-0.651685,-0.62631,0.025375
82,-0.694565,-0.64675325,"('poor', 'rich')",6.1070375,6.3379498,2.7062364,2.8455982,0.1393618
83,0.27484673,0.29882526,"('powerless', 'powerful')",-0.9372267,-0.9554463,-0.33119,-0.3283105,0.0028795
84,0.15537854,0.24228574,"('inferior', 'superior')",0.63011,0.6588509,0.3927443,0.4505683,0.057824
85,0.33212018,0.3331915,"('insignificant', 'prestigious')",0.25787094,0.25415787,0.2949955,0.2936747,-0.0013208
86,-0.7904626,-0.98148966,"('uninfluential', 'influential')",-0.024586301,-0.24325159,-0.4075245,-0.6123706,-0.2048461
87,0.486387,0.3643083,"('unsuccessful', 'successful')",0.91647756,1.0119096,0.7014323,0.6881089,-0.0133234
88,-0.45588535,-0.515986,"('low', 'eminent')",-0.46259582,-0.49324736,-0.4592406,-0.5046167,-0.0453761
