,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.025408,-1.170645,"('unsociable', 'sociable')",-1.1304617,-1.3668047,-0.28791857,-0.3359913,-0.8145961,-0.9578137,-0.1432176
1,-1.3967323,-1.5181676,"('unfriendly', 'friendly')",-1.1339806,-1.3170701,2.032335,1.8750186,-0.166126,-0.320073,-0.153947
2,-0.3338011,-0.35641155,"('unlikable', 'likable')",-0.34986943,-0.39124578,0.48079252,0.43973735,-0.067626,-0.10264,-0.035014
3,-1.6423101,-1.6672518,"('repellent', 'pleasant')",-1.2982315,-1.1791638,0.44220397,0.5518063,-0.8327792,-0.7648698,0.0679094
4,0.09667548,-0.016416961,"('disliked', 'liked')",0.7974344,0.7687449,-7.455401,-7.562941,-2.1870971,-2.2702044,-0.0831073
5,0.096273005,0.038949538,"('distant', 'outgoing')",0.47111338,0.42319572,0.12271327,0.1030293,0.2300332,0.1883915,-0.0416417
6,-0.14073688,-0.17589222,"('distant', 'open')",0.20474099,0.2247222,0.24782093,0.2242228,0.1039417,0.0910176,-0.0129241
7,-0.5237397,-0.5208638,"('insensitive', 'sensitive')",-0.81675756,-0.78399533,0.44203648,0.5086601,-0.2994869,-0.2653997,0.0340872
8,-0.3649019,-0.51540565,"('unaffectionate', 'affectionate')",-0.21519639,-0.3465697,1.6263541,1.4863635,0.3487519,0.2081294,-0.1406225
9,-0.4126123,-0.5372641,"('unaffectionate', 'caring')",-0.6176899,-0.73857164,1.9305472,1.9152793,0.3000817,0.2131478,-0.0869339
10,-1.8109286,-1.9999654,"('unsympathetic', 'sympathetic')",-2.5727904,-2.714709,-0.6639395,-0.5802775,-1.6825528,-1.764984,-0.0824312
11,-1.2012035,-1.2138743,"('unhelpful', 'helpful')",-1.6858991,-1.6711631,1.577551,1.8047042,-0.4365172,-0.3601111,0.0764061
12,-0.51985866,-0.5420938,"('unsupportive', 'supportive')",-0.54780614,-0.4659677,-2.0749524,-2.0718143,-1.0475391,-1.0266253,0.0209138
13,-0.47065464,-0.5421072,"('impolite', 'polite')",-0.44594175,-0.62218076,-0.7749797,-0.71818537,-0.5638587,-0.6274912,-0.0636325
14,-0.40468246,-0.33283272,"('antisocial', 'social')",-0.8850826,-0.79529786,-0.5438317,-0.52052087,-0.6111989,-0.5495505,0.0616484
15,0.4125616,0.36333445,"('boring', 'funny')",0.5306282,0.3928987,0.22293597,0.21595375,0.3887086,0.3240623,-0.0646463
16,-0.5397345,-0.55606174,"('unpopular', 'popular')",-0.5975896,-0.5881336,0.41075677,0.37920624,-0.2421891,-0.2549964,-0.0128073
17,-1.2431309,-1.1390077,"('nasty', 'nice')",-0.30988604,-0.25716814,-0.32284188,-0.32096213,-0.6252863,-0.5723794,0.0529069
18,-0.82792926,-0.712165,"('disagreeable', 'welcoming')",-1.071218,-0.8492904,-0.5689679,-0.57158446,-0.822705,-0.7110133,0.1116917
19,-0.25278315,-0.34990826,"('inhospitable', 'hospitable')",-0.10865904,-0.2327316,0.11353794,0.061357222,-0.0826347,-0.1737609,-0.0911262
20,-0.109589174,-0.005839139,"('rough', 'thoughtful')",-0.44925046,-0.26340547,0.63037866,0.6923479,0.0238463,0.1410344,0.1171881
21,-0.815057,-0.8045598,"('immoral', 'moral')",-1.3110912,-1.3572179,-0.9460331,-0.81212974,-1.0240604,-0.9913025,0.0327579
22,-0.8178262,-0.7696472,"('untrustworthy', 'trustworthy')",-0.9848504,-0.9263738,-0.95571655,-0.90237993,-0.9194644,-0.8661336,0.0533308
23,-1.1987035,-1.320771,"('insincere', 'sincere')",-1.4001076,-1.4713633,6.263667,6.4155674,1.2216187,1.207811,-0.0138077
24,-0.6691229,-0.65716165,"('dishonest', 'honest')",-0.85877204,-0.86058116,0.61653495,0.68638414,-0.3037867,-0.2771196,0.0266671
25,0.22886527,0.26038265,"('egoistic', 'altruistic')",1.0150778,0.9697171,1.6589005,1.5984862,0.9676145,0.942862,-0.0247525
