,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1725365,-1.2639215,"('unsociable', 'sociable')",1.0014621,0.79971147,0.22301811,0.061833683,0.0173146,-0.1341255,-0.1514401
1,-0.8943607,-1.0799481,"('unfriendly', 'friendly')",0.44862336,0.26963806,0.033065204,-0.1169516,-0.1375574,-0.3090872,-0.1715298
2,0.8042372,0.8780371,"('unlikable', 'likable')",1.4862002,1.46211,0.73274,0.8012069,1.0077258,1.0471179,0.0393921
3,-0.40632233,-0.3063388,"('repellent', 'pleasant')",0.0039843377,-0.03138106,1.0694422,1.108115,0.222368,0.2567984,0.0344304
4,0.088485636,0.037455015,"('disliked', 'liked')",-0.28295013,-0.30321658,-6.144185,-5.9937124,-2.1128832,-2.0864913,0.0263919
5,-0.16659021,-0.21225071,"('distant', 'outgoing')",-1.3048896,-1.1640958,-1.6617985,-1.5888879,-1.0444261,-0.9884114,0.0560147
6,-0.46856123,-0.5137135,"('distant', 'open')",-1.7087324,-1.6047931,-2.1443303,-2.097473,-1.4405413,-1.4053265,0.0352148
7,-0.49202737,-0.535218,"('insensitive', 'sensitive')",0.9581928,0.88039285,0.5462817,0.44628155,0.3374824,0.2638188,-0.0736636
8,-0.6246127,-0.7542258,"('unaffectionate', 'affectionate')",-0.46675718,-0.4837634,-0.7434931,-0.8111481,-0.611621,-0.6830458,-0.0714248
9,-0.93178403,-1.0942488,"('unaffectionate', 'caring')",0.024403114,-0.027537033,0.07362655,-0.007241279,-0.2779181,-0.3763423,-0.0984242
10,-1.1503267,-1.2076689,"('unsympathetic', 'sympathetic')",0.06653554,-0.15390019,-0.0763438,-0.22906634,-0.3867116,-0.5302118,-0.1435002
11,-0.6077338,-0.6159377,"('unhelpful', 'helpful')",1.0978017,1.0043056,2.4005508,2.2484057,0.9635396,0.8789245,-0.0846151
12,-0.7493049,-0.7530206,"('unsupportive', 'supportive')",0.7757288,0.7353453,-1.803302,-1.7861763,-0.5922927,-0.6012839,-0.0089912
13,-1.4939827,-1.3986036,"('impolite', 'polite')",0.7994807,0.7372392,0.1275957,0.07677491,-0.1889688,-0.1948632,-0.0058944
14,-0.6221695,-0.490552,"('antisocial', 'social')",2.0041666,1.9767216,0.8974247,0.87830836,0.7598073,0.7881593,0.028352
15,1.2859195,1.1090771,"('boring', 'funny')",0.304478,0.21349652,0.3811568,0.29752347,0.6571848,0.5400324,-0.1171524
16,-0.20529892,-0.30344883,"('unpopular', 'popular')",-0.57802063,-0.62534297,0.39883554,0.3582752,-0.1281613,-0.1901722,-0.0620109
17,-0.1416251,-0.10521876,"('nasty', 'nice')",-1.0231392,-0.98423344,-0.15323523,-0.11958477,-0.4393332,-0.4030123,0.0363209
18,0.11129574,0.17485209,"('disagreeable', 'welcoming')",-0.45026258,-0.45629138,-1.2081833,-1.2256798,-0.5157167,-0.502373,0.0133437
19,-0.6301869,-0.68736136,"('inhospitable', 'hospitable')",-1.9455558,-1.924221,-1.6211014,-1.562975,-1.398948,-1.3915191,0.0074289
20,-0.80303746,-0.85995346,"('rough', 'thoughtful')",-0.460989,-0.48551822,0.2125192,0.19885893,-0.3505024,-0.3822042,-0.0317018
21,-0.9477433,-0.9652328,"('immoral', 'moral')",1.771131,1.5032367,0.22223233,0.17391437,0.34854,0.2373061,-0.1112339
22,-0.7142921,-0.62619203,"('untrustworthy', 'trustworthy')",0.58031094,0.45252982,-0.771584,-0.78099376,-0.301855,-0.3182187,-0.0163637
23,-0.6709008,-0.7422085,"('insincere', 'sincere')",0.8744014,0.7538219,5.493599,5.192544,1.8990332,1.7347191,-0.1643141
24,-0.36794078,-0.30762026,"('dishonest', 'honest')",1.4431173,1.3685932,0.4811442,0.47792083,0.5187736,0.5129646,-0.005809
25,0.23922181,0.105873555,"('egoistic', 'altruistic')",0.2666598,0.29337963,0.16955942,0.19171649,0.225147,0.1969899,-0.0281571
26,-0.1694968,-0.22143936,"('hardhearted', 'benevolent')",0.9179,0.85906106,1.1403638,1.0266007,0.629589,0.5547408,-0.0748482
