,duke_male,duke_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5918999,-0.71261466,"('unsociable', 'sociable')",-0.15328729,-0.23484181,-0.32439238,-0.41891688,-0.3565265,-0.4554578,-0.0989313
1,0.7281787,0.7250251,"('unfriendly', 'friendly')",0.6616433,0.4925355,1.0582435,0.9638098,0.8160218,0.7271235,-0.0888983
2,1.1022207,1.1836226,"('unlikable', 'likable')",1.2475355,1.2223336,0.76022613,0.8045522,1.0366608,1.0701694,0.0335086
3,-0.48382005,-0.37745088,"('repellent', 'pleasant')",-0.43934038,-0.42358652,0.7880981,0.7997437,-0.0450208,-0.0004312,0.0445896
4,0.056296237,-0.006332766,"('disliked', 'liked')",0.65089804,0.481028,-6.355513,-6.432914,-1.8827729,-1.9860729,-0.1033
5,0.37679148,0.39400625,"('distant', 'outgoing')",0.37712198,0.29107362,-0.9813058,-0.97508246,-0.0757974,-0.0966675,-0.0208701
6,-0.060622927,-0.06111072,"('distant', 'open')",-0.08067294,-0.24827111,-1.040732,-1.0849789,-0.3940093,-0.4647869,-0.0707776
7,-0.12851748,-0.17583048,"('insensitive', 'sensitive')",0.42039052,0.46131104,0.30907422,0.34485534,0.2003158,0.210112,0.0097962
8,0.43279806,0.419157,"('unaffectionate', 'affectionate')",-0.49260467,-0.61004376,0.07478756,0.025004638,0.0049936,-0.055294,-0.0602876
9,0.67947394,0.6431568,"('unaffectionate', 'caring')",0.10546826,0.02215851,0.6800261,0.6600633,0.4883228,0.4417929,-0.0465299
10,-0.5251009,-0.62766814,"('unsympathetic', 'sympathetic')",-0.8599181,-0.9033907,-0.757864,-0.781098,-0.7142944,-0.7707189,-0.0564245
11,-0.52281153,-0.56422347,"('unhelpful', 'helpful')",-0.10273423,-0.018376622,1.7802315,1.8279229,0.3848952,0.4151076,0.0302124
12,1.7794579,1.7723278,"('unsupportive', 'supportive')",0.5905166,0.6063072,-1.8301022,-1.8045106,0.1799575,0.1913748,0.0114173
13,-0.23403841,-0.26256937,"('impolite', 'polite')",-0.25043288,-0.10677,-0.73175466,-0.75702035,-0.4054087,-0.3754532,0.0299555
14,0.2887041,0.21876849,"('antisocial', 'social')",0.5269273,0.5560681,-0.08594696,-0.1368367,0.2432281,0.2126666,-0.0305615
15,0.1522786,0.09495595,"('boring', 'funny')",0.07092306,-0.0034239292,-0.30255353,-0.302907,-0.0264506,-0.0704583,-0.0440077
16,-1.3032413,-1.2808694,"('unpopular', 'popular')",-0.0071770847,-0.08596209,0.29108673,0.23879513,-0.3397772,-0.3760121,-0.0362349
17,-0.6147519,-0.6122563,"('nasty', 'nice')",-0.80442077,-0.7478972,-0.78761506,-0.7340506,-0.7355959,-0.698068,0.0375279
18,0.41728443,0.42352813,"('disagreeable', 'welcoming')",-0.70127237,-0.7570742,-0.7937564,-0.8295063,-0.3592481,-0.3876841,-0.028436
19,0.27498135,0.29164925,"('inhospitable', 'hospitable')",-0.67084736,-0.7413617,-0.7922162,-0.7484006,-0.3960274,-0.399371,-0.0033436
20,-0.22305843,-0.20007706,"('rough', 'thoughtful')",0.20811608,0.23821607,0.48891997,0.50680304,0.1579925,0.1816473,0.0236548
21,0.40589657,0.38629052,"('immoral', 'moral')",0.9317774,0.8940206,-0.46003807,-0.40246424,0.2925453,0.2926156,7.03e-05
22,-0.18232843,-0.25778526,"('untrustworthy', 'trustworthy')",-0.7800269,-0.86117524,-0.8570594,-0.86892813,-0.6064716,-0.6626295,-0.0561579
23,-0.46811303,-0.53980905,"('insincere', 'sincere')",-0.5948664,-0.6099309,5.4979386,5.419726,1.4783198,1.4233287,-0.0549911
