,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
47,-0.043487914,0.035313476,"('stupid', 'smart')",5.230408,5.27771,2.5934601,2.6565118,0.0630517
48,0.2888698,0.2558554,"('unintelligent', 'intelligent')",0.94089955,0.9218835,0.6148847,0.5888695,-0.0260152
49,0.050015125,0.21576586,"('unable', 'able')",0.03710136,0.2164375,0.0435582,0.2161017,0.1725435
50,0.20124297,0.24887773,"('clumsy', 'skillful')",0.2060427,0.21856537,0.2036428,0.2337216,0.0300788
51,-0.10465247,-0.26436266,"('uneducated', 'educated')",0.59203553,0.4868213,0.2436915,0.1112293,-0.1324622
52,-0.8296207,-0.9447461,"('irrational', 'rational')",0.22350992,0.13317382,-0.3030554,-0.4057861,-0.1027307
53,-1.8218104,-1.8282601,"('uncreative', 'creative')",0.6351121,0.56721914,-0.5933491,-0.6305205,-0.0371714
54,-0.84300494,-0.8606107,"('incapable', 'capable')",1.0912781,1.1215345,0.1241366,0.1304619,0.0063253
55,0.6383994,0.62059766,"('incompetent', 'clever')",-0.056804128,-0.04314931,0.2907977,0.2887242,-0.0020735
56,0.84502137,0.72872317,"('impractical', 'practical')",-0.08580562,-0.08549522,0.3796079,0.321614,-0.0579939
57,-0.53127134,-0.6285304,"('unimaginative', 'imaginative')",-2.4358275,-2.5116737,-1.4835494,-1.570102,-0.0865526
58,-0.5731992,-0.68059164,"('undiscriminating', 'discriminating')",0.0130949635,-0.10694824,-0.2800521,-0.3937699,-0.1137178
59,-0.18823996,-0.15706629,"('foolish', 'wise')",0.40685815,0.4383889,0.1093091,0.1406613,0.0313522
60,0.94025683,0.9523673,"('inefficient', 'efficient')",0.03958757,0.13833903,0.4899222,0.5453532,0.055431
61,-0.9368491,-1.0036981,"('illogical', 'logical')",0.00089215674,-0.15912773,-0.4679785,-0.5814129,-0.1134344
62,0.8405764,0.9242263,"('incompetent', 'brilliant')",0.29833746,0.5423089,0.5694569,0.7332676,0.1638107
63,-0.9336179,-0.92859703,"('unperceptive', 'insightful')",0.80095303,0.87733704,-0.0663324,-0.02563,0.0407024
64,0.74571246,0.6841848,"('shy', 'confident')",-6.1681266,-6.113071,-2.7112072,-2.7144432,-0.003236
65,0.2754872,0.21018024,"('insecure', 'secure')",-0.57529086,-0.5883572,-0.1499018,-0.1890885,-0.0391867
66,-0.75997037,-0.78288364,"('inactive', 'active')",0.7109043,0.68543094,-0.024533,-0.0487264,-0.0241934
67,0.73812896,0.6952016,"('doubtful', 'determined')",-0.22405718,-0.26247594,0.2570359,0.2163628,-0.0406731
68,-0.1722686,-0.16288,"('dependent', 'independent')",-0.30027553,-0.3473329,-0.2362721,-0.2551064,-0.0188343
69,0.6520465,0.6767072,"('lazy', 'industrious')",0.009141821,0.06965873,0.3305942,0.373183,0.0425888
70,-0.34092873,-0.27645385,"('lethargic', 'energetic')",0.4547832,0.5140757,0.0569272,0.1188109,0.0618837
71,-0.62589365,-0.5517993,"('diffident', 'self-confident')",0.3643745,0.4061485,-0.1307596,-0.0728254,0.0579342
72,-0.6991269,-0.70966786,"('unambitious', 'ambitious')",-1.1649721,-1.1116258,-0.9320495,-0.9106468,0.0214027
73,0.69122565,0.64084214,"('helpless', 'self-reliant')",-2.8114233,-2.7737453,-1.0600989,-1.0664515,-0.0063526
74,-0.38750985,-0.44269678,"('undedicated', 'dedicated')",-0.22828886,-0.36961755,-0.3078994,-0.4061572,-0.0982578
75,-0.088184275,-0.04582323,"('meek', 'impulsive')",-0.18071286,-0.110334784,-0.1344486,-0.078079,0.0563696
76,0.35189587,0.4000862,"('anxious', 'daring')",0.22690059,0.33569762,0.2893982,0.3678919,0.0784937
77,-0.5112975,-0.5211618,"('unmotivated', 'motivated')",-0.9713906,-0.9054755,-0.7413441,-0.7133186,0.0280255
78,-0.7140064,-0.6154035,"('nonresilient', 'resilient')",0.3729628,0.48081732,-0.1705218,-0.0672931,0.1032287
79,-1.2764708,-1.280563,"('wavering', 'unwavering')",0.012333024,0.022110619,-0.6320689,-0.6292262,0.0028427
80,0.86461765,0.88175786,"('dominated', 'dominating')",-1.3731315,-1.231864,-0.2542569,-0.1750531,0.0792038
81,1.4096322,1.3097839,"('submissive', 'aggressive')",-0.42398867,-0.3442198,0.4928218,0.4827821,-0.0100397
82,-0.58414847,-0.62074155,"('poor', 'rich')",5.6322255,5.664453,2.5240386,2.5218558,-0.0021828
83,-0.1675347,-0.20343664,"('powerless', 'powerful')",-1.029047,-1.1097741,-0.5982909,-0.6566054,-0.0583145
84,0.12379089,0.09536667,"('inferior', 'superior')",1.1655934,1.1744289,0.6446921,0.6348978,-0.0097943
85,-0.99730015,-1.0045463,"('insignificant', 'prestigious')",0.8425337,0.77174747,-0.0773832,-0.1163994,-0.0390162
86,-0.85718435,-1.0394896,"('uninfluential', 'influential')",-0.29057157,-0.464391,-0.5738779,-0.7519403,-0.1780624
87,0.07882555,0.015357168,"('unsuccessful', 'successful')",0.69305974,0.741869,0.3859426,0.3786131,-0.0073295
88,-0.8043043,-0.89837474,"('low', 'eminent')",0.31339967,0.2371965,-0.2454523,-0.3305891,-0.0851368
