,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9862257,0.7898539,"('unsociable', 'sociable')",-0.088832006,-0.3019683,-0.4321004,-0.6009158,0.1550978,-0.0376767,-0.1927745
1,-0.033121288,-0.1066472,"('unfriendly', 'friendly')",0.40359575,0.31034318,1.8448011,1.749517,0.7384252,0.651071,-0.0873542
2,1.287998,1.3460625,"('unlikable', 'likable')",1.3079121,1.3771045,0.6152738,0.70761555,1.0703946,1.1435942,0.0731996
3,0.37641445,0.5268497,"('repellent', 'pleasant')",-0.34510386,-0.287766,0.15674314,0.17032361,0.0626846,0.1364691,0.0737845
4,-0.53790134,-0.626633,"('disliked', 'liked')",-0.10759122,-0.11514721,-5.8503227,-5.8925166,-2.1652718,-2.2114323,-0.0461605
5,-1.2996435,-1.2396393,"('distant', 'outgoing')",-0.21306592,-0.09984984,-0.04783069,0.07265209,-0.52018,-0.422279,0.097901
6,-1.277821,-1.1719809,"('distant', 'open')",-0.47958255,-0.34646362,0.13693064,0.24600641,-0.5401576,-0.4241461,0.1160115
7,0.96520966,1.0200263,"('insensitive', 'sensitive')",-0.026519634,-0.013499659,0.8897644,0.87036854,0.6094848,0.6256317,0.0161469
8,-0.4712852,-0.44752368,"('unaffectionate', 'affectionate')",-0.14010412,-0.16838208,0.7536437,0.7085388,0.0474181,0.0308777,-0.0165404
9,0.4594465,0.47399452,"('unaffectionate', 'caring')",0.27078077,0.2608945,1.1264665,1.0913479,0.6188979,0.6087457,-0.0101522
10,0.34592634,0.3238044,"('unsympathetic', 'sympathetic')",-0.95963013,-1.0190997,-0.39502966,-0.51053727,-0.3362445,-0.4019442,-0.0656997
11,-0.6253253,-0.6434925,"('unhelpful', 'helpful')",0.13819708,0.16229065,1.9589386,1.9645673,0.4906034,0.4944551,0.0038517
12,1.2496305,1.2987442,"('unsupportive', 'supportive')",0.33451736,0.46963483,-1.223303,-1.1983418,0.1202816,0.1900124,0.0697308
13,0.71229786,0.64784765,"('impolite', 'polite')",0.567816,0.46235713,-0.23195036,-0.32072252,0.3493878,0.2631608,-0.086227
14,1.0992608,1.0711532,"('antisocial', 'social')",0.8874895,0.81874245,-0.32992682,-0.4361661,0.5522745,0.4845765,-0.067698
15,-0.3425582,-0.40044105,"('boring', 'funny')",0.109736696,0.029059649,0.54447615,0.55597156,0.1038849,0.0615301,-0.0423548
16,-2.300647,-2.2393603,"('unpopular', 'popular')",-0.065154515,-0.068401694,0.44063136,0.5044533,-0.6417234,-0.6011029,0.0406205
17,-0.022214592,0.06209846,"('nasty', 'nice')",-1.3525027,-1.2783045,-0.40961483,-0.27016926,-0.5947773,-0.4954584,0.0993189
18,-0.78584397,-0.80340916,"('disagreeable', 'welcoming')",0.91861206,1.0381211,-0.3705598,-0.4001136,-0.0792639,-0.0551339,0.02413
19,-0.21427125,-0.19115175,"('inhospitable', 'hospitable')",-0.8278921,-0.81153333,0.042720135,0.1224869,-0.3331477,-0.2933994,0.0397483
