,chubb_male,chubb_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.4899882,-0.65173036,"('unsociable', 'sociable')",0.0028571673,-0.14375223,-0.2435655,-0.3977413,-0.1541758
1,-1.2038668,-1.2190344,"('unfriendly', 'friendly')",1.3722671,1.1404393,0.0842001,-0.0392976,-0.1234977
2,0.046446376,0.10594671,"('unlikable', 'likable')",0.29860738,0.2974981,0.1725269,0.2017224,0.0291955
3,-0.7404014,-0.60432035,"('repellent', 'pleasant')",0.46927145,0.51278526,-0.135565,-0.0457675,0.0897975
4,0.47997972,0.4820763,"('disliked', 'liked')",-6.6949577,-6.80627,-3.1074891,-3.162097,-0.0546079
5,-0.4709572,-0.41343904,"('distant', 'outgoing')",-0.43283394,-0.5576936,-0.4518956,-0.4855663,-0.0336707
6,-1.0637194,-0.9698918,"('distant', 'open')",-0.37233314,-0.5458392,-0.7180263,-0.7578655,-0.0398392
7,-0.74609447,-0.7276825,"('insensitive', 'sensitive')",0.06473586,0.08419492,-0.3406793,-0.3217438,0.0189355
8,-2.0098298,-2.0415251,"('unaffectionate', 'affectionate')",0.64281213,0.5110589,-0.6835088,-0.7652331,-0.0817243
9,-1.9429469,-1.9698137,"('unaffectionate', 'caring')",0.87160546,0.78316253,-0.5356708,-0.5933256,-0.0576548
10,-1.2282977,-1.2517827,"('unsympathetic', 'sympathetic')",-0.86931866,-0.8517536,-1.0488082,-1.0517681,-0.0029599
11,-0.3479398,-0.38100883,"('unhelpful', 'helpful')",1.1183932,1.2359991,0.3852267,0.4274951,0.0422684
12,-0.95521975,-0.8740563,"('unsupportive', 'supportive')",-2.2946444,-2.3057644,-1.6249321,-1.5899104,0.0350217
13,0.104664855,0.021909248,"('impolite', 'polite')",-1.057347,-1.0068722,-0.4763411,-0.4924815,-0.0161404
14,0.15410143,0.096780956,"('antisocial', 'social')",0.09536809,0.07104355,0.1247348,0.0839123,-0.0408225
15,1.1847605,1.0776572,"('boring', 'funny')",0.07035804,0.040880162,0.6275592,0.5592687,-0.0682905
16,-0.22352968,-0.1771409,"('unpopular', 'popular')",0.48323092,0.38594228,0.1298506,0.1044007,-0.0254499
17,0.3129013,0.33494586,"('nasty', 'nice')",-0.5909097,-0.53025544,-0.1390042,-0.0976548,0.0413494
18,-0.8197268,-0.78837496,"('disagreeable', 'welcoming')",-0.5845045,-0.7325644,-0.7021157,-0.7604697,-0.058354
19,-1.0109514,-0.93319094,"('inhospitable', 'hospitable')",-0.64065975,-0.6530305,-0.8258055,-0.7931107,0.0326948
20,-0.08983639,-0.091682985,"('rough', 'thoughtful')",1.028736,1.0355897,0.4694498,0.4719534,0.0025036
21,0.23025261,0.23990771,"('immoral', 'moral')",-0.5913421,-0.5250861,-0.1805447,-0.1425892,0.0379555
22,0.43126914,0.37950835,"('untrustworthy', 'trustworthy')",-0.8371565,-0.89566934,-0.2029437,-0.2580805,-0.0551368
23,-0.7701904,-0.8210181,"('insincere', 'sincere')",5.372388,5.3456836,2.3010988,2.2623327,-0.0387661
24,0.4981029,0.45321977,"('dishonest', 'honest')",0.21179056,0.18761647,0.3549467,0.3204181,-0.0345286
25,-0.59897053,-0.61665726,"('egoistic', 'altruistic')",1.2772617,1.2224638,0.3391456,0.3029033,-0.0362423
26,-0.054471314,-0.12501039,"('hardhearted', 'benevolent')",1.9948759,1.9255257,0.9702023,0.9002576,-0.0699447
27,0.26026005,0.29019123,"('hardhearted', 'softhearted')",0.9873277,0.8303893,0.6237938,0.5602903,-0.0635035
28,-1.1704806,-1.2548517,"('disloyal', 'loyal')",1.0557624,0.9679156,-0.0573591,-0.1434681,-0.086109
29,0.4898358,0.4450949,"('unfair', 'fair')",-0.45046863,-0.6120362,0.0196836,-0.0834707,-0.1031543
30,0.62830263,0.5452571,"('intolerant', 'tolerant')",0.9360695,0.9246139,0.782186,0.7349355,-0.0472505
31,-1.1457989,-1.0308838,"('evil', 'good')",-0.46521488,-0.6038036,-0.8055069,-0.8173437,-0.0118368
