,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.114110336,-0.06575749,"('unsociable', 'sociable')",-1.014263,-0.9289206,-0.09338188,-0.046066005,-0.4072518,-0.3469147,0.0603371
1,0.29061133,0.3589967,"('unfriendly', 'friendly')",0.7988195,0.5858737,1.5997953,1.3944229,0.8964087,0.7797644,-0.1166443
2,0.8412798,0.96501106,"('unlikable', 'likable')",0.8174781,0.9697541,0.66325915,0.73456806,0.7740057,0.8897777,0.115772
3,-0.4523519,-0.32213324,"('repellent', 'pleasant')",-0.63423145,-0.52346325,0.8556935,0.94998837,-0.0769633,0.0347973,0.1117606
4,-0.23766582,-0.25684693,"('disliked', 'liked')",0.022510972,-0.16343804,-7.505666,-7.6633816,-2.5736068,-2.6945556,-0.1209488
5,-0.0735843,-0.09365167,"('distant', 'outgoing')",0.37693128,0.25671917,-0.8047605,-0.9821969,-0.1671378,-0.2730431,-0.1059053
6,0.3795469,0.40110934,"('distant', 'open')",0.8851741,0.69613945,-0.3362207,-0.53155994,0.3095001,0.1885629,-0.1209372
7,1.08181,1.0817802,"('insensitive', 'sensitive')",0.03857737,0.14416024,0.6599598,0.79269767,0.593449,0.6728794,0.0794304
8,0.2661618,0.3257251,"('unaffectionate', 'affectionate')",0.6763883,0.49171492,0.8095461,0.6706983,0.5840321,0.4960461,-0.087986
9,0.96047556,0.92031753,"('unaffectionate', 'caring')",0.64834815,0.4663237,1.3646094,1.3263763,0.9911443,0.9043392,-0.0868051
10,-0.43536115,-0.45451102,"('unsympathetic', 'sympathetic')",-1.6441863,-1.6160715,-0.32989135,-0.17533673,-0.8031463,-0.7486397,0.0545066
11,-0.4618159,-0.40542555,"('unhelpful', 'helpful')",-1.3292996,-1.1777351,1.3795714,1.555098,-0.1371814,-0.0093542,0.1278272
12,1.0746948,1.1592422,"('unsupportive', 'supportive')",-0.61958903,-0.5021676,-1.9672153,-1.9016421,-0.5040365,-0.4148558,0.0891807
13,-0.50393987,-0.48425448,"('impolite', 'polite')",-0.87221223,-0.5629343,-0.69473195,-0.5076027,-0.6902947,-0.5182638,0.1720309
14,0.14979954,0.34941763,"('antisocial', 'social')",-0.35126877,-0.0853997,0.17069659,0.28760678,-0.0102575,0.1838749,0.1941324
