,hp_male,hp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.06326334,-0.07599808,"('unsociable', 'sociable')",-0.1414973,-0.30844396,-0.039117,-0.192221,-0.153104
1,0.8679789,0.822732,"('unfriendly', 'friendly')",0.9146825,0.8155504,0.8913307,0.8191411,-0.0721896
2,0.6825578,0.8126702,"('unlikable', 'likable')",0.4445942,0.53796357,0.563576,0.6753169,0.1117409
3,-0.015812557,0.123130344,"('repellent', 'pleasant')",0.5655706,0.554252,0.274879,0.3386912,0.0638122
4,-0.72023994,-0.72082067,"('disliked', 'liked')",-5.775989,-5.9260297,-3.2481146,-3.3234253,-0.0753107
5,0.26393142,0.33875394,"('distant', 'outgoing')",-0.76467776,-0.7208302,-0.2503732,-0.1910381,0.0593351
6,0.19463298,0.28869286,"('distant', 'open')",-0.508302,-0.46748042,-0.1568345,-0.0893938,0.0674407
7,-0.52840036,-0.553634,"('insensitive', 'sensitive')",0.23920132,0.23976113,-0.1445995,-0.1569364,-0.0123369
8,-0.33740264,-0.3790388,"('unaffectionate', 'affectionate')",-0.01605,-0.04460886,-0.1767263,-0.2118238,-0.0350975
9,0.8086181,0.8172748,"('unaffectionate', 'caring')",0.62272894,0.61479074,0.7156736,0.7160327,0.0003591
10,-0.19255129,-0.26311868,"('unsympathetic', 'sympathetic')",-0.22395834,-0.29130244,-0.2082548,-0.2772106,-0.0689558
11,0.6038549,0.57868576,"('unhelpful', 'helpful')",2.1665788,2.2159464,1.3852168,1.3973161,0.0120993
12,0.47582394,0.6024198,"('unsupportive', 'supportive')",-1.7535527,-1.7311577,-0.6388644,-0.564369,0.0744954
13,-0.68468404,-0.7674949,"('impolite', 'polite')",-0.26512384,-0.28863722,-0.4749039,-0.528066,-0.0531621
14,-0.21745737,-0.25840092,"('antisocial', 'social')",-0.53412825,-0.6239555,-0.3757928,-0.4411782,-0.0653854
15,0.018530339,-0.040668562,"('boring', 'funny')",-0.028260728,-0.030561633,-0.0048652,-0.0356151,-0.0307499
16,-0.60174567,-0.6360175,"('unpopular', 'popular')",0.9875289,0.92762065,0.1928916,0.1458016,-0.04709
17,0.02189,0.028475689,"('nasty', 'nice')",-0.49931535,-0.46496594,-0.2387127,-0.2182451,0.0204676
18,-1.1591992,-1.143834,"('disagreeable', 'welcoming')",-0.690571,-0.7544197,-0.9248852,-0.9491268,-0.0242416
19,-0.02703736,0.038726933,"('inhospitable', 'hospitable')",-0.34629434,-0.266059,-0.1866658,-0.113666,0.0729998
20,0.6212189,0.59783334,"('rough', 'thoughtful')",1.3068849,1.2429429,0.9640519,0.9203881,-0.0436638
21,0.57275,0.52350587,"('immoral', 'moral')",-0.07592223,-0.16360289,0.2484139,0.1799515,-0.0684624
22,0.33272454,0.3116363,"('untrustworthy', 'trustworthy')",-0.8847079,-0.94786114,-0.2759917,-0.3181124,-0.0421207
23,1.0811063,0.9788734,"('insincere', 'sincere')",5.515878,5.5112257,3.2984922,3.2450495,-0.0534427
24,0.4166149,0.4689495,"('dishonest', 'honest')",0.59654117,0.641415,0.506578,0.5551822,0.0486042
25,0.31863666,0.24996237,"('egoistic', 'altruistic')",1.0400989,1.0507916,0.6793678,0.650377,-0.0289908
26,1.216345,1.132592,"('hardhearted', 'benevolent')",1.2650088,1.1359226,1.2406769,1.1342573,-0.1064196
27,-0.35767508,-0.33322024,"('hardhearted', 'softhearted')",0.55417585,0.5425749,0.0982504,0.1046773,0.0064269
28,-0.59953725,-0.7745222,"('disloyal', 'loyal')",0.92820734,0.81641865,0.164335,0.0209482,-0.1433868
29,-0.30520523,-0.29207993,"('unfair', 'fair')",-0.6082776,-0.70360273,-0.4567414,-0.4978413,-0.0410999
30,0.66238934,0.600454,"('intolerant', 'tolerant')",0.9898512,0.88960224,0.8261203,0.7450281,-0.0810922
31,-0.8553682,-0.75843334,"('evil', 'good')",-1.4072363,-1.3832977,-1.1313022,-1.0708655,0.0604367
32,0.6058118,0.58358425,"('unkind', 'kind')",0.8277269,0.71157396,0.7167693,0.6475791,-0.0691902
33,0.6206846,0.5788597,"('wrong', 'right')",-0.61005104,-0.59052473,0.0053168,-0.0058325,-0.0111493
34,0.97217256,1.1569892,"('mean', 'honorable')",6.1557145,6.330843,3.5639436,3.743916,0.1799724
