,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.7529168,-1.857915,"('unsociable', 'sociable')",0.5785994,0.4893724,-0.18647783,-0.32433936,-0.4535984,-0.564294,-0.1106956
1,-2.6450937,-2.5828135,"('unfriendly', 'friendly')",0.7418527,0.6980369,1.2839667,1.2202648,-0.2064248,-0.2215039,-0.0150791
2,0.5745216,0.5867127,"('unlikable', 'likable')",1.1789097,1.2105628,1.1322665,1.1865176,0.9618993,0.9945978,0.0326985
3,-0.6915041,-0.55486894,"('repellent', 'pleasant')",-1.2513283,-1.0733694,0.49787363,0.5254317,-0.4816529,-0.3676022,0.1140507
4,0.08180037,0.13740523,"('disliked', 'liked')",0.45058224,0.4615551,-6.522166,-6.5383067,-1.9965944,-1.9797821,0.0168123
5,-0.62682384,-0.5391323,"('distant', 'outgoing')",0.6911777,0.7499815,-0.56967527,-0.51529527,-0.1684405,-0.101482,0.0669585
6,-0.5677911,-0.43185586,"('distant', 'open')",0.42212662,0.5062062,-0.5611249,-0.5403516,-0.2355965,-0.1553338,0.0802627
7,-0.27835384,-0.24975117,"('insensitive', 'sensitive')",0.1512759,0.19393693,0.27633026,0.30595455,0.0497508,0.0833801,0.0336293
8,-1.2603719,-1.2853892,"('unaffectionate', 'affectionate')",0.1297807,0.075308934,0.29401004,0.26850855,-0.2788604,-0.3138572,-0.0349968
9,-0.9795045,-1.0111917,"('unaffectionate', 'caring')",1.2646034,1.2393368,1.0123783,1.02861,0.4324924,0.4189184,-0.013574
10,-0.9597695,-0.9854271,"('unsympathetic', 'sympathetic')",-0.4040566,-0.3419959,-0.60809344,-0.6279436,-0.6573065,-0.6517889,0.0055176
11,-0.36922026,-0.42606255,"('unhelpful', 'helpful')",0.24868508,0.2316401,1.603858,1.6124173,0.494441,0.472665,-0.021776
12,0.43859547,0.5470302,"('unsupportive', 'supportive')",2.2414746,2.3893359,-1.7419444,-1.6714159,0.3127086,0.4216501,0.1089415
13,-0.3193253,-0.45798105,"('impolite', 'polite')",0.34772074,0.32037562,-0.4395033,-0.50153756,-0.137036,-0.2130477,-0.0760117
14,-0.15729222,-0.17925647,"('antisocial', 'social')",0.36288905,0.3754783,-0.005704147,-0.10665786,0.0666309,0.0298547,-0.0367762
15,-0.039083794,-0.16202916,"('boring', 'funny')",0.5496864,0.4273675,-0.20729429,-0.20335937,0.1011028,0.0206597,-0.0804431
16,-0.6921166,-0.6836676,"('unpopular', 'popular')",-0.072090045,-0.0094938725,0.11756225,0.09989023,-0.2155481,-0.1977571,0.017791
