,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
17,-0.25385588,-0.1956942,"('nasty', 'nice')",-1.0832996,-1.0062286,-0.25804165,-0.2136731,-0.5317324,-0.4718653,0.0598671
18,0.30200723,0.33092022,"('disagreeable', 'welcoming')",-0.26124096,-0.29450536,-1.0590094,-1.0668586,-0.3394144,-0.3434813,-0.0040669
19,-0.5994709,-0.62681687,"('inhospitable', 'hospitable')",-1.7231451,-1.7309315,-1.507094,-1.3873824,-1.27657,-1.248377,0.028193
20,-0.79198265,-0.87211543,"('rough', 'thoughtful')",-0.51476985,-0.5165806,0.13161027,0.10588291,-0.3917141,-0.4276044,-0.0358903
21,-0.97442514,-0.9727866,"('immoral', 'moral')",1.8208649,1.6186867,-0.032791246,-0.06505808,0.2712162,0.193614,-0.0776022
22,-0.4935753,-0.40795967,"('untrustworthy', 'trustworthy')",0.85686517,0.74262905,-0.5359832,-0.62202936,-0.0575644,-0.0957867,-0.0382223
23,-0.71062976,-0.73834133,"('insincere', 'sincere')",0.85436994,0.7650169,5.4029965,5.184509,1.8489122,1.7370615,-0.1118507
24,-0.433253,-0.35195833,"('dishonest', 'honest')",1.5737478,1.5371827,0.1639097,0.17673834,0.4348015,0.4539876,0.0191861
25,0.6382613,0.46305668,"('egoistic', 'altruistic')",0.7295744,0.6752373,0.76134247,0.7798326,0.7097261,0.6393755,-0.0703506
26,0.2003584,0.11658983,"('hardhearted', 'benevolent')",1.3117757,1.2203299,1.6516246,1.5804135,1.0545863,0.9724444,-0.0821419
27,-0.06770286,-0.1327648,"('hardhearted', 'softhearted')",-0.45848173,-0.38067144,0.34479097,0.34278774,-0.0604645,-0.0568828,0.0035817
28,-1.0645868,-1.161628,"('disloyal', 'loyal')",0.8027985,0.6291485,0.6390615,0.49311745,0.1257578,-0.0131207,-0.1388785
29,-0.33921733,-0.4107871,"('unfair', 'fair')",-0.18663448,-0.21821189,-0.38590276,-0.43234485,-0.3039182,-0.3537813,-0.0498631
30,-0.31340528,-0.22352892,"('intolerant', 'tolerant')",0.589562,0.5607925,0.9517815,0.92712843,0.4093127,0.421464,0.0121513
31,0.013725947,0.016509423,"('evil', 'good')",-1.3202142,-1.286082,-1.6082329,-1.5116314,-0.9715737,-0.927068,0.0445057
32,-0.50680447,-0.5705879,"('unkind', 'kind')",0.5004318,0.38454956,0.67989206,0.48831815,0.2245065,0.1007599,-0.1237466
33,0.6283642,0.5188794,"('wrong', 'right')",1.1626172,1.1108265,-0.6429451,-0.6466155,0.3826787,0.3276968,-0.0549819
34,-0.47169852,-0.39256117,"('mean', 'honorable')",-0.14545424,-0.12279881,4.42187,4.484737,1.2682392,1.3231257,0.0548865
35,0.96887314,0.8557288,"('corrupt', 'incorrupt')",-1.7443774,-1.7590615,-1.1282228,-1.202057,-0.6345757,-0.7017965,-0.0672208
36,-0.01379681,-0.19656034,"('hostile', 'amicable')",-1.8340935,-2.0241609,-0.9327327,-1.0118887,-0.9268743,-1.0775367,-0.1506624
37,-0.32803673,-0.345797,"('fake', 'genuine')",0.20708504,0.18516062,-0.30330637,-0.31725127,-0.1414194,-0.1592959,-0.0178765
38,-1.0406471,-1.0766321,"('untruthful', 'truthful')",0.41658458,0.32254592,-0.41212618,-0.3832851,-0.3453962,-0.3791238,-0.0337276
39,-0.08134413,0.018957902,"('exploitative', 'cooperative')",0.7811322,0.922889,0.2465236,0.27168816,0.3154372,0.4045117,0.0890745
40,1.2681679,1.2047074,"('stingy', 'generous')",0.5921986,0.6052448,-2.224868,-2.1349685,-0.1215005,-0.1083388,0.0131617
41,-0.7815186,-0.75140256,"('unforgiving', 'forgiving')",0.37435886,0.2808364,-0.30730826,-0.3854035,-0.238156,-0.2853232,-0.0471672
42,0.23667718,0.269582,"('unreliable', 'reliable')",0.5702978,0.6179534,-2.8861656,-2.750609,-0.6930636,-0.6210245,0.0720391
43,-1.2084336,-1.1428567,"('irresponsible', 'responsible')",0.36234024,0.3935938,0.4799216,0.4577826,-0.1220573,-0.0971601,0.0248972
44,0.59212023,0.6745432,"('prejudiced', 'unprejudiced')",-0.25930464,-0.18176156,-1.216584,-1.2307625,-0.2945895,-0.2459936,0.0485959
45,-1.0253878,-1.0538551,"('incompetent', 'competent')",0.63317674,0.5096691,0.11157339,0.05255343,-0.0935459,-0.1638775,-0.0703316
46,-0.85825264,-0.86653477,"('uncompetitive', 'competitive')",0.89536154,0.7644552,-0.43605644,-0.49301735,-0.1329825,-0.1983656,-0.0653831
47,-0.5012888,-0.40692717,"('stupid', 'smart')",0.658743,0.6702942,4.774997,4.728547,1.6441504,1.6639714,0.019821
48,-0.29946008,-0.31696275,"('unintelligent', 'intelligent')",1.1839981,1.1040426,0.5126691,0.5216818,0.4657357,0.4362539,-0.0294818
49,-0.60836774,-0.49619272,"('unable', 'able')",-0.67637277,-0.6059011,-0.7591971,-0.7105454,-0.6813126,-0.6042131,0.0770995
50,-0.22246596,-0.23104379,"('clumsy', 'skillful')",-0.33240864,-0.3898109,-0.51497877,-0.5654116,-0.3566178,-0.3954221,-0.0388043
51,-0.8151489,-0.8484967,"('uneducated', 'educated')",-0.3758686,-0.43851766,0.31375587,0.25923353,-0.2924205,-0.3425936,-0.0501731
52,0.14703587,-0.01776043,"('irrational', 'rational')",-0.087588415,-0.16959219,-0.26855808,-0.2844681,-0.0697035,-0.1572736,-0.0875701
53,-0.1463491,-0.30958462,"('uncreative', 'creative')",0.35193837,0.22217841,-0.32273412,-0.39559892,-0.0390483,-0.1610017,-0.1219534
54,0.18887667,0.019998979,"('incapable', 'capable')",-0.37437814,-0.4598499,0.5222968,0.43636203,0.1122651,-0.001163,-0.1134281
55,-0.68146974,-0.6102797,"('incompetent', 'clever')",0.82007045,0.80198634,0.5138585,0.5082521,0.2174864,0.2333196,0.0158332
56,-0.97382534,-0.93592715,"('impractical', 'practical')",1.1497539,1.0941097,-0.327129,-0.39724672,-0.0504001,-0.0796881,-0.029288
57,-0.06890916,-0.24349132,"('unimaginative', 'imaginative')",0.4370786,0.25528878,-2.2697122,-2.2958586,-0.6338476,-0.7613537,-0.1275061
58,-0.39137548,-0.43727815,"('undiscriminating', 'discriminating')",0.6511677,0.5937618,-0.18673468,-0.16472337,0.0243525,-0.0027466,-0.0270991
59,0.48866135,0.49465695,"('foolish', 'wise')",0.36006817,0.33866006,-0.25834987,-0.17099291,0.1967932,0.2207747,0.0239815
60,-1.306911,-1.1624221,"('inefficient', 'efficient')",0.8311591,0.95438737,-0.14545059,-0.08035241,-0.2070675,-0.096129,0.1109385
61,-1.1570463,-1.2306865,"('illogical', 'logical')",1.0145576,0.9519188,0.2494261,0.14756182,0.0356458,-0.0437353,-0.0793811
62,-0.33408153,-0.2698973,"('incompetent', 'brilliant')",1.3107152,1.408186,0.60287875,0.6852932,0.5265041,0.6078606,0.0813565
63,-1.0652076,-1.0862616,"('unperceptive', 'insightful')",0.94685686,0.86712664,0.13909094,0.16820967,0.0069134,-0.0169751,-0.0238885
64,-0.38692147,-0.29170132,"('shy', 'confident')",1.1577423,1.1966411,-4.965904,-4.8948483,-1.3983612,-1.3299696,0.0683916
65,-0.4261465,-0.36187682,"('insecure', 'secure')",0.8687932,0.83101094,0.62757295,0.5978589,0.3567399,0.3556643,-0.0010756
66,0.13741913,0.12424348,"('inactive', 'active')",-1.1506793,-1.1649638,-0.012909446,-0.014363714,-0.3420566,-0.3516947,-0.0096381
67,0.23363265,0.31396946,"('doubtful', 'determined')",-0.16229165,-0.107919686,-0.19510728,-0.18182367,-0.0412554,0.0080754,0.0493308
68,-0.4003579,-0.41173452,"('dependent', 'independent')",-1.4103085,-1.444584,-1.3394216,-1.2939183,-1.0500293,-1.0500789,-4.96e-05
69,0.79009044,0.7799885,"('lazy', 'industrious')",0.3415871,0.38757813,-1.0476774,-0.9628594,0.028,0.0682358,0.0402358
70,-0.103218794,-0.06581819,"('lethargic', 'energetic')",0.18877573,0.20594195,0.2681622,0.27993196,0.1179064,0.1400186,0.0221122
71,-0.29879627,-0.3229341,"('diffident', 'self-confident')",0.51082647,0.45814943,-0.3039368,-0.32840854,-0.0306355,-0.0643977,-0.0337622
72,-0.24666609,-0.23866399,"('unambitious', 'ambitious')",0.66414046,0.6552386,-0.25399786,-0.30079883,0.0544922,0.0385919,-0.0159003
73,0.59420264,0.5691529,"('helpless', 'self-reliant')",1.2192665,1.179198,-3.176718,-3.018455,-0.4544163,-0.4233681,0.0310482
74,-0.3683003,-0.36743888,"('undedicated', 'dedicated')",0.2485866,0.19222626,-0.55460185,-0.6126858,-0.2247719,-0.2626328,-0.0378609
75,0.9999198,0.9314487,"('meek', 'impulsive')",-0.9791871,-1.0698506,-0.59191847,-0.5606297,-0.1903953,-0.2330105,-0.0426152
76,-0.21430199,-0.08380838,"('anxious', 'daring')",0.3714996,0.44740623,-0.15494612,-0.10864286,0.0007505,0.084985,0.0842345
77,-1.107325,-1.1090772,"('unmotivated', 'motivated')",0.4369845,0.35145596,-1.0313219,-0.9415792,-0.5672208,-0.5664002,0.0008206
78,-0.5500217,-0.68334574,"('nonresilient', 'resilient')",0.13670778,0.08968955,0.096693926,0.0565036,-0.10554,-0.1790509,-0.0735109
79,-0.10201459,-0.18065293,"('wavering', 'unwavering')",-0.84952575,-1.0033289,-0.88258487,-0.87590724,-0.6113751,-0.6866297,-0.0752546
80,0.16616212,0.13441387,"('dominated', 'dominating')",0.55522525,0.62222385,0.108957246,0.12916166,0.2767815,0.2952664,0.0184849
81,0.05204925,0.079240754,"('submissive', 'aggressive')",0.94784653,0.8917891,0.16725603,0.18695329,0.3890506,0.3859944,-0.0030562
82,0.08401881,0.078481235,"('poor', 'rich')",0.35151812,0.20358206,5.679541,5.508471,2.0383593,1.9301782,-0.1081811
83,-1.0813755,-0.99924135,"('powerless', 'powerful')",0.22547223,0.2203458,-0.99240017,-0.98273826,-0.6161011,-0.5872113,0.0288898
84,0.12565011,0.07106272,"('inferior', 'superior')",0.74844754,0.7275172,0.53256637,0.5404581,0.468888,0.446346,-0.022542
85,0.61827964,0.45961332,"('insignificant', 'prestigious')",0.35865504,0.27339122,-0.99991924,-0.9223925,-0.0076615,-0.0631293,-0.0554678
86,-0.95277834,-1.0139861,"('uninfluential', 'influential')",0.40217423,0.26679203,-0.4008971,-0.50443655,-0.3171671,-0.4172102,-0.1000431
87,-0.49026793,-0.48912746,"('unsuccessful', 'successful')",1.3421544,1.239452,1.1115121,1.111916,0.6544662,0.6207469,-0.0337193
88,-0.0044689635,-0.059695452,"('low', 'eminent')",0.54531133,0.3420787,-0.06405864,-0.21520978,0.1589279,0.0223912,-0.1365367
