,freeport_male,freeport_female,tuple,mcmoran_male,mcmoran_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.22479823,-0.34981135,"('unsociable', 'sociable')",-1.1798351,-1.4146541,-0.2927867,-0.41917714,-0.5658067,-0.7278809,-0.1620742
1,-1.6371313,-1.7115403,"('unfriendly', 'friendly')",-1.4005146,-1.4414905,1.9274131,1.8272016,-0.3700776,-0.4419431,-0.0718655
2,0.5213236,0.5813091,"('unlikable', 'likable')",0.15746951,0.16042101,0.71107745,0.81913304,0.4632902,0.5202877,0.0569975
3,0.14033973,0.18014298,"('repellent', 'pleasant')",-0.39677984,-0.25042403,0.15640913,0.178007,-0.0333437,0.0359087,0.0692524
4,-0.26934788,-0.26220828,"('disliked', 'liked')",0.37272587,0.34207222,-6.189402,-6.215493,-2.0286748,-2.0452097,-0.0165349
5,-1.3602637,-1.2567962,"('distant', 'outgoing')",0.29401943,0.32639316,-0.47929782,-0.39333564,-0.5151807,-0.4412463,0.0739344
6,-1.4112877,-1.3008535,"('distant', 'open')",-0.030650644,0.065721914,0.12662816,0.16946504,-0.4384367,-0.3552222,0.0832145
7,0.8277886,0.8280457,"('insensitive', 'sensitive')",-0.35769802,-0.3217515,0.91253203,0.9406591,0.4608742,0.4823178,0.0214436
8,-1.6223705,-1.648343,"('unaffectionate', 'affectionate')",-0.9495842,-0.9240512,0.77116436,0.71617615,-0.6002634,-0.6187393,-0.0184759
9,-1.1750495,-1.1930125,"('unaffectionate', 'caring')",-1.0459504,-0.98820776,1.2929484,1.2624565,-0.3093505,-0.3062546,0.0030959
10,-0.36220986,-0.40260673,"('unsympathetic', 'sympathetic')",-1.65607,-1.6398587,0.120430835,0.03922535,-0.6326163,-0.6677467,-0.0351304
11,0.017716497,0.026391342,"('unhelpful', 'helpful')",-1.08407,-1.0449659,1.806699,1.8144176,0.2467819,0.265281,0.0184991
