,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.24128543,0.108131476,"('unsociable', 'sociable')",0.21614039,0.20100693,0.2287129,0.1545692,-0.0741437
1,-1.0793457,-1.2108566,"('unfriendly', 'friendly')",0.8976808,0.6630554,-0.0908324,-0.2739006,-0.1830682
2,1.3177937,1.2723789,"('unlikable', 'likable')",0.5829322,0.6712924,0.9503629,0.9718357,0.0214728
3,0.43142754,0.50400424,"('repellent', 'pleasant')",0.765153,0.9374416,0.5982903,0.7207229,0.1224326
4,-0.67193484,-0.63379365,"('disliked', 'liked')",-7.1839986,-7.3226266,-3.9279666,-3.9782102,-0.0502436
5,-1.7432047,-1.6490352,"('distant', 'outgoing')",-1.3098456,-1.3500588,-1.5265251,-1.499547,0.0269781
6,-2.1487718,-2.0664687,"('distant', 'open')",-1.4444689,-1.5008689,-1.7966204,-1.7836688,0.0129516
7,0.61531603,0.5424396,"('insensitive', 'sensitive')",0.41236997,0.46896243,0.513843,0.505701,-0.008142
8,-1.7039886,-1.7913121,"('unaffectionate', 'affectionate')",0.118087344,-0.033667035,-0.7929506,-0.9124896,-0.119539
9,-0.98121595,-1.040057,"('unaffectionate', 'caring')",0.80806327,0.7125753,-0.0865763,-0.1637408,-0.0771645
10,0.77206177,0.6558597,"('unsympathetic', 'sympathetic')",0.18273327,0.28273457,0.4773975,0.4692971,-0.0081004
11,0.747151,0.7683944,"('unhelpful', 'helpful')",2.722887,2.793259,1.735019,1.7808267,0.0458077
12,0.27891487,0.3861921,"('unsupportive', 'supportive')",-1.7773563,-1.6576264,-0.7492207,-0.6357172,0.1135035
13,0.56298673,0.50174445,"('impolite', 'polite')",0.13650681,0.21408644,0.3497468,0.3579155,0.0081687
14,1.6296152,1.4340286,"('antisocial', 'social')",0.4869905,0.4978208,1.0583029,0.9659247,-0.0923782
15,0.3460863,0.104075186,"('boring', 'funny')",0.600142,0.5032917,0.4731141,0.3036835,-0.1694306
16,-0.8127015,-0.7244642,"('unpopular', 'popular')",0.07637525,0.030591857,-0.3681631,-0.3469362,0.0212269
17,-0.32287887,-0.30038938,"('nasty', 'nice')",-0.21756376,-0.22043988,-0.2702213,-0.2604146,0.0098067
18,-0.70690656,-0.63382554,"('disagreeable', 'welcoming')",-0.9896533,-1.0486609,-0.84828,-0.8412432,0.0070368
19,-1.3307005,-1.3413788,"('inhospitable', 'hospitable')",-0.51994103,-0.63011956,-0.9253207,-0.9857492,-0.0604285
20,0.8379885,0.78576183,"('rough', 'thoughtful')",0.4496237,0.4780423,0.6438061,0.6319021,-0.011904
21,1.178782,1.1925613,"('immoral', 'moral')",-0.06228527,0.13946252,0.5582483,0.6660119,0.1077636
22,0.58781433,0.5521037,"('untrustworthy', 'trustworthy')",-0.39983094,-0.32577986,0.0939917,0.1131619,0.0191702
23,1.1279281,1.0500269,"('insincere', 'sincere')",6.7837286,6.7773385,3.9558284,3.9136827,-0.0421457
24,-0.13761754,-0.19711743,"('dishonest', 'honest')",1.1417323,1.1409086,0.5020574,0.4718956,-0.0301618
25,-0.8812835,-0.9431191,"('egoistic', 'altruistic')",0.99510914,0.84187263,0.0569128,-0.0506232,-0.107536
26,-0.3089095,-0.5005355,"('hardhearted', 'benevolent')",1.2135992,1.0464128,0.4523448,0.2729387,-0.1794061
27,-0.4452625,-0.47309402,"('hardhearted', 'softhearted')",0.38328457,0.26003444,-0.030989,-0.1065298,-0.0755408
28,-0.00065549463,-0.20074211,"('disloyal', 'loyal')",1.2632709,1.0954075,0.6313077,0.4473327,-0.183975
29,0.028674895,-0.04861594,"('unfair', 'fair')",-0.9503216,-1.0780772,-0.4608234,-0.5633466,-0.1025232
30,1.4186708,1.286989,"('intolerant', 'tolerant')",0.8260084,0.9321711,1.1223396,1.10958,-0.0127596
31,-1.7858194,-1.7292608,"('evil', 'good')",-1.7501756,-1.8780042,-1.7679975,-1.8036325,-0.035635
32,1.0220551,0.8163881,"('unkind', 'kind')",1.4840301,1.2164742,1.2530427,1.0164311,-0.2366116
33,0.14001633,0.12563924,"('wrong', 'right')",-0.6496396,-0.71497494,-0.2548116,-0.2946678,-0.0398562
34,-0.8924103,-0.6757661,"('mean', 'honorable')",5.246192,5.464531,2.1768909,2.3943825,0.2174916
35,-1.1877264,-1.3223921,"('corrupt', 'incorrupt')",-0.8407168,-1.1320958,-1.0142215,-1.2272439,-0.2130224
36,-2.0381525,-2.060944,"('hostile', 'amicable')",-0.6892878,-0.9180596,-1.3637202,-1.4895018,-0.1257816
37,0.4463778,0.300733,"('fake', 'genuine')",0.22800936,0.063398466,0.3371936,0.1820657,-0.1551279
38,-0.49311385,-0.5003951,"('untruthful', 'truthful')",0.25285828,0.21937767,-0.1201278,-0.1405087,-0.0203809
39,1.4134023,1.4891996,"('exploitative', 'cooperative')",1.0353612,1.1182593,1.2243817,1.3037295,0.0793478
40,-0.46053877,-0.44431832,"('stingy', 'generous')",-2.6647494,-2.6851938,-1.5626441,-1.564756,-0.0021119
41,0.39090544,0.40689248,"('unforgiving', 'forgiving')",0.018967621,-0.023643453,0.2049365,0.1916245,-0.013312
42,0.7867177,0.82709086,"('unreliable', 'reliable')",-3.3485034,-3.284548,-1.2808928,-1.2287285,0.0521643
43,0.63390106,0.7515323,"('irresponsible', 'responsible')",0.90732884,1.0462912,0.770615,0.8989118,0.1282968
44,0.23999108,0.26277152,"('prejudiced', 'unprejudiced')",-1.1452914,-1.1859655,-0.4526502,-0.461597,-0.0089468
45,0.87600255,0.84712476,"('incompetent', 'competent')",0.20435661,0.32392344,0.5401796,0.5855241,0.0453445
46,0.548991,0.5560944,"('uncompetitive', 'competitive')",-0.30703315,-0.17561996,0.1209789,0.1902372,0.0692583
47,0.22246836,0.2583186,"('stupid', 'smart')",5.2875414,5.4515557,2.7550049,2.8549371,0.0999322
48,0.416521,0.31149626,"('unintelligent', 'intelligent')",0.26280752,0.3714376,0.3396643,0.3414669,0.0018026
49,0.019807175,0.11309556,"('unable', 'able')",-0.37566373,-0.26209906,-0.1779283,-0.0745018,0.1034265
50,0.6347949,0.5402121,"('clumsy', 'skillful')",0.16351168,0.09935671,0.3991533,0.3197844,-0.0793689
51,0.8627283,0.65070903,"('uneducated', 'educated')",0.983229,0.8166473,0.9229786,0.7336782,-0.1893004
52,-0.8647204,-1.0193862,"('irrational', 'rational')",-0.7322953,-0.90509355,-0.7985078,-0.9622399,-0.1637321
53,-1.0182046,-1.185589,"('uncreative', 'creative')",0.39796427,0.2493842,-0.3101202,-0.4681024,-0.1579822
54,0.12105113,-0.12445639,"('incapable', 'capable')",1.0322914,0.8649096,0.5766712,0.3702266,-0.2064446
55,1.6285032,1.5947263,"('incompetent', 'clever')",1.1244797,1.335107,1.3764914,1.4649167,0.0884253
56,2.181857,2.0835626,"('impractical', 'practical')",0.19719484,0.29914877,1.189526,1.1913557,0.0018297
57,-0.13021679,-0.31154522,"('unimaginative', 'imaginative')",-3.0723433,-3.0481458,-1.6012801,-1.6798455,-0.0785654
58,0.46274394,0.42856067,"('undiscriminating', 'discriminating')",0.34097287,0.37598687,0.4018584,0.4022738,0.0004154
59,-0.052237317,-0.029810658,"('foolish', 'wise')",-0.26081255,-0.3053305,-0.1565249,-0.1675706,-0.0110457
60,2.0749578,2.1418748,"('inefficient', 'efficient')",0.41210938,0.7481432,1.2435336,1.445009,0.2014754
61,0.89437014,0.73087746,"('illogical', 'logical')",0.23459011,0.21773362,0.5644801,0.4743055,-0.0901746
62,2.1484756,2.1762564,"('incompetent', 'brilliant')",0.8000428,1.0759585,1.4742593,1.6261075,0.1518482
63,0.8615109,0.91504794,"('unperceptive', 'insightful')",0.7682571,0.9200439,0.8148839,0.9175459,0.102662
64,0.6555026,0.60048026,"('shy', 'confident')",-6.3327026,-6.1587243,-2.8385999,-2.7791221,0.0594778
65,1.449794,1.3141464,"('insecure', 'secure')",0.30407608,0.5784444,0.8769351,0.9462954,0.0693603
66,-1.2557641,-1.4345671,"('inactive', 'active')",-0.516711,-0.6027683,-0.8862376,-1.0186677,-0.1324301
67,0.77409357,0.76730406,"('doubtful', 'determined')",-0.514308,-0.52540624,0.1298928,0.1209489,-0.0089439
68,-0.44197026,-0.44926295,"('dependent', 'independent')",-1.2250644,-1.155921,-0.8335173,-0.802592,0.0309253
69,-0.4544673,-0.3993977,"('lazy', 'industrious')",-1.8597825,-1.9057357,-1.1571249,-1.1525667,0.0045582
70,0.510074,0.48058972,"('lethargic', 'energetic')",0.74442303,0.8340205,0.6272485,0.6573051,0.0300566
71,-0.49410346,-0.4553914,"('diffident', 'self-confident')",0.4643157,0.3670515,-0.0148939,-0.0441699,-0.029276
72,0.24330454,0.22205463,"('unambitious', 'ambitious')",-0.6828111,-0.55863166,-0.2197533,-0.1682885,0.0514648
73,0.26050827,0.40930024,"('helpless', 'self-reliant')",-3.392095,-3.3409433,-1.5657934,-1.4658215,0.0999719
74,0.77567655,0.66347265,"('undedicated', 'dedicated')",0.30338195,0.27265832,0.5395293,0.4680655,-0.0714638
75,-1.5268855,-1.4461275,"('meek', 'impulsive')",-1.1909398,-1.1959745,-1.3589127,-1.321051,0.0378617
76,1.4530377,1.374475,"('anxious', 'daring')",0.31797135,0.42556047,0.8855045,0.9000177,0.0145132
77,0.2708044,0.34027773,"('unmotivated', 'motivated')",-0.66938215,-0.49321815,-0.1992889,-0.0764702,0.1228187
78,-0.4672511,-0.39349976,"('nonresilient', 'resilient')",0.28713575,0.34654498,-0.0900577,-0.0234774,0.0665803
79,-1.32287,-1.4295511,"('wavering', 'unwavering')",-0.6053798,-0.67915547,-0.9641249,-1.0543532,-0.0902283
80,1.2798296,1.2108797,"('dominated', 'dominating')",0.089694835,0.16829273,0.6847622,0.6895862,0.004824
81,1.4034506,1.2353579,"('submissive', 'aggressive')",-0.22894537,-0.008682646,0.5872526,0.6133376,0.026085
82,0.090844885,-0.008130157,"('poor', 'rich')",6.307574,6.3291473,3.1992095,3.1605086,-0.0387009
83,0.28853783,0.21669045,"('powerless', 'powerful')",-1.1555853,-1.1874554,-0.4335237,-0.4853825,-0.0518588
84,0.37373847,0.30452758,"('inferior', 'superior')",0.13692087,0.17569897,0.2553297,0.2401133,-0.0152164
85,-1.2257093,-1.170364,"('insignificant', 'prestigious')",-0.85495746,-1.0686648,-1.0403334,-1.1195145,-0.0791811
86,-0.2531144,-0.36595374,"('uninfluential', 'influential')",-0.1155543,-0.12207805,-0.1843344,-0.2440159,-0.0596815
87,1.5578185,1.4459374,"('unsuccessful', 'successful')",1.1929436,1.2226851,1.375381,1.3343112,-0.0410698
88,-0.025586782,-0.33887407,"('low', 'eminent')",0.15080076,-0.03603862,0.062607,-0.1874563,-0.2500633
