,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7902653,-0.82773304,"('unsociable', 'sociable')",-0.26781678,-0.33971784,-0.5290411,-0.5837255,-0.0546844
1,-2.0960634,-2.084908,"('unfriendly', 'friendly')",1.9127825,1.844698,-0.0916404,-0.120105,-0.0284646
2,0.1819264,0.2441936,"('unlikable', 'likable')",0.482083,0.5536842,0.3320047,0.3989389,0.0669342
3,-0.4982472,-0.38989395,"('repellent', 'pleasant')",-0.25086653,-0.18409711,-0.3745569,-0.2869955,0.0875614
4,-0.42739788,-0.4335932,"('disliked', 'liked')",-6.3602557,-6.404794,-3.3938267,-3.4191937,-0.025367
5,-1.3004404,-1.2378353,"('distant', 'outgoing')",-0.21458194,-0.22891498,-0.7575112,-0.7333751,0.0241361
6,-1.6118664,-1.5485014,"('distant', 'open')",0.25618353,0.20608504,-0.6778414,-0.6712081,0.0066333
7,-0.4362144,-0.38683587,"('insensitive', 'sensitive')",0.095516205,0.19050199,-0.1703491,-0.0981669,0.0721822
8,-1.263383,-1.2919817,"('unaffectionate', 'affectionate')",0.6397658,0.5865966,-0.3118086,-0.3526925,-0.0408839
9,-1.7036998,-1.7336761,"('unaffectionate', 'caring')",0.78135383,0.77786595,-0.461173,-0.4779051,-0.0167321
10,-1.1920389,-1.1665066,"('unsympathetic', 'sympathetic')",-0.85846,-0.8244659,-1.0252495,-0.9954863,0.0297632
11,-0.02742317,-0.044979304,"('unhelpful', 'helpful')",1.4275693,1.483215,0.7000731,0.7191178,0.0190447
12,-0.5292918,-0.38499358,"('unsupportive', 'supportive')",-2.0787234,-2.006505,-1.3040076,-1.1957493,0.1082583
13,-0.33685365,-0.3856662,"('impolite', 'polite')",-0.7483658,-0.7294492,-0.5426098,-0.5575577,-0.0149479
14,0.41842687,0.38949496,"('antisocial', 'social')",-0.3645591,-0.3833541,0.0269339,0.0030704,-0.0238635
15,0.50212497,0.4229174,"('boring', 'funny')",0.7640505,0.7470543,0.6330878,0.5849859,-0.0481019
16,-0.33378246,-0.3263271,"('unpopular', 'popular')",0.611165,0.6153838,0.1386913,0.1445284,0.0058371
17,-0.448065,-0.40758583,"('nasty', 'nice')",-0.32786897,-0.31613505,-0.387967,-0.3618605,0.0261065
18,-0.34890524,-0.34148458,"('disagreeable', 'welcoming')",-0.17064969,-0.2102841,-0.2597775,-0.2758843,-0.0161068
19,-1.4611967,-1.3799549,"('inhospitable', 'hospitable')",-0.034065917,0.0005785227,-0.7476313,-0.6896882,0.0579431
20,0.08174896,0.080715105,"('rough', 'thoughtful')",1.208084,1.1918085,0.6449165,0.6362618,-0.0086547
21,0.20789954,0.16863807,"('immoral', 'moral')",-0.5027656,-0.46772355,-0.147433,-0.1495427,-0.0021097
22,-0.25462332,-0.23395698,"('untrustworthy', 'trustworthy')",-0.786948,-0.8460616,-0.5207857,-0.5400093,-0.0192236
23,-0.5922998,-0.6400286,"('insincere', 'sincere')",5.349451,5.299989,2.3785756,2.3299804,-0.0485952
24,-0.42272606,-0.45800334,"('dishonest', 'honest')",0.35427284,0.31120592,-0.0342266,-0.0733987,-0.0391721
25,-0.7537351,-0.73488176,"('egoistic', 'altruistic')",1.649948,1.6242424,0.4481064,0.4446803,-0.0034261
26,-0.04752763,-0.06702184,"('hardhearted', 'benevolent')",1.885501,1.8752376,0.9189867,0.9041079,-0.0148788
