,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.76956654,-0.8602349,"('unsociable', 'sociable')",-0.9710049,-1.1195357,-0.16921514,-0.35187516,-0.41668662,-0.52565145,-0.5816183,-0.7143243,-0.132706
1,-0.21157926,-0.3048745,"('unfriendly', 'friendly')",0.04841481,-0.08672583,-0.75562555,-0.8308845,1.5333375,1.3778902,0.1536369,0.0388514,-0.1147855
2,0.6854157,0.6769702,"('unlikable', 'likable')",0.648004,0.74067146,1.0256968,1.045778,0.5805129,0.75316656,0.7349074,0.8041465,0.0692391
3,-1.4683757,-1.4289738,"('repellent', 'pleasant')",-2.4719446,-2.350428,0.00046018697,-0.01588383,-0.020392105,0.043975998,-0.9900631,-0.9378274,0.0522357
4,0.71637607,0.7446873,"('disliked', 'liked')",0.96872413,1.0008504,-0.6675188,-0.6504528,-5.4328723,-5.387034,-1.1038227,-1.0729873,0.0308354
5,0.84558105,0.8739717,"('distant', 'outgoing')",1.2072465,1.2162706,-0.7895913,-0.6155411,-0.26192033,-0.1812568,0.250329,0.3233611,0.0730321
6,0.43146247,0.43747196,"('distant', 'open')",1.6411167,1.6675906,-0.8091123,-0.6419528,0.3485755,0.407274,0.4030106,0.4675959,0.0645853
7,-0.18936488,-0.18054953,"('insensitive', 'sensitive')",-1.3262421,-1.2625345,-0.7069524,-0.8070557,0.76209754,0.73463815,-0.3651155,-0.3788754,-0.0137599
8,0.26800197,0.1997892,"('unaffectionate', 'affectionate')",0.35236773,0.27400964,-1.1948473,-1.1979128,0.66163886,0.5909425,0.0217903,-0.0332929,-0.0550832
9,-0.30980164,-0.34887782,"('unaffectionate', 'caring')",-0.31202447,-0.3981707,-0.75327444,-0.80670285,1.2524863,1.2211742,-0.0306536,-0.0831443,-0.0524907
10,-1.223985,-1.271048,"('unsympathetic', 'sympathetic')",-2.678711,-2.708543,-0.71625537,-0.8521259,0.26905066,0.23444027,-1.0874752,-1.1493191,-0.0618439
11,-0.6005809,-0.6513909,"('unhelpful', 'helpful')",-1.2254119,-1.2728423,0.049732313,-0.040647596,2.293038,2.3348308,0.1291943,0.0924875,-0.0367068
12,0.36210263,0.43159813,"('unsupportive', 'supportive')",-0.42603582,-0.36224046,-0.6927959,-0.6960616,-1.2425351,-1.165618,-0.4998161,-0.4480805,0.0517356
13,-0.3430099,-0.43575796,"('impolite', 'polite')",-0.6924761,-0.77403075,0.601064,0.45209494,-0.29749438,-0.33595082,-0.1829791,-0.2734112,-0.0904321
14,-1.4713023,-1.4110923,"('antisocial', 'social')",-1.4964817,-1.4413265,-0.031410635,-0.16321674,-0.75848305,-0.7163038,-0.9394194,-0.9329849,0.0064345
15,0.23801233,0.17630433,"('boring', 'funny')",1.1023668,1.0913588,0.61694384,0.57939,0.34458932,0.338845,0.5754781,0.5464745,-0.0290036
16,-0.3674175,-0.40698797,"('unpopular', 'popular')",0.11057858,0.06727804,-0.54355633,-0.5693326,0.43741292,0.3768842,-0.0907456,-0.1330396,-0.042294
17,0.8715725,0.92748976,"('nasty', 'nice')",0.11111176,0.19961227,-0.8379905,-0.75888443,-0.8952218,-0.8324019,-0.187632,-0.1160461,0.0715859
18,-0.24792808,-0.18106645,"('disagreeable', 'welcoming')",-0.10875952,-0.049145635,-1.7302327,-1.6427405,-0.5969283,-0.5858087,-0.6709622,-0.6146903,0.0562719
19,0.7247459,0.7556029,"('inhospitable', 'hospitable')",0.89755344,0.9099101,-0.15472949,-0.037726037,-0.10026002,-0.047261037,0.3418275,0.3951315,0.053304
20,0.6981219,0.7034112,"('rough', 'thoughtful')",-0.19385394,-0.2020569,-0.11774047,-0.14008251,0.9612984,0.8951708,0.3369565,0.3141107,-0.0228458
21,-0.63865805,-0.59728783,"('immoral', 'moral')",-1.6986136,-1.6912646,-0.76365864,-0.8685056,-1.0872941,-1.0606164,-1.0470561,-1.0544187,-0.0073626
22,-1.1055279,-1.171115,"('untrustworthy', 'trustworthy')",-1.6188852,-1.5640013,-1.1076068,-1.1857325,-1.4832468,-1.4963585,-1.3288167,-1.3543018,-0.0254851
23,-0.6022885,-0.6873822,"('insincere', 'sincere')",-1.864802,-1.8920023,-0.6509172,-0.795266,5.111625,4.959844,0.4984044,0.3962984,-0.102106
24,-1.5258152,-1.5817777,"('dishonest', 'honest')",-2.071401,-2.0434759,-1.0664215,-1.1369026,0.76230854,0.6889423,-0.9753323,-1.0183035,-0.0429712
25,0.7191219,0.7259036,"('egoistic', 'altruistic')",0.5534793,0.5449891,0.066966,0.13727297,1.029237,0.9964314,0.5922011,0.6011493,0.0089482
26,0.43548286,0.40271068,"('hardhearted', 'benevolent')",1.4554784,1.355894,1.1656632,1.0648535,1.559205,1.4458098,1.1539574,1.067317,-0.0866404
27,-0.21793571,-0.22526896,"('hardhearted', 'softhearted')",-0.72489876,-0.60924405,-0.24931808,-0.13992628,1.3629658,1.224569,0.0427033,0.0625324,0.0198291
28,-0.35677108,-0.4771315,"('disloyal', 'loyal')",-1.2798302,-1.4195205,-0.6638413,-0.8769407,1.0770714,0.8899487,-0.3058428,-0.470911,-0.1650682
29,-0.6457635,-0.7288649,"('unfair', 'fair')",-0.8978681,-0.910263,-1.4577758,-1.5104693,-0.93557614,-1.0716078,-0.9842459,-1.0553012,-0.0710553
30,-0.7247294,-0.70852596,"('intolerant', 'tolerant')",-1.0302017,-0.93861145,-0.044334803,-0.12577206,0.99035984,1.0387338,-0.2022265,-0.1835439,0.0186826
31,0.22441052,0.21609454,"('evil', 'good')",1.0962063,1.1417172,-0.34434566,-0.2556317,-1.219874,-1.2712932,-0.0609007,-0.0422783,0.0186224
32,-0.60410625,-0.6428498,"('unkind', 'kind')",-0.710527,-0.7563325,0.42965937,0.31884366,1.2556068,1.0789838,0.0926582,-0.0003387,-0.0929969
33,1.1668981,1.0836052,"('wrong', 'right')",1.5708,1.4024009,0.23513052,0.18121727,-0.5290923,-0.60860825,0.6109341,0.5146537,-0.0962804
34,0.3082738,0.3984326,"('mean', 'honorable')",-0.002477456,0.17434834,0.07651361,0.13233894,5.5552883,5.642438,1.4843996,1.5868895,0.1024899
35,1.6909676,1.645697,"('corrupt', 'incorrupt')",1.9273711,1.928485,-0.14910537,-0.01261846,-0.4148988,-0.59303206,0.7635836,0.7421328,-0.0214508
36,1.1052358,1.0416338,"('hostile', 'amicable')",1.911398,1.8460735,0.11948696,0.1500195,-0.017862678,-0.12110549,0.7795646,0.7291553,-0.0504093
37,0.8791945,0.86748254,"('fake', 'genuine')",-0.38193968,-0.31955552,-0.30180743,-0.25117576,0.58872455,0.57265335,0.196043,0.2173512,0.0213082
38,-0.3778346,-0.3934897,"('untruthful', 'truthful')",-0.49466735,-0.45882177,-0.72246575,-0.78111345,0.21346763,0.2409766,-0.345375,-0.3481121,-0.0027371
39,0.35490653,0.39258373,"('exploitative', 'cooperative')",0.26366404,0.3507599,1.3152009,1.3040761,0.24413784,0.2341038,0.5444773,0.5703808,0.0259035
40,0.6728272,0.658377,"('stingy', 'generous')",-0.021977145,-0.028716858,-0.69038224,-0.70535755,-0.95573574,-1.1221261,-0.248817,-0.2994559,-0.0506389
41,-0.30276918,-0.40916377,"('unforgiving', 'forgiving')",-0.739497,-0.73601687,0.07833955,0.02749504,0.013508178,0.08096294,-0.2376046,-0.2591807,-0.0215761
42,0.3181067,0.413459,"('unreliable', 'reliable')",-0.4181936,-0.27880734,-0.1633127,-0.09306424,-2.5030854,-2.3329237,-0.6916212,-0.5728341,0.1187871
43,-0.81846726,-0.8174248,"('irresponsible', 'responsible')",-1.1706553,-1.0899885,-0.4436006,-0.48898154,0.96756613,1.0062606,-0.3662892,-0.3475335,0.0187557
44,-1.0790683,-1.0162331,"('prejudiced', 'unprejudiced')",-0.870344,-0.740196,-0.98629457,-0.90217376,-1.535493,-1.534795,-1.1178,-1.0483494,0.0694506
45,-1.4225461,-1.4605963,"('incompetent', 'competent')",-2.1470666,-2.1033394,-0.6825475,-0.84631234,-0.22575912,-0.2150868,-1.1194798,-1.1563338,-0.036854
46,-0.9420104,-0.94020015,"('uncompetitive', 'competitive')",-1.8944616,-1.8783586,-0.9202274,-1.0321925,-0.06405316,-0.0018674023,-0.9551882,-0.9631546,-0.0079664
47,-0.13737088,-0.095715955,"('stupid', 'smart')",-0.074656695,0.036686603,0.37074244,0.40624902,4.5565996,4.5501304,1.1788286,1.2243375,0.0455089
48,-1.0610456,-1.0500396,"('unintelligent', 'intelligent')",-2.0954914,-2.1291242,-1.0394534,-1.1174988,0.49989146,0.43106678,-0.9240248,-0.966399,-0.0423742
49,0.029323865,0.14118147,"('unable', 'able')",-0.018034127,0.16887784,-0.88469183,-0.7617372,-0.2819754,-0.13880816,-0.2888444,-0.1476215,0.1412229
50,0.90238136,0.8891681,"('clumsy', 'skillful')",1.1430029,1.1334089,0.77000576,0.7537175,0.69734603,0.6500944,0.878184,0.8565972,-0.0215868
51,-0.19426927,-0.25449753,"('uneducated', 'educated')",-0.7471974,-0.8726771,-0.14461157,-0.26813936,0.44983137,0.28720683,-0.1590617,-0.2770268,-0.1179651
52,0.066014126,-0.02725672,"('irrational', 'rational')",0.47398597,0.3466135,-0.9897846,-1.0426395,-0.081735805,-0.23863144,-0.1328801,-0.2404785,-0.1075984
53,-0.2474798,-0.20273083,"('uncreative', 'creative')",-0.61364365,-0.61116153,0.08894758,0.09556,1.3408607,1.29061,0.1421712,0.1430694,0.0008982
54,0.4120423,0.41431612,"('incapable', 'capable')",0.26844198,0.26382843,-0.3605225,-0.2824967,1.1741464,1.1762773,0.3735271,0.3929813,0.0194542
55,-1.0089318,-1.0266083,"('incompetent', 'clever')",-1.9942038,-1.9992087,-0.42265058,-0.5386772,0.1417631,0.16248827,-0.8210058,-0.8505015,-0.0294957
56,-0.031515352,-0.075938754,"('impractical', 'practical')",-0.70945245,-0.7007822,0.5115938,0.40656376,0.28692105,0.36503345,0.0143868,-0.0012809,-0.0156677
57,-1.3887497,-1.3790703,"('unimaginative', 'imaginative')",-1.8946203,-1.88149,-0.92748904,-1.002345,-1.4817301,-1.4629049,-1.4231473,-1.4314525,-0.0083052
58,0.6958658,0.71296525,"('undiscriminating', 'discriminating')",-0.42656848,-0.416169,-0.0064685363,-0.12753633,-0.09073204,-0.05355573,0.0430242,0.0289261,-0.0140981
59,1.0450307,1.0124733,"('foolish', 'wise')",1.4189994,1.3257403,0.073316514,0.014822695,0.447871,0.38323522,0.7463045,0.6840679,-0.0622366
60,-0.9854567,-0.9343469,"('inefficient', 'efficient')",-1.8054509,-1.7681007,0.26618356,0.14043276,0.29099298,0.4326217,-0.5584328,-0.5323483,0.0260845
61,-0.2776873,-0.3438131,"('illogical', 'logical')",-0.60883456,-0.68239343,-0.5498605,-0.6252431,0.24091424,0.13793567,-0.298867,-0.3783785,-0.0795115
62,-0.14758447,-0.03517151,"('incompetent', 'brilliant')",-1.5392798,-1.4133874,-0.57543296,-0.54760206,0.44415423,0.6756607,-0.4545357,-0.3301251,0.1244106
63,-0.16282935,-0.18265353,"('unperceptive', 'insightful')",-0.40480277,-0.43934524,0.02518561,-0.0769807,1.1636848,1.263653,0.1553096,0.1411684,-0.0141412
64,-0.35202995,-0.38042054,"('shy', 'confident')",-0.13476662,-0.22098632,-0.013619039,-0.058475994,-5.736175,-5.583708,-1.5591477,-1.5608977,-0.00175
65,-1.323387,-1.4109454,"('insecure', 'secure')",-1.4927783,-1.5723392,0.20421234,-0.02117548,-0.18819042,-0.2437987,-0.7000359,-0.8120646,-0.1120287
66,0.7745182,0.770941,"('inactive', 'active')",0.8411821,0.87970984,0.2623845,0.34382838,1.0202458,1.0172129,0.7245827,0.752923,0.0283403
67,0.67885596,0.7044763,"('doubtful', 'determined')",0.24178773,0.24898867,0.7169012,0.7178473,-0.31895798,-0.28431344,0.3296467,0.3467497,0.017103
68,-0.4951007,-0.42601854,"('dependent', 'independent')",-1.0034212,-0.9324204,-1.3635339,-1.3346965,-0.612321,-0.64613754,-0.8685942,-0.8348182,0.033776
69,2.2038288,2.2297199,"('lazy', 'industrious')",2.927988,2.946037,1.1424814,1.2286748,-0.32886842,-0.28481796,1.4863575,1.5299034,0.0435459
70,-0.35961676,-0.28783548,"('lethargic', 'energetic')",-1.5790136,-1.3968407,-0.3171288,-0.30542448,1.1353525,1.2561688,-0.2801017,-0.1834829,0.0966188
71,0.34268928,0.36416835,"('diffident', 'self-confident')",0.5689867,0.5610367,0.02939327,0.07544781,0.5728432,0.49768454,0.3784781,0.3745844,-0.0038937
72,-1.254156,-1.2685586,"('unambitious', 'ambitious')",-1.5171489,-1.5955617,-0.92717457,-0.97893167,-0.71099365,-0.68834364,-1.1023682,-1.132849,-0.0304808
73,1.9262319,1.9287878,"('helpless', 'self-reliant')",1.5045567,1.5161785,0.61877507,0.6780559,-2.850873,-2.792771,0.2996726,0.3325627,0.0328901
74,0.4271355,0.40832028,"('undedicated', 'dedicated')",-0.29224917,-0.2253082,0.35459796,0.30767775,0.4930602,0.54737854,0.2456361,0.2595171,0.013881
75,0.48248708,0.5254121,"('meek', 'impulsive')",0.8356761,0.92621493,-0.75970024,-0.61681086,-0.23453343,-0.11898002,0.0809824,0.178959,0.0979766
76,-0.8440448,-0.72482306,"('anxious', 'daring')",-2.2504478,-2.0460806,-0.24863885,-0.24393755,-0.033638127,0.058910087,-0.8441924,-0.7389827,0.1052097
77,0.26648688,0.33464655,"('unmotivated', 'motivated')",-0.91320896,-0.98140234,0.031198129,0.069062695,-0.77666533,-0.6254575,-0.3480473,-0.3007877,0.0472596
78,0.25180316,0.20319307,"('nonresilient', 'resilient')",0.29403338,0.23848578,0.55296135,0.55495256,0.8583249,0.96520936,0.4892807,0.4904602,0.0011795
79,0.65239894,0.63321495,"('wavering', 'unwavering')",1.4676841,1.5007145,-0.4618631,-0.42359543,0.14522396,0.1487125,0.450861,0.4647616,0.0139006
80,0.34761077,0.26714316,"('dominated', 'dominating')",-0.6483482,-0.67487705,0.6656646,0.627505,-0.8810154,-0.9079479,-0.1290221,-0.1720442,-0.0430221
81,-0.7079229,-0.74685156,"('submissive', 'aggressive')",-1.760099,-1.8267184,-0.138661,-0.23198569,-0.3048839,-0.27088422,-0.7278917,-0.76911,-0.0412183
82,-1.0362824,-1.0469221,"('poor', 'rich')",-1.1344119,-1.1327809,0.039387032,-0.03819511,5.875829,5.7533507,0.9361305,0.8838632,-0.0522673
83,0.43174708,0.4892972,"('powerless', 'powerful')",0.41947737,0.40448406,-0.9159872,-0.8954849,-0.46395555,-0.39461482,-0.1321796,-0.0990796,0.0331
84,0.74353755,0.69550717,"('inferior', 'superior')",0.56378996,0.41852307,0.38608125,0.3567964,0.95467746,0.94918233,0.6620215,0.6050022,-0.0570193
85,2.3437748,2.3358312,"('insignificant', 'prestigious')",2.4093874,2.3385506,-0.13134308,-0.009066283,0.80490583,0.78221685,1.3566813,1.3618832,0.0052019
86,-0.927454,-1.0611142,"('uninfluential', 'influential')",-1.5197128,-1.6816081,-0.7401438,-0.9050351,0.342093,0.21956334,-0.7113044,-0.8570485,-0.1457441
87,0.2728226,0.16005768,"('unsuccessful', 'successful')",0.20562376,0.05950144,0.901522,0.77987975,0.7957207,0.7290392,0.5439223,0.4321195,-0.1118028
88,-0.39587596,-0.43562484,"('low', 'eminent')",-0.34285915,-0.42616922,-0.6497105,-0.6695747,0.322395,0.31058353,-0.2665127,-0.3051963,-0.0386836
