,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.05961568,-0.2705302,"('unsociable', 'sociable')",-0.28404555,-0.45299405,-0.1718306,-0.3617621,-0.1899315
1,-0.78131765,-1.095554,"('unfriendly', 'friendly')",1.761949,1.5269908,0.4903156,0.2157184,-0.2745972
2,0.022583812,-0.024378989,"('unlikable', 'likable')",0.7521036,0.80272657,0.3873437,0.3891738,0.0018301
3,-0.09356138,0.011302089,"('repellent', 'pleasant')",-0.21623082,-0.16129737,-0.1548961,-0.0749976,0.0798985
4,-0.22426167,-0.2542846,"('disliked', 'liked')",-5.963778,-5.9999614,-3.0940199,-3.1271229,-0.033103
5,-0.51008004,-0.6269877,"('distant', 'outgoing')",0.21131407,0.17189619,-0.149383,-0.2275458,-0.0781628
6,-0.40506455,-0.53716564,"('distant', 'open')",0.6569976,0.60291046,0.1259665,0.0328724,-0.0930941
7,-0.4635619,-0.4672153,"('insensitive', 'sensitive')",0.4340621,0.43237546,-0.0147499,-0.0174199,-0.00267
8,-1.0108157,-1.1935452,"('unaffectionate', 'affectionate')",0.6803626,0.5472065,-0.1652266,-0.3231694,-0.1579428
9,-1.0299461,-1.2203639,"('unaffectionate', 'caring')",1.3462673,1.288668,0.1581606,0.0341521,-0.1240085
10,-1.4896238,-1.5776678,"('unsympathetic', 'sympathetic')",-0.4510856,-0.49389973,-0.9703547,-1.0357838,-0.0654291
11,-0.13740386,-0.22004962,"('unhelpful', 'helpful')",1.7083102,1.7760248,0.7854532,0.7779876,-0.0074656
12,-0.5597064,-0.6468903,"('unsupportive', 'supportive')",-1.67183,-1.6863343,-1.1157682,-1.1666123,-0.0508441
13,-0.6627449,-0.8164503,"('impolite', 'polite')",-0.15876198,-0.113902025,-0.4107534,-0.4651762,-0.0544228
14,0.62253153,0.6242192,"('antisocial', 'social')",-0.71241605,-0.72016835,-0.0449423,-0.0479746,-0.0030323
15,0.27790403,0.20717025,"('boring', 'funny')",0.70888704,0.65070707,0.4933955,0.4289387,-0.0644568
16,-0.6320139,-0.6639724,"('unpopular', 'popular')",0.7135866,0.71496373,0.0407864,0.0254957,-0.0152907
17,-0.03507801,-0.06255613,"('nasty', 'nice')",-0.28787258,-0.29553032,-0.1614753,-0.1790432,-0.0175679
18,0.03583558,-0.04712197,"('disagreeable', 'welcoming')",-0.33736816,-0.4310462,-0.1507663,-0.2390841,-0.0883178
19,-1.6617223,-1.7323419,"('inhospitable', 'hospitable')",0.037571497,-0.05633595,-0.8120754,-0.8943389,-0.0822635
20,0.5950248,0.5487101,"('rough', 'thoughtful')",1.0519564,0.9872735,0.8234906,0.7679918,-0.0554988
21,0.4139783,0.3519752,"('immoral', 'moral')",-0.79447216,-0.76711184,-0.1902469,-0.2075683,-0.0173214
22,0.5021564,0.41373524,"('untrustworthy', 'trustworthy')",-0.7945754,-0.8156715,-0.1462095,-0.2009681,-0.0547586
23,-0.30536538,-0.4825013,"('insincere', 'sincere')",5.896584,5.88782,2.7956092,2.7026591,-0.0929501
24,-1.1868768,-1.3480575,"('dishonest', 'honest')",1.1539227,1.0650895,-0.016477,-0.141484,-0.125007
25,0.11205665,0.058181908,"('egoistic', 'altruistic')",1.3948953,1.2820629,0.753476,0.6701224,-0.0833536
26,-0.3037047,-0.5511476,"('hardhearted', 'benevolent')",1.4111136,1.2123673,0.5537044,0.3306099,-0.2230945
27,-0.03245256,-0.041587636,"('hardhearted', 'softhearted')",1.4355034,1.3297737,0.7015254,0.644093,-0.0574324
28,-1.0925815,-1.2192166,"('disloyal', 'loyal')",0.71763295,0.6948861,-0.1874743,-0.2621652,-0.0746909
29,0.54439425,0.5073014,"('unfair', 'fair')",-0.28881365,-0.50655526,0.1277903,0.0003731,-0.1274172
30,0.38563955,0.2601993,"('intolerant', 'tolerant')",1.2492373,1.1785352,0.8174384,0.7193673,-0.0980711
31,-0.5814116,-0.6803195,"('evil', 'good')",-0.80516887,-0.9902744,-0.6932902,-0.835297,-0.1420068
32,-0.3002364,-0.33734772,"('unkind', 'kind')",0.8268219,0.68751276,0.2632928,0.1750825,-0.0882103
33,-0.08098588,-0.20700216,"('wrong', 'right')",-0.3631056,-0.43548954,-0.2220457,-0.3212458,-0.0992001
34,-0.19916597,-0.19172005,"('mean', 'honorable')",6.197239,6.2324734,2.9990366,3.0203767,0.0213401
35,-0.14848943,-0.17870803,"('corrupt', 'incorrupt')",-0.104980536,-0.18089151,-0.126735,-0.1797998,-0.0530648
36,-1.0055217,-1.133911,"('hostile', 'amicable')",0.31034178,0.07617377,-0.3475899,-0.5288686,-0.1812787
37,-0.14547797,-0.040419705,"('fake', 'genuine')",0.07981384,0.079429425,-0.0328321,0.0195049,0.052337
38,-0.55269116,-0.7101922,"('untruthful', 'truthful')",0.36113596,0.4056519,-0.0957776,-0.1522702,-0.0564926
39,0.78227925,0.64471865,"('exploitative', 'cooperative')",-0.026931114,-0.030501936,0.3776741,0.3071083,-0.0705658
40,0.5116322,0.49557245,"('stingy', 'generous')",-1.0995789,-1.1935216,-0.2939733,-0.3489746,-0.0550013
41,0.28426144,0.06919235,"('unforgiving', 'forgiving')",0.30406803,0.1552395,0.2941647,0.1122159,-0.1819488
