,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
44,-0.8718707,-0.84682804,"('prejudiced', 'unprejudiced')",-0.57518387,-0.47884157,-0.3281593,-0.32387602,-1.4617307,-1.4434173,-0.8092362,-0.7732407,0.0359955
45,0.7780721,0.64722157,"('incompetent', 'competent')",-0.76131415,-0.748778,0.20211971,0.12556067,-0.60979235,-0.66592693,-0.0977287,-0.1604807,-0.062752
46,1.245406,1.081448,"('uncompetitive', 'competitive')",-0.43327183,-0.40490207,1.0613408,1.0305787,-1.1406523,-1.2264742,0.1832057,0.1201626,-0.0630431
47,-0.12087418,-0.02643251,"('stupid', 'smart')",0.11347363,0.2456704,0.7498725,0.8519327,5.7140484,5.7807155,1.61413,1.7129714,0.0988414
48,0.2862517,0.21272673,"('unintelligent', 'intelligent')",-0.97175324,-0.9580021,-0.89812577,-0.84134936,-0.116057314,-0.089237586,-0.4249212,-0.4189656,0.0059556
49,0.011089038,0.05774526,"('unable', 'able')",-1.4819527,-1.3290669,-1.2787862,-1.2385328,-0.6535288,-0.5014684,-0.8507947,-0.7528307,0.097964
50,-0.49910358,-0.5787281,"('clumsy', 'skillful')",0.2695672,0.36311582,0.24472676,0.26287502,-0.007854246,0.038765196,0.001834,0.021507,0.019673
51,0.6851011,0.58558124,"('uneducated', 'educated')",-0.96439385,-1.0011234,0.016120695,-0.025215127,0.15706037,0.14763278,-0.0265279,-0.0732811,-0.0467532
52,-0.18881325,-0.16475454,"('irrational', 'rational')",0.26831782,0.08833685,-0.70095396,-0.73663104,0.36826572,0.32834318,-0.0632959,-0.1211764,-0.0578805
53,-0.24794446,-0.24476594,"('uncreative', 'creative')",0.8272556,0.8063222,0.20495155,0.19819134,1.2869377,1.2285603,0.5178001,0.497077,-0.0207231
54,0.38692176,0.46616417,"('incapable', 'capable')",0.06671571,0.10270829,0.0026487466,0.010853533,1.2325149,1.2782767,0.4222003,0.4645007,0.0423004
55,1.37294,1.3205205,"('incompetent', 'clever')",-1.0750798,-0.98345023,0.24661644,0.28140596,-0.6584086,-0.6583925,-0.028483,-0.0099791,0.0185039
56,1.7281007,1.6579336,"('impractical', 'practical')",0.05099061,0.12292671,0.1760326,0.106146686,-0.7809392,-0.7432774,0.2935462,0.2859324,-0.0076138
57,1.0553194,0.80656433,"('unimaginative', 'imaginative')",0.27171782,0.2066276,0.026648574,-0.01389983,-2.6740124,-2.7099907,-0.3300817,-0.4276747,-0.097593
58,-0.007892333,-0.09010041,"('undiscriminating', 'discriminating')",1.0533271,1.0383158,1.3756863,1.3547971,0.42649,0.3750286,0.7119028,0.6695102,-0.0423926
59,-0.24357787,-0.17820466,"('foolish', 'wise')",0.5934743,0.5431019,-0.5377904,-0.53600395,0.5224128,0.6000187,0.0836297,0.107228,0.0235983
60,1.3732346,1.397396,"('inefficient', 'efficient')",-0.70796835,-0.48633036,0.65632296,0.70669127,-0.77754474,-0.654629,0.1360111,0.240782,0.1047709
61,0.25371218,0.22476651,"('illogical', 'logical')",-0.39837143,-0.46496928,0.0763518,-0.05109211,0.18857308,0.03777775,0.0300664,-0.0633793,-0.0934457
62,1.996273,1.9969783,"('incompetent', 'brilliant')",-0.55345774,-0.38457227,0.5277373,0.57032096,-0.40430513,-0.24571042,0.3915619,0.4842541,0.0926922
63,0.6969957,0.56355184,"('unperceptive', 'insightful')",0.43341288,0.43936056,1.5651379,1.5967312,0.59224504,0.70930594,0.8219479,0.8272374,0.0052895
64,-0.17224821,-0.21446863,"('shy', 'confident')",0.6298895,0.62637067,1.0561755,1.0357527,-7.289099,-7.2650604,-1.4438206,-1.4543514,-0.0105308
65,0.8264493,0.62920284,"('insecure', 'secure')",-0.4031269,-0.45111665,0.90020853,0.8182862,-0.6455951,-0.6587137,0.169484,0.0844147,-0.0850693
66,-0.1087873,-0.18724747,"('inactive', 'active')",0.9686713,0.96106255,1.3931154,1.3478132,1.445437,1.3667887,0.9246091,0.8721043,-0.0525048
67,0.49086472,0.5802959,"('doubtful', 'determined')",0.47791842,0.48457897,0.3646469,0.45068157,-0.8246331,-0.6991454,0.1271992,0.2041028,0.0769036
68,-0.058919467,-0.11710877,"('dependent', 'independent')",-2.4370425,-2.4966948,-0.930459,-0.95934534,-0.8503816,-0.87933445,-1.0692006,-1.1131208,-0.0439202
69,-2.2300105,-2.122673,"('lazy', 'industrious')",0.9746357,1.0221138,0.23573117,0.26248798,-0.51977116,-0.5183835,-0.3848537,-0.3391137,0.04574
70,1.8624074,1.6837537,"('lethargic', 'energetic')",0.14987881,0.20867352,0.7809316,0.8314233,0.5765496,0.58724433,0.8424418,0.8277737,-0.0146681
71,0.27473578,0.34619445,"('diffident', 'self-confident')",1.2952087,1.2647207,0.20474255,0.19412652,0.6767968,0.6784048,0.6128709,0.6208616,0.0079907
72,1.1427865,1.0951586,"('unambitious', 'ambitious')",0.7572642,0.7310757,0.78171474,0.80669355,-0.6524681,-0.62667817,0.5073243,0.5015624,-0.0057619
73,0.6807846,0.747009,"('helpless', 'self-reliant')",1.0986359,1.0478894,0.23716715,0.19647679,-3.2319236,-3.2082155,-0.303834,-0.3042101,-0.0003761
74,1.2935972,1.2821559,"('undedicated', 'dedicated')",-0.61157495,-0.53855765,0.8774146,0.8702594,-0.02179914,-0.020843368,0.3844094,0.3982536,0.0138442
75,-1.103567,-1.0858625,"('meek', 'impulsive')",-0.1955991,-0.21823615,-0.95701027,-0.9078746,-0.25094548,-0.17863779,-0.6267805,-0.5976527,0.0291278
76,1.3449252,1.2458299,"('anxious', 'daring')",0.280736,0.43510783,0.9303627,1.0514342,-0.15140623,-0.071695924,0.6011544,0.665169,0.0640146
77,-0.09812303,-0.08777942,"('unmotivated', 'motivated')",0.16043672,0.15544945,0.14599986,0.18881068,-1.3699528,-1.2756984,-0.2904098,-0.2548044,0.0356054
78,-0.999869,-0.99872243,"('nonresilient', 'resilient')",0.633948,0.7385646,1.0642678,1.1280351,0.023053396,0.08271705,0.1803501,0.2376486,0.0572985
79,-0.21759294,-0.21046254,"('wavering', 'unwavering')",0.2523025,0.15484388,-0.7538145,-0.803493,0.21978731,0.27212852,-0.1248294,-0.1467458,-0.0219164
80,0.77034163,0.6891133,"('dominated', 'dominating')",-0.74036306,-0.74466825,1.1919024,1.1329899,-1.407227,-1.414471,-0.0463365,-0.084259,-0.0379225
81,0.8021304,0.7225808,"('submissive', 'aggressive')",-0.46513987,-0.52622044,1.0262101,1.0424341,-1.3708186,-1.3370295,-0.0019045,-0.0245588,-0.0226543
82,-0.38925415,-0.37579405,"('poor', 'rich')",-0.3194133,-0.19281545,-0.14682975,-0.06755807,6.211096,6.2731357,1.3388996,1.409242,0.0703424
83,0.6243316,0.5809974,"('powerless', 'powerful')",1.0018022,1.0641919,-0.37351346,-0.33115655,-1.3403507,-1.4050142,-0.0219326,-0.0227453,-0.0008127
84,0.34224823,0.2761957,"('inferior', 'superior')",0.06958727,0.054163564,-0.07980093,-0.10855662,0.65581995,0.62371176,0.2469636,0.2113786,-0.035585
85,-0.66774744,-0.52514285,"('insignificant', 'prestigious')",1.7027102,1.6793354,-0.009865105,0.0054981858,0.8855403,0.9748402,0.4776595,0.5336327,0.0559732
86,0.5432158,0.3418995,"('uninfluential', 'influential')",-1.3905451,-1.4498358,-0.20400488,-0.23706509,-0.3671774,-0.5108583,-0.3546279,-0.4639649,-0.109337
87,0.6823592,0.65077174,"('unsuccessful', 'successful')",0.93900687,0.80975187,1.7640295,1.6875073,0.67335147,0.6893522,1.0146867,0.9593458,-0.0553409
88,-0.6869029,-0.7600136,"('low', 'eminent')",-1.0886177,-1.0873092,-1.1342711,-1.1872101,-0.053309422,-0.036592912,-0.7407753,-0.7677815,-0.0270062
