,red_male,red_female,tuple,hat_male,hat_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8611583,-0.7999551,"('unsociable', 'sociable')",-0.050858065,-0.07957527,-0.2955747,-0.46553686,-0.4025304,-0.4483558,-0.0458254
1,-0.3696455,-0.54708904,"('unfriendly', 'friendly')",0.7144438,0.38242257,2.0116909,1.8372991,0.7854964,0.5575442,-0.2279522
2,-0.11226941,0.049091488,"('unlikable', 'likable')",-0.24048361,-0.16125949,0.1980043,0.3054957,-0.0515829,0.0644426,0.1160255
3,-0.8615512,-0.5857016,"('repellent', 'pleasant')",-0.6028838,-0.40760034,0.23663718,0.2525287,-0.409266,-0.2469244,0.1623416
4,0.47292885,0.40974575,"('disliked', 'liked')",0.7259449,0.7359075,-6.5305066,-6.62851,-1.7772109,-1.8276189,-0.050408
5,-0.2483573,-0.29138237,"('distant', 'outgoing')",0.18342327,0.073363595,0.068429336,0.059859022,0.0011651,-0.0527199,-0.053885
6,-0.747711,-0.7690934,"('distant', 'open')",-0.4469023,-0.57789797,0.37509987,0.35445398,-0.2731711,-0.3308458,-0.0576747
7,-0.7020759,-0.39697275,"('insensitive', 'sensitive')",-0.48785704,-0.23747177,0.35121956,0.420416,-0.2795711,-0.0713428,0.2082283
8,-0.7784747,-0.8698843,"('unaffectionate', 'affectionate')",-0.3848747,-0.64520264,0.8337,0.7923877,-0.1098831,-0.2408997,-0.1310166
9,0.07102651,0.081508,"('unaffectionate', 'caring')",-0.16897894,-0.27476948,1.0890685,1.134682,0.330372,0.3138069,-0.0165651
10,-0.82062083,-0.53205365,"('unsympathetic', 'sympathetic')",-0.598983,-0.44665357,-0.6522334,-0.6031468,-0.6906124,-0.5272847,0.1633277
11,0.16584943,0.27368656,"('unhelpful', 'helpful')",-0.28370604,-0.07556619,1.7795112,1.9722886,0.5538849,0.7234697,0.1695848
12,-0.009012904,0.2873747,"('unsupportive', 'supportive')",0.23823616,0.5100845,-1.8926114,-1.8304381,-0.5544627,-0.3443263,0.2101364
13,-0.4026415,-0.32497776,"('impolite', 'polite')",-0.28873396,-0.13219249,-0.72715354,-0.7141341,-0.472843,-0.3904348,0.0824082
14,-0.9400612,-0.69495183,"('antisocial', 'social')",-0.05423294,0.001344122,-0.91231763,-0.95213974,-0.6355373,-0.5485825,0.0869548
15,0.34203914,0.117494196,"('boring', 'funny')",0.3616179,0.20351925,0.28204936,0.23838693,0.3285688,0.1864668,-0.142102
16,-0.60348904,-0.5496138,"('unpopular', 'popular')",-0.2197266,-0.12658423,0.4888367,0.490823,-0.1114597,-0.0617917,0.049668
17,-0.4071936,-0.32953677,"('nasty', 'nice')",0.16157597,0.23394105,-0.5022237,-0.4588618,-0.2492804,-0.1848192,0.0644612
18,0.0037688762,0.1805002,"('disagreeable', 'welcoming')",-0.6182333,-0.5516447,-0.4081384,-0.5026322,-0.3408676,-0.2912589,0.0496087
19,-0.1689233,-0.08451781,"('inhospitable', 'hospitable')",0.3507707,0.3533025,-0.09810495,-0.020496137,0.0279142,0.0827629,0.0548487
20,-0.36779135,-0.35382298,"('rough', 'thoughtful')",0.8447298,0.8116181,1.360414,1.3180548,0.6124508,0.59195,-0.0205008
21,-0.107015416,0.11551245,"('immoral', 'moral')",0.44388306,0.59520626,-0.70513123,-0.53670305,-0.1227545,0.0580052,0.1807597
22,-0.5498841,-0.5410748,"('untrustworthy', 'trustworthy')",-0.8291358,-0.76950544,-1.1076404,-1.1532475,-0.8288867,-0.8212759,0.0076108
