,die_male,die_female,tuple,average_male,average_female,female-male
0,-0.29260278,-0.22569425,"('unsociable', 'sociable')",-0.2926028,-0.2256943,0.0669085
1,1.1911892,1.1342801,"('unfriendly', 'friendly')",1.1911892,1.1342801,-0.0569091
2,-0.12726407,-0.08526792,"('unlikable', 'likable')",-0.1272641,-0.0852679,0.0419962
3,0.48688143,0.5723812,"('repellent', 'pleasant')",0.4868814,0.5723812,0.0854998
4,-7.334447,-7.5312805,"('disliked', 'liked')",-7.3344469,-7.5312805,-0.1968336
5,-0.45527276,-0.51273376,"('distant', 'outgoing')",-0.4552728,-0.5127338,-0.057461
6,0.02674551,-0.112119175,"('distant', 'open')",0.0267455,-0.1121192,-0.1388647
7,0.6946183,0.80632365,"('insensitive', 'sensitive')",0.6946183,0.8063236,0.1117053
8,1.0945596,0.9355217,"('unaffectionate', 'affectionate')",1.0945596,0.9355217,-0.1590379
9,1.4850194,1.4584093,"('unaffectionate', 'caring')",1.4850194,1.4584093,-0.0266101
10,0.6794678,0.80275077,"('unsympathetic', 'sympathetic')",0.6794678,0.8027508,0.123283
11,1.2921411,1.4176204,"('unhelpful', 'helpful')",1.2921411,1.4176204,0.1254793
12,-1.985032,-1.9754177,"('unsupportive', 'supportive')",-1.985032,-1.9754177,0.0096143
13,-0.46266735,-0.32585812,"('impolite', 'polite')",-0.4626673,-0.3258581,0.1368092
14,0.22787595,0.29589996,"('antisocial', 'social')",0.2278759,0.2959,0.0680241
15,0.07845676,-0.020520354,"('boring', 'funny')",0.0784568,-0.0205204,-0.0989772
16,-0.46404296,-0.52448416,"('unpopular', 'popular')",-0.464043,-0.5244842,-0.0604412
17,-0.06985281,-0.06647512,"('nasty', 'nice')",-0.0698528,-0.0664751,0.0033777
18,-0.25476283,-0.27191886,"('disagreeable', 'welcoming')",-0.2547628,-0.2719189,-0.0171561
19,-0.43131122,-0.5021946,"('inhospitable', 'hospitable')",-0.4313112,-0.5021946,-0.0708834
20,0.7318311,0.7119239,"('rough', 'thoughtful')",0.7318311,0.7119239,-0.0199072
21,-0.5184071,-0.3546772,"('immoral', 'moral')",-0.5184071,-0.3546772,0.1637299
22,-0.66037995,-0.59166825,"('untrustworthy', 'trustworthy')",-0.6603799,-0.5916682,0.0687117
23,6.1803,6.3540764,"('insincere', 'sincere')",6.1803002,6.3540764,0.1737762
24,1.2881163,1.2320155,"('dishonest', 'honest')",1.2881163,1.2320155,-0.0561008
25,0.77905244,0.6752244,"('egoistic', 'altruistic')",0.7790524,0.6752244,-0.103828
26,0.8762604,0.7743627,"('hardhearted', 'benevolent')",0.8762604,0.7743627,-0.1018977
27,1.5892123,1.393915,"('hardhearted', 'softhearted')",1.5892123,1.3939151,-0.1952972
28,0.8013632,0.8114685,"('disloyal', 'loyal')",0.8013632,0.8114685,0.0101053
29,-0.48259047,-0.62388045,"('unfair', 'fair')",-0.4825905,-0.6238804,-0.1412899
30,0.8175532,0.90024036,"('intolerant', 'tolerant')",0.8175532,0.9002404,0.0826872
31,-1.3260335,-1.4829435,"('evil', 'good')",-1.3260335,-1.4829435,-0.15691
32,0.8085572,0.791279,"('unkind', 'kind')",0.8085572,0.791279,-0.0172782
33,-0.42963707,-0.49844122,"('wrong', 'right')",-0.4296371,-0.4984412,-0.0688041
34,4.6398187,4.817213,"('mean', 'honorable')",4.6398187,4.8172131,0.1773944
35,-0.31927192,-0.65867174,"('corrupt', 'incorrupt')",-0.3192719,-0.6586717,-0.3393998
36,-0.40108043,-0.6107381,"('hostile', 'amicable')",-0.4010804,-0.6107381,-0.2096577
37,0.6963084,0.7023101,"('fake', 'genuine')",0.6963084,0.7023101,0.0060017
38,-0.34354797,-0.2633469,"('untruthful', 'truthful')",-0.343548,-0.2633469,0.0802011
39,0.45477018,0.5017288,"('exploitative', 'cooperative')",0.4547702,0.5017288,0.0469586
40,-1.490546,-1.6505184,"('stingy', 'generous')",-1.490546,-1.6505184,-0.1599724
41,0.008223095,-0.010720678,"('unforgiving', 'forgiving')",0.0082231,-0.0107207,-0.0189438
42,-2.6334534,-2.6030898,"('unreliable', 'reliable')",-2.6334534,-2.6030898,0.0303636
43,0.8064629,0.93246293,"('irresponsible', 'responsible')",0.8064629,0.9324629,0.126
44,-0.9572363,-0.9516169,"('prejudiced', 'unprejudiced')",-0.9572363,-0.9516169,0.0056194
45,-0.26736683,-0.25626957,"('incompetent', 'competent')",-0.2673668,-0.2562696,0.0110972
46,-1.0676855,-0.9295487,"('uncompetitive', 'competitive')",-1.0676855,-0.9295487,0.1381368
47,5.2245417,5.404824,"('stupid', 'smart')",5.2245417,5.4048238,0.1802821
48,0.18176365,0.23985876,"('unintelligent', 'intelligent')",0.1817636,0.2398588,0.0580952
49,0.16331033,0.19557735,"('unable', 'able')",0.1633103,0.1955774,0.0322671
50,-0.46614295,-0.52136016,"('clumsy', 'skillful')",-0.466143,-0.5213602,-0.0552172
51,0.27769238,0.3198362,"('uneducated', 'educated')",0.2776924,0.3198362,0.0421438
52,-0.2006762,-0.40882275,"('irrational', 'rational')",-0.2006762,-0.4088227,-0.2081465
53,-0.26160526,-0.33385444,"('uncreative', 'creative')",-0.2616053,-0.3338544,-0.0722491
54,1.0019596,1.0458379,"('incapable', 'capable')",1.0019596,1.0458379,0.0438783
55,0.37176114,0.51219344,"('incompetent', 'clever')",0.3717611,0.5121934,0.1404323
56,0.31004822,0.42892805,"('impractical', 'practical')",0.3100482,0.428928,0.1188798
57,-2.968535,-2.889577,"('unimaginative', 'imaginative')",-2.9685349,-2.8895769,0.078958
58,-0.10110274,-0.06883732,"('undiscriminating', 'discriminating')",-0.1011027,-0.0688373,0.0322654
59,0.06686728,0.014753964,"('foolish', 'wise')",0.0668673,0.014754,-0.0521133
60,0.1583125,0.45547637,"('inefficient', 'efficient')",0.1583125,0.4554764,0.2971639
61,0.24364473,0.16216452,"('illogical', 'logical')",0.2436447,0.1621645,-0.0814802
62,0.31297544,0.4690065,"('incompetent', 'brilliant')",0.3129754,0.4690065,0.1560311
63,-0.27599186,-0.16265064,"('unperceptive', 'insightful')",-0.2759919,-0.1626506,0.1133413
64,-6.4443927,-6.394541,"('shy', 'confident')",-6.4443927,-6.3945408,0.0498519
65,-0.12444518,0.08759083,"('insecure', 'secure')",-0.1244452,0.0875908,0.212036
66,-0.03792404,-0.15739974,"('inactive', 'active')",-0.037924,-0.1573997,-0.1194757
67,-0.24744427,-0.19099793,"('doubtful', 'determined')",-0.2474443,-0.1909979,0.0564464
68,-0.73914844,-0.7097303,"('dependent', 'independent')",-0.7391484,-0.7097303,0.0294181
69,-1.6148788,-1.7519305,"('lazy', 'industrious')",-1.6148788,-1.7519305,-0.1370517
70,1.1302773,1.1855727,"('lethargic', 'energetic')",1.1302773,1.1855727,0.0552954
71,0.58700913,0.58645105,"('diffident', 'self-confident')",0.5870091,0.5864511,-0.000558
72,0.52336115,0.66601425,"('unambitious', 'ambitious')",0.5233611,0.6660143,0.1426532
