,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.60229445,-0.68033624,"('unsociable', 'sociable')",0.44370493,0.36837506,-0.43648788,-0.6947895,-0.1983591,-0.3355836,-0.1372245
1,1.8272371,1.7198435,"('unfriendly', 'friendly')",1.7271719,1.543465,1.5115778,1.2809935,1.6886622,1.5147673,-0.1738949
2,0.60744345,0.6230122,"('unlikable', 'likable')",1.0497279,1.0652323,0.6328351,0.76706445,0.7633355,0.8184363,0.0551008
3,-1.6680933,-1.5559087,"('repellent', 'pleasant')",-0.32207566,-0.24725261,0.22141835,0.19861107,-0.5895836,-0.5348501,0.0547335
4,-0.29668462,-0.35590065,"('disliked', 'liked')",0.55694574,0.49667415,-5.9476304,-5.97913,-1.8957898,-1.9461188,-0.050329
5,0.90442026,0.85755813,"('distant', 'outgoing')",0.6701518,0.6395759,-0.20976517,-0.1374973,0.4549356,0.4532122,-0.0017234
6,0.26738435,0.2444374,"('distant', 'open')",0.2557325,0.22244354,0.22002956,0.27141684,0.2477155,0.2460993,-0.0016162
7,-0.50002897,-0.49637604,"('insensitive', 'sensitive')",-0.22247182,-0.24891415,0.28136027,0.16657901,-0.1470468,-0.1929037,-0.0458569
8,0.66242814,0.62235296,"('unaffectionate', 'affectionate')",0.4974737,0.42817822,0.0879422,0.0003208071,0.415948,0.350284,-0.065664
9,1.2388855,1.1539804,"('unaffectionate', 'caring')",1.0887039,0.98010445,0.8309987,0.7249022,1.0528627,0.9529956,-0.0998671
10,-1.6863278,-1.7379209,"('unsympathetic', 'sympathetic')",-0.2447517,-0.31604147,-0.16326894,-0.34547096,-0.6981161,-0.799811,-0.1016949
11,-0.43203318,-0.4282683,"('unhelpful', 'helpful')",0.4613895,0.4559335,2.0227907,2.0206258,0.684049,0.6827637,-0.0012853
12,0.59784955,0.6435086,"('unsupportive', 'supportive')",0.87792015,0.8513525,-1.7383611,-1.7505467,-0.0875305,-0.0852285,0.002302
13,-0.58937633,-0.7154599,"('impolite', 'polite')",-0.0024592094,-0.12672105,-0.29590958,-0.42057937,-0.295915,-0.4209201,-0.1250051
14,-0.6276994,-0.5897697,"('antisocial', 'social')",0.53831065,0.47114664,-0.8119898,-0.9407528,-0.3004595,-0.3531253,-0.0526658
15,0.44426396,0.3407976,"('boring', 'funny')",-0.23958272,-0.28422478,0.12890503,0.15465778,0.1111954,0.0704102,-0.0407852
16,-1.1143477,-1.0758028,"('unpopular', 'popular')",-1.0962754,-0.9832149,0.5282222,0.49739504,-0.5608004,-0.5205409,0.0402595
17,-0.74551535,-0.72290856,"('nasty', 'nice')",0.91477454,0.99606013,-0.35123867,-0.2681666,-0.0606598,0.0016617,0.0623215
18,-0.60044754,-0.59363186,"('disagreeable', 'welcoming')",-1.1460645,-1.1379049,-0.79940325,-0.84525776,-0.8486385,-0.8589315,-0.010293
19,0.22739458,0.21011066,"('inhospitable', 'hospitable')",-0.14588144,-0.16894934,-0.286121,-0.13686015,-0.0682026,-0.0318996,0.036303
20,0.041820854,0.104858294,"('rough', 'thoughtful')",0.9896483,1.0349472,1.3290722,1.230402,0.7868471,0.7900691,0.003222
21,-0.65324414,-0.77537954,"('immoral', 'moral')",0.45211962,0.38153464,-0.8391454,-0.9381929,-0.3467567,-0.4440126,-0.0972559
22,-0.2757687,-0.33886793,"('untrustworthy', 'trustworthy')",0.551168,0.4555946,-0.9256489,-1.0269215,-0.2167499,-0.3033983,-0.0866484
23,-0.37722403,-0.42168978,"('insincere', 'sincere')",0.38883403,0.31304497,5.4139123,5.2361465,1.8085074,1.7091672,-0.0993402
24,0.5444392,0.5046901,"('dishonest', 'honest')",0.4034798,0.33789295,0.53147113,0.42682493,0.49313,0.423136,-0.069994
25,1.1454868,1.1370636,"('egoistic', 'altruistic')",0.5251262,0.4802993,1.1330591,1.1135819,0.9345574,0.910315,-0.0242424
26,1.68252,1.6676028,"('hardhearted', 'benevolent')",1.9566286,1.7849175,1.687156,1.4761754,1.7754348,1.6428986,-0.1325362
27,-0.5445888,-0.51260495,"('hardhearted', 'softhearted')",-0.50400734,-0.5187753,1.00007,0.8634452,-0.0161754,-0.0559783,-0.0398029
28,-0.36395445,-0.5396856,"('disloyal', 'loyal')",0.086725526,-0.06447098,0.6544657,0.4559637,0.1257456,-0.0493976,-0.1751432
29,0.42385727,0.3581856,"('unfair', 'fair')",0.22933269,0.21767455,-0.53697765,-0.64855766,0.0387374,-0.0242325,-0.0629699
30,-0.9917606,-1.0058587,"('intolerant', 'tolerant')",-0.9019682,-0.9515494,0.97304267,0.8479598,-0.3068954,-0.3698161,-0.0629207
31,0.5553234,0.5958247,"('evil', 'good')",0.049223505,0.12454372,-1.2164552,-1.2097585,-0.2039694,-0.16313,0.0408394
32,-0.088343725,-0.20318472,"('unkind', 'kind')",0.3639317,0.28604645,0.7904274,0.5485994,0.3553385,0.210487,-0.1448515
33,1.6824452,1.5144732,"('wrong', 'right')",0.8102814,0.6337228,-0.6788487,-0.66357964,0.6046259,0.4948721,-0.1097538
34,-0.05546385,0.09094979,"('mean', 'honorable')",0.23556194,0.3236354,5.793605,5.898795,1.9912343,2.1044601,0.1132258
35,0.7770748,0.6531944,"('corrupt', 'incorrupt')",0.23291463,0.18881518,-0.32970196,-0.34816605,0.2267625,0.1646145,-0.062148
36,0.85785884,0.80677176,"('hostile', 'amicable')",0.5136382,0.43688768,0.06439964,-0.053483374,0.4786322,0.3967254,-0.0819068
37,-0.23120198,-0.2674275,"('fake', 'genuine')",-0.00067019276,-0.036716677,0.0038436353,0.010044105,-0.0760095,-0.0980334,-0.0220239
38,-0.24346511,-0.28138238,"('untruthful', 'truthful')",0.3404358,0.27828676,0.12017788,0.13472056,0.0723829,0.043875,-0.0285079
39,0.95428985,0.9857556,"('exploitative', 'cooperative')",1.7330712,1.7460974,0.13063031,0.11422345,0.9393304,0.9486922,0.0093618
40,0.081063166,0.08825898,"('stingy', 'generous')",-0.42585677,-0.40630773,-1.5556904,-1.7126418,-0.6334947,-0.6768969,-0.0434022
41,-0.15412138,-0.16380821,"('unforgiving', 'forgiving')",1.13458,1.0696241,-0.0899142,-0.21449624,0.2968481,0.2304399,-0.0664082
42,-0.6512469,-0.6009059,"('unreliable', 'reliable')",-0.09331411,-0.054692924,-2.8734612,-2.7674034,-1.2060074,-1.1410007,0.0650067
43,-0.42682752,-0.30944353,"('irresponsible', 'responsible')",0.092919804,0.116127305,0.2807805,0.2914175,-0.0177091,0.0327004,0.0504095
44,-0.49279755,-0.47056687,"('prejudiced', 'unprejudiced')",-0.26766488,-0.22853062,-1.3352425,-1.2606498,-0.6985683,-0.6532491,0.0453192
45,-1.0519271,-0.9882231,"('incompetent', 'competent')",0.670503,0.5634899,-0.229359,-0.34679615,-0.2035944,-0.2571764,-0.053582
46,-0.7841139,-0.78029054,"('uncompetitive', 'competitive')",0.4933083,0.4868389,-0.036391497,-0.18737665,-0.1090657,-0.1602761,-0.0512104
47,0.15881366,0.3153635,"('stupid', 'smart')",0.47788966,0.5584473,5.2749834,5.3596735,1.9705623,2.0778281,0.1072658
48,-0.40105903,-0.4645591,"('unintelligent', 'intelligent')",0.23349631,0.22512482,0.3936929,0.27345228,0.0753767,0.0113393,-0.0640374
