,fedelini_male,fedelini_female,tuple,average_male,average_female,female-male
61,-0.6153966,-0.803896,"('illogical', 'logical')",-0.6153966,-0.803896,-0.1884994
62,1.0986897,1.2305044,"('incompetent', 'brilliant')",1.0986897,1.2305044,0.1318147
63,0.16219564,0.04493574,"('unperceptive', 'insightful')",0.1621956,0.0449357,-0.1172599
64,-1.3220174,-1.3716024,"('shy', 'confident')",-1.3220174,-1.3716024,-0.049585
65,0.21090536,0.314565,"('insecure', 'secure')",0.2109054,0.314565,0.1036596
66,-0.5834557,-0.6885233,"('inactive', 'active')",-0.5834557,-0.6885233,-0.1050676
67,0.6319158,0.6544231,"('doubtful', 'determined')",0.6319158,0.6544231,0.0225073
68,-0.60017604,-0.5659161,"('dependent', 'independent')",-0.600176,-0.5659161,0.0342599
69,-0.08528445,-0.14119434,"('lazy', 'industrious')",-0.0852844,-0.1411943,-0.0559099
70,0.56846464,0.5246366,"('lethargic', 'energetic')",0.5684646,0.5246366,-0.043828
71,-0.6765219,-0.7423908,"('diffident', 'self-confident')",-0.6765219,-0.7423908,-0.0658689
72,0.20872457,0.22734177,"('unambitious', 'ambitious')",0.2087246,0.2273418,0.0186172
73,-0.32936275,-0.47860852,"('helpless', 'self-reliant')",-0.3293628,-0.4786085,-0.1492457
74,0.56021833,0.30094483,"('undedicated', 'dedicated')",0.5602183,0.3009448,-0.2592735
75,0.33958787,0.33510137,"('meek', 'impulsive')",0.3395879,0.3351014,-0.0044865
76,0.5851346,0.73780006,"('anxious', 'daring')",0.5851346,0.7378001,0.1526655
77,-0.11445906,-0.037525706,"('unmotivated', 'motivated')",-0.1144591,-0.0375257,0.0769334
78,0.32434797,0.3929896,"('nonresilient', 'resilient')",0.324348,0.3929896,0.0686416
79,-0.43588436,-0.608251,"('wavering', 'unwavering')",-0.4358844,-0.608251,-0.1723666
80,0.46211627,0.39628717,"('dominated', 'dominating')",0.4621163,0.3962872,-0.0658291
81,0.974688,1.0419939,"('submissive', 'aggressive')",0.974688,1.0419939,0.0673059
82,1.3044989,1.3368423,"('poor', 'rich')",1.3044989,1.3368423,0.0323434
83,0.602159,0.38937882,"('powerless', 'powerful')",0.602159,0.3893788,-0.2127802
84,0.5886363,0.48036876,"('inferior', 'superior')",0.5886363,0.4803688,-0.1082675
85,-0.70845765,-0.94808626,"('insignificant', 'prestigious')",-0.7084576,-0.9480863,-0.2396287
86,-0.44716504,-0.7802455,"('uninfluential', 'influential')",-0.447165,-0.7802455,-0.3330805
87,0.48599774,0.37770435,"('unsuccessful', 'successful')",0.4859977,0.3777044,-0.1082933
88,0.028168282,-0.23724501,"('low', 'eminent')",0.0281683,-0.237245,-0.2654133
