,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.6310867,1.5449473,"('unsociable', 'sociable')",-0.46137324,-0.6186735,0.5848567,0.4631369,-0.1217198
1,0.4144468,0.37788165,"('unfriendly', 'friendly')",1.4381969,1.3241535,0.9263219,0.8510176,-0.0753043
2,0.62298447,0.63246536,"('unlikable', 'likable')",0.16566513,0.2383734,0.3943248,0.4354194,0.0410946
3,0.8558538,1.0080254,"('repellent', 'pleasant')",-0.032982048,0.08192416,0.4114359,0.5449748,0.1335389
4,-1.9836612,-2.0654433,"('disliked', 'liked')",-6.6697054,-6.624638,-4.326683,-4.3450408,-0.0183578
5,-1.7903004,-1.8621773,"('distant', 'outgoing')",-0.4914028,-0.46863782,-1.1408516,-1.1654075,-0.0245559
6,-2.0124128,-2.0516684,"('distant', 'open')",0.11058642,0.06813195,-0.9509132,-0.9917682,-0.040855
7,2.293884,2.384677,"('insensitive', 'sensitive')",0.9169104,0.9362954,1.6053972,1.6604862,0.055089
8,-1.0285387,-1.0609936,"('unaffectionate', 'affectionate')",0.741824,0.65794325,-0.1433574,-0.2015252,-0.0581678
9,0.75582916,0.81937236,"('unaffectionate', 'caring')",1.1301202,1.1321265,0.9429747,0.9757494,0.0327747
10,2.8336744,2.9860516,"('unsympathetic', 'sympathetic')",-0.049336724,-0.105979264,1.3921689,1.4400362,0.0478673
11,1.0621989,1.1991328,"('unhelpful', 'helpful')",2.1663158,2.159597,1.6142573,1.6793649,0.0651076
12,1.1361313,1.2278943,"('unsupportive', 'supportive')",-1.833622,-1.8006089,-0.3487453,-0.2863573,0.062388
13,1.6306603,1.5558814,"('impolite', 'polite')",-0.51087046,-0.5572565,0.5598949,0.4993124,-0.0605825
14,2.2931943,2.242448,"('antisocial', 'social')",-0.69317544,-0.7198508,0.8000094,0.7612987,-0.0387107
15,-0.3563235,-0.44997406,"('boring', 'funny')",0.2647231,0.25128582,-0.0458002,-0.0993441,-0.0535439
16,-1.8283522,-1.8519475,"('unpopular', 'popular')",0.3355863,0.36250794,-0.746383,-0.7447198,0.0016632
17,-1.5670714,-1.5817767,"('nasty', 'nice')",-0.68555063,-0.60254025,-1.1263111,-1.0921586,0.0341525
18,-0.43029636,-0.57191116,"('disagreeable', 'welcoming')",-0.33027744,-0.4240003,-0.3802869,-0.4979557,-0.1176688
19,-1.7024444,-1.7259922,"('inhospitable', 'hospitable')",-0.54361206,-0.44406542,-1.1230283,-1.0850288,0.0379995
20,1.1040059,1.1595157,"('rough', 'thoughtful')",1.3399673,1.3227501,1.2219865,1.241133,0.0191465
21,3.1978533,3.2421842,"('immoral', 'moral')",-0.38498092,-0.3554576,1.4064362,1.4433633,0.0369271
22,1.1141962,1.0552672,"('untrustworthy', 'trustworthy')",-0.78676915,-0.7949206,0.1637135,0.1301733,-0.0335402
23,2.308848,2.402552,"('insincere', 'sincere')",5.9846263,5.9594617,4.1467371,4.1810069,0.0342698
24,1.9500195,1.9147617,"('dishonest', 'honest')",0.6860735,0.65334374,1.3180465,1.2840527,-0.0339938
25,-0.33569995,-0.3975414,"('egoistic', 'altruistic')",1.154064,1.0278705,0.4091821,0.3151646,-0.0940175
26,0.21449009,0.04219634,"('hardhearted', 'benevolent')",1.5060085,1.3866466,0.8602493,0.7144215,-0.1458278
27,1.0739073,1.0760655,"('hardhearted', 'softhearted')",1.2741643,1.1733272,1.1740358,1.1246964,-0.0493394
28,0.9191265,0.8836664,"('disloyal', 'loyal')",1.0726839,0.9693536,0.9959052,0.92651,-0.0693952
29,-0.07793032,-0.079006396,"('unfair', 'fair')",-0.50045943,-0.621637,-0.2891949,-0.3503217,-0.0611268
30,2.4369113,2.4503684,"('intolerant', 'tolerant')",1.6784321,1.6538825,2.0576718,2.0521255,-0.0055463
31,-2.9959955,-3.1027398,"('evil', 'good')",-1.1365081,-1.203517,-2.0662518,-2.1531284,-0.0868766
32,1.8523358,1.7929205,"('unkind', 'kind')",0.77018106,0.60720676,1.3112584,1.2000636,-0.1111948
33,-0.7835652,-0.8893914,"('wrong', 'right')",-0.34635127,-0.40785402,-0.5649582,-0.6486228,-0.0836646
34,0.75993985,0.91378236,"('mean', 'honorable')",6.148298,6.222715,3.4541187,3.5682487,0.11413
35,-2.9125788,-3.081937,"('corrupt', 'incorrupt')",-0.27205682,-0.33199725,-1.5923178,-1.7069671,-0.1146493
36,-2.5945818,-2.710144,"('hostile', 'amicable')",-0.017558359,-0.15008286,-1.3060701,-1.4301134,-0.1240433
37,0.5182547,0.5587038,"('fake', 'genuine')",0.7531544,0.7776034,0.6357045,0.6681536,0.0324491
38,-0.1849326,-0.14492704,"('untruthful', 'truthful')",0.118911415,0.18398613,-0.0330106,0.0195295,0.0525401
39,2.217549,2.111312,"('exploitative', 'cooperative')",0.26972505,0.21668068,1.2436371,1.1639963,-0.0796408
40,0.11471453,0.12999135,"('stingy', 'generous')",-1.3672441,-1.3823915,-0.6262648,-0.6262001,6.47e-05
41,0.98859197,0.9225507,"('unforgiving', 'forgiving')",-0.17315444,-0.27247065,0.4077188,0.32504,-0.0826788
42,0.8254544,0.90009516,"('unreliable', 'reliable')",-2.5325902,-2.3930488,-0.8535678,-0.7464768,0.107091
43,2.0166905,2.1137853,"('irresponsible', 'responsible')",0.64030904,0.60493416,1.3284998,1.3593597,0.0308599
44,-0.52351415,-0.5817958,"('prejudiced', 'unprejudiced')",-1.3917564,-1.4257514,-0.9576353,-1.0037737,-0.0461384
45,0.81184864,0.86381245,"('incompetent', 'competent')",-0.2898648,-0.28404906,0.2609919,0.2898817,0.0288898
46,1.5605564,1.674372,"('uncompetitive', 'competitive')",-0.7846817,-0.8458922,0.3879374,0.4142399,0.0263025
47,0.23326886,0.31512088,"('stupid', 'smart')",5.779483,5.820145,3.0063758,3.0676329,0.0612571
48,1.9987059,1.9868975,"('unintelligent', 'intelligent')",1.0974412,1.0280832,1.5480735,1.5074904,-0.0405831
49,0.35275683,0.35021585,"('unable', 'able')",0.33079022,0.4533484,0.3417735,0.4017821,0.0600086
50,-0.69869393,-0.640993,"('clumsy', 'skillful')",0.3500437,0.32716143,-0.1743251,-0.1569158,0.0174093
51,1.3261142,1.2868,"('uneducated', 'educated')",0.30080277,0.27674443,0.8134584,0.7817723,-0.0316861
52,-2.3609467,-2.4569752,"('irrational', 'rational')",-0.21959974,-0.3826373,-1.2902732,-1.4198062,-0.129533
53,0.303681,0.3789204,"('uncreative', 'creative')",0.7862198,0.77012724,0.5449504,0.5745238,0.0295734
54,-0.020199187,0.0025327243,"('incapable', 'capable')",1.4650403,1.5147865,0.7224206,0.7586596,0.036239
55,2.7121189,2.7671776,"('incompetent', 'clever')",0.18750611,0.14300618,1.4498125,1.4550918,0.0052793
56,2.351584,2.456918,"('impractical', 'practical')",0.28741318,0.300593,1.3194985,1.3787555,0.059257
57,-0.14683142,-0.04634091,"('unimaginative', 'imaginative')",-2.3484504,-2.4690454,-1.247641,-1.2576932,-0.0100522
