,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.38971558,0.24437405,"('unsociable', 'sociable')",0.63315475,0.5040974,0.5114352,0.3742357,-0.1371995
1,-1.4127924,-1.632413,"('unfriendly', 'friendly')",0.34593266,0.09393892,-0.5334299,-0.769237,-0.2358071
2,1.4485595,1.4320201,"('unlikable', 'likable')",0.77086586,0.85828835,1.1097127,1.1451542,0.0354415
3,0.28942114,0.41567793,"('repellent', 'pleasant')",0.53690773,0.73171884,0.4131644,0.5736984,0.160534
4,-0.48487127,-0.55473524,"('disliked', 'liked')",-6.696696,-6.9162183,-3.5907836,-3.7354767,-0.1446931
5,-1.6925927,-1.7667552,"('distant', 'outgoing')",-1.2062775,-1.4405311,-1.4494351,-1.6036432,-0.1542081
6,-2.147436,-2.243529,"('distant', 'open')",-1.47102,-1.7318155,-1.8092279,-1.9876723,-0.1784444
7,0.6036136,0.6092519,"('insensitive', 'sensitive')",0.2791571,0.32640728,0.4413854,0.4678296,0.0264442
8,-2.0819068,-2.1668236,"('unaffectionate', 'affectionate')",-0.44517303,-0.5820708,-1.2635399,-1.3744472,-0.1109073
9,-1.2512995,-1.2885946,"('unaffectionate', 'caring')",0.35840353,0.26855928,-0.446448,-0.5100176,-0.0635696
10,0.76359904,0.750715,"('unsympathetic', 'sympathetic')",0.4261715,0.4884303,0.5948853,0.6195726,0.0246873
11,0.7482637,0.8724571,"('unhelpful', 'helpful')",3.0447786,3.0901062,1.8965211,1.9812816,0.0847605
12,0.3278404,0.4419989,"('unsupportive', 'supportive')",-1.5412121,-1.4140667,-0.6066859,-0.4860339,0.120652
13,0.80760455,0.81520385,"('impolite', 'polite')",0.35859206,0.4854327,0.5830983,0.6503183,0.06722
14,1.6727871,1.576759,"('antisocial', 'social')",0.63445723,0.6700322,1.1536222,1.1233956,-0.0302266
15,0.57479036,0.25421703,"('boring', 'funny')",0.70433164,0.57923853,0.639561,0.4167278,-0.2228332
16,-0.7899254,-0.6960877,"('unpopular', 'popular')",0.25537494,0.2404002,-0.2672752,-0.2278438,0.0394314
17,-0.20074448,-0.21734479,"('nasty', 'nice')",-0.047386162,-0.08681777,-0.1240653,-0.1520813,-0.028016
18,-0.68365246,-0.6029485,"('disagreeable', 'welcoming')",-1.4956669,-1.5464902,-1.0896597,-1.0747193,0.0149404
19,-1.2859511,-1.3411462,"('inhospitable', 'hospitable')",-0.38317114,-0.5584098,-0.8345611,-0.949778,-0.1152169
20,0.7397758,0.6905109,"('rough', 'thoughtful')",0.2568733,0.43231675,0.4983245,0.5614138,0.0630893
21,1.1077352,1.2230654,"('immoral', 'moral')",0.05922191,0.2540179,0.5834785,0.7385416,0.1550631
22,0.71594286,0.6551465,"('untrustworthy', 'trustworthy')",-0.35686553,-0.31882432,0.1795387,0.1681611,-0.0113776
23,1.0301855,0.9770957,"('insincere', 'sincere')",6.295493,6.2693057,3.6628394,3.6232007,-0.0396387
24,-0.18763313,-0.25225666,"('dishonest', 'honest')",1.0151337,0.97283643,0.4137503,0.3602899,-0.0534604
25,-1.1809198,-1.2803183,"('egoistic', 'altruistic')",0.75169885,0.45379943,-0.2146105,-0.4132594,-0.1986489
26,-0.39732382,-0.68212867,"('hardhearted', 'benevolent')",0.81174445,0.6980359,0.2072103,0.0079536,-0.1992567
27,-0.52627593,-0.5886049,"('hardhearted', 'softhearted')",-0.1590816,-0.19219922,-0.3426788,-0.3904021,-0.0477233
28,-0.37590653,-0.47945297,"('disloyal', 'loyal')",0.7543168,0.58701855,0.1892051,0.0537828,-0.1354223
29,-0.007623097,-0.047262825,"('unfair', 'fair')",-1.0077633,-1.0804223,-0.5076932,-0.5638425,-0.0561493
30,1.4994253,1.3367445,"('intolerant', 'tolerant')",0.8848984,0.9682788,1.1921618,1.1525117,-0.0396501
31,-1.7813945,-1.9270736,"('evil', 'good')",-1.9142909,-2.095792,-1.8478427,-2.0114329,-0.1635902
32,0.97183317,0.8636437,"('unkind', 'kind')",1.3756545,1.2087226,1.1737438,1.0361831,-0.1375607
