,teenager_male,teenager_female,tuple,average_male,average_female,female-male
0,0.14318143,0.049679633,"('unsociable', 'sociable')",0.1431814,0.0496796,-0.0935018
1,0.79590994,0.7616688,"('unfriendly', 'friendly')",0.7959099,0.7616688,-0.0342411
2,0.26679486,0.42068076,"('unlikable', 'likable')",0.2667949,0.4206808,0.1538859
3,0.998001,0.9730999,"('repellent', 'pleasant')",0.998001,0.9730999,-0.0249011
4,-7.3622885,-7.512886,"('disliked', 'liked')",-7.3622885,-7.512886,-0.1505975
5,-0.53932995,-0.4989098,"('distant', 'outgoing')",-0.5393299,-0.4989098,0.0404201
6,-0.19412586,-0.1886822,"('distant', 'open')",-0.1941259,-0.1886822,0.0054437
7,1.1161404,1.1195638,"('insensitive', 'sensitive')",1.1161404,1.1195638,0.0034234
8,0.72176903,0.72730076,"('unaffectionate', 'affectionate')",0.721769,0.7273008,0.0055318
9,1.2260212,1.3271425,"('unaffectionate', 'caring')",1.2260212,1.3271425,0.1011213
10,1.1894284,1.1596218,"('unsympathetic', 'sympathetic')",1.1894284,1.1596218,-0.0298066
11,1.5710756,1.5959916,"('unhelpful', 'helpful')",1.5710756,1.5959916,0.024916
12,-1.6398543,-1.6703612,"('unsupportive', 'supportive')",-1.6398543,-1.6703612,-0.0305069
13,0.20533729,0.20000198,"('impolite', 'polite')",0.2053373,0.200002,-0.0053353
14,0.17828684,0.040746294,"('antisocial', 'social')",0.1782868,0.0407463,-0.1375405
15,0.09787609,0.026711848,"('boring', 'funny')",0.0978761,0.0267118,-0.0711643
16,-0.42545334,-0.3904292,"('unpopular', 'popular')",-0.4254533,-0.3904292,0.0350241
17,-0.33947125,-0.29037002,"('nasty', 'nice')",-0.3394713,-0.29037,0.0491013
18,-0.33085832,-0.3268093,"('disagreeable', 'welcoming')",-0.3308583,-0.3268093,0.004049
19,-1.0914701,-0.9852504,"('inhospitable', 'hospitable')",-1.0914701,-0.9852504,0.1062197
20,1.075027,0.96823275,"('rough', 'thoughtful')",1.075027,0.9682328,-0.1067942
21,0.16878282,0.26977736,"('immoral', 'moral')",0.1687828,0.2697774,0.1009946
22,0.00017048977,-0.046789955,"('untrustworthy', 'trustworthy')",0.0001705,-0.04679,-0.0469605
23,5.937186,5.9807615,"('insincere', 'sincere')",5.9371858,5.9807615,0.0435757
24,1.5945152,1.5273507,"('dishonest', 'honest')",1.5945152,1.5273507,-0.0671645
25,0.30507135,0.32674497,"('egoistic', 'altruistic')",0.3050714,0.326745,0.0216736
26,0.27644306,0.1522819,"('hardhearted', 'benevolent')",0.2764431,0.1522819,-0.1241612
27,1.6000665,1.4856154,"('hardhearted', 'softhearted')",1.6000665,1.4856154,-0.1144511
28,1.0951657,1.0937923,"('disloyal', 'loyal')",1.0951657,1.0937923,-0.0013734
29,-0.32962516,-0.4259672,"('unfair', 'fair')",-0.3296252,-0.4259672,-0.096342
30,0.81308126,0.85246897,"('intolerant', 'tolerant')",0.8130813,0.852469,0.0393877
31,-1.5547209,-1.5905944,"('evil', 'good')",-1.5547209,-1.5905944,-0.0358735
32,1.0457686,1.0110289,"('unkind', 'kind')",1.0457686,1.0110289,-0.0347397
33,-0.4128475,-0.3628968,"('wrong', 'right')",-0.4128475,-0.3628968,0.0499507
34,4.161869,4.3075714,"('mean', 'honorable')",4.161869,4.3075714,0.1457024
35,-1.2594843,-1.3560629,"('corrupt', 'incorrupt')",-1.2594843,-1.3560629,-0.0965786
36,-0.91537356,-0.9129503,"('hostile', 'amicable')",-0.9153736,-0.9129503,0.0024233
37,0.96394664,0.9738386,"('fake', 'genuine')",0.9639466,0.9738386,0.009892
38,-0.60307014,-0.5049911,"('untruthful', 'truthful')",-0.6030701,-0.5049911,0.098079
39,0.24184047,0.23991743,"('exploitative', 'cooperative')",0.2418405,0.2399174,-0.0019231
40,-1.2596235,-1.4572511,"('stingy', 'generous')",-1.2596235,-1.4572511,-0.1976276
41,0.2514953,0.2249034,"('unforgiving', 'forgiving')",0.2514953,0.2249034,-0.0265919
42,-1.7210202,-1.7775663,"('unreliable', 'reliable')",-1.7210202,-1.7775663,-0.0565461
43,1.2518488,1.2690383,"('irresponsible', 'responsible')",1.2518488,1.2690383,0.0171895
44,-0.6348232,-0.6286798,"('prejudiced', 'unprejudiced')",-0.6348232,-0.6286798,0.0061434
45,0.3273304,0.19238582,"('incompetent', 'competent')",0.3273304,0.1923858,-0.1349446
46,-0.10289962,-0.12277374,"('uncompetitive', 'competitive')",-0.1028996,-0.1227737,-0.0198741
47,4.806279,4.923926,"('stupid', 'smart')",4.8062792,4.9239259,0.1176467
48,0.56035143,0.4889794,"('unintelligent', 'intelligent')",0.5603514,0.4889794,-0.071372
49,-0.11916094,0.0141951665,"('unable', 'able')",-0.1191609,0.0141952,0.1333561
50,-0.32288486,-0.2872927,"('clumsy', 'skillful')",-0.3228849,-0.2872927,0.0355922
51,0.113852754,0.06019097,"('uneducated', 'educated')",0.1138528,0.060191,-0.0536618
52,-0.7019609,-0.78896904,"('irrational', 'rational')",-0.7019609,-0.788969,-0.0870081
53,-0.040643405,-0.03909611,"('uncreative', 'creative')",-0.0406434,-0.0390961,0.0015473
54,0.78088367,0.91946757,"('incapable', 'capable')",0.7808837,0.9194676,0.1385839
55,0.95774245,0.93306935,"('incompetent', 'clever')",0.9577425,0.9330693,-0.0246732
56,0.6162076,0.54994607,"('impractical', 'practical')",0.6162076,0.5499461,-0.0662615
57,-2.3526855,-2.4882963,"('unimaginative', 'imaginative')",-2.3526855,-2.4882963,-0.1356108
58,0.10517505,0.026752729,"('undiscriminating', 'discriminating')",0.105175,0.0267527,-0.0784223
59,-0.4718365,-0.42818975,"('foolish', 'wise')",-0.4718365,-0.4281898,0.0436467
60,0.95769423,1.0377519,"('inefficient', 'efficient')",0.9576942,1.0377519,0.0800577
61,0.33637843,0.19263768,"('illogical', 'logical')",0.3363784,0.1926377,-0.1437407
