,treaty_male,treaty_female,tuple,average_male,average_female,female-male
78,-0.4853489,-0.5618658,"('nonresilient', 'resilient')",-0.4853489,-0.5618658,-0.0765169
79,-0.8598626,-0.7303189,"('wavering', 'unwavering')",-0.8598626,-0.7303189,0.1295437
80,0.4952104,0.31974953,"('dominated', 'dominating')",0.4952104,0.3197495,-0.1754609
81,0.78461194,0.8445394,"('submissive', 'aggressive')",0.7846119,0.8445394,0.0599275
82,6.682283,6.985129,"('poor', 'rich')",6.6822829,6.9851289,0.302846
83,-0.3226268,-0.3208425,"('powerless', 'powerful')",-0.3226268,-0.3208425,0.0017843
84,0.24998562,0.26975286,"('inferior', 'superior')",0.2499856,0.2697529,0.0197673
85,-1.6492903,-1.6935986,"('insignificant', 'prestigious')",-1.6492903,-1.6935986,-0.0443083
86,1.0045308,0.9229948,"('uninfluential', 'influential')",1.0045308,0.9229948,-0.081536
87,0.08205061,0.10823324,"('unsuccessful', 'successful')",0.0820506,0.1082332,0.0261826
88,0.43990636,0.36324325,"('low', 'eminent')",0.4399064,0.3632433,-0.0766631
