,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5592564,-1.6625206,"('unsociable', 'sociable')",-0.2940123,-0.5014157,-0.9266344,-1.0819682,-0.1553338
1,-0.10413618,-0.3534503,"('unfriendly', 'friendly')",1.4514507,1.2903162,0.6736572,0.468433,-0.2052242
2,0.90776235,0.92064387,"('unlikable', 'likable')",0.739201,0.7393237,0.8234817,0.8299838,0.0065021
3,-1.0675123,-0.92737514,"('repellent', 'pleasant')",0.7023281,0.711544,-0.1825921,-0.1079156,0.0746765
4,0.29819465,0.17683919,"('disliked', 'liked')",-6.337098,-6.5116997,-3.0194516,-3.1674302,-0.1479786
5,0.65177727,0.50373155,"('distant', 'outgoing')",-0.49584723,-0.5318296,0.077965,-0.014049,-0.092014
6,0.40407285,0.24085908,"('distant', 'open')",-0.41744038,-0.4885933,-0.0066838,-0.1238671,-0.1171833
7,-1.3641224,-1.3162165,"('insensitive', 'sensitive')",0.06087431,0.008658721,-0.651624,-0.6537789,-0.0021549
8,-0.2398924,-0.5083475,"('unaffectionate', 'affectionate')",0.6462728,0.567943,0.2031902,0.0297977,-0.1733925
9,-0.24914128,-0.51143235,"('unaffectionate', 'caring')",0.8973332,0.84700304,0.324096,0.1677853,-0.1563107
10,-2.5434089,-2.5151737,"('unsympathetic', 'sympathetic')",-0.91906476,-0.9628813,-1.7312368,-1.7390275,-0.0077907
11,-0.6986108,-0.7474792,"('unhelpful', 'helpful')",1.2928692,1.3176711,0.2971292,0.2850959,-0.0120333
12,-0.67135274,-0.63762766,"('unsupportive', 'supportive')",-2.1499581,-2.206986,-1.4106555,-1.4223068,-0.0116513
13,-1.5227572,-1.5022871,"('impolite', 'polite')",-1.1458383,-1.1456323,-1.3342977,-1.3239597,0.010338
14,-1.0208793,-1.0484339,"('antisocial', 'social')",0.046711303,-0.10976079,-0.487084,-0.5790973,-0.0920133
15,0.8344001,0.6241807,"('boring', 'funny')",0.15873364,0.08268133,0.4965669,0.353431,-0.1431359
16,0.23932426,0.27012324,"('unpopular', 'popular')",0.476817,0.4254232,0.3580706,0.3477732,-0.0102974
17,0.2796804,0.29782113,"('nasty', 'nice')",-0.4519409,-0.38921535,-0.0861302,-0.0456971,0.0404331
18,-0.6681048,-0.75057524,"('disagreeable', 'welcoming')",-0.50299364,-0.64720863,-0.5855492,-0.6988919,-0.1133427
19,-0.3591705,-0.51243013,"('inhospitable', 'hospitable')",-0.5380473,-0.52663803,-0.4486089,-0.5195341,-0.0709252
20,0.101082414,0.15476966,"('rough', 'thoughtful')",1.0256836,1.0317366,0.563383,0.5932531,0.0298701
21,-0.8821731,-0.8356193,"('immoral', 'moral')",-0.6825487,-0.7033995,-0.7823609,-0.7695094,0.0128515
22,-0.9832335,-0.985134,"('untrustworthy', 'trustworthy')",-1.0165077,-1.1799281,-0.9998707,-1.082531,-0.0826603
23,-1.1933178,-1.2994504,"('insincere', 'sincere')",5.3370314,5.288478,2.0718567,1.9945138,-0.0773429
24,-0.4834024,-0.59202224,"('dishonest', 'honest')",0.44774097,0.39239296,-0.0178307,-0.0998146,-0.0819839
25,0.43941712,0.3900286,"('egoistic', 'altruistic')",1.1379774,1.1513869,0.7886972,0.7707077,-0.0179895
26,1.1291518,0.97276807,"('hardhearted', 'benevolent')",1.7464541,1.6383468,1.437803,1.3055575,-0.1322455
27,-0.39070022,-0.3783716,"('hardhearted', 'softhearted')",0.9945296,0.90842885,0.3019147,0.2650286,-0.0368861
28,-0.47887754,-0.68754363,"('disloyal', 'loyal')",0.97752416,0.8540153,0.2493233,0.0832358,-0.1660875
