,wec_male,wec_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
33,0.4953813,0.50281316,"('wrong', 'right')",1.3721502,1.3264959,-0.46207032,-0.48430577,-0.46421254,-0.4990322,0.2353122,0.2114928,-0.0238194
34,-0.14761077,-0.032822095,"('mean', 'honorable')",0.13884714,0.24796641,-0.2018451,-0.065610625,6.24284,6.3511906,1.5080578,1.6251811,0.1171233
35,-0.4044136,-0.46560866,"('corrupt', 'incorrupt')",-0.48530337,-0.55430305,-1.5595974,-1.6408029,0.27229726,0.1188184,-0.5442543,-0.6354741,-0.0912198
36,-0.94109315,-1.0355897,"('hostile', 'amicable')",-0.45546484,-0.64369315,-1.5682697,-1.7350668,0.6591658,0.4993449,-0.5764155,-0.7287512,-0.1523357
37,-0.10481196,-0.09697472,"('fake', 'genuine')",0.36939466,0.3763694,0.09144794,0.11718154,0.38506484,0.4097653,0.1852739,0.2015854,0.0163115
38,-0.3824542,-0.42634964,"('untruthful', 'truthful')",0.6492187,0.59287786,-0.45290723,-0.4602022,0.021855783,0.026902854,-0.0410717,-0.0666928,-0.0256211
39,1.7587273,1.795979,"('exploitative', 'cooperative')",0.37245244,0.49135128,2.0151186,2.0714002,0.12251485,0.13018858,1.0672033,1.1222297,0.0550264
40,-0.39417234,-0.4246261,"('stingy', 'generous')",0.3153076,0.23954606,0.01213244,0.049719453,-1.5920223,-1.6499013,-0.4146886,-0.4463155,-0.0316269
41,-0.44490212,-0.5019319,"('unforgiving', 'forgiving')",-0.591467,-0.72348344,0.6538046,0.620093,0.3166092,0.23546632,-0.0164888,-0.092464,-0.0759752
42,0.9393451,1.0049537,"('unreliable', 'reliable')",0.47221714,0.4978375,1.2716867,1.3901818,-3.1399074,-3.0888143,-0.1141646,-0.0489603,0.0652043
43,0.35226277,0.3965965,"('irresponsible', 'responsible')",1.2008537,1.2849418,0.76256055,0.86167413,0.5722899,0.61478645,0.7219917,0.7894997,0.067508
44,0.85647017,0.8622791,"('prejudiced', 'unprejudiced')",-0.25016886,-0.15431727,-0.1720387,-0.19184001,-1.2995297,-1.3012741,-0.2163168,-0.196288,0.0200288
45,-0.051710196,-0.07273939,"('incompetent', 'competent')",-0.27998403,-0.33289713,0.3289448,0.3183868,-0.3862323,-0.4320484,-0.0972454,-0.1298245,-0.0325791
46,-0.35307956,-0.35994455,"('uncompetitive', 'competitive')",0.03266582,0.07092612,1.6186299,1.6549568,-0.84890574,-0.83976096,0.1123276,0.1315444,0.0192168
47,0.5508607,0.6460834,"('stupid', 'smart')",1.0275586,1.1263386,0.9575697,1.0689712,5.7467327,5.8617654,2.0706804,2.1757896,0.1051092
48,-0.42175332,-0.4660664,"('unintelligent', 'intelligent')",0.8968973,0.82951945,-0.62858725,-0.6496382,0.17493244,0.20401958,0.0053723,-0.0205414,-0.0259137
49,-0.21978393,-0.20582262,"('unable', 'able')",-0.32819846,-0.25772312,-0.6659814,-0.59750146,-0.45069957,-0.3386812,-0.4161658,-0.3499321,0.0662337
50,-0.38291585,-0.41836965,"('clumsy', 'skillful')",-0.19160114,-0.24620168,0.155561,0.14069903,-0.09000057,-0.093219034,-0.1272391,-0.1542728,-0.0270337
51,-0.0629081,-0.12124323,"('uneducated', 'educated')",-0.20957622,-0.2994499,0.66304487,0.5893122,0.48524785,0.42142457,0.2189521,0.1475109,-0.0714412
52,0.24065493,0.0743002,"('irrational', 'rational')",0.17039967,-0.023046985,-1.2036667,-1.3411428,0.2876695,0.16997272,-0.1262356,-0.2799792,-0.1537436
53,-0.97768337,-1.0335879,"('uncreative', 'creative')",0.8557486,0.76081926,0.057569794,0.0043339375,1.1649929,1.1187966,0.275157,0.2125905,-0.0625665
54,-0.30239332,-0.35110405,"('incapable', 'capable')",-0.03631165,-0.055181548,-0.50937814,-0.543343,0.96221983,0.9857906,0.0285342,0.0090405,-0.0194937
55,-0.11848238,-0.11497775,"('incompetent', 'clever')",-0.411085,-0.43501958,1.1037303,1.1312803,-0.042773172,-0.04577688,0.1328474,0.1338765,0.0010291
56,0.8447801,0.84696805,"('impractical', 'practical')",1.3369399,1.3795016,1.0887903,1.095538,-0.028935477,-0.047063928,0.8103937,0.818736,0.0083423
57,-0.6688241,-0.7067666,"('unimaginative', 'imaginative')",0.9343157,0.87366015,-0.11325711,-0.14231704,-2.4580033,-2.491421,-0.5764422,-0.6167111,-0.0402689
58,-0.49369153,-0.5982739,"('undiscriminating', 'discriminating')",0.9795225,0.9134097,0.8314462,0.7783075,0.24391738,0.21138644,0.3902986,0.3262075,-0.0640911
59,0.49688005,0.50969195,"('foolish', 'wise')",1.228388,1.1986799,-0.8449129,-0.8693148,0.32438534,0.33378473,0.3011851,0.2932104,-0.0079747
60,0.40290582,0.42830157,"('inefficient', 'efficient')",1.7156403,1.8675454,1.6355572,1.7375323,-0.30834252,-0.16333017,0.8614402,0.9675122,0.106072
61,0.4802649,0.36955056,"('illogical', 'logical')",1.1835511,1.079491,-0.085494146,-0.17296308,0.21766166,0.13121404,0.4489959,0.3518231,-0.0971728
62,1.006651,1.0437359,"('incompetent', 'brilliant')",0.55162674,0.6587432,0.7093632,0.7888644,-0.04884402,0.05876524,0.5546992,0.6375272,0.082828
63,-0.01795204,-0.00016849488,"('unperceptive', 'insightful')",0.7686408,0.7667282,1.20531,1.2838634,0.56751245,0.66214275,0.6308778,0.6781415,0.0472637
64,1.0286232,1.0435148,"('shy', 'confident')",1.1723143,1.1464342,1.1993561,1.2168247,-6.9251847,-6.9425106,-0.8812228,-0.8839343,-0.0027115
65,0.33549103,0.25301355,"('insecure', 'secure')",0.34346038,0.3304,1.3761373,1.3578074,-0.283302,-0.26323104,0.4429466,0.4194975,-0.0234491
66,-0.17232057,-0.17053877,"('inactive', 'active')",-0.53016543,-0.54977673,0.48582047,0.49057052,1.0379477,1.0015591,0.2053205,0.1929535,-0.012367
67,0.50512457,0.52976614,"('doubtful', 'determined')",-0.16888732,-0.15150446,0.8327404,0.8399972,-0.5106005,-0.4706132,0.1645943,0.1869114,0.0223171
68,-0.15581821,-0.20297356,"('dependent', 'independent')",-0.5387784,-0.5566174,-0.16646466,-0.2075972,-0.75892204,-0.75333315,-0.4049959,-0.4301303,-0.0251344
69,0.37682417,0.41995293,"('lazy', 'industrious')",0.90262187,0.8442073,0.01918855,0.0299027,-0.69397587,-0.6693842,0.1511647,0.1561697,0.005005
70,0.36300787,0.38771033,"('lethargic', 'energetic')",0.61173654,0.6748278,0.66932005,0.7863696,0.65365636,0.7213993,0.5744302,0.6425768,0.0681466
71,0.43520027,0.42395195,"('diffident', 'self-confident')",1.6968465,1.760197,-0.0353974,-0.044290077,0.46017063,0.43715757,0.639205,0.6442541,0.0050491
72,-0.62049884,-0.6114075,"('unambitious', 'ambitious')",1.0108978,1.0283055,0.29968363,0.29677677,-0.9053938,-0.8611458,-0.0538278,-0.0368678,0.01696
73,0.85787576,0.81300205,"('helpless', 'self-reliant')",1.5096915,1.439085,0.050394468,0.021491263,-3.248379,-3.237118,-0.2076043,-0.2408849,-0.0332806
74,0.079688296,0.021125399,"('undedicated', 'dedicated')",0.29330423,0.33837888,1.2181176,1.239674,0.19807726,0.20800373,0.4472969,0.4517955,0.0044986
75,-0.32909822,-0.27780956,"('meek', 'impulsive')",-0.3311146,-0.33412206,-1.3803385,-1.3488203,-0.2715791,-0.22866975,-0.5780326,-0.5473554,0.0306772
76,0.62479544,0.64321953,"('anxious', 'daring')",-0.13905764,-0.06379963,1.1968787,1.3122642,0.21494484,0.266498,0.4743903,0.5395455,0.0651552
77,-0.16656792,-0.17743917,"('unmotivated', 'motivated')",0.46958655,0.39117122,0.33059934,0.34312358,-1.3482852,-1.2560163,-0.1786668,-0.1747902,0.0038766
78,-1.1977009,-1.1698581,"('nonresilient', 'resilient')",0.0577109,0.098560765,0.64369184,0.6837887,-0.27390155,-0.1755139,-0.1925499,-0.1407556,0.0517943
79,-0.30760473,-0.38055104,"('wavering', 'unwavering')",-0.15131396,-0.25503686,-1.5279807,-1.606434,-0.015065574,-0.024520773,-0.5004913,-0.5666357,-0.0661444
80,1.3588023,1.3730582,"('dominated', 'dominating')",0.30009604,0.37234294,2.1148696,2.1747646,-1.2128931,-1.183689,0.6402187,0.6841192,0.0439005
81,0.90607,0.93864757,"('submissive', 'aggressive')",1.3114675,1.2879093,1.7456224,1.7576388,-0.70968485,-0.6749122,0.8133687,0.8273209,0.0139522
82,-1.4285865,-1.3927455,"('poor', 'rich')",-0.5573727,-0.6174864,-0.20050445,-0.21517485,6.1576743,6.191594,0.9928027,0.9915468,-0.0012559
83,-0.0629638,-0.10660242,"('powerless', 'powerful')",1.197389,1.2154696,-0.17127904,-0.18101661,-1.0401598,-1.0951786,-0.0192534,-0.041832,-0.0225786
84,-0.015481867,-0.07518118,"('inferior', 'superior')",0.40823326,0.38015285,0.4597649,0.39610866,0.71826994,0.6796172,0.3926966,0.3451744,-0.0475222
85,-0.60926616,-0.66006887,"('insignificant', 'prestigious')",0.7320883,0.64085597,-0.7273411,-0.83056736,0.6292946,0.61397654,0.0061939,-0.0589509,-0.0651448
86,-1.2671777,-1.3209504,"('uninfluential', 'influential')",0.607985,0.48615155,-0.054989822,-0.07865945,-0.25767097,-0.3301441,-0.2429634,-0.3109006,-0.0679372
87,1.2632455,1.2181709,"('unsuccessful', 'successful')",0.40805796,0.32797098,1.2249656,1.1846031,0.6266733,0.6328883,0.8807355,0.8409083,-0.0398272
88,-0.2813721,-0.42961982,"('low', 'eminent')",0.080325484,-0.009386152,-0.62522715,-0.8566241,0.20438382,0.18208678,-0.1554725,-0.2783858,-0.1229133
