,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.2531457,0.19142692,"('unsociable', 'sociable')",-0.30000365,-0.3695044,-0.023429,-0.0890387,-0.0656097
1,1.3860508,1.5236543,"('unfriendly', 'friendly')",1.2897373,1.1980608,1.3378941,1.3608575,0.0229634
2,-0.6553166,-0.6723534,"('unlikable', 'likable')",0.42502254,0.50759375,-0.115147,-0.0823798,0.0327672
3,-0.64401156,-0.5361557,"('repellent', 'pleasant')",0.91145706,0.90775377,0.1337228,0.185799,0.0520762
4,0.30812764,0.486374,"('disliked', 'liked')",-7.451436,-7.568337,-3.5716543,-3.5409815,0.0306728
5,1.250262,1.2863975,"('distant', 'outgoing')",-0.3145113,-0.28217056,0.4678754,0.5021135,0.0342381
6,0.84527296,0.9393432,"('distant', 'open')",-0.15870057,-0.08821484,0.3432862,0.4255642,0.082278
7,0.63949764,0.7337662,"('insensitive', 'sensitive')",0.26118147,0.44221702,0.4503396,0.5879916,0.137652
8,0.19795807,0.15761045,"('unaffectionate', 'affectionate')",0.38137805,0.40422446,0.2896681,0.2809175,-0.0087506
9,1.2295238,1.2934916,"('unaffectionate', 'caring')",1.1044197,1.3137075,1.1669717,1.3035996,0.1366279
10,-0.05164747,-0.123746395,"('unsympathetic', 'sympathetic')",-0.09366478,0.0072622355,-0.0726561,-0.0582421,0.014414
11,-0.20473564,-0.2902511,"('unhelpful', 'helpful')",2.222913,2.3991833,1.0090888,1.0544661,0.0453773
12,1.5635769,1.64815,"('unsupportive', 'supportive')",-2.1367884,-2.0472245,-0.2866057,-0.1995373,0.0870684
13,0.53890294,0.40191394,"('impolite', 'polite')",-0.55349785,-0.48368168,-0.0072975,-0.0408839,-0.0335864
14,0.20814154,0.11220007,"('antisocial', 'social')",-0.531113,-0.5224063,-0.1614857,-0.2051031,-0.0436174
15,-0.08457944,-0.21077517,"('boring', 'funny')",-0.4930114,-0.38974416,-0.2887954,-0.3002596,-0.0114642
16,-0.89778847,-0.76309353,"('unpopular', 'popular')",0.13680294,0.06316415,-0.3804927,-0.3499647,0.030528
17,-0.5303963,-0.50292766,"('nasty', 'nice')",-0.873619,-0.7615788,-0.7020077,-0.6322532,0.0697545
18,-0.7368739,-0.6135518,"('disagreeable', 'welcoming')",-0.5991961,-0.6819566,-0.668035,-0.6477542,0.0202808
19,0.121094115,0.15531722,"('inhospitable', 'hospitable')",-0.6972056,-0.62267804,-0.2880557,-0.2336804,0.0543753
20,0.87817854,0.8616671,"('rough', 'thoughtful')",1.1745528,1.0750313,1.0263656,0.9683492,-0.0580164
21,0.76338303,0.6408863,"('immoral', 'moral')",-0.39983797,-0.34141645,0.1817725,0.1497349,-0.0320376
22,0.062094923,-0.046551384,"('untrustworthy', 'trustworthy')",-1.0547372,-0.88526857,-0.4963211,-0.46591,0.0304111
23,0.7801019,0.76131105,"('insincere', 'sincere')",6.441118,6.6107183,3.6106098,3.6860147,0.0754049
24,1.2849914,1.3028388,"('dishonest', 'honest')",1.397169,1.5961933,1.3410802,1.4495161,0.1084359
25,0.4520341,0.5074407,"('egoistic', 'altruistic')",0.79813933,0.6190904,0.6250867,0.5632656,-0.0618211
