,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2866196,0.13048017,"('unsociable', 'sociable')",-0.8462555,-0.98836523,0.7756034,0.64437723,-0.62434554,-0.76518714,-0.1020945,-0.2446737,-0.1425792
1,-0.58232903,-0.71752024,"('unfriendly', 'friendly')",-1.8118944,-1.9258345,-0.55981076,-0.7176748,1.8119696,1.8181791,-0.2855162,-0.3857126,-0.1001964
2,1.1786444,1.1194966,"('unlikable', 'likable')",0.9498156,0.8720665,0.4405671,0.38478503,0.7945806,0.8490251,0.8409019,0.8063433,-0.0345586
3,-1.2995869,-1.2586131,"('repellent', 'pleasant')",-0.91982055,-0.9256684,0.5001198,0.5813935,0.30137345,0.425471,-0.3544786,-0.2943543,0.0601243
4,-0.29877916,-0.42474827,"('disliked', 'liked')",-0.09315638,-0.14909527,-0.5422962,-0.63654244,-5.7967134,-5.9560223,-1.6827363,-1.7916021,-0.1088658
5,-0.9417552,-0.8775815,"('distant', 'outgoing')",-1.086127,-1.0581424,-1.9287428,-1.8579378,-0.29245007,-0.15668455,-1.0622687,-0.9875866,0.0746821
6,-1.2235042,-1.1798601,"('distant', 'open')",-1.1230485,-1.0849631,-2.3337917,-2.268382,0.29840448,0.46696466,-1.095485,-1.0165601,0.0789249
7,-0.56570995,-0.60762364,"('insensitive', 'sensitive')",-0.659917,-0.67107034,-0.09483493,-0.03899169,0.79790443,0.9153267,-0.1306394,-0.1005897,0.0300497
8,-0.2957699,-0.32105842,"('unaffectionate', 'affectionate')",-1.5810684,-1.6212951,-0.54806566,-0.5884071,0.9552116,1.027903,-0.3674231,-0.3757144,-0.0082913
9,0.09397024,0.10025792,"('unaffectionate', 'caring')",-1.5471667,-1.6234154,-0.4843114,-0.43052018,1.3293557,1.4957074,-0.152038,-0.1144926,0.0375454
10,-0.6439339,-0.75501436,"('unsympathetic', 'sympathetic')",-1.1935029,-1.2920215,0.0860248,0.11342332,-0.4082593,-0.32716012,-0.5399178,-0.5651932,-0.0252754
11,0.14836362,0.1689078,"('unhelpful', 'helpful')",-0.93079764,-0.9710111,0.44604215,0.39428264,1.6827435,1.7979194,0.3365879,0.3475247,0.0109368
