,dell_male,dell_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.056319803,-0.076149896,"('unsociable', 'sociable')",-0.7284719,-0.9111923,-0.49559593,-0.6371379,-0.3892493,-0.5414933,-0.152244
1,1.8510458,1.7977868,"('unfriendly', 'friendly')",0.38835338,0.14897032,1.680051,1.5027103,1.3064834,1.1498226,-0.1566608
2,0.63343376,0.6359812,"('unlikable', 'likable')",0.35536778,0.3757774,0.5010998,0.56323105,0.4966338,0.5249965,0.0283627
3,-1.1644645,-1.0155911,"('repellent', 'pleasant')",-0.4499693,-0.32365772,-0.22151108,-0.14300416,-0.6119816,-0.4940844,0.1178972
4,0.32502678,0.29245174,"('disliked', 'liked')",-0.4063227,-0.46218222,-5.972624,-6.01257,-2.0179733,-2.0607669,-0.0427936
5,0.8496144,0.8220805,"('distant', 'outgoing')",-0.4529106,-0.43818465,-0.38470277,-0.33611205,0.0040003,0.0159279,0.0119276
6,0.7505275,0.751374,"('distant', 'open')",-0.53919387,-0.57016146,0.50181997,0.51014566,0.2377179,0.2304527,-0.0072652
7,-0.3029995,-0.27535757,"('insensitive', 'sensitive')",-0.24202281,-0.16782005,0.2033123,0.24693495,-0.1139033,-0.0654142,0.0484891
8,1.8562847,1.7948401,"('unaffectionate', 'affectionate')",0.64069843,0.54653203,0.7613868,0.6823432,1.0861233,1.0079051,-0.0782182
9,2.0264266,2.0294971,"('unaffectionate', 'caring')",0.80313975,0.700839,1.1678083,1.0999467,1.3324582,1.276761,-0.0556972
10,-0.9955313,-0.9785895,"('unsympathetic', 'sympathetic')",-1.1247758,-1.1093826,-0.45700523,-0.53958935,-0.8591041,-0.8758539,-0.0167498
11,0.289991,0.33301097,"('unhelpful', 'helpful')",0.81146777,0.9221906,1.7353699,1.6833582,0.9456096,0.9795199,0.0339103
12,1.0013925,1.0656483,"('unsupportive', 'supportive')",0.43793264,0.5604838,-1.969413,-1.9263097,-0.176696,-0.1000592,0.0766368
13,-0.8968012,-0.9472903,"('impolite', 'polite')",-1.1687545,-1.1557342,-0.5373632,-0.5705553,-0.8676395,-0.8911932,-0.0235537
14,-0.038186703,-0.08276397,"('antisocial', 'social')",0.20365815,0.22196585,-0.91397995,-0.9036745,-0.2495028,-0.2548242,-0.0053214
15,1.0791067,0.9430565,"('boring', 'funny')",0.19394681,0.14008614,0.4660443,0.47078353,0.5796993,0.5179754,-0.0617239
16,-0.09924568,-0.14240006,"('unpopular', 'popular')",0.28477407,0.24882734,0.7743393,0.734829,0.3199559,0.2804188,-0.0395371
17,-0.5464488,-0.48503277,"('nasty', 'nice')",-0.6028494,-0.520981,-0.5682978,-0.5016929,-0.572532,-0.5025689,0.0699631
18,0.30185246,0.28913742,"('disagreeable', 'welcoming')",0.15005751,0.14696169,-0.36023432,-0.40530264,0.0305585,0.0102655,-0.020293
19,0.5911646,0.5944466,"('inhospitable', 'hospitable')",-0.42701173,-0.4525402,-0.15261301,-0.057560757,0.0038466,0.0281152,0.0242686
20,0.36457753,0.41043478,"('rough', 'thoughtful')",0.75658077,0.873609,0.98421144,0.9242506,0.7017899,0.7360981,0.0343082
21,-0.52575225,-0.5802953,"('immoral', 'moral')",-0.22118361,-0.2409699,-1.16499,-1.1890742,-0.6373086,-0.6701131,-0.0328045
22,-1.0636584,-1.1216065,"('untrustworthy', 'trustworthy')",-0.89152074,-0.9330521,-1.3217909,-1.3358113,-1.0923233,-1.1301567,-0.0378334
23,-0.27341658,-0.27442053,"('insincere', 'sincere')",-0.56572264,-0.58535856,4.9076505,4.765254,1.3561703,1.301825,-0.0543453
24,-0.41609535,-0.44431445,"('dishonest', 'honest')",-1.4110938,-1.4688389,0.58311075,0.482825,-0.4146928,-0.4767761,-0.0620833
25,0.9561257,0.8802791,"('egoistic', 'altruistic')",0.8526226,0.75627685,1.6387466,1.594429,1.149165,1.076995,-0.07217
26,1.9349564,1.9305978,"('hardhearted', 'benevolent')",0.6539131,0.6471204,1.8572968,1.7313854,1.4820555,1.4363678,-0.0456877
27,0.5232261,0.5918907,"('hardhearted', 'softhearted')",0.20104563,0.27615938,1.5490286,1.508958,0.7577668,0.792336,0.0345692
28,-0.603275,-0.78845775,"('disloyal', 'loyal')",-0.3108105,-0.44258142,0.7263856,0.5365909,-0.0625666,-0.2314828,-0.1689162
29,-0.38076165,-0.4382599,"('unfair', 'fair')",-0.5728865,-0.5918028,-0.8375217,-0.93322694,-0.5970566,-0.6544299,-0.0573733
30,0.50201946,0.44907764,"('intolerant', 'tolerant')",0.89276594,0.85883796,0.90178263,0.837691,0.7655226,0.7152022,-0.0503204
31,-0.070536405,0.016099202,"('evil', 'good')",-0.17278898,-0.20442271,-0.93177277,-0.9983773,-0.3916994,-0.3955669,-0.0038675
32,0.5370346,0.4763247,"('unkind', 'kind')",-0.30983078,-0.2739224,0.75363094,0.6586533,0.3269449,0.2870185,-0.0399264
33,1.2294639,1.11106,"('wrong', 'right')",0.88594306,0.77420855,-0.33395308,-0.3528325,0.5938179,0.510812,-0.0830059
34,0.120319575,0.24354199,"('mean', 'honorable')",-0.24030446,-0.10504852,5.990057,6.068348,1.9566906,2.0689472,0.1122566
35,0.19398871,0.05193129,"('corrupt', 'incorrupt')",0.3637425,0.29873297,0.25585267,0.15415351,0.2711946,0.1682726,-0.102922
36,0.6830841,0.60875154,"('hostile', 'amicable')",0.09835613,-0.1279991,0.7431126,0.5801627,0.5081843,0.3536384,-0.1545459
37,0.06825988,0.082576826,"('fake', 'genuine')",-0.36100757,-0.2309104,0.3433939,0.4326589,0.0168821,0.0947751,0.077893
38,-0.2334776,-0.26027825,"('untruthful', 'truthful')",-0.44252864,-0.4301935,-0.04064706,-0.08214888,-0.2388844,-0.2575402,-0.0186558
39,1.1546401,1.2611992,"('exploitative', 'cooperative')",0.63260746,0.6533193,-0.03166551,-0.055362355,0.585194,0.6197188,0.0345248
40,0.2817534,0.28702864,"('stingy', 'generous')",0.07096402,0.108166076,-1.4385705,-1.4683174,-0.361951,-0.3577076,0.0042434
41,0.30617502,0.27713475,"('unforgiving', 'forgiving')",-0.8044942,-0.8142932,0.13440485,-0.009774783,-0.1213048,-0.1823111,-0.0610063
42,-1.3367484,-1.3294281,"('unreliable', 'reliable')",-1.8056687,-1.63128,-3.1864219,-3.055711,-2.1096129,-2.0054731,0.1041398
43,-0.23081166,-0.18625064,"('irresponsible', 'responsible')",-1.1999184,-1.1008759,-0.233549,-0.21504298,-0.5547597,-0.5007232,0.0540365
44,-1.4616816,-1.4737705,"('prejudiced', 'unprejudiced')",-0.24029571,-0.11627684,-1.1198366,-1.093361,-0.9406046,-0.8944694,0.0461352
45,-1.6238084,-1.6374711,"('incompetent', 'competent')",-1.4216039,-1.4278997,-0.89622885,-0.96941227,-1.3138804,-1.3449276,-0.0310472
46,-0.9174478,-0.8631908,"('uncompetitive', 'competitive')",-0.53247887,-0.44435754,-0.7638709,-0.81977296,-0.7379325,-0.7091071,0.0288254
47,-0.039766636,0.048341177,"('stupid', 'smart')",0.33729616,0.4610035,5.1011257,5.135962,1.7995518,1.8817689,0.0822171
48,0.69873214,0.5831757,"('unintelligent', 'intelligent')",1.2745543,1.2080724,0.4600744,0.34381488,0.8111203,0.7116876,-0.0994327
49,0.41410396,0.37153208,"('unable', 'able')",0.57430977,0.6924435,-0.40059423,-0.26576975,0.1959398,0.2660686,0.0701288
50,-0.72452253,-0.75558746,"('clumsy', 'skillful')",0.3015392,0.45206276,0.14456365,0.14374718,-0.0928066,-0.0532592,0.0395474
51,-0.6478661,-0.742097,"('uneducated', 'educated')",-0.18329251,-0.31895366,0.5063131,0.38629746,-0.1082818,-0.2249177,-0.1166359
52,0.942463,0.79535496,"('irrational', 'rational')",0.6112844,0.38194805,0.05088543,-0.07886952,0.5348776,0.3661445,-0.1687331
53,1.0466132,1.0202378,"('uncreative', 'creative')",0.53036207,0.5006021,0.7357559,0.6823438,0.7709104,0.7343946,-0.0365158
54,0.5226001,0.42456847,"('incapable', 'capable')",0.66264844,0.54538405,1.0153047,1.0243986,0.7335178,0.6647837,-0.0687341
55,-0.6213625,-0.65644187,"('incompetent', 'clever')",-0.12406746,-0.15455908,-0.37181672,-0.44106564,-0.3724156,-0.4173555,-0.0449399
56,-0.23027799,-0.33224428,"('impractical', 'practical')",-0.69477844,-0.71529543,-0.7771925,-0.7805032,-0.5674163,-0.6093477,-0.0419314
57,-1.0808003,-1.1649278,"('unimaginative', 'imaginative')",-0.35177445,-0.40908217,-2.6083016,-2.7076242,-1.3469588,-1.4272114,-0.0802526
58,-0.15366581,-0.162473,"('undiscriminating', 'discriminating')",-0.35587832,-0.38237283,-0.100663945,-0.12906292,-0.2034027,-0.2246362,-0.0212335
59,0.62908965,0.61426324,"('foolish', 'wise')",0.5454699,0.49265045,0.16631687,0.15867554,0.4469588,0.4218631,-0.0250957
60,-0.45998737,-0.42115018,"('inefficient', 'efficient')",0.32474375,0.45799348,-0.4462022,-0.35626757,-0.1938153,-0.1064748,0.0873405
61,0.29793325,0.13669643,"('illogical', 'logical')",0.52619445,0.352734,-0.12739907,-0.2660417,0.2322429,0.0744629,-0.15778
62,-0.40216494,-0.33729056,"('incompetent', 'brilliant')",0.26878554,0.40214416,-0.39265516,-0.28263015,-0.1753449,-0.0725922,0.1027527
63,-0.20341548,-0.13465796,"('unperceptive', 'insightful')",-0.16987772,-0.03241544,0.49213055,0.5947715,0.0396124,0.142566,0.1029536
64,-1.3808924,-1.4562906,"('shy', 'confident')",-0.9627212,-0.91956806,-6.5931377,-6.555272,-2.9789171,-2.9770438,0.0018733
65,-1.0531701,-1.1132078,"('insecure', 'secure')",-0.85548717,-0.91050434,-0.9030443,-0.9034719,-0.9372338,-0.975728,-0.0384942
66,-0.6625354,-0.65722567,"('inactive', 'active')",-0.51775956,-0.505212,1.4230418,1.4896823,0.0809156,0.1090815,0.0281659
67,0.22587222,0.12905611,"('doubtful', 'determined')",0.058105133,0.11293272,-0.5250896,-0.45300126,-0.0803708,-0.0703375,0.0100333
68,-1.003573,-1.124889,"('dependent', 'independent')",-0.5401779,-0.59829307,-0.64617205,-0.66545564,-0.7299743,-0.7962126,-0.0662383
69,0.4950707,0.46800467,"('lazy', 'industrious')",0.9120175,1.0519218,-0.36048478,-0.22681507,0.3488678,0.4310371,0.0821693
70,-0.96652734,-0.9373543,"('lethargic', 'energetic')",-1.0180025,-0.8871467,0.33871034,0.4262879,-0.5486065,-0.466071,0.0825355
