,idexx_male,idexx_female,tuple,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8315041,-0.9609758,"('unsociable', 'sociable')",0.6018169,0.42662346,-0.4664263,-0.51789385,-0.2320378,-0.3507487,-0.1187109
1,-2.262069,-2.4622135,"('unfriendly', 'friendly')",-0.27326047,-0.48530996,1.711055,1.5416481,-0.2747581,-0.4686251,-0.193867
2,0.3388737,0.37874582,"('unlikable', 'likable')",0.1988478,0.22063111,0.530111,0.6140109,0.3559442,0.4044626,0.0485184
3,-0.38184488,-0.28669518,"('repellent', 'pleasant')",-0.099564314,-0.07501791,0.058643296,0.1898042,-0.140922,-0.057303,0.083619
4,-0.64887816,-0.7571341,"('disliked', 'liked')",-0.551069,-0.61003745,-5.977042,-5.978396,-2.3923299,-2.4485226,-0.0561927
5,-1.6445067,-1.6773453,"('distant', 'outgoing')",-1.3870567,-1.3414111,-0.03193696,-0.0510088,-1.0211667,-1.023255,-0.0020883
6,-1.7371409,-1.790146,"('distant', 'open')",-1.4749994,-1.4505092,0.71375185,0.66469884,-0.8327962,-0.8586521,-0.0258559
7,-0.5731747,-0.513888,"('insensitive', 'sensitive')",-0.40040264,-0.40157732,0.5606891,0.67671514,-0.1376294,-0.0795834,0.058046
8,-1.4321288,-1.539651,"('unaffectionate', 'affectionate')",-0.24724981,-0.32315227,0.80661863,0.6819589,-0.29092,-0.3936148,-0.1026948
9,-1.8276699,-1.9390291,"('unaffectionate', 'caring')",-0.12146784,-0.16273572,1.2875693,1.2491455,-0.2205228,-0.2842065,-0.0636837
10,-1.2461569,-1.1940395,"('unsympathetic', 'sympathetic')",-0.2922265,-0.37246236,-0.22758071,-0.17260553,-0.5886547,-0.5797025,0.0089522
11,-0.39856467,-0.38003662,"('unhelpful', 'helpful')",-0.09935674,-0.10052502,1.5505598,1.5894496,0.3508794,0.3696293,0.0187499
12,-0.7882948,-0.77273244,"('unsupportive', 'supportive')",-0.14037362,-0.057375707,-1.8532987,-1.7741873,-0.9273224,-0.8680985,0.0592239
13,-0.12620327,-0.10129596,"('impolite', 'polite')",0.13116884,0.0847189,-0.3219919,-0.28454214,-0.1056754,-0.1003731,0.0053023
14,0.6201921,0.6928707,"('antisocial', 'social')",1.1495358,1.1622642,-0.46551052,-0.40974206,0.4347392,0.4817976,0.0470584
15,0.5234775,0.45856723,"('boring', 'funny')",-0.13028157,-0.16587065,0.636195,0.57533437,0.3431303,0.2893437,-0.0537866
16,-0.22704382,-0.280143,"('unpopular', 'popular')",0.30051735,0.3044118,0.8291198,0.8493637,0.3008644,0.2912108,-0.0096536
17,-0.4951687,-0.46962702,"('nasty', 'nice')",-0.9857536,-0.9724022,-0.111062355,-0.10003357,-0.5306615,-0.5140209,0.0166406
18,-0.42874485,-0.49357074,"('disagreeable', 'welcoming')",-0.058666788,-0.13809052,-0.29357815,-0.32485962,-0.2603299,-0.3188403,-0.0585104
19,-1.7439889,-1.7667717,"('inhospitable', 'hospitable')",-1.620333,-1.6672052,-0.1312746,-0.11572103,-1.1651988,-1.1832326,-0.0180338
20,0.056995045,0.07002048,"('rough', 'thoughtful')",1.4450006,1.5008473,0.9278197,0.94033617,0.8099384,0.837068,0.0271296
21,-0.2623304,-0.2874235,"('immoral', 'moral')",0.29797813,0.18127266,-1.0133942,-0.92189395,-0.3259155,-0.3426816,-0.0167661
22,-0.05759949,0.001824891,"('untrustworthy', 'trustworthy')",0.10320541,-0.025858331,-1.1007768,-1.0454669,-0.3517236,-0.3565001,-0.0047765
23,-1.1163106,-1.2076111,"('insincere', 'sincere')",-0.12689178,-0.18568219,5.2983737,5.2626987,1.3517238,1.2898018,-0.061922
24,-0.59762305,-0.56314075,"('dishonest', 'honest')",-0.5958896,-0.6235291,0.8771506,0.8495248,-0.105454,-0.1123817,-0.0069277
25,-1.001434,-1.0370511,"('egoistic', 'altruistic')",0.6907628,0.71331805,1.5601317,1.4732528,0.4164868,0.3831732,-0.0333136
26,-0.3308537,-0.37735078,"('hardhearted', 'benevolent')",1.0367886,1.0241826,1.6244684,1.5017539,0.7768011,0.7161953,-0.0606058
27,-0.878786,-0.7467006,"('hardhearted', 'softhearted')",-0.51898706,-0.44622913,1.5158055,1.445425,0.0393442,0.0841651,0.0448209
28,-0.6792932,-0.789691,"('disloyal', 'loyal')",0.17267144,0.0443683,0.95882535,0.8188025,0.1507345,0.0244933,-0.1262412
29,-0.5907838,-0.62575716,"('unfair', 'fair')",-0.76357377,-0.7227045,-0.69653606,-0.85245275,-0.6836312,-0.7336381,-0.0500069
30,0.85701615,0.80624413,"('intolerant', 'tolerant')",0.5967631,0.47454295,1.3569125,1.3381604,0.9368973,0.8729825,-0.0639148
31,-1.7027167,-1.7737974,"('evil', 'good')",-0.81842035,-0.8515686,-0.6588458,-0.81012815,-1.0599942,-1.1451647,-0.0851705
32,-0.63203627,-0.6230443,"('unkind', 'kind')",0.44900033,0.47455597,0.79951376,0.73051757,0.2054926,0.1940097,-0.0114829
33,-0.15868846,-0.2613078,"('wrong', 'right')",0.06313783,-0.0077975914,-0.26638198,-0.35076118,-0.1206442,-0.2066222,-0.085978
34,-0.22219421,-0.15105481,"('mean', 'honorable')",0.10619597,0.12535399,5.8358374,5.925609,1.906613,1.966636,0.060023
35,-0.56017774,-0.64599717,"('corrupt', 'incorrupt')",-0.8925563,-0.8771879,0.13459466,-0.092029974,-0.4393798,-0.538405,-0.0990252
36,-1.2083821,-1.3797345,"('hostile', 'amicable')",-1.5608096,-1.7583652,0.38909605,0.18680209,-0.7933652,-0.9837658,-0.1904006
37,-0.727515,-0.6491412,"('fake', 'genuine')",-1.1494782,-1.1063576,0.1723685,0.2295798,-0.5682082,-0.5086397,0.0595685
38,-1.558847,-1.6204137,"('untruthful', 'truthful')",-0.1378451,-0.1951949,-0.06767649,-0.0599417,-0.5881228,-0.6251834,-0.0370606
39,0.4772782,0.4566663,"('exploitative', 'cooperative')",0.7954704,0.8245966,0.16181377,0.15919985,0.4781874,0.4801542,0.0019668
40,0.17164959,0.16033085,"('stingy', 'generous')",0.51371986,0.5133062,-1.0673066,-1.0422155,-0.1273124,-0.1228595,0.0044529
41,-0.5522033,-0.68063915,"('unforgiving', 'forgiving')",0.7335255,0.61901915,0.2005366,0.15959923,0.1272863,0.0326597,-0.0946266
42,0.4310322,0.5609983,"('unreliable', 'reliable')",0.10653377,0.13491283,-2.8594956,-2.7195854,-0.7739766,-0.6745581,0.0994185
