,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.7502038,-0.72086567,"('unsociable', 'sociable')",-0.13363272,-0.2992212,-0.4419183,-0.5100434,-0.0681251
1,-1.783966,-1.8233892,"('unfriendly', 'friendly')",1.9487926,1.7165956,0.0824133,-0.0533968,-0.1358101
2,0.19410276,0.25275165,"('unlikable', 'likable')",0.48949468,0.64861,0.3417987,0.4506808,0.1088821
3,-0.8986034,-0.6753035,"('repellent', 'pleasant')",0.09610164,0.17518485,-0.4012509,-0.2500593,0.1511916
4,-0.42377406,-0.4601871,"('disliked', 'liked')",-5.33146,-5.680039,-2.8776171,-3.0701129,-0.1924958
5,-1.9645497,-2.0207598,"('distant', 'outgoing')",0.1256842,0.01958906,-0.9194328,-1.0005854,-0.0811526
6,-1.9945033,-2.045545,"('distant', 'open')",0.12760961,0.055878423,-0.9334468,-0.9948334,-0.0613866
7,-0.14542985,-0.06203276,"('insensitive', 'sensitive')",0.2996135,0.28801295,0.0770918,0.1129901,0.0358983
8,-0.8136212,-0.91608256,"('unaffectionate', 'affectionate')",0.78482985,0.59929556,-0.0143957,-0.1583935,-0.1439978
9,-1.10245,-1.1290594,"('unaffectionate', 'caring')",1.2422179,1.1144506,0.0698839,-0.0073044,-0.0771883
10,-0.22561228,-0.044592023,"('unsympathetic', 'sympathetic')",-0.11984368,-0.10936737,-0.172728,-0.0769797,0.0957483
11,-0.34279126,-0.2868846,"('unhelpful', 'helpful')",1.3416584,1.3812263,0.4994335,0.5471709,0.0477374
12,-0.4006322,-0.31870908,"('unsupportive', 'supportive')",-1.2379031,-1.2583497,-0.8192676,-0.7885294,0.0307382
13,-0.43298253,-0.46329278,"('impolite', 'polite')",-0.35266533,-0.3931218,-0.3928239,-0.4282073,-0.0353834
14,0.4390791,0.53338134,"('antisocial', 'social')",0.5566879,0.44772395,0.4978835,0.4905527,-0.0073308
15,-0.17229353,-0.34473497,"('boring', 'funny')",-0.08063834,-0.11672139,-0.1264659,-0.2307282,-0.1042623
16,-0.6181135,-0.51001817,"('unpopular', 'popular')",-0.040280364,-0.045683384,-0.3291969,-0.2778508,0.0513461
17,-0.14217055,-0.19575238,"('nasty', 'nice')",-0.8354952,-0.8490645,-0.4888329,-0.5224085,-0.0335756
18,-0.8781456,-0.7223244,"('disagreeable', 'welcoming')",-0.84023327,-0.7764598,-0.8591894,-0.7493921,0.1097973
19,-1.5587583,-1.5373378,"('inhospitable', 'hospitable')",-0.44934273,-0.4505894,-1.0040505,-0.9939636,0.0100869
20,0.28312498,0.29169926,"('rough', 'thoughtful')",1.2042997,1.2000135,0.7437123,0.7458564,0.0021441
21,0.10858744,0.2928811,"('immoral', 'moral')",-1.0222001,-0.8534324,-0.4568063,-0.2802756,0.1765307
22,-0.46558702,-0.41199398,"('untrustworthy', 'trustworthy')",-0.3926363,-0.52815366,-0.4291117,-0.4700738,-0.0409621
23,-0.75869596,-0.6776919,"('insincere', 'sincere')",5.023927,5.0859494,2.1326156,2.2041287,0.0715131
24,-0.7385247,-0.70612204,"('dishonest', 'honest')",0.9326978,0.8102579,0.0970865,0.0520679,-0.0450186
25,-0.5124372,-0.48174,"('egoistic', 'altruistic')",1.069846,0.95105904,0.2787044,0.2346595,-0.0440449
26,-0.098768726,-0.2935378,"('hardhearted', 'benevolent')",2.3270676,2.0443487,1.1141495,0.8754054,-0.2387441
27,-0.06005506,-0.02274366,"('hardhearted', 'softhearted')",0.7310108,0.569163,0.3354779,0.2732097,-0.0622682
28,-0.06691401,-0.007266041,"('disloyal', 'loyal')",1.1988575,0.99892634,0.5659718,0.4958301,-0.0701417
29,-0.933365,-0.9492575,"('unfair', 'fair')",-0.40015867,-0.6339073,-0.6667618,-0.7915824,-0.1248206
30,0.40380853,0.47775218,"('intolerant', 'tolerant')",0.8523124,0.9597594,0.6280605,0.7187558,0.0906953
31,-1.455123,-1.4348519,"('evil', 'good')",-0.4217597,-0.5542725,-0.9384413,-0.9945621,-0.0561208
32,0.087680556,0.06368938,"('unkind', 'kind')",0.8575437,0.64101285,0.4726121,0.3523511,-0.120261
33,-0.24386014,-0.29551703,"('wrong', 'right')",0.034300122,-0.083134115,-0.10478,-0.1893256,-0.0845456
34,0.063683584,0.23496363,"('mean', 'honorable')",4.418364,4.786549,2.2410238,2.5107563,0.2697325
35,-0.57111776,-0.7366061,"('corrupt', 'incorrupt')",-0.49217683,-0.632844,-0.5316473,-0.684725,-0.1530777
36,-1.474569,-1.4832555,"('hostile', 'amicable')",0.5621483,0.3245349,-0.4562103,-0.5793603,-0.12315
37,0.4788493,0.45318398,"('fake', 'genuine')",0.6501066,0.6192948,0.5644779,0.5362394,-0.0282385
38,-1.3288283,-1.3168697,"('untruthful', 'truthful')",0.26342976,0.3022598,-0.5326993,-0.507305,0.0253943
39,0.52270037,0.5167942,"('exploitative', 'cooperative')",0.5247833,0.5188058,0.5237418,0.5178,-0.0059418
