,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.56991404,0.38464457,"('unsociable', 'sociable')",-0.2076359,-0.3482529,0.9822888,0.8381915,-0.22271752,-0.29683042,0.2804624,0.1444382,-0.1360242
1,-1.8062993,-1.7757602,"('unfriendly', 'friendly')",1.1860228,1.0640798,-0.11462359,-0.22121899,1.6287589,1.48318,0.2234647,0.1375702,-0.0858945
2,1.3845999,1.4963523,"('unlikable', 'likable')",2.453698,2.5580559,1.9007846,1.9385155,0.5663995,0.69152206,1.5763705,1.6711115,0.094741
3,0.42370343,0.5616805,"('repellent', 'pleasant')",-0.8747643,-0.80493605,0.9840545,0.97306657,0.40791038,0.51012635,0.235226,0.3099843,0.0747583
4,-1.1743077,-1.2324562,"('disliked', 'liked')",0.48709387,0.44210696,-0.07450338,-0.11205209,-6.9180093,-6.9241366,-1.9199317,-1.9566345,-0.0367028
5,-1.6877298,-1.6546502,"('distant', 'outgoing')",1.0529243,1.0057596,-1.0690609,-1.0810899,-0.3083547,-0.3967201,-0.5030553,-0.5316752,-0.0286199
6,-2.4132228,-2.3992925,"('distant', 'open')",0.23722373,0.2196573,-1.5251664,-1.5598793,0.32866254,0.20606598,-0.8431258,-0.8833621,-0.0402363
7,1.5963892,1.493608,"('insensitive', 'sensitive')",0.29588896,0.28559065,0.9664383,0.94809985,1.3355951,1.3358876,1.0485779,1.0157965,-0.0327814
8,-1.5141869,-1.4958445,"('unaffectionate', 'affectionate')",0.48026234,0.44494277,-0.28268012,-0.23338939,0.69126177,0.605429,-0.1563357,-0.1697155,-0.0133798
9,-0.26638693,-0.28798157,"('unaffectionate', 'caring')",1.1250465,1.0715003,0.46153924,0.46109372,1.4091349,1.4174337,0.6823334,0.6655115,-0.0168219
10,1.7955236,1.6970924,"('unsympathetic', 'sympathetic')",-1.291848,-1.2303833,0.58707017,0.5847683,0.3399021,0.3918262,0.357662,0.3608259,0.0031639
11,1.5260776,1.5351267,"('unhelpful', 'helpful')",-0.32834136,-0.263092,0.409119,0.45245528,1.99148,2.0952988,0.8995838,0.9549472,0.0553634
12,2.124715,2.0786726,"('unsupportive', 'supportive')",1.2071233,1.2536559,1.6488732,1.7182827,-1.6826216,-1.6372235,0.8245225,0.853347,0.0288245
13,2.1300485,2.0977962,"('impolite', 'polite')",-0.17416179,-0.1181567,0.68796694,0.6732338,-0.13689655,-0.09638315,0.6267393,0.6391225,0.0123832
14,1.836333,1.7277495,"('antisocial', 'social')",1.3583357,1.3388698,1.9629219,1.9101138,-0.24312472,-0.22717011,1.2286165,1.1873908,-0.0412257
15,0.41916853,0.29623786,"('boring', 'funny')",0.5568861,0.5098723,-0.56115055,-0.60688305,0.3098455,0.26071748,0.1811874,0.1149861,-0.0662013
