,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3154335,-1.3847276,"('unsociable', 'sociable')",-0.21200177,-0.34144527,-0.7637177,-0.8630865,-0.0993688
1,-0.8824933,-1.1174035,"('unfriendly', 'friendly')",1.1017901,0.91420245,0.1096484,-0.1016005,-0.2112489
2,0.123364285,0.15186635,"('unlikable', 'likable')",0.80046123,0.8218634,0.4619128,0.4868649,0.0249521
3,-0.9129827,-0.8253575,"('repellent', 'pleasant')",0.59458333,0.66373026,-0.1591997,-0.0808136,0.0783861
4,0.72553205,0.6507554,"('disliked', 'liked')",-6.9395046,-7.1307755,-3.1069863,-3.24001,-0.1330237
5,0.5343114,0.45731202,"('distant', 'outgoing')",-0.7804776,-0.883814,-0.1230831,-0.213251,-0.0901679
6,0.7138773,0.6285353,"('distant', 'open')",-0.62832415,-0.77156365,0.0427766,-0.0715142,-0.1142908
7,-1.0739336,-1.0371522,"('insensitive', 'sensitive')",0.20217127,0.24914618,-0.4358812,-0.394003,0.0418782
8,-0.6631259,-0.80907476,"('unaffectionate', 'affectionate')",0.5623534,0.44901142,-0.0503863,-0.1800317,-0.1296454
9,-0.84399426,-0.9652146,"('unaffectionate', 'caring')",0.8113118,0.7565232,-0.0163412,-0.1043457,-0.0880045
10,-1.7742476,-1.7421908,"('unsympathetic', 'sympathetic')",-0.657055,-0.6473983,-1.2156513,-1.1947945,0.0208568
11,-1.8219169,-1.823785,"('unhelpful', 'helpful')",1.1024958,1.2201133,-0.3597106,-0.3018358,0.0578748
12,-0.7700692,-0.7036223,"('unsupportive', 'supportive')",-2.1918156,-2.177783,-1.4809424,-1.4407027,0.0402397
13,-0.9025471,-0.8479886,"('impolite', 'polite')",-1.0622296,-0.9895623,-0.9823884,-0.9187754,0.063613
14,-1.079387,-1.0306655,"('antisocial', 'social')",0.14369097,0.110345654,-0.467848,-0.4601599,0.0076881
15,0.9473889,0.8614854,"('boring', 'funny')",0.21785957,0.17094977,0.5826242,0.5162176,-0.0664066
16,-0.18207279,-0.27790216,"('unpopular', 'popular')",0.10413776,-0.0044368953,-0.0389675,-0.1411695,-0.102202
17,-0.372933,-0.35262018,"('nasty', 'nice')",-0.33501214,-0.33207536,-0.3539726,-0.3423478,0.0116248
