,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
10,-0.8534731,-0.7457997,"('unsympathetic', 'sympathetic')",1.4231621,1.3650478,-0.29269463,-0.37724072,0.107625924,0.114871725,0.0961551,0.0892198,-0.0069353
11,0.051505543,0.1062244,"('unhelpful', 'helpful')",0.69668895,0.6429089,0.5872721,0.5694236,2.0261302,2.0949342,0.8403992,0.8533728,0.0129736
12,0.11693513,0.40858153,"('unsupportive', 'supportive')",1.1898307,1.3799171,0.12660114,0.36323425,-1.3687263,-1.2135761,0.0161602,0.2345392,0.218379
13,0.9098655,0.94563735,"('impolite', 'polite')",0.9236061,0.70353025,1.2867736,1.2079622,-0.029474914,-0.0010912046,0.7726925,0.7140096,-0.0586829
14,0.29594365,0.31951022,"('antisocial', 'social')",-0.012825092,-0.13156827,0.9962258,0.96388406,-0.8910112,-0.7859875,0.0970833,0.0914596,-0.0056237
15,-0.23728845,-0.30320477,"('boring', 'funny')",0.149884,0.014733791,-0.1649577,-0.19245474,0.07975455,0.11728733,-0.0431519,-0.0909096,-0.0477577
16,0.32032704,0.39772657,"('unpopular', 'popular')",-1.582622,-1.6123748,-0.10845508,-0.11955695,0.61243474,0.5552967,-0.1895788,-0.1947271,-0.0051483
17,0.26144534,0.37769058,"('nasty', 'nice')",-1.3216577,-1.2647707,-1.8862594,-1.8353056,-1.1020957,-1.0585462,-1.0121418,-0.945233,0.0669088
18,-0.6880723,-0.5503139,"('disagreeable', 'welcoming')",0.65629786,0.8471124,0.45810908,0.53269154,-0.37909514,-0.39304385,0.0118099,0.1091116,0.0973017
19,-0.90899396,-0.7376957,"('inhospitable', 'hospitable')",0.008520491,0.18076117,-1.1028985,-0.97533035,-0.26576763,-0.2236381,-0.5672849,-0.4389758,0.1283091
20,0.2978637,0.31124252,"('rough', 'thoughtful')",0.4432289,0.42821684,0.096593216,0.044173233,1.083865,1.0090249,0.4803877,0.4481644,-0.0322233
21,0.066743724,0.120032705,"('immoral', 'moral')",0.6058272,0.42023158,0.6761338,0.6268259,-0.67259717,-0.5915601,0.1690269,0.1438825,-0.0251444
22,0.080945514,0.13003525,"('untrustworthy', 'trustworthy')",1.0928954,1.0355057,0.5688156,0.5164605,-0.73602366,-0.6781702,0.2516582,0.2509578,-0.0007004
23,0.27282602,0.3612376,"('insincere', 'sincere')",1.827547,1.7464213,0.5815394,0.48735458,5.535115,5.434501,2.0542569,2.0073786,-0.0468783
24,-0.34040195,-0.3055464,"('dishonest', 'honest')",2.044528,1.9530162,0.28832948,0.23126543,1.2710581,1.2225446,0.8158784,0.7753199,-0.0405585
25,-0.3936458,-0.36673352,"('egoistic', 'altruistic')",0.686905,0.73342526,0.097466126,0.07018552,1.7191018,1.664078,0.5274568,0.5252388,-0.002218
26,-0.502933,-0.44271103,"('hardhearted', 'benevolent')",1.3678508,1.3879045,1.2346275,1.2606013,1.8596919,1.8160049,0.9898093,1.0054499,0.0156406
27,-0.4170467,-0.39593512,"('hardhearted', 'softhearted')",0.7298683,0.8328265,-0.26119846,-0.23632619,1.2436184,1.1862863,0.3238104,0.3467129,0.0229025
28,-1.5232729,-1.5320754,"('disloyal', 'loyal')",-0.19327295,-0.3845274,-0.52511567,-0.7328301,1.3411791,1.1807628,-0.2251206,-0.3671675,-0.1420469
29,-0.3441191,-0.29645455,"('unfair', 'fair')",0.16464579,0.12694222,-0.59975094,-0.61611855,-0.05780331,-0.14205307,-0.2092569,-0.231921,-0.0226641
30,0.47969332,0.52413434,"('intolerant', 'tolerant')",1.0168903,0.9493413,0.8876146,0.8165449,0.8948601,0.99724525,0.8197646,0.8218164,0.0020518
31,-0.92075324,-0.72547954,"('evil', 'good')",-1.1692189,-0.8972656,-1.210919,-1.0816895,-1.1166664,-1.1242254,-1.1043893,-0.957165,0.1472243
32,0.13654697,0.15536839,"('unkind', 'kind')",1.3908161,1.2700641,0.16948482,0.14121233,1.20447,1.1989927,0.7253295,0.6914093,-0.0339202
33,0.10952839,0.14393096,"('wrong', 'right')",0.8356061,0.81115097,0.37610376,0.46244794,-0.3534118,-0.39292118,0.2419566,0.2561522,0.0141956
34,0.6911936,0.93727213,"('mean', 'honorable')",0.0024542473,0.10624719,0.74582094,0.78223765,5.696994,5.7486086,1.7841157,1.8935914,0.1094757
35,0.20346715,0.0830731,"('corrupt', 'incorrupt')",-1.3188894,-1.2986852,-1.5157194,-1.5284882,-0.3708962,-0.6109419,-0.7505094,-0.8387605,-0.0882511
36,-0.5939299,-0.5472453,"('hostile', 'amicable')",-1.5647321,-1.3817314,-0.48649886,-0.54285586,0.061627686,-0.10836057,-0.6458833,-0.6450483,0.000835
37,0.40325424,0.47195524,"('fake', 'genuine')",0.8914601,0.91440207,-0.12095999,-0.12870026,0.69709474,0.6785231,0.4677123,0.484045,0.0163327
38,0.11664985,0.22330856,"('untruthful', 'truthful')",0.7755434,0.8095715,-0.6252662,-0.56242925,0.0378965,0.00838067,0.0762059,0.1197079,0.043502
39,0.5755637,0.60095495,"('exploitative', 'cooperative')",0.5902326,0.538052,1.0982208,1.1002047,0.18492207,0.1989289,0.6122348,0.6095351,-0.0026997
40,-0.3660031,-0.2917642,"('stingy', 'generous')",1.4529707,1.5351644,-0.33227828,-0.31547344,-1.1377989,-1.2141439,-0.0957774,-0.0715543,0.0242231
41,0.28169084,0.40203547,"('unforgiving', 'forgiving')",0.5021213,0.64673316,-0.110336594,-0.14514159,-0.34518313,-0.29218817,0.0820731,0.1528597,0.0707866
42,0.5195517,0.63447523,"('unreliable', 'reliable')",-0.3913063,-0.25633076,-0.0155222975,0.123549595,-2.8058095,-2.6735854,-0.6732716,-0.5429728,0.1302988
43,0.38589877,0.5417008,"('irresponsible', 'responsible')",1.4164494,1.4321448,0.9159624,0.95909625,1.0641617,1.1541622,0.945618,1.021776,0.076158
44,0.7400276,0.60064703,"('prejudiced', 'unprejudiced')",-1.3431089,-1.3679571,0.14819252,0.20303345,-1.5386834,-1.5633118,-0.4983931,-0.5318971,-0.033504
45,-0.049302895,0.20434016,"('incompetent', 'competent')",0.30933908,0.4393115,0.5412289,0.46376598,-0.08951533,-0.037477776,0.1779374,0.267485,0.0895476
46,0.040900722,0.12304733,"('uncompetitive', 'competitive')",1.2204059,1.1110108,1.5464824,1.5056554,-0.023248695,0.07549606,0.6961351,0.7038024,0.0076673
47,0.9580532,1.0910435,"('stupid', 'smart')",0.8415642,0.84751207,0.58165413,0.5744113,4.813969,4.895039,1.7988101,1.8520014,0.0531913
48,-1.078583,-1.0160136,"('unintelligent', 'intelligent')",0.73943603,0.64850146,-0.34995976,-0.4867971,0.4087795,0.37258103,-0.0700818,-0.1204321,-0.0503503
49,-0.7769283,-0.615794,"('unable', 'able')",-0.8918135,-0.843668,-0.8969659,-0.8426753,-0.82060826,-0.67729586,-0.846579,-0.7448583,0.1017207
50,0.71675044,0.707679,"('clumsy', 'skillful')",-0.47974253,-0.3801857,-0.13670976,-0.0912418,0.18434326,0.085350975,0.0711604,0.0804006,0.0092402
51,-0.3366642,-0.3535481,"('uneducated', 'educated')",0.73743486,0.5984986,0.56737375,0.4740761,0.33014274,0.24304712,0.3245718,0.2405184,-0.0840534
52,-0.4028854,-0.56230944,"('irrational', 'rational')",0.6189637,0.5599844,-0.9689869,-1.0362455,0.20324281,0.068948336,-0.1374165,-0.2424055,-0.104989
53,-1.6241473,-1.4340042,"('uncreative', 'creative')",1.268804,1.3132352,-0.043091737,-0.025653057,1.4253364,1.4009686,0.2567253,0.3136366,0.0569113
54,-0.45428473,-0.40695882,"('incapable', 'capable')",0.55545557,0.44914412,0.07935643,0.14423728,0.79142946,0.8037616,0.2429892,0.247546,0.0045568
55,-0.3731205,-0.2782562,"('incompetent', 'clever')",0.9630245,0.88455755,-0.11227013,-0.24972193,0.325039,0.37821046,0.2006682,0.1836975,-0.0169707
56,1.145129,1.2707522,"('impractical', 'practical')",0.729733,0.69289124,1.4144402,1.3983387,-0.11938276,-0.019223727,0.7924798,0.8356896,0.0432098
57,-1.2952757,-1.2049657,"('unimaginative', 'imaginative')",0.83099616,0.85717905,0.03635713,0.028212152,-1.9725794,-1.9198177,-0.6001254,-0.5598481,0.0402773
58,0.1534249,0.24140403,"('undiscriminating', 'discriminating')",0.57200056,0.58786064,0.48048764,0.45331886,0.19055414,0.20989509,0.3491168,0.3731197,0.0240029
59,0.20568587,0.188152,"('foolish', 'wise')",0.2326964,0.2406168,-0.43481526,-0.3151039,0.15869422,0.13988325,0.0405653,0.063387,0.0228217
60,0.73328465,0.8664128,"('inefficient', 'efficient')",1.0924199,1.0349195,1.558237,1.4734704,0.08518857,0.24959452,0.8672826,0.9060993,0.0388167
61,-0.087031566,-0.119555645,"('illogical', 'logical')",0.52427965,0.34857634,0.059810884,-0.051367156,0.6034641,0.57059395,0.2751308,0.1870619,-0.0880689
62,-0.31369206,-0.16252962,"('incompetent', 'brilliant')",0.50991154,0.50073755,0.6928344,0.6951086,0.002767779,0.20505121,0.2229554,0.3095919,0.0866365
63,0.16825984,0.3907754,"('unperceptive', 'insightful')",2.0847666,2.169235,1.2234328,1.3534774,0.98357445,1.1832722,1.1150085,1.2741901,0.1591816
64,0.5210192,0.47264278,"('shy', 'confident')",-0.6590844,-0.7908833,-0.0023871176,0.052157573,-6.257318,-6.132969,-1.5994426,-1.5997629,-0.0003203
65,-0.16111355,-0.3084015,"('insecure', 'secure')",-0.018551417,-0.3040016,0.60263157,0.41579846,-0.3045157,-0.30680656,0.0296127,-0.1258528,-0.1554655
66,-0.45278236,-0.4487325,"('inactive', 'active')",0.64122236,0.66756475,0.5961262,0.6899917,0.82591784,0.83487946,0.402621,0.4359258,0.0333048
67,1.1101615,1.1438808,"('doubtful', 'determined')",0.6574142,0.51947725,0.7683835,0.8353959,-0.21407753,-0.12569353,0.5804704,0.5932651,0.0127947
68,-0.044437334,-0.070472,"('dependent', 'independent')",0.5230886,0.3797323,0.062738724,0.015959878,-0.67933893,-0.73645407,-0.0344872,-0.1028085,-0.0683213
69,1.2790751,1.3172456,"('lazy', 'industrious')",-1.0183035,-0.88545454,1.0524685,1.2091588,-0.94622004,-0.9272274,0.091755,0.1784306,0.0866756
70,-0.17705196,-0.08102251,"('lethargic', 'energetic')",0.6735184,0.7254923,1.0045074,1.0642866,0.7371769,0.90933543,0.5595377,0.654523,0.0949853
71,0.15391296,0.45337176,"('diffident', 'self-confident')",1.1101582,1.1354072,0.3831737,0.506551,0.40032366,0.44876826,0.5118921,0.6360246,0.1241325
72,-1.1105132,-1.133002,"('unambitious', 'ambitious')",0.93216497,0.8251137,-0.21872593,-0.22460948,-0.65157664,-0.6661119,-0.2621627,-0.2996524,-0.0374897
73,0.8878013,0.85865146,"('helpless', 'self-reliant')",0.14899574,0.1863608,-0.15281653,-0.04201594,-3.0530586,-3.022739,-0.5422695,-0.5049356,0.0373339
74,0.504218,0.68320453,"('undedicated', 'dedicated')",1.5874918,1.7490524,1.1252285,1.230576,0.73604363,0.8563246,0.9882454,1.1297894,0.141544
75,-0.14699253,-0.17492606,"('meek', 'impulsive')",-0.0057331137,-0.0016567446,-0.2142887,-0.123591304,-0.6150194,-0.5888982,-0.2455084,-0.2222681,0.0232403
76,0.18526767,0.19071221,"('anxious', 'daring')",0.9347172,0.87240124,1.2584265,1.2628801,0.5359909,0.569946,0.7286006,0.7239849,-0.0046157
77,-0.9198804,-0.7734667,"('unmotivated', 'motivated')",-0.6614556,-0.76855916,-0.013663387,0.0020796517,-1.1068456,-1.0009174,-0.6754613,-0.6352159,0.0402454
78,-1.1413624,-0.9345701,"('nonresilient', 'resilient')",-0.6762079,-0.5205855,0.027118206,0.10783668,0.09793261,0.22628796,-0.4231299,-0.2802577,0.1428722
79,-1.0715808,-0.97793704,"('wavering', 'unwavering')",-0.9165073,-0.77738893,-1.089881,-1.0097181,-0.034061424,-0.10334306,-0.7780076,-0.7170968,0.0609108
80,-0.6198405,-0.7143187,"('dominated', 'dominating')",-0.21904391,-0.4429623,0.066374116,0.021969844,-1.149787,-1.0845916,-0.4805743,-0.5549757,-0.0744014
81,-0.18806885,-0.2556948,"('submissive', 'aggressive')",-0.0030975789,-0.4197891,0.78795636,0.6924305,-0.9413956,-0.85771143,-0.0861514,-0.2101912,-0.1240398
82,-0.59881866,-0.5604254,"('poor', 'rich')",0.9763003,0.8636587,-0.15462515,-0.26775292,5.6083694,5.5020204,1.4578065,1.3843752,-0.0734313
83,0.16662824,0.19683918,"('powerless', 'powerful')",-0.084786735,-0.20242365,-0.23425001,-0.17034164,-0.8601108,-0.8004452,-0.2531298,-0.2440928,0.009037
84,0.024431586,-0.07251064,"('inferior', 'superior')",0.35736918,0.20096394,0.20983881,0.14702463,0.63817936,0.611958,0.3074547,0.221859,-0.0855957
85,-0.4518882,-0.41708636,"('insignificant', 'prestigious')",0.11258785,0.24955285,-1.3963261,-1.2575675,0.47945455,0.3933918,-0.314043,-0.2579273,0.0561157
86,-1.7339293,-1.5890772,"('uninfluential', 'influential')",1.2051232,1.1637702,0.34058526,0.33237654,0.0859482,0.101353884,-0.0255682,0.0021058,0.027674
87,0.47670078,0.4974731,"('unsuccessful', 'successful')",-0.21656664,-0.40214953,1.1774936,1.1715553,0.63992494,0.6699503,0.5193882,0.4842073,-0.0351809
88,-0.46897867,-0.4851985,"('low', 'eminent')",0.50803626,0.44007826,-0.10073968,-0.17893048,0.6255053,0.5689641,0.1409558,0.0862284,-0.0547274
