,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7962364,-0.75505567,"('unsociable', 'sociable')",-0.3221334,-0.42904347,-0.5591849,-0.5920496,-0.0328647
1,-1.290118,-1.3995727,"('unfriendly', 'friendly')",1.6351665,1.4980087,0.1725243,0.049218,-0.1233063
2,0.8518715,0.930589,"('unlikable', 'likable')",0.38200465,0.44932804,0.6169381,0.6899585,0.0730204
3,-0.26705238,-0.08774617,"('repellent', 'pleasant')",0.24461028,0.30208102,-0.0112211,0.1071674,0.1183885
4,-0.24637192,-0.2933126,"('disliked', 'liked')",-6.485092,-6.6059017,-3.365732,-3.4496071,-0.0838751
5,-1.2281115,-1.3901365,"('distant', 'outgoing')",-0.35540366,-0.43552536,-0.7917576,-0.9128309,-0.1210733
6,-1.5765277,-1.6391194,"('distant', 'open')",0.09314534,-0.010449808,-0.7416912,-0.8247846,-0.0830934
7,-0.4515351,-0.2912585,"('insensitive', 'sensitive')",0.16271968,0.24878594,-0.1444077,-0.0212363,0.1231714
8,-1.0873398,-1.2495308,"('unaffectionate', 'affectionate')",0.7557474,0.6637397,-0.1657962,-0.2928956,-0.1270994
9,-1.0277114,-1.1194521,"('unaffectionate', 'caring')",0.786229,0.72222346,-0.1207412,-0.1986143,-0.0778731
10,-0.44553077,-0.17607471,"('unsympathetic', 'sympathetic')",-0.5808427,-0.5614779,-0.5131867,-0.3687763,0.1444104
11,-0.53380936,-0.4295643,"('unhelpful', 'helpful')",1.0989897,1.1975247,0.2825902,0.3839802,0.10139
12,-0.3175456,-0.14869387,"('unsupportive', 'supportive')",-1.9844416,-1.9436662,-1.1509936,-1.04618,0.1048136
13,-0.47624356,-0.42591166,"('impolite', 'polite')",-1.0041354,-0.9370022,-0.7401894,-0.6814569,0.0587325
14,0.53908604,0.6244056,"('antisocial', 'social')",-0.25078902,-0.25719795,0.1441485,0.1836038,0.0394553
15,0.26434696,0.026218435,"('boring', 'funny')",0.630437,0.57572746,0.447392,0.3009729,-0.1464191
16,-0.34614474,-0.26894626,"('unpopular', 'popular')",0.508418,0.52155125,0.0811366,0.1263025,0.0451659
17,-0.3439736,-0.27286094,"('nasty', 'nice')",-0.43964472,-0.43968037,-0.3918092,-0.3562707,0.0355385
18,-0.10201959,0.028917864,"('disagreeable', 'welcoming')",-0.55965716,-0.62918025,-0.3308384,-0.3001312,0.0307072
19,-1.1408902,-1.106741,"('inhospitable', 'hospitable')",-0.35136133,-0.290959,-0.7461258,-0.69885,0.0472758
20,0.47582105,0.59119517,"('rough', 'thoughtful')",1.4881492,1.4292682,0.9819851,1.0102317,0.0282466
21,0.5633413,0.6858384,"('immoral', 'moral')",-0.49957952,-0.426915,0.0318809,0.1294617,0.0975808
22,0.24050936,0.3910099,"('untrustworthy', 'trustworthy')",-1.0774404,-1.109846,-0.4184655,-0.359418,0.0590475
23,-0.490344,-0.38568386,"('insincere', 'sincere')",5.1404986,5.1191764,2.3250773,2.3667462,0.0416689
24,0.38805217,0.36556527,"('dishonest', 'honest')",0.5079955,0.46632543,0.4480238,0.4159454,-0.0320784
25,-0.26498353,-0.45394105,"('egoistic', 'altruistic')",1.526718,1.452794,0.6308672,0.4994265,-0.1314407
26,0.36203378,0.28016058,"('hardhearted', 'benevolent')",1.9974875,1.956808,1.1797607,1.1184843,-0.0612764
27,-0.37821457,-0.36790127,"('hardhearted', 'softhearted')",1.3762567,1.2874283,0.4990211,0.4597635,-0.0392576
28,-0.19856413,-0.36873615,"('disloyal', 'loyal')",0.78060275,0.6497991,0.2910193,0.1405315,-0.1504878
29,-0.2977944,-0.39578092,"('unfair', 'fair')",-0.37560636,-0.55241024,-0.3367004,-0.4740956,-0.1373952
30,0.6972861,0.856693,"('intolerant', 'tolerant')",1.3964505,1.3791311,1.0468683,1.1179121,0.0710438
31,-1.0692523,-1.063967,"('evil', 'good')",-0.66427046,-0.76889324,-0.8667613,-0.9164301,-0.0496688
32,0.08376603,0.06399301,"('unkind', 'kind')",0.5043011,0.36923525,0.2940336,0.2166141,-0.0774195
33,0.27835757,0.15483257,"('wrong', 'right')",-0.3596725,-0.4351734,-0.0406575,-0.1401704,-0.0995129
34,-0.33331543,-0.17581686,"('mean', 'honorable')",5.527888,5.689235,2.5972862,2.7567091,0.1594229
35,-0.28262696,-0.66557705,"('corrupt', 'incorrupt')",0.050814748,-0.1402407,-0.1159061,-0.4029089,-0.2870028
