,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.27547628,0.04784035,"('unsociable', 'sociable')",1.6297888,1.2614523,1.4393749,1.2842234,0.8681788,0.58790964,-0.5212344,-0.66520476,0.7383168,0.5032442,-0.2350726
1,-1.0450106,-1.09079,"('unfriendly', 'friendly')",-2.616304,-2.3789253,-0.10766153,-0.21888347,-0.087149814,-0.25209585,1.7040008,1.6747856,-0.430425,-0.4531818,-0.0227568
2,1.0098057,1.0797555,"('unlikable', 'likable')",0.073073894,0.17397395,1.272736,1.3230517,1.4320986,1.443517,0.29022345,0.4210247,0.8155875,0.8882646,0.0726771
3,0.49278635,0.48525146,"('repellent', 'pleasant')",1.4263368,1.3573478,-0.19715433,0.03634173,0.2653954,0.3097792,0.15949383,0.22134465,0.4293716,0.482013,0.0526414
4,-0.3153196,-0.39407954,"('disliked', 'liked')",-2.6113818,-2.5634694,-0.3373552,-0.4474213,-0.26228938,-0.4092653,-6.276816,-6.4295044,-1.9606323,-2.048748,-0.0881157
5,-0.78771913,-0.70333743,"('distant', 'outgoing')",-3.3180141,-3.0185723,-1.6479695,-1.6685939,-1.522221,-1.4461926,-0.15454558,-0.05518893,-1.486094,-1.3783772,0.1077168
6,-1.155436,-1.069419,"('distant', 'open')",-3.0220377,-2.7424464,-1.7170001,-1.695795,-1.7689136,-1.6444639,0.36049405,0.45314208,-1.4605787,-1.3397964,0.1207823
7,0.32960945,0.23017597,"('insensitive', 'sensitive')",2.549401,2.3771882,2.0346284,2.1010008,0.40393642,0.466948,0.9127241,0.9281332,1.2460599,1.2206892,-0.0253707
8,-1.0896795,-1.1095248,"('unaffectionate', 'affectionate')",-1.6327972,-1.4195546,0.011243988,-0.07846905,0.3124879,0.28041664,0.86972535,0.8283109,-0.3058039,-0.2997642,0.0060397
9,-0.5472426,-0.62525004,"('unaffectionate', 'caring')",-0.8829785,-0.76287967,0.20709506,0.104460806,0.5959665,0.5283268,1.3836592,1.4002175,0.1512999,0.1289751,-0.0223248
10,0.27132553,0.06799355,"('unsympathetic', 'sympathetic')",2.8684685,2.6101425,0.85032773,0.90199846,0.4578694,0.3181836,-0.07022964,-0.10709115,0.8755524,0.7582454,-0.117307
11,0.6115083,0.5367355,"('unhelpful', 'helpful')",0.56961036,0.40555972,-0.26536727,-0.30251408,0.26101613,0.2203438,1.9902811,2.0105505,0.6334097,0.5741351,-0.0592746
12,0.5696181,0.6078748,"('unsupportive', 'supportive')",0.28258565,0.44905323,1.3178194,1.4228175,1.1168374,1.2584101,-1.6996777,-1.6289505,0.3174366,0.421841,0.1044044
13,1.2107279,1.2223425,"('impolite', 'polite')",3.1266587,2.8509963,1.4295241,1.3341846,0.49065512,0.4816162,-0.43101886,-0.41916388,1.1653093,1.0939951,-0.0713142
14,1.6771736,1.5684571,"('antisocial', 'social')",2.5104332,2.3195796,2.264041,2.2309344,1.5205929,1.4959632,-0.5511205,-0.6364488,1.4842239,1.395697,-0.0885269
15,0.14338252,0.07258161,"('boring', 'funny')",-0.32010937,-0.47977772,-0.29864758,-0.47841856,-0.7175956,-0.824569,0.4671653,0.43135157,-0.1451609,-0.2557664,-0.1106055
16,-0.4289679,-0.3161285,"('unpopular', 'popular')",-0.91324264,-0.79291934,-1.7293532,-1.6853557,-0.42933518,-0.35476062,0.42730558,0.44278812,-0.6147186,-0.5412752,0.0734434
17,-0.48197246,-0.4436922,"('nasty', 'nice')",-1.3996904,-1.203193,0.7778553,0.75712603,-0.6448553,-0.62184435,-0.5666072,-0.5459876,-0.463054,-0.4115182,0.0515358
