,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5592498,-0.76869994,"('unsociable', 'sociable')",-0.041175522,-0.18589696,-0.2966717,-0.48201478,-0.2990324,-0.4788706,-0.1798382
1,-1.2554141,-1.4704119,"('unfriendly', 'friendly')",0.7013411,0.4871572,1.5549976,1.3267351,0.3336415,0.1144935,-0.219148
2,0.83728725,0.8572543,"('unlikable', 'likable')",0.45217085,0.5695793,0.92787105,0.9927628,0.7391097,0.8065321,0.0674224
3,0.18001953,0.17717296,"('repellent', 'pleasant')",-0.3042503,-0.14455067,-0.059657402,0.0023711193,-0.0612961,0.0116645,0.0729606
4,0.37644055,0.2583726,"('disliked', 'liked')",-0.5285577,-0.56261533,-5.368534,-5.4626093,-1.8402171,-1.922284,-0.0820669
5,-0.69598144,-0.6911487,"('distant', 'outgoing')",-0.062789604,-0.0826294,-0.13637573,-0.11155197,-0.2983823,-0.29511,0.0032723
6,-1.1292809,-1.0957587,"('distant', 'open')",-0.5278343,-0.55235916,0.089397825,0.07118046,-0.5225725,-0.5256458,-0.0030733
7,-0.32496858,-0.37102592,"('insensitive', 'sensitive')",-0.13421763,-0.06966872,0.33607918,0.38827276,-0.0410357,-0.017474,0.0235617
8,-0.900266,-0.981451,"('unaffectionate', 'affectionate')",-0.0773779,-0.2137675,0.3336538,0.21238455,-0.2146634,-0.3276113,-0.1129479
9,-0.80355495,-0.9463887,"('unaffectionate', 'caring')",0.4496835,0.323864,0.80669254,0.72372586,0.1509404,0.0337337,-0.1172067
10,-1.1082656,-1.2195375,"('unsympathetic', 'sympathetic')",-1.2385911,-1.252062,-0.6700572,-0.72217673,-1.005638,-1.0645921,-0.0589541
11,-0.0023553818,-0.045475278,"('unhelpful', 'helpful')",1.038428,1.0667278,2.0759268,2.0274708,1.0373332,1.0162411,-0.0210921
12,-0.08780371,-0.08843536,"('unsupportive', 'supportive')",-0.47521162,-0.33180496,-1.8848381,-1.8486695,-0.8159512,-0.7563033,0.0596479
13,-0.1083057,-0.16117176,"('impolite', 'polite')",0.007649105,-0.012168821,-0.1680216,-0.1417425,-0.0895594,-0.1050277,-0.0154683
14,0.36174396,0.29616746,"('antisocial', 'social')",0.055184145,0.15746833,-0.31158227,-0.34069115,0.0351153,0.0376482,0.0025329
15,0.3450016,0.23856528,"('boring', 'funny')",0.6030799,0.51211584,0.88704467,0.7687665,0.6117087,0.5064825,-0.1052262
16,0.16284007,0.13558905,"('unpopular', 'popular')",0.24824373,0.25970808,1.1562259,1.0953801,0.5224366,0.4968924,-0.0255442
17,0.1730329,0.18412149,"('nasty', 'nice')",-0.13728786,-0.03820359,-0.046720754,-0.086334914,-0.0036586,0.019861,0.0235196
