,e_male,e_female,tuple,trade_male,trade_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.41539866,-0.6355385,"('unsociable', 'sociable')",1.6813663,1.6885144,0.4825998,0.36561716,0.25423685,0.1864405,0.5007011,0.4012584,-0.0994427
1,-1.2346104,-1.1220542,"('unfriendly', 'friendly')",-0.7539963,-0.7374239,1.3461208,1.2854842,0.97505623,0.849328,0.0831426,0.0688335,-0.0143091
2,1.3467679,1.3415906,"('unlikable', 'likable')",0.9685288,0.94110453,2.424296,2.5395496,0.9673976,0.9656914,1.4267476,1.4469841,0.0202365
3,-0.10586792,-0.04678761,"('repellent', 'pleasant')",0.21539827,0.38483834,-0.2466021,-0.15705884,1.5256984,1.5126184,0.3471567,0.4234026,0.0762459
4,-0.41842702,-0.35455957,"('disliked', 'liked')",-0.4222479,-0.4479097,0.13994093,0.106854156,-7.057809,-7.1224794,-1.9396358,-1.9545237,-0.0148879
5,-0.6371165,-0.3643954,"('distant', 'outgoing')",-1.0566331,-1.0330118,0.5318909,0.61583215,-1.7070438,-1.5923879,-0.7172257,-0.5934907,0.123735
6,-0.48211375,-0.10332149,"('distant', 'open')",-1.525775,-1.4160335,-0.42496163,-0.29468295,-1.8084837,-1.6913886,-1.0603335,-0.8763567,0.1839768
7,1.0144184,1.0782666,"('insensitive', 'sensitive')",0.9660542,1.1092694,0.65167904,0.7089957,0.92091364,0.9763139,0.8882663,0.9682114,0.0799451
8,-1.1193322,-1.0080402,"('unaffectionate', 'affectionate')",-0.958787,-0.9996304,0.16427615,0.14723876,-0.052515775,-0.06532502,-0.4915897,-0.4814392,0.0101505
9,-0.9376224,-0.7708242,"('unaffectionate', 'caring')",0.08927177,0.1450597,1.3246126,1.2988346,0.8043066,0.85774046,0.3201421,0.3827026,0.0625605
10,0.3218069,0.2298936,"('unsympathetic', 'sympathetic')",0.73356354,0.86029685,-0.8992506,-0.86036104,0.29250324,0.3948098,0.1121558,0.1561598,0.044004
11,0.9968587,0.9467148,"('unhelpful', 'helpful')",1.2627637,1.3040621,0.66077656,0.6371082,2.6953454,2.8241775,1.4039361,1.4280157,0.0240796
12,0.7150071,0.9095863,"('unsupportive', 'supportive')",0.99910796,1.1735728,0.9777047,1.1137028,-2.154739,-2.0434132,0.1342703,0.2883621,0.1540918
13,0.86724025,0.73748124,"('impolite', 'polite')",2.0589986,2.0722742,0.49644348,0.5557678,-0.21636331,-0.15911801,0.8015797,0.8016013,2.16e-05
14,1.3083771,1.0917966,"('antisocial', 'social')",2.6935315,2.7145176,2.1456842,2.1781347,0.96227014,0.85458976,1.7774658,1.7097597,-0.0677061
15,0.5614424,0.4365542,"('boring', 'funny')",0.26845405,0.1183442,0.55961585,0.50392395,-0.23452014,-0.25822127,0.288748,0.2001503,-0.0885977
16,-1.3807611,-1.4093406,"('unpopular', 'popular')",-1.1378886,-1.1735319,-0.27499852,-0.3006331,0.27827516,0.29929078,-0.6288432,-0.6460537,-0.0172105
17,-0.3170848,-0.21303639,"('nasty', 'nice')",-0.6041062,-0.5866478,-0.23435447,-0.13270706,-0.4923087,-0.41484335,-0.4119636,-0.3368087,0.0751549
18,-0.6371331,-0.5166736,"('disagreeable', 'welcoming')",-0.4462561,-0.4035519,-0.17511517,-0.08537574,-0.8355997,-0.8524216,-0.523526,-0.4645057,0.0590203
19,-0.5391508,-0.3983193,"('inhospitable', 'hospitable')",-1.0807748,-1.1162231,-0.51007086,-0.56166613,-0.7925465,-0.69299257,-0.7306357,-0.6923003,0.0383354
20,-0.27873462,-0.2594132,"('rough', 'thoughtful')",-0.6890705,-0.5641815,-0.106183104,-0.031626854,0.1777578,0.18920584,-0.2240576,-0.1665039,0.0575537
21,1.1204426,0.85810864,"('immoral', 'moral')",1.5373871,1.5333513,0.88490146,0.8691139,0.40239608,0.5320232,0.9862819,0.9481493,-0.0381326
22,0.3745978,0.37976974,"('untrustworthy', 'trustworthy')",0.65642256,0.74325347,-0.024442423,-0.050723515,-0.2890795,-0.23021942,0.1793746,0.2105201,0.0311455
23,0.45447972,0.36547396,"('insincere', 'sincere')",1.1062579,1.1770588,1.0279355,1.0228709,7.1457224,7.095843,2.433599,2.4153116,-0.0182874
24,1.1312221,1.2619667,"('dishonest', 'honest')",0.7092095,0.7447579,0.25346053,0.33987063,0.71979046,0.73853385,0.7034206,0.7712823,0.0678617
25,-0.7992385,-0.8846695,"('egoistic', 'altruistic')",-0.5211612,-0.50472426,-0.031510614,-0.0009451099,0.99726874,0.9490064,-0.0886604,-0.1103331,-0.0216727
26,-0.2319476,-0.372245,"('hardhearted', 'benevolent')",0.3513832,0.22683233,1.935362,1.8905481,1.3867791,1.1891388,0.8603942,0.7335685,-0.1268257
27,-0.37968746,-0.2095097,"('hardhearted', 'softhearted')",-1.1804843,-1.0511818,-0.7158512,-0.6268307,0.32526544,0.32028365,-0.4876894,-0.3918096,0.0958798
28,0.16652092,0.04545992,"('disloyal', 'loyal')",0.25829643,0.21705827,0.4049386,0.2543162,1.3705888,1.2924539,0.5500862,0.4523221,-0.0977641
29,-0.21093284,-0.14722727,"('unfair', 'fair')",0.093022995,0.11091635,-0.6317526,-0.6264873,-0.9167853,-0.9952685,-0.4166119,-0.4145167,0.0020952
30,1.0631781,1.0204159,"('intolerant', 'tolerant')",2.205952,2.209506,0.90007627,0.91041315,1.1539568,1.1090621,1.3307908,1.3123493,-0.0184415
31,-2.176476,-1.7746812,"('evil', 'good')",-2.025107,-1.980323,-0.9241874,-0.8812669,-2.229567,-2.2661724,-1.8388344,-1.7256109,0.1132235
32,0.8003297,0.47947443,"('unkind', 'kind')",0.98193973,0.8990283,0.3986249,0.34015328,1.5262663,1.4320529,0.9267902,0.7876772,-0.139113
33,-0.08367653,-0.023469001,"('wrong', 'right')",0.4886878,0.48729703,1.0755522,1.0667541,-1.1792494,-1.2646431,0.0753285,0.0664848,-0.0088437
34,0.51091325,0.6966379,"('mean', 'honorable')",0.1967085,0.28331667,0.5952198,0.70509183,5.9649134,6.1720886,1.8169388,1.9642837,0.1473449
35,-1.3863435,-1.2985702,"('corrupt', 'incorrupt')",-2.7513943,-2.8281884,-1.2863021,-1.3265431,-1.7291636,-1.8544922,-1.7883009,-1.8269484,-0.0386475
36,-0.43319798,-0.23127505,"('hostile', 'amicable')",-1.3493084,-1.430337,0.098529786,-0.04267988,-0.9739462,-1.1409795,-0.6644807,-0.7113179,-0.0468372
37,-0.013553405,0.086622946,"('fake', 'genuine')",0.07872861,0.20198631,-0.9258892,-0.87136155,0.1439784,0.19741234,-0.1791839,-0.096335,0.0828489
38,-0.045880556,0.027674869,"('untruthful', 'truthful')",-0.008996695,-0.022384048,0.87414265,0.8738107,0.3186559,0.36985248,0.2844803,0.3122385,0.0277582
