,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
0,0.89559346,0.8432598,"('unsociable', 'sociable')",-0.48760265,-0.5218821,0.16144754,0.112692535,0.1898128,0.1446901,-0.0451227
1,-1.0099881,-1.0320873,"('unfriendly', 'friendly')",1.2308391,1.0989246,-0.47458112,-0.6554982,-0.0845767,-0.1962203,-0.1116436
2,0.5735812,0.6146382,"('unlikable', 'likable')",1.9970179,2.0411894,1.3298029,1.3539963,1.300134,1.3366079,0.0364739
3,0.56303287,0.65567696,"('repellent', 'pleasant')",-0.98255026,-0.92599654,0.59368277,0.7238737,0.0580551,0.1511847,0.0931296
4,-1.6765586,-1.6611352,"('disliked', 'liked')",0.26425534,0.24268678,-3.2742548,-3.2961996,-1.5621859,-1.5715494,-0.0093635
5,-1.3080883,-1.3409045,"('distant', 'outgoing')",1.1884394,1.1518583,-0.67699087,-0.77985466,-0.2655466,-0.3229669,-0.0574203
6,-1.2790643,-1.3122698,"('distant', 'open')",0.57386434,0.53427875,-0.91726536,-0.99964327,-0.5408218,-0.5925448,-0.051723
7,1.6188425,1.5889958,"('insensitive', 'sensitive')",0.086138576,0.11964887,0.17750889,0.24613343,0.6274966,0.6515927,0.0240961
8,-0.48874798,-0.5280377,"('unaffectionate', 'affectionate')",0.3493897,0.24390697,-0.6343661,-0.7553744,-0.2579081,-0.3465017,-0.0885936
9,0.31848866,0.24994645,"('unaffectionate', 'caring')",1.046082,0.97825986,0.8790096,0.79746634,0.7478601,0.6752242,-0.0726359
10,1.7926031,1.7972224,"('unsympathetic', 'sympathetic')",-1.8092756,-1.760289,-0.19402489,-0.046799846,-0.0702325,-0.0032888,0.0669437
11,1.5270393,1.5429054,"('unhelpful', 'helpful')",-0.571784,-0.57707494,2.1831126,2.213573,1.0461226,1.0598012,0.0136786
12,1.239904,1.2559861,"('unsupportive', 'supportive')",0.56424654,0.6052861,-0.3605634,-0.27740523,0.4811957,0.5279557,0.04676
13,0.9362492,0.8543806,"('impolite', 'polite')",-0.38835195,-0.29503968,0.3262582,0.40281326,0.2913851,0.3207181,0.029333
14,2.165053,2.0896902,"('antisocial', 'social')",1.3336985,1.3314517,0.5048475,0.45110452,1.3345331,1.2907488,-0.0437843
15,0.3613113,0.27421156,"('boring', 'funny')",0.7147855,0.6745134,-0.42169425,-0.5511501,0.2181342,0.132525,-0.0856092
16,-2.0989375,-2.074937,"('unpopular', 'popular')",-0.6136412,-0.6123574,0.35961404,0.43063837,-0.7843215,-0.7522187,0.0321028
17,-1.6503749,-1.6528538,"('nasty', 'nice')",0.04713287,0.12692882,-0.12655175,-0.048213057,-0.5765979,-0.5247127,0.0518852
18,-0.53902847,-0.5987495,"('disagreeable', 'welcoming')",0.0017460696,0.0056736358,-0.047230378,-0.039299548,-0.1948376,-0.2107918,-0.0159542
19,-1.5915321,-1.5695696,"('inhospitable', 'hospitable')",-0.31050283,-0.3266847,-0.42146695,-0.37205645,-0.7745007,-0.7561036,0.0183971
20,0.39168373,0.3175934,"('rough', 'thoughtful')",0.3973381,0.4149222,0.0070495754,-0.07582371,0.2653571,0.2188973,-0.0464598
21,1.7805506,1.784799,"('immoral', 'moral')",0.24783002,0.29653916,0.3089662,0.39179876,0.7791156,0.824379,0.0452634
22,0.97606575,0.93308413,"('untrustworthy', 'trustworthy')",-0.50467896,-0.55751246,-0.25213104,-0.25425577,0.0730852,0.0404386,-0.0326466
