,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,female-male
0,1.17504,0.990651,"('unsociable', 'sociable')",0.5966667,0.28727603,1.3719543,1.2266624,0.4133771,0.14717954,0.43156525,0.21987318,0.7977207,0.5743285,-0.2233922
1,-1.7926068,-1.7725786,"('unfriendly', 'friendly')",0.15871382,0.20343797,-0.24465095,-0.0882622,-0.8900496,-0.7566476,0.8485352,0.90334,-0.3840117,-0.3021421,0.0818696
2,0.14876977,0.23018071,"('unlikable', 'likable')",2.3271222,2.4231946,2.1190293,2.1834028,1.5567023,1.6524266,1.0875846,1.1728177,1.4478415,1.5324045,0.084563
3,0.002531439,0.15805931,"('repellent', 'pleasant')",0.42161196,0.41414434,0.9637132,0.939557,-0.012023818,-0.054414485,0.81354403,0.84754664,0.4378754,0.4609786,0.0231032
4,-1.2992724,-1.2589147,"('disliked', 'liked')",-0.0899226,0.008762702,-0.5647432,-0.4604007,-0.29601142,-0.173604,-6.9474783,-6.867473,-1.8394855,-1.750326,0.0891595
5,-0.91335845,-0.8470177,"('distant', 'outgoing')",-0.107655495,0.15899655,-1.5938483,-1.1960627,-0.92302173,-0.5897186,-1.3664008,-1.1680528,-0.980857,-0.728371,0.252486
6,-1.1567078,-1.0288128,"('distant', 'open')",-0.22871003,0.10395888,-1.8761575,-1.4232695,-1.0608332,-0.6745669,-1.2802031,-1.0494018,-1.1205223,-0.8144184,0.3061039
7,0.9781194,0.9944276,"('insensitive', 'sensitive')",1.7609667,1.690275,1.6317757,1.593677,1.0856885,1.0471104,0.26242,0.29260606,1.1437942,1.1236192,-0.020175
8,-0.7770337,-0.79455,"('unaffectionate', 'affectionate')",-0.2179595,-0.19021837,-1.2114878,-1.0151803,-0.24617693,-0.1081163,0.07154088,0.16134548,-0.4762234,-0.3893439,0.0868795
9,0.10338528,0.16511284,"('unaffectionate', 'caring')",1.164257,1.16844,-0.29260045,-0.15762049,-0.3198734,-0.23120166,0.85185647,0.93050003,0.301405,0.3750462,0.0736412
10,0.8465073,0.90909576,"('unsympathetic', 'sympathetic')",0.8481454,0.7123656,1.3087302,1.146633,0.30315456,0.11074882,0.4190282,0.3477,0.7451132,0.6453087,-0.0998045
11,1.2566867,1.2874968,"('unhelpful', 'helpful')",1.4351664,1.2369101,2.2778006,2.1541255,0.4597203,0.30884495,2.9532459,2.9499915,1.676524,1.5874739,-0.0890501
12,1.2941473,1.517841,"('unsupportive', 'supportive')",1.7120584,1.8067073,0.7719205,0.98335886,0.5088353,0.6312485,-2.149714,-1.9769267,0.4274495,0.5924458,0.1649963
13,1.1722546,1.0784894,"('impolite', 'polite')",0.83433014,0.637713,0.7524419,0.66665924,0.44590628,0.21310247,0.13991155,0.025123287,0.6689689,0.5242175,-0.1447514
14,1.9806396,1.8319433,"('antisocial', 'social')",2.3631124,2.1985354,1.7518218,1.5347162,1.1389139,0.869462,0.17559627,0.0023148432,1.4820168,1.2873943,-0.1946225
15,0.8704706,0.7377096,"('boring', 'funny')",0.29482302,0.28455827,0.37250406,0.32159546,0.84072644,0.82065415,0.44240084,0.4334645,0.564185,0.5195964,-0.0445886
16,-2.017357,-2.0061784,"('unpopular', 'popular')",-0.596194,-0.51578933,-0.4048485,-0.41753766,-0.37566385,-0.39978766,0.02158653,0.06863434,-0.6744954,-0.6541317,0.0203637
17,0.8290353,0.89445764,"('nasty', 'nice')",-0.20650332,-0.15123472,-0.7349102,-0.6881774,0.017199576,0.06852186,-0.30227685,-0.33374175,-0.0794911,-0.0420349,0.0374562
18,-0.98186886,-0.8522223,"('disagreeable', 'welcoming')",0.22776608,0.38575536,0.52068895,0.77061814,-0.2361495,-0.13067272,-1.2073914,-1.1081204,-0.3353909,-0.1869284,0.1484625
19,-1.2416967,-1.1236202,"('inhospitable', 'hospitable')",-1.1610003,-0.9749576,-1.1457293,-0.9338819,-1.1716638,-0.94036096,-0.59534895,-0.45688576,-1.0630877,-0.8859413,0.1771464
20,0.3695191,0.41327405,"('rough', 'thoughtful')",0.27371222,0.24203056,0.05297005,0.08997246,-0.5121519,-0.5714533,0.26811737,0.26041853,0.0904334,0.0868485,-0.0035849
21,1.2321571,1.2279352,"('immoral', 'moral')",1.7645104,1.6418395,1.4686033,1.3254585,0.23897085,0.10884036,-0.6182664,-0.67423594,0.8171949,0.7259676,-0.0912273
22,-0.49093902,-0.36777937,"('untrustworthy', 'trustworthy')",-0.12447179,-0.19909692,1.928352,1.9304299,-0.08551908,-0.15242921,-0.47022018,-0.49493077,0.1514404,0.1432387,-0.0082017
