,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2082902,-1.376268,"('unsociable', 'sociable')",0.593995,0.38766232,-0.65676254,-0.83943236,-0.4236859,-0.609346,-0.1856601
1,-1.0302954,-1.1751338,"('unfriendly', 'friendly')",-0.15243891,-0.21636246,1.6598691,1.5944434,0.1590449,0.067649,-0.0913959
2,1.1047716,1.1571325,"('unlikable', 'likable')",1.9103909,2.0550723,0.8993865,1.0573163,1.3048496,1.4231737,0.1183241
3,-0.9034336,-0.8657078,"('repellent', 'pleasant')",0.8761784,0.9029362,0.3937364,0.39466336,0.1221604,0.1439639,0.0218035
4,-0.12557282,-0.17278913,"('disliked', 'liked')",-0.52176976,-0.49982786,-6.2033777,-6.183364,-2.2835735,-2.285327,-0.0017535
5,-0.31355467,-0.21717103,"('distant', 'outgoing')",-2.1447642,-1.9176128,-0.24076582,-0.1004628,-0.8996949,-0.7450822,0.1546127
6,-0.3499463,-0.21954858,"('distant', 'open')",-2.3303416,-2.0938392,0.09263885,0.18851072,-0.8625496,-0.7082924,0.1542572
7,-0.8212128,-0.8541584,"('insensitive', 'sensitive')",-0.05302369,-0.051767554,0.07476696,0.07590433,-0.2664899,-0.2766739,-0.010184
8,-0.72258186,-0.77351767,"('unaffectionate', 'affectionate')",0.19709659,0.21375343,0.77117527,0.78131497,0.0818967,0.0738502,-0.0080465
9,-1.3793728,-1.5216804,"('unaffectionate', 'caring')",0.12802853,0.06685264,1.1007655,1.0907195,-0.050193,-0.1213694,-0.0711764
10,-1.4856504,-1.6196051,"('unsympathetic', 'sympathetic')",0.11402811,0.025846478,-0.6696565,-0.7807587,-0.6804263,-0.7915057,-0.1110794
11,-0.5726119,-0.68347657,"('unhelpful', 'helpful')",0.17375416,0.02088239,1.8214333,1.8163773,0.4741918,0.3845944,-0.0895974
12,-1.1503394,-1.1087822,"('unsupportive', 'supportive')",0.5302852,0.67777264,-1.982479,-1.9152471,-0.867511,-0.7820856,0.0854254
13,-0.5092067,-0.5552422,"('impolite', 'polite')",-0.07482804,-0.19858412,-0.48891154,-0.5238491,-0.3576488,-0.4258918,-0.068243
14,-0.3881255,-0.43029115,"('antisocial', 'social')",1.9662561,1.9392421,-0.3060355,-0.44460058,0.4240317,0.3547835,-0.0692482
15,0.97445667,0.8822545,"('boring', 'funny')",-0.64120334,-0.7259395,0.6989238,0.67020565,0.3440591,0.2755069,-0.0685522
16,0.08153727,0.045140315,"('unpopular', 'popular')",-0.19843444,-0.11097783,0.8511082,0.8455787,0.244737,0.2599137,0.0151767
17,-0.19329554,-0.13704151,"('nasty', 'nice')",-0.84686685,-0.74669695,-0.19207367,-0.18016383,-0.4107453,-0.3546341,0.0561112
18,-0.3705057,-0.2619463,"('disagreeable', 'welcoming')",-0.58292186,-0.44491112,-0.55083627,-0.5676695,-0.5014213,-0.4248423,0.076579
19,-0.36138713,-0.35036346,"('inhospitable', 'hospitable')",-1.6593463,-1.6625032,-0.30479693,-0.14645806,-0.7751768,-0.719775,0.0554018
20,0.21806106,0.20205684,"('rough', 'thoughtful')",1.6432147,1.7015196,1.2975487,1.2190236,1.0529415,1.0408667,-0.0120748
21,0.2604683,0.045064397,"('immoral', 'moral')",0.8909135,0.7625036,-0.5716799,-0.67035574,0.1932339,0.0457374,-0.1474965
22,-0.18654226,-0.21975967,"('untrustworthy', 'trustworthy')",0.52906376,0.43970197,-1.1970028,-1.2907997,-0.2848271,-0.3569525,-0.0721254
23,-0.6800774,-0.8622978,"('insincere', 'sincere')",0.63801354,0.52143717,5.511616,5.336006,1.8231842,1.6650486,-0.1581356
24,-0.56452173,-0.63355607,"('dishonest', 'honest')",-0.062141977,-0.08770161,0.45334068,0.3841644,-0.0577743,-0.1123644,-0.0545901
25,0.041651055,-0.014025867,"('egoistic', 'altruistic')",0.15680328,0.14878824,1.4625871,1.3787435,0.5536805,0.504502,-0.0491785
26,-0.27167052,-0.34551385,"('hardhearted', 'benevolent')",1.4670154,1.4866445,1.796416,1.6977067,0.9972537,0.9462791,-0.0509746
27,-0.80506265,-0.6509944,"('hardhearted', 'softhearted')",-0.83301395,-0.7236668,0.9631981,0.9475833,-0.2249595,-0.1423593,0.0826002
