,transmission_male,transmission_female,tuple,average_male,average_female,female-male
0,0.015410345,-0.23116925,"('unsociable', 'sociable')",0.0154103,-0.2311693,-0.2465796
1,1.0019662,1.0499747,"('unfriendly', 'friendly')",1.0019662,1.0499747,0.0480085
2,0.68834805,0.7164477,"('unlikable', 'likable')",0.6883481,0.7164477,0.0280996
3,0.35056543,0.4903556,"('repellent', 'pleasant')",0.3505654,0.4903556,0.1397902
4,-7.234657,-7.3600955,"('disliked', 'liked')",-7.2346568,-7.3600955,-0.1254387
5,-0.40485007,-0.16905826,"('distant', 'outgoing')",-0.4048501,-0.1690583,0.2357918
6,-0.27576768,0.027606517,"('distant', 'open')",-0.2757677,0.0276065,0.3033742
7,0.4149033,0.4510463,"('insensitive', 'sensitive')",0.4149033,0.4510463,0.036143
8,1.0187925,1.1392658,"('unaffectionate', 'affectionate')",1.0187925,1.1392658,0.1204733
9,1.641635,1.7966952,"('unaffectionate', 'caring')",1.6416349,1.7966952,0.1550603
10,0.43187886,0.6847212,"('unsympathetic', 'sympathetic')",0.4318789,0.6847212,0.2528423
11,2.0315118,1.9221401,"('unhelpful', 'helpful')",2.0315118,1.9221401,-0.1093717
12,-1.5540361,-1.5396198,"('unsupportive', 'supportive')",-1.5540361,-1.5396198,0.0144163
13,0.36317056,0.16627523,"('impolite', 'polite')",0.3631706,0.1662752,-0.1968954
14,0.048758395,-0.33347046,"('antisocial', 'social')",0.0487584,-0.3334705,-0.3822289
15,0.63525724,0.5224693,"('boring', 'funny')",0.6352572,0.5224693,-0.1127879
16,-0.19778621,-0.25143772,"('unpopular', 'popular')",-0.1977862,-0.2514377,-0.0536515
17,-0.20464846,-0.17381981,"('nasty', 'nice')",-0.2046485,-0.1738198,0.0308287
18,-0.95998186,-0.9235414,"('disagreeable', 'welcoming')",-0.9599819,-0.9235414,0.0364405
19,-0.52895594,-0.3395614,"('inhospitable', 'hospitable')",-0.5289559,-0.3395614,0.1893945
20,0.6141944,0.5211881,"('rough', 'thoughtful')",0.6141944,0.5211881,-0.0930063
21,-0.007949978,-0.006418228,"('immoral', 'moral')",-0.00795,-0.0064182,0.0015318
22,-0.9081896,-0.94651306,"('untrustworthy', 'trustworthy')",-0.9081896,-0.9465131,-0.0383235
23,6.2467766,6.1719933,"('insincere', 'sincere')",6.2467766,6.1719933,-0.0747833
24,1.2015564,1.287215,"('dishonest', 'honest')",1.2015564,1.287215,0.0856586
25,0.5631136,0.48610416,"('egoistic', 'altruistic')",0.5631136,0.4861042,-0.0770094
26,1.0374243,0.59588313,"('hardhearted', 'benevolent')",1.0374243,0.5958831,-0.4415412
27,1.1027639,1.2402172,"('hardhearted', 'softhearted')",1.1027639,1.2402172,0.1374533
28,1.0989665,0.9617448,"('disloyal', 'loyal')",1.0989665,0.9617448,-0.1372217
29,-0.60201436,-0.62093884,"('unfair', 'fair')",-0.6020144,-0.6209388,-0.0189244
30,1.161984,1.0080583,"('intolerant', 'tolerant')",1.161984,1.0080583,-0.1539257
31,-1.7371387,-1.4993191,"('evil', 'good')",-1.7371387,-1.4993191,0.2378196
32,1.1847174,0.9923147,"('unkind', 'kind')",1.1847174,0.9923147,-0.1924027
33,0.090349585,-0.051903814,"('wrong', 'right')",0.0903496,-0.0519038,-0.1422534
34,4.686827,4.7967267,"('mean', 'honorable')",4.6868272,4.7967267,0.1098995
35,-0.9219874,-0.9362679,"('corrupt', 'incorrupt')",-0.9219874,-0.9362679,-0.0142805
36,-0.492774,-0.63789654,"('hostile', 'amicable')",-0.492774,-0.6378965,-0.1451225
37,0.6585199,0.8518581,"('fake', 'genuine')",0.6585199,0.8518581,0.1933382
38,0.29750898,0.18609858,"('untruthful', 'truthful')",0.297509,0.1860986,-0.1114104
39,0.26975283,0.18613175,"('exploitative', 'cooperative')",0.2697528,0.1861317,-0.0836211
40,-2.529163,-2.3483028,"('stingy', 'generous')",-2.5291629,-2.3483028,0.1808601
41,0.15422615,-0.06345032,"('unforgiving', 'forgiving')",0.1542262,-0.0634503,-0.2176765
42,-2.8198173,-2.578718,"('unreliable', 'reliable')",-2.8198173,-2.5787179,0.2410994
43,0.9367941,0.9582415,"('irresponsible', 'responsible')",0.9367941,0.9582415,0.0214474
44,-1.1739672,-1.156585,"('prejudiced', 'unprejudiced')",-1.1739672,-1.156585,0.0173822
45,-0.023973513,-0.07679378,"('incompetent', 'competent')",-0.0239735,-0.0767938,-0.0528203
46,-1.000288,-0.91540414,"('uncompetitive', 'competitive')",-1.000288,-0.9154041,0.0848839
47,5.5886497,5.55081,"('stupid', 'smart')",5.5886497,5.5508099,-0.0378398
48,0.75802404,0.6998231,"('unintelligent', 'intelligent')",0.758024,0.6998231,-0.0582009
49,0.19441552,0.3673596,"('unable', 'able')",0.1944155,0.3673596,0.1729441
50,-0.52499825,-0.47589988,"('clumsy', 'skillful')",-0.5249982,-0.4758999,0.0490983
51,0.0020303503,-0.019106537,"('uneducated', 'educated')",0.0020304,-0.0191065,-0.0211369
52,0.072714075,-0.15413372,"('irrational', 'rational')",0.0727141,-0.1541337,-0.2268478
53,0.1752478,0.18782562,"('uncreative', 'creative')",0.1752478,0.1878256,0.0125778
54,0.95534444,1.16402,"('incapable', 'capable')",0.9553444,1.1640199,0.2086755
55,0.22232278,0.2906739,"('incompetent', 'clever')",0.2223228,0.2906739,0.0683511
56,1.0518239,0.85709125,"('impractical', 'practical')",1.0518239,0.8570912,-0.1947327
57,-2.991,-2.91153,"('unimaginative', 'imaginative')",-2.9909999,-2.91153,0.0794699
58,0.02234105,0.023851529,"('undiscriminating', 'discriminating')",0.0223411,0.0238515,0.0015104
59,0.29865614,0.2550288,"('foolish', 'wise')",0.2986561,0.2550288,-0.0436273
60,0.7575404,0.8183805,"('inefficient', 'efficient')",0.7575404,0.8183805,0.0608401
61,0.45301354,0.17894499,"('illogical', 'logical')",0.4530135,0.178945,-0.2740685
62,0.9231836,1.1072177,"('incompetent', 'brilliant')",0.9231836,1.1072177,0.1840341
63,0.06599437,0.15110344,"('unperceptive', 'insightful')",0.0659944,0.1511034,0.085109
64,-6.061644,-6.0233192,"('shy', 'confident')",-6.0616441,-6.0233192,0.0383249
65,0.19400911,0.105529435,"('insecure', 'secure')",0.1940091,0.1055294,-0.0884797
66,-0.26153854,-0.21215647,"('inactive', 'active')",-0.2615385,-0.2121565,0.049382
67,0.12110365,-0.086107105,"('doubtful', 'determined')",0.1211037,-0.0861071,-0.2072108
68,-1.0917635,-0.8714622,"('dependent', 'independent')",-1.0917635,-0.8714622,0.2203013
69,-1.6600819,-1.6477549,"('lazy', 'industrious')",-1.6600819,-1.6477549,0.012327
70,0.5308713,0.6845645,"('lethargic', 'energetic')",0.5308713,0.6845645,0.1536932
71,0.7077117,0.58291745,"('diffident', 'self-confident')",0.7077117,0.5829175,-0.1247942
72,0.6761682,0.812024,"('unambitious', 'ambitious')",0.6761682,0.812024,0.1358558
73,-3.3566544,-3.184171,"('helpless', 'self-reliant')",-3.3566544,-3.184171,0.1724834
74,-0.28237087,-0.35899135,"('undedicated', 'dedicated')",-0.2823709,-0.3589914,-0.0766205
