,dish_male,dish_female,tuple,network_male,network_female,corporation_male,corporation_female,average_male,average_female,female-male
0,-0.7868924,-0.88264364,"('unsociable', 'sociable')",-0.72553426,-0.7617685,1.1506197,0.941825,-0.1206023,-0.2341957,-0.1135934
1,0.9569581,0.91677845,"('unfriendly', 'friendly')",-0.36750546,-0.63070244,-0.47012383,-0.40606752,0.0397763,-0.0399972,-0.0797735
2,0.27866098,0.35823873,"('unlikable', 'likable')",0.09499793,0.054087736,1.9976751,2.1036668,0.7904447,0.8386644,0.0482197
3,-1.2020698,-1.1117761,"('repellent', 'pleasant')",-0.97330976,-0.7533635,0.45430636,0.4955325,-0.5736911,-0.4565357,0.1171554
4,-0.030033402,-0.04136973,"('disliked', 'liked')",-0.21746597,-0.1984353,-1.2261628,-1.2432123,-0.4912207,-0.4943391,-0.0031184
5,0.023499243,-0.090362296,"('distant', 'outgoing')",-0.23092459,-0.42204475,-1.753907,-1.40872,-0.6537774,-0.6403757,0.0134017
6,0.19545418,0.15317255,"('distant', 'open')",-0.5685903,-0.80899996,-2.4122255,-2.015126,-0.9284538,-0.8903178,0.038136
7,-0.24409346,-0.13073756,"('insensitive', 'sensitive')",-1.0687506,-0.8438483,1.434466,1.401801,0.0405407,0.1424051,0.1018644
8,0.3958851,0.3459604,"('unaffectionate', 'affectionate')",-0.5591245,-0.9194432,-0.40374094,-0.423895,-0.1889935,-0.3324593,-0.1434658
9,0.98958975,0.97445434,"('unaffectionate', 'caring')",-0.20453782,-0.41032568,0.90481746,0.98486865,0.5632898,0.5163324,-0.0469574
10,-0.927841,-0.8515315,"('unsympathetic', 'sympathetic')",-1.9365082,-1.7256353,0.9331801,0.789077,-0.643723,-0.5960299,0.0476931
11,-1.0078787,-0.9921859,"('unhelpful', 'helpful')",-0.85492533,-0.7074083,1.2162596,1.0976273,-0.2155148,-0.2006557,0.0148591
12,0.84498847,0.9165951,"('unsupportive', 'supportive')",-0.29168522,-0.18842031,1.6298716,1.7781202,0.7277249,0.8354317,0.1077068
13,-0.5584053,-0.6219239,"('impolite', 'polite')",-0.5092359,-0.46051574,0.68120664,0.49318504,-0.1288115,-0.1964182,-0.0676067
14,0.44491518,0.43780005,"('antisocial', 'social')",-0.19982675,-0.04852178,2.289159,2.14602,0.8447491,0.8450994,0.0003503
15,0.7120166,0.68443096,"('boring', 'funny')",0.771298,0.593014,0.2012971,0.10947548,0.5615372,0.4623068,-0.0992304
16,-0.87189746,-0.99472505,"('unpopular', 'popular')",-0.039218828,-0.15967542,0.09019023,0.16229454,-0.273642,-0.330702,-0.05706
17,-1.3717707,-1.3077089,"('nasty', 'nice')",-0.5033684,-0.5732707,-0.2397266,-0.2203556,-0.7049553,-0.700445,0.0045103
18,-0.14189059,-0.19004987,"('disagreeable', 'welcoming')",0.03695135,-0.081446536,-0.06561875,-0.095754944,-0.0568527,-0.1224171,-0.0655644
19,-0.14508347,-0.2165373,"('inhospitable', 'hospitable')",-0.27579924,-0.42118734,-1.0751275,-1.0338343,-0.4986701,-0.5571863,-0.0585162
20,-0.7993226,-0.734069,"('rough', 'thoughtful')",-0.45494056,-0.31955817,0.45280927,0.40885645,-0.2671513,-0.2149236,0.0522277
21,-0.9890599,-0.9399871,"('immoral', 'moral')",-0.68869513,-0.53396434,2.191945,1.9908553,0.1713967,0.1723013,0.0009046
22,-0.94304454,-0.9605927,"('untrustworthy', 'trustworthy')",-0.6795969,-0.5734016,0.68175364,0.43198162,-0.3136293,-0.3673375,-0.0537082
23,0.40126127,0.39077884,"('insincere', 'sincere')",-0.4101644,-0.35576394,1.7724069,1.6341772,0.5878346,0.5563974,-0.0314372
24,-0.077545926,0.031212233,"('dishonest', 'honest')",-1.0439731,-0.97822315,1.0287641,0.9061718,-0.0309183,-0.013613,0.0173053
25,1.1873997,1.2136049,"('egoistic', 'altruistic')",0.8033299,0.6537849,0.511022,0.6836603,0.8339171,0.8503501,0.016433
26,0.9984735,0.93502855,"('hardhearted', 'benevolent')",-0.17452392,-0.34587246,0.9586452,0.96908337,0.5941983,0.5194132,-0.0747851
27,-0.3382377,-0.28426307,"('hardhearted', 'softhearted')",0.049181424,-0.00054039806,-0.6291042,-0.46777686,-0.3060535,-0.2508601,0.0551934
28,-0.097141385,-0.1414109,"('disloyal', 'loyal')",-0.25714904,-0.34231406,0.11279981,-0.045969304,-0.0804969,-0.1765648,-0.0960679
29,-0.03928481,0.016835518,"('unfair', 'fair')",-0.37091875,-0.27537507,-0.7973165,-0.8217689,-0.4025067,-0.3601028,0.0424039
30,-0.12772992,-0.10474674,"('intolerant', 'tolerant')",-0.6451862,-0.6131724,2.320285,2.0680692,0.5157897,0.45005,-0.0657397
31,0.44651258,0.5032946,"('evil', 'good')",-0.13441989,-0.27377507,-2.2198417,-2.0116491,-0.6359164,-0.5940432,0.0418732
32,0.6415937,0.5506278,"('unkind', 'kind')",-0.21198547,-0.20742618,1.711192,1.5452747,0.7136001,0.6294921,-0.084108
33,0.82016414,0.72698545,"('wrong', 'right')",0.40230644,0.14941368,0.20666787,0.19568315,0.4763795,0.3573608,-0.1190187
34,0.25839978,0.26385218,"('mean', 'honorable')",-0.3386128,-0.2816491,0.5085544,0.5463058,0.1427805,0.1761696,0.0333891
35,0.047147173,-0.024285655,"('corrupt', 'incorrupt')",-0.029455055,-0.23120275,-3.4260075,-3.2910445,-1.1361051,-1.1821776,-0.0460725
36,0.78685075,0.65973943,"('hostile', 'amicable')",-0.36486638,-0.76226836,-2.3488069,-2.4372113,-0.6422741,-0.84658,-0.2043059
37,-1.2149746,-1.1602817,"('fake', 'genuine')",-1.1946205,-1.1596348,-0.56390977,-0.7461686,-0.9911683,-1.0220284,-0.0308601
38,0.65015465,0.70100564,"('untruthful', 'truthful')",-0.17205197,-0.17503673,0.20409372,0.29303783,0.2273988,0.2730022,0.0456034
39,1.0302358,1.0334309,"('exploitative', 'cooperative')",0.4909053,0.46084654,1.8706564,1.654221,1.1305992,1.0494995,-0.0810997
40,-0.15127939,-0.055010892,"('stingy', 'generous')",-0.19820803,-0.20658673,0.9288759,0.9051855,0.1931295,0.2145293,0.0213998
41,-0.06771204,-0.056563362,"('unforgiving', 'forgiving')",-0.37745714,-0.39314586,0.57656115,0.544111,0.0437973,0.0314673,-0.01233
42,-0.54684144,-0.57129234,"('unreliable', 'reliable')",0.089919835,0.17601888,0.47813818,0.43497837,0.0070722,0.013235,0.0061628
43,-0.83100677,-0.8051633,"('irresponsible', 'responsible')",-1.2030882,-1.0239859,1.6837605,1.641461,-0.1167781,-0.0625627,0.0542154
44,-1.8155602,-1.7486696,"('prejudiced', 'unprejudiced')",-0.5591633,-0.48348713,-0.9238924,-1.0124786,-1.0995386,-1.0815451,0.0179935
45,-1.4633465,-1.3682595,"('incompetent', 'competent')",-1.9713075,-1.6739373,0.16073845,0.15634578,-1.0913052,-0.9619503,0.1293549
46,-1.8706899,-1.8786217,"('uncompetitive', 'competitive')",-1.286907,-1.0651327,2.3707936,2.0208862,-0.2622677,-0.3076228,-0.0453551
47,-0.12780222,-0.11370589,"('stupid', 'smart')",-0.10541311,-0.006733328,0.60671306,0.60980976,0.1244992,0.1631235,0.0386243
48,0.9896748,1.0973691,"('unintelligent', 'intelligent')",0.19200939,0.21567918,2.1678195,1.9940277,1.1165013,1.1023587,-0.0141426
49,-0.08196649,-0.098925054,"('unable', 'able')",-0.73818773,-0.58607787,0.049484506,0.06623749,-0.2568899,-0.2062551,0.0506348
50,-0.6684333,-0.78700155,"('clumsy', 'skillful')",0.2266952,0.08839136,-0.9266512,-1.0532737,-0.4561298,-0.5839613,-0.1278315
51,-0.75453496,-0.8563687,"('uneducated', 'educated')",-0.0050734133,0.03430008,1.6629596,1.4800667,0.3011171,0.2193327,-0.0817844
52,0.984637,0.87439066,"('irrational', 'rational')",0.5499615,0.12662883,-0.4836457,-0.5935939,0.3503176,0.1358085,-0.2145091
53,0.2859438,0.27099255,"('uncreative', 'creative')",-0.27380046,-0.37992263,0.6501502,0.48883873,0.2207645,0.1266362,-0.0941283
54,0.12614743,0.057383455,"('incapable', 'capable')",-1.2338489,-1.3044631,-0.5691277,-0.4208169,-0.5589431,-0.5559655,0.0029776
55,-0.28892574,-0.17251934,"('incompetent', 'clever')",-0.9456065,-0.7076891,2.4137883,2.149494,0.3930854,0.4230951,0.0300097
56,0.6656532,0.6683587,"('impractical', 'practical')",-0.1451709,0.0660301,1.7123537,1.5835901,0.7442787,0.7726596,0.0283809
57,-1.2993547,-1.2637739,"('unimaginative', 'imaginative')",-1.4527477,-1.4075239,0.3365424,0.26289394,-0.8051867,-0.8028013,0.0023854
58,-0.29378524,-0.37043208,"('undiscriminating', 'discriminating')",-0.4312871,-0.43092418,0.6077744,0.53120136,-0.0390993,-0.0900516,-0.0509523
59,0.9879458,0.9511831,"('foolish', 'wise')",0.31271055,0.13253522,-1.3121021,-1.073069,-0.0038153,0.0035498,0.0073651
60,-0.30397278,-0.25120366,"('inefficient', 'efficient')",-0.08247097,0.23116283,2.628996,2.571653,0.7475174,0.8505374,0.10302
61,0.31533334,0.18784617,"('illogical', 'logical')",0.33256298,0.28791165,0.5231234,0.38211706,0.3903399,0.2859583,-0.1043816
62,0.22115913,0.3716299,"('incompetent', 'brilliant')",-0.33453828,-0.017072603,2.6884112,2.7019186,0.858344,1.0188253,0.1604813
63,-0.18029326,-0.20684664,"('unperceptive', 'insightful')",-0.31872746,-0.11885388,1.5551891,1.6370649,0.3520561,0.4371215,0.0850654
64,-1.4120877,-1.4587264,"('shy', 'confident')",-0.14270799,-0.03746818,0.8134436,0.81589514,-0.2471173,-0.2267665,0.0203508
65,-0.5527678,-0.5320686,"('insecure', 'secure')",-0.3185815,-0.20636362,1.0449874,0.84262073,0.0578794,0.0347295,-0.0231499
