,gilead_male,gilead_female,tuple,sciences_male,sciences_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9236401,-0.99865466,"('unsociable', 'sociable')",0.24284488,0.14319068,-0.4080005,-0.5697921,-0.3629319,-0.4750853,-0.1121534
1,-1.3000252,-1.5743359,"('unfriendly', 'friendly')",-0.4507176,-0.7202395,1.5003668,1.3118712,-0.0834587,-0.3275681,-0.2441094
2,0.35177442,0.35653996,"('unlikable', 'likable')",0.42513168,0.4312014,0.6338124,0.7293293,0.4702395,0.5056902,0.0354507
3,-1.1263651,-1.0898392,"('repellent', 'pleasant')",0.014097828,0.022290377,0.2547229,0.3122198,-0.2858481,-0.2517764,0.0340717
4,0.30803454,0.17919765,"('disliked', 'liked')",-0.43410805,-0.5401789,-6.0103865,-6.092699,-2.0454866,-2.1512267,-0.1057401
5,-0.77367026,-0.88309795,"('distant', 'outgoing')",-1.0616603,-1.1116511,-0.1181495,-0.103410706,-0.65116,-0.6993866,-0.0482266
6,-0.44560865,-0.54891163,"('distant', 'open')",-1.216724,-1.3188171,0.44077837,0.41076225,-0.4071848,-0.4856555,-0.0784707
7,-0.8273668,-0.7472473,"('insensitive', 'sensitive')",-0.1392678,-0.07346691,0.4847778,0.47786936,-0.1606189,-0.1142816,0.0463373
8,-0.2950564,-0.44058642,"('unaffectionate', 'affectionate')",-0.069461256,-0.1840544,0.54334635,0.36874214,0.0596096,-0.0852996,-0.1449092
9,-0.9018481,-1.0301473,"('unaffectionate', 'caring')",0.20873617,0.1384445,0.89012843,0.8539162,0.0656722,-0.0125955,-0.0782677
10,-1.6313401,-1.5809255,"('unsympathetic', 'sympathetic')",-0.5053418,-0.4903876,-0.38900346,-0.39217725,-0.8418952,-0.8211635,0.0207317
11,-1.2476859,-1.2217197,"('unhelpful', 'helpful')",0.271995,0.3538519,1.6577575,1.7835684,0.2273555,0.3052335,0.077878
12,-0.32990542,-0.31662458,"('unsupportive', 'supportive')",-0.0025160667,0.12275194,-2.1243393,-2.0989745,-0.8189203,-0.7642824,0.0546379
13,-1.4363484,-1.4068315,"('impolite', 'polite')",-0.9747064,-1.0032668,-0.39557853,-0.4482355,-0.9355445,-0.9527779,-0.0172334
14,-0.51206166,-0.41139764,"('antisocial', 'social')",0.78110677,0.86067533,-0.49971798,-0.55133975,-0.076891,-0.0340207,0.0428703
15,0.51535994,0.40310726,"('boring', 'funny')",-0.22454233,-0.29389876,0.678139,0.62991637,0.3229855,0.246375,-0.0766105
16,-0.06944705,-0.17711088,"('unpopular', 'popular')",0.11301308,0.014133181,0.8332091,0.7851126,0.2922584,0.2073783,-0.0848801
17,-0.49810642,-0.52175635,"('nasty', 'nice')",-0.3665424,-0.33078495,-0.14456722,-0.051356353,-0.3364054,-0.3012992,0.0351062
18,0.6422236,0.62023115,"('disagreeable', 'welcoming')",-0.06836364,-0.008642867,-0.24902835,-0.31989488,0.1082772,0.0972311,-0.0110461
