,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
38,-0.41849717,-0.44899872,"('untruthful', 'truthful')",-0.1183794,-0.034181118,-0.2684383,-0.2415899,0.0268484
39,0.92514056,0.92161816,"('exploitative', 'cooperative')",0.1756055,0.19170877,0.550373,0.5566635,0.0062905
40,0.064004056,0.05098434,"('stingy', 'generous')",-1.7776256,-1.8775704,-0.8568107,-0.913293,-0.0564823
41,-0.27926978,-0.35566935,"('unforgiving', 'forgiving')",0.018484721,-0.12533888,-0.1303925,-0.2405041,-0.1101116
42,0.449882,0.42156112,"('unreliable', 'reliable')",-3.3504097,-3.4001527,-1.4502639,-1.4892957,-0.0390318
43,-0.6217153,-0.58094555,"('irresponsible', 'responsible')",0.2578894,0.27018523,-0.181913,-0.1553802,0.0265328
44,-0.122786105,-0.086982414,"('prejudiced', 'unprejudiced')",-1.4603907,-1.4173303,-0.7915884,-0.7521563,0.0394321
45,-1.4870702,-1.4777555,"('incompetent', 'competent')",0.048683017,-0.037638173,-0.7191936,-0.7576969,-0.0385033
46,-0.6779185,-0.72598666,"('uncompetitive', 'competitive')",-0.8604797,-0.9370943,-0.7691991,-0.8315405,-0.0623414
47,0.35132605,0.4546859,"('stupid', 'smart')",5.331893,5.5300198,2.8416095,2.9923527,0.1507432
48,-0.6728467,-0.70015705,"('unintelligent', 'intelligent')",0.63573307,0.599436,-0.0185568,-0.0503605,-0.0318037
49,-0.15265054,-0.09804513,"('unable', 'able')",-0.2777657,-0.26441267,-0.2152081,-0.1812289,0.0339792
50,-0.32376492,-0.33710784,"('clumsy', 'skillful')",-0.09953984,-0.15792798,-0.2116524,-0.2475179,-0.0358655
51,-0.51451117,-0.64566135,"('uneducated', 'educated')",0.79961413,0.6840629,0.1425515,0.0192008,-0.1233507
52,-0.22107281,-0.3506289,"('irrational', 'rational')",0.03264214,-0.041181713,-0.0942153,-0.1959053,-0.10169
53,-1.165117,-1.187809,"('uncreative', 'creative')",0.27181643,0.25323275,-0.4466503,-0.4672881,-0.0206378
54,-0.15670776,-0.18111596,"('incapable', 'capable')",0.61532474,0.7146754,0.2293085,0.2667797,0.0374712
55,-0.6889457,-0.71771944,"('incompetent', 'clever')",0.42610025,0.32738855,-0.1314227,-0.1951654,-0.0637427
56,0.5404385,0.44927496,"('impractical', 'practical')",-0.28397897,-0.36320704,0.1282298,0.043034,-0.0851958
57,-1.5160066,-1.59285,"('unimaginative', 'imaginative')",-3.2024746,-3.2656925,-2.3592405,-2.4292712,-0.0700307
58,-0.39823177,-0.46729216,"('undiscriminating', 'discriminating')",0.19110122,0.123204894,-0.1035653,-0.1720436,-0.0684783
59,0.28631663,0.268897,"('foolish', 'wise')",-0.051023297,-0.0036024735,0.1176467,0.1326473,0.0150006
60,-0.2912715,-0.3117206,"('inefficient', 'efficient')",-0.05795772,-0.004162956,-0.1746146,-0.1579418,0.0166728
61,-0.20349436,-0.37754703,"('illogical', 'logical')",0.60824835,0.4318364,0.202377,0.0271447,-0.1752323
62,-0.44754764,-0.41719842,"('incompetent', 'brilliant')",0.34356496,0.38358408,-0.0519913,-0.0168072,0.0351841
63,-0.70554554,-0.71959114,"('unperceptive', 'insightful')",0.57576305,0.5886268,-0.0648912,-0.0654822,-0.000591
64,-0.042072095,-0.14365816,"('shy', 'confident')",-6.4843736,-6.6495786,-3.2632229,-3.3966184,-0.1333955
65,-0.26556635,-0.4400625,"('insecure', 'secure')",-0.17745306,-0.2383384,-0.2215097,-0.3392004,-0.1176907
66,-0.26050627,-0.23309991,"('inactive', 'active')",0.30145144,0.39832032,0.0204726,0.0826102,0.0621376
67,0.48591655,0.45059368,"('doubtful', 'determined')",-0.37107724,-0.3942957,0.0574197,0.028149,-0.0292707
68,-0.6735037,-0.765161,"('dependent', 'independent')",-0.41651565,-0.47568676,-0.5450097,-0.6204239,-0.0754142
69,0.29505518,0.36286652,"('lazy', 'industrious')",-0.9997603,-0.9077707,-0.3523526,-0.2724521,0.0799005
70,-1.1005025,-1.1210737,"('lethargic', 'energetic')",0.062451582,0.10637513,-0.5190254,-0.5073493,0.0116761
71,0.5641914,0.6502622,"('diffident', 'self-confident')",0.3051244,0.32534218,0.4346579,0.4878022,0.0531443
72,-0.3749304,-0.36957163,"('unambitious', 'ambitious')",-0.6571887,-0.6270502,-0.5160596,-0.4983109,0.0177487
73,1.0426002,0.9619966,"('helpless', 'self-reliant')",-3.4920812,-3.5120945,-1.2247405,-1.275049,-0.0503085
74,-0.2831177,-0.35424817,"('undedicated', 'dedicated')",-0.032378256,-0.095976606,-0.157748,-0.2251124,-0.0673644
75,-0.25918457,-0.20961787,"('meek', 'impulsive')",-0.75310785,-0.66960037,-0.5061462,-0.4396091,0.0665371
76,-0.1835879,-0.18321745,"('anxious', 'daring')",-0.19959524,-0.18735814,-0.1915916,-0.1852878,0.0063038
77,-0.49004912,-0.48754564,"('unmotivated', 'motivated')",-1.4688529,-1.3510503,-0.979451,-0.9192979,0.0601531
78,-0.65148413,-0.4891668,"('nonresilient', 'resilient')",-0.21655734,-0.1721844,-0.4340207,-0.3306756,0.1033451
79,0.025675349,0.017331269,"('wavering', 'unwavering')",-0.41063488,-0.32508937,-0.1924798,-0.153879,0.0386008
80,-0.30689192,-0.33437645,"('dominated', 'dominating')",-0.6971033,-0.6398724,-0.5019976,-0.4871244,0.0148732
81,-0.13649829,-0.24355417,"('submissive', 'aggressive')",-0.5840131,-0.5670135,-0.3602557,-0.4052838,-0.0450281
82,-0.7095929,-0.6959176,"('poor', 'rich')",6.4563575,6.4980893,2.8733823,2.9010859,0.0277036
83,0.9085248,0.82238114,"('powerless', 'powerful')",-0.9191543,-0.96820015,-0.0053147,-0.0729095,-0.0675948
84,0.6126124,0.45958176,"('inferior', 'superior')",0.93363565,0.8699509,0.773124,0.6647663,-0.1083577
85,0.58491886,0.5980094,"('insignificant', 'prestigious')",0.3400483,0.36043274,0.4624836,0.4792211,0.0167375
86,-1.3196367,-1.4951553,"('uninfluential', 'influential')",-0.084410384,-0.22547475,-0.7020236,-0.860315,-0.1582914
87,0.16195378,0.087048426,"('unsuccessful', 'successful')",1.0179814,1.0530237,0.5899676,0.5700361,-0.0199315
88,-0.18543959,-0.3571081,"('low', 'eminent')",-0.05419077,-0.12474166,-0.1198152,-0.2409249,-0.1211097
