,travel_male,travel_female,tuple,average_male,average_female,female-male
0,0.48368463,0.29983756,"('unsociable', 'sociable')",0.4836846,0.2998376,-0.183847
1,1.9566302,1.9797544,"('unfriendly', 'friendly')",1.9566302,1.9797544,0.0231242
2,0.7985153,0.9902738,"('unlikable', 'likable')",0.7985153,0.9902738,0.1917585
3,0.030745713,0.030692674,"('repellent', 'pleasant')",0.0307457,0.0306927,-5.3e-05
4,-6.477036,-6.3314705,"('disliked', 'liked')",-6.477036,-6.3314705,0.1455655
5,0.13822097,0.26086846,"('distant', 'outgoing')",0.138221,0.2608685,0.1226475
6,0.09226447,0.20019332,"('distant', 'open')",0.0922645,0.2001933,0.1079288
7,0.75455415,0.7477993,"('insensitive', 'sensitive')",0.7545542,0.7477993,-0.0067549
8,1.1394079,1.1297947,"('unaffectionate', 'affectionate')",1.1394079,1.1297947,-0.0096132
9,2.2215393,2.2462285,"('unaffectionate', 'caring')",2.2215393,2.2462285,0.0246892
10,0.4369294,0.37339655,"('unsympathetic', 'sympathetic')",0.4369294,0.3733965,-0.0635329
11,2.623308,2.670163,"('unhelpful', 'helpful')",2.6233079,2.6701629,0.046855
12,-1.12122,-1.0307052,"('unsupportive', 'supportive')",-1.12122,-1.0307052,0.0905148
13,0.3268376,0.26397896,"('impolite', 'polite')",0.3268376,0.263979,-0.0628586
14,0.49920383,0.37448436,"('antisocial', 'social')",0.4992038,0.3744844,-0.1247194
15,0.17818892,0.19281046,"('boring', 'funny')",0.1781889,0.1928105,0.0146216
16,0.46202525,0.5067755,"('unpopular', 'popular')",0.4620253,0.5067755,0.0447502
17,-0.14174213,-0.17259218,"('nasty', 'nice')",-0.1417421,-0.1725922,-0.0308501
18,-1.0012505,-0.9840708,"('disagreeable', 'welcoming')",-1.0012505,-0.9840708,0.0171797
19,-0.8276415,-0.71833813,"('inhospitable', 'hospitable')",-0.8276415,-0.7183381,0.1093034
20,0.36460742,0.36729932,"('rough', 'thoughtful')",0.3646074,0.3672993,0.0026919
21,-0.17882173,-0.07382583,"('immoral', 'moral')",-0.1788217,-0.0738258,0.1049959
22,-0.5308096,-0.52615494,"('untrustworthy', 'trustworthy')",-0.5308096,-0.5261549,0.0046547
23,6.4776998,6.3602285,"('insincere', 'sincere')",6.4776998,6.3602285,-0.1174713
24,1.743737,1.7240535,"('dishonest', 'honest')",1.743737,1.7240535,-0.0196835
25,0.93219274,0.91866696,"('egoistic', 'altruistic')",0.9321927,0.918667,-0.0135257
26,1.4443895,1.3381708,"('hardhearted', 'benevolent')",1.4443895,1.3381708,-0.1062187
27,0.64969194,0.5512835,"('hardhearted', 'softhearted')",0.6496919,0.5512835,-0.0984084
28,1.3280756,1.2208554,"('disloyal', 'loyal')",1.3280756,1.2208554,-0.1072202
29,-0.65227777,-0.7740401,"('unfair', 'fair')",-0.6522778,-0.7740401,-0.1217623
30,1.4627377,1.4618263,"('intolerant', 'tolerant')",1.4627377,1.4618263,-0.0009114
31,-1.7993839,-1.8330435,"('evil', 'good')",-1.7993839,-1.8330435,-0.0336596
32,1.2437139,1.1595825,"('unkind', 'kind')",1.2437139,1.1595825,-0.0841314
33,0.405809,0.40257013,"('wrong', 'right')",0.405809,0.4025701,-0.0032389
34,4.7863154,4.8623686,"('mean', 'honorable')",4.7863154,4.8623686,0.0760532
35,-1.2470862,-1.33533,"('corrupt', 'incorrupt')",-1.2470862,-1.33533,-0.0882438
36,-0.6020918,-0.64016014,"('hostile', 'amicable')",-0.6020918,-0.6401601,-0.0380683
37,0.17227559,0.109370425,"('fake', 'genuine')",0.1722756,0.1093704,-0.0629052
