,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
0,-1.8450751,-1.8317598,"('unsociable', 'sociable')",0.36129227,0.29144743,-0.7418914,-0.7701562,-0.0282648
1,-0.11827562,-0.31425023,"('unfriendly', 'friendly')",1.28457,1.2356702,0.5831472,0.46071,-0.1224372
2,0.3266384,0.56874746,"('unlikable', 'likable')",0.30358917,0.5682659,0.3151138,0.5685067,0.2533929
3,-1.1902204,-1.0463574,"('repellent', 'pleasant')",0.22874914,0.32761586,-0.4807356,-0.3593708,0.1213648
4,1.3043666,1.2016499,"('disliked', 'liked')",-6.893419,-7.0296865,-2.7945261,-2.9140182,-0.1194921
5,1.9255079,1.8211402,"('distant', 'outgoing')",-1.1685449,-1.0381215,0.3784815,0.3915094,0.0130279
6,1.792801,1.6971434,"('distant', 'open')",-0.8496713,-0.7673753,0.4715649,0.4648841,-0.0066808
7,-1.2632529,-1.2010939,"('insensitive', 'sensitive')",0.7228611,0.72596276,-0.2701959,-0.2375656,0.0326303
8,0.35521743,0.23113674,"('unaffectionate', 'affectionate')",0.9116197,0.88390934,0.6334186,0.557523,-0.0758956
9,-0.13694426,-0.2548319,"('unaffectionate', 'caring')",1.2920626,1.3163034,0.5775592,0.5307357,-0.0468235
10,-2.9290984,-2.9076536,"('unsympathetic', 'sympathetic')",0.7072487,0.7002156,-1.1109248,-1.103719,0.0072058
11,-1.7893865,-1.746024,"('unhelpful', 'helpful')",2.3884096,2.5045464,0.2995116,0.3792612,0.0797496
12,-1.1233709,-1.0918305,"('unsupportive', 'supportive')",-1.5374585,-1.4159436,-1.3304148,-1.2538871,0.0765277
13,-1.5597253,-1.5011663,"('impolite', 'polite')",0.14111862,0.2237108,-0.7093033,-0.6387278,0.0705755
14,-1.2219046,-1.094513,"('antisocial', 'social')",0.5573872,0.5024585,-0.3322587,-0.2960273,0.0362314
15,0.4557959,0.32041064,"('boring', 'funny')",0.2577272,0.30972177,0.3567616,0.3150662,-0.0416954
16,0.543415,0.5352938,"('unpopular', 'popular')",-0.12002833,-0.107630655,0.2116933,0.2138316,0.0021383
17,0.31261563,0.37127557,"('nasty', 'nice')",-0.31300133,-0.30436173,-0.0001929,0.0334569,0.0336498
18,-0.1348449,0.07051362,"('disagreeable', 'welcoming')",-1.0288985,-0.94194293,-0.5818717,-0.4357147,0.146157
19,0.5300154,0.6186342,"('inhospitable', 'hospitable')",-1.0094059,-0.8415252,-0.2396952,-0.1114455,0.1282497
20,-0.6900864,-0.7499266,"('rough', 'thoughtful')",0.33670738,0.443061,-0.1766895,-0.1534328,0.0232567
21,-2.4456534,-2.1599607,"('immoral', 'moral')",-0.20845313,0.030855542,-1.3270533,-1.0645525,0.2625008
22,-0.46529156,-0.61106914,"('untrustworthy', 'trustworthy')",-0.33129838,-0.39512807,-0.398295,-0.5030986,-0.1048036
23,-1.582711,-1.6100132,"('insincere', 'sincere')",6.121714,6.0926757,2.2695017,2.2413311,-0.0281706
24,-1.2231914,-1.2260271,"('dishonest', 'honest')",0.9622489,0.8911897,-0.1304712,-0.1674187,-0.0369475
25,0.47101843,0.5091201,"('egoistic', 'altruistic')",0.48927656,0.5773831,0.4801475,0.5432516,0.0631041
26,0.2035962,0.05358099,"('hardhearted', 'benevolent')",1.8265625,1.7082812,1.0150794,0.8809311,-0.1341483
27,-0.06273915,-0.15941517,"('hardhearted', 'softhearted')",0.9130738,0.8964356,0.4251673,0.3685102,-0.0566571
28,-1.0540838,-1.1422856,"('disloyal', 'loyal')",1.4818394,1.2976154,0.2138778,0.0776649,-0.1362129
29,0.27236092,0.27237466,"('unfair', 'fair')",-0.58719873,-0.8512902,-0.1574189,-0.2894578,-0.1320389
30,-1.2564858,-1.1171414,"('intolerant', 'tolerant')",0.6573877,0.836746,-0.2995491,-0.1401977,0.1593514
31,1.3251182,1.2256148,"('evil', 'good')",-1.5920519,-1.7312703,-0.1334668,-0.2528278,-0.119361
32,-1.165469,-1.2515489,"('unkind', 'kind')",1.3104979,1.1603976,0.0725144,-0.0455756,-0.11809
33,0.7707488,0.6810379,"('wrong', 'right')",-0.28944427,-0.35130262,0.2406523,0.1648676,-0.0757847
