,novell_male,novell_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.10896095,-0.20774315,"('unsociable', 'sociable')",-0.582132,-0.700676,-0.3455465,-0.4542096,-0.1086631
1,-0.45752025,-0.6928692,"('unfriendly', 'friendly')",1.7690876,1.6334416,0.6557837,0.4702862,-0.1854975
2,0.5889348,0.69074094,"('unlikable', 'likable')",0.5538863,0.64383876,0.5714105,0.6672899,0.0958794
3,-0.047122847,0.03898889,"('repellent', 'pleasant')",0.2794029,0.3444864,0.11614,0.1917376,0.0755976
4,-0.73339796,-0.7893779,"('disliked', 'liked')",-6.3635597,-6.5224643,-3.5484788,-3.655921,-0.1074422
5,-0.25606805,-0.31486443,"('distant', 'outgoing')",-0.056388326,-0.099229224,-0.1562282,-0.2070468,-0.0508186
6,-0.39721188,-0.44607598,"('distant', 'open')",0.52583003,0.46194085,0.0643091,0.0079324,-0.0563767
7,-0.038003273,0.020069186,"('insensitive', 'sensitive')",0.2377289,0.33099478,0.0998628,0.175532,0.0756692
8,-0.20972104,-0.33486164,"('unaffectionate', 'affectionate')",1.1468848,1.0371326,0.4685819,0.3511355,-0.1174464
9,-0.3036656,-0.39312947,"('unaffectionate', 'caring')",1.1474715,1.0972036,0.421903,0.3520371,-0.0698659
10,-0.25031173,-0.2410773,"('unsympathetic', 'sympathetic')",-0.80267066,-0.79138386,-0.5264912,-0.5162306,0.0102606
11,-0.022615489,0.041085668,"('unhelpful', 'helpful')",1.0063672,1.1058655,0.4918759,0.5734756,0.0815997
12,-0.13082948,-0.048382647,"('unsupportive', 'supportive')",-2.074002,-2.058672,-1.1024158,-1.0535274,0.0488884
13,-0.31294283,-0.24034369,"('impolite', 'polite')",-0.9827056,-0.9173551,-0.6478242,-0.5788494,0.0689748
14,0.85850024,0.8735051,"('antisocial', 'social')",-0.6658093,-0.7052137,0.0963455,0.0841457,-0.0121998
15,-0.43769184,-0.4845987,"('boring', 'funny')",0.37742117,0.30973384,-0.0301353,-0.0874324,-0.0572971
16,-0.5572271,-0.5321371,"('unpopular', 'popular')",0.6957577,0.7021874,0.0692653,0.0850252,0.0157599
17,-0.44738406,-0.39732915,"('nasty', 'nice')",-0.5243848,-0.50659204,-0.4858844,-0.4519606,0.0339238
18,0.11720922,0.10866012,"('disagreeable', 'welcoming')",-0.24010354,-0.26039207,-0.0614472,-0.075866,-0.0144188
19,-0.8042553,-0.74490106,"('inhospitable', 'hospitable')",-0.06470806,0.048257068,-0.4344817,-0.348322,0.0861597
20,0.5048817,0.49912572,"('rough', 'thoughtful')",1.4286027,1.3649652,0.9667422,0.9320455,-0.0346967
21,0.018168747,0.07673182,"('immoral', 'moral')",-0.83513594,-0.7615786,-0.4084836,-0.3424234,0.0660602
22,0.07298504,0.09797239,"('untrustworthy', 'trustworthy')",-1.1592704,-1.2356023,-0.5431427,-0.5688149,-0.0256722
23,-0.084836446,-0.1356662,"('insincere', 'sincere')",5.167787,5.1478777,2.5414753,2.5061057,-0.0353696
24,0.1459326,0.1656573,"('dishonest', 'honest')",0.6718959,0.635598,0.4089143,0.4006276,-0.0082867
25,0.31186125,0.2754007,"('egoistic', 'altruistic')",1.6686686,1.6176606,0.990265,0.9465307,-0.0437343
26,0.0213864,-0.15210305,"('hardhearted', 'benevolent')",1.830238,1.7383993,0.9258122,0.7931481,-0.1326641
27,-0.29560655,-0.30469504,"('hardhearted', 'softhearted')",1.613141,1.5013604,0.6587672,0.5983327,-0.0604345
28,-0.22613661,-0.41164368,"('disloyal', 'loyal')",0.83673644,0.73928016,0.3052999,0.1638182,-0.1414817
29,-0.041501243,-0.099049896,"('unfair', 'fair')",-0.11686857,-0.27381802,-0.0791849,-0.186434,-0.1072491
30,0.21441716,0.21485624,"('intolerant', 'tolerant')",1.0446984,1.0387539,0.6295577,0.6268051,-0.0027526
31,-1.0569118,-1.069513,"('evil', 'good')",-0.4676298,-0.60536724,-0.7622708,-0.8374401,-0.0751693
32,-0.13812935,-0.18208005,"('unkind', 'kind')",0.5353727,0.42431855,0.1986217,0.1211193,-0.0775024
33,0.39988375,0.3486562,"('wrong', 'right')",-0.23284967,-0.29384476,0.083517,0.0274057,-0.0561113
34,0.18555324,0.34730732,"('mean', 'honorable')",5.5484,5.7977633,2.8669765,3.0725353,0.2055588
35,-0.43929628,-0.5382004,"('corrupt', 'incorrupt')",0.2677549,0.120470166,-0.0857707,-0.2088651,-0.1230944
36,-1.0088973,-1.1438379,"('hostile', 'amicable')",0.6284093,0.40392482,-0.190244,-0.3699566,-0.1797126
37,0.5682929,0.59970003,"('fake', 'genuine')",0.43064672,0.46071306,0.4994698,0.5302066,0.0307368
38,-0.4288474,-0.37335452,"('untruthful', 'truthful')",-0.49217278,-0.43717656,-0.4605101,-0.4052655,0.0552446
39,1.1126448,1.1019654,"('exploitative', 'cooperative')",0.20873547,0.19855092,0.6606901,0.6502582,-0.0104319
40,0.81582266,0.71223325,"('stingy', 'generous')",-1.3119116,-1.4670376,-0.2480445,-0.3774022,-0.1293577
41,0.061818175,0.054707825,"('unforgiving', 'forgiving')",0.043341648,-0.09024948,0.0525799,-0.0177708,-0.0703507
42,-0.06744221,0.12692499,"('unreliable', 'reliable')",-3.1845133,-3.0903602,-1.6259778,-1.4817176,0.1442602
43,0.058055423,0.13259132,"('irresponsible', 'responsible')",0.25001776,0.30236,0.1540366,0.2174757,0.0634391
44,-0.55539596,-0.49733245,"('prejudiced', 'unprejudiced')",-1.3915746,-1.3699794,-0.9734853,-0.9336559,0.0398294
45,-0.17034788,-0.18797807,"('incompetent', 'competent')",-0.2536477,-0.30092746,-0.2119978,-0.2444528,-0.032455
46,0.00037735328,0.048172347,"('uncompetitive', 'competitive')",-0.9646774,-0.95676935,-0.48215,-0.4542985,0.0278515
47,0.50138754,0.558749,"('stupid', 'smart')",5.1914563,5.2931595,2.846422,2.9259543,0.0795323
48,0.35660002,0.3482212,"('unintelligent', 'intelligent')",0.6568348,0.6938488,0.5067174,0.521035,0.0143176
49,-0.14780691,-0.022762083,"('unable', 'able')",-0.16524789,-0.06611806,-0.1565274,-0.0444401,0.1120873
50,-0.44171065,-0.47538152,"('clumsy', 'skillful')",0.008992933,-0.022644967,-0.2163589,-0.2490132,-0.0326543
51,-0.10750459,-0.13687798,"('uneducated', 'educated')",0.06938578,0.08045198,-0.0190594,-0.028213,-0.0091536
52,0.08741535,-0.19143744,"('irrational', 'rational')",0.78711617,0.5578346,0.4372658,0.1831986,-0.2540672
53,-0.045536682,-0.07020008,"('uncreative', 'creative')",0.8730208,0.8338281,0.4137421,0.381814,-0.0319281
54,-0.34378454,-0.36565623,"('incapable', 'capable')",0.987038,1.0493425,0.3216267,0.3418431,0.0202164
55,0.72401327,0.81556576,"('incompetent', 'clever')",-0.059806317,-0.051724583,0.3321035,0.3819206,0.0498171
56,0.665961,0.6838588,"('impractical', 'practical')",-0.4427059,-0.38510782,0.1116276,0.1493755,0.0377479
57,-0.11966133,-0.19802094,"('unimaginative', 'imaginative')",-2.4926429,-2.5728319,-1.3061521,-1.3854264,-0.0792743
58,0.030528419,-0.0059937052,"('undiscriminating', 'discriminating')",0.19983067,0.15195668,0.1151795,0.0729815,-0.042198
59,0.118129596,0.07143304,"('foolish', 'wise')",0.61493576,0.56605786,0.3665327,0.3187454,-0.0477873
60,0.5852615,0.73596096,"('inefficient', 'efficient')",-0.57227546,-0.3667466,0.006493,0.1846072,0.1781142
61,0.43194488,0.2618316,"('illogical', 'logical')",0.57828087,0.4284658,0.5051129,0.3451487,-0.1599642
62,0.7138651,0.8565782,"('incompetent', 'brilliant')",-0.15659249,0.021475973,0.2786363,0.4390271,0.1603908
63,0.21701388,0.3026354,"('unperceptive', 'insightful')",0.35998818,0.49213427,0.288501,0.3973848,0.1088838
64,-0.3774219,-0.37351424,"('shy', 'confident')",-6.6540637,-6.7044864,-3.5157428,-3.5390003,-0.0232575
65,0.014203014,-0.013685007,"('insecure', 'secure')",-0.65487146,-0.63869774,-0.3203342,-0.3261914,-0.0058572
66,-0.4020522,-0.46775645,"('inactive', 'active')",0.79072493,0.7951636,0.1943364,0.1637036,-0.0306328
67,0.80360174,0.87563753,"('doubtful', 'determined')",-0.42151412,-0.32219106,0.1910438,0.2767232,0.0856794
68,-0.05545453,-0.086022004,"('dependent', 'independent')",-0.60391206,-0.5835275,-0.3296833,-0.3347748,-0.0050915
69,0.16299586,0.15693784,"('lazy', 'industrious')",-0.38720345,-0.4074884,-0.1121038,-0.1252753,-0.0131715
70,0.40869215,0.4868544,"('lethargic', 'energetic')",0.19141336,0.27345422,0.3000528,0.3801543,0.0801015
71,0.16683017,0.14300114,"('diffident', 'self-confident')",0.62815225,0.6201586,0.3974912,0.3815799,-0.0159113
72,-0.2067751,-0.18633518,"('unambitious', 'ambitious')",-0.66174716,-0.6201685,-0.4342611,-0.4032518,0.0310093
73,0.32090983,0.28817567,"('helpless', 'self-reliant')",-2.6560023,-2.6691191,-1.1675463,-1.1904718,-0.0229255
74,0.09969191,0.03105747,"('undedicated', 'dedicated')",0.041704826,0.018569123,0.0706984,0.0248133,-0.0458851
75,-0.021635031,0.023137875,"('meek', 'impulsive')",-0.2136634,-0.15714113,-0.1176492,-0.0670016,0.0506476
76,0.63448185,0.7718436,"('anxious', 'daring')",-0.06391696,0.0661679,0.2852824,0.4190058,0.1337234
77,-0.31845576,-0.314398,"('unmotivated', 'motivated')",-1.2830629,-1.1486865,-0.8007593,-0.7315422,0.0692171
78,-0.32707354,-0.32549703,"('nonresilient', 'resilient')",0.057454616,0.13615929,-0.1348095,-0.0946689,0.0401406
79,-0.7557208,-0.82005984,"('wavering', 'unwavering')",-0.0013570078,0.014876579,-0.3785389,-0.4025916,-0.0240527
80,-0.10399933,-0.074809015,"('dominated', 'dominating')",-1.5179725,-1.4335761,-0.8109859,-0.7541926,0.0567933
81,0.52462566,0.57400686,"('submissive', 'aggressive')",-1.3959279,-1.2751541,-0.4356511,-0.3505736,0.0850775
82,-0.018976245,0.07109568,"('poor', 'rich')",5.804462,5.903944,2.8927429,2.9875197,0.0947768
83,0.5145704,0.5257429,"('powerless', 'powerful')",-0.8166333,-0.86090446,-0.1510314,-0.1675808,-0.0165494
84,0.5667555,0.43566984,"('inferior', 'superior')",0.9893968,0.9442993,0.7780762,0.6899846,-0.0880916
85,0.40706095,0.33332592,"('insignificant', 'prestigious')",1.1154677,1.0796125,0.7612643,0.7064692,-0.0547951
86,0.009861247,-0.17586665,"('uninfluential', 'influential')",-0.11699802,-0.2624426,-0.0535684,-0.2191546,-0.1655862
