,adt_male,adt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.29026335,-0.37176877,"('unsociable', 'sociable')",-0.12590067,-0.34052163,-0.208082,-0.3561452,-0.1480632
1,-2.011254,-2.0040245,"('unfriendly', 'friendly')",1.3287692,1.1699992,-0.3412424,-0.4170126,-0.0757702
2,0.6487144,0.7248955,"('unlikable', 'likable')",0.7003605,0.71127886,0.6745374,0.7180872,0.0435498
3,0.4822984,0.61482114,"('repellent', 'pleasant')",1.02811,1.0385088,0.7552042,0.8266649,0.0714607
4,-0.71547866,-0.7435636,"('disliked', 'liked')",-6.8813763,-6.909019,-3.7984276,-3.8262913,-0.0278637
5,-1.8508416,-1.8503358,"('distant', 'outgoing')",-0.668956,-0.718241,-1.2598988,-1.2842884,-0.0243896
6,-2.0788891,-2.040579,"('distant', 'open')",-0.44036967,-0.51525855,-1.2596294,-1.2779188,-0.0182894
7,0.22105455,0.35491094,"('insensitive', 'sensitive')",0.46602368,0.48678526,0.3435391,0.4208481,0.077309
8,-1.722595,-1.6819148,"('unaffectionate', 'affectionate')",0.60951215,0.58229625,-0.5565414,-0.5498093,0.0067321
9,-1.6761497,-1.575646,"('unaffectionate', 'caring')",0.98741794,0.9592948,-0.3443659,-0.3081756,0.0361903
10,0.15470137,0.23685107,"('unsympathetic', 'sympathetic')",-0.43240926,-0.4829797,-0.1388539,-0.1230643,0.0157896
11,0.49491465,0.5455122,"('unhelpful', 'helpful')",1.4592303,1.5751216,0.9770725,1.0603169,0.0832444
12,-0.45591408,-0.27266255,"('unsupportive', 'supportive')",-2.324842,-2.3544612,-1.390378,-1.3135619,0.0768161
13,0.17987955,0.16293313,"('impolite', 'polite')",-0.9202404,-0.89560556,-0.3701804,-0.3663362,0.0038442
14,1.2790257,1.245843,"('antisocial', 'social')",0.21056002,0.10346438,0.7447928,0.6746537,-0.0701391
15,0.029789617,-0.10552666,"('boring', 'funny')",-0.070329204,-0.075112656,-0.0202698,-0.0903197,-0.0700499
16,-0.95652354,-0.8902418,"('unpopular', 'popular')",0.5410344,0.4944663,-0.2077446,-0.1978877,0.0098569
17,-0.07132797,0.030611677,"('nasty', 'nice')",-0.823653,-0.75451654,-0.4474905,-0.3619524,0.0855381
18,-1.122648,-1.0442033,"('disagreeable', 'welcoming')",-0.4492656,-0.55577236,-0.7859568,-0.7999878,-0.014031
19,-1.6866745,-1.5590068,"('inhospitable', 'hospitable')",-0.67894113,-0.5853286,-1.1828078,-1.0721676,0.1106402
20,1.1174833,1.1101713,"('rough', 'thoughtful')",1.0960056,1.0564556,1.1067444,1.0833135,-0.0234309
21,1.248784,1.2824291,"('immoral', 'moral')",-0.13907647,-0.16104178,0.5548537,0.5606937,0.00584
22,0.09899802,0.084882796,"('untrustworthy', 'trustworthy')",-0.9417557,-1.0403767,-0.4213789,-0.4777469,-0.056368
23,0.1671567,0.18377012,"('insincere', 'sincere')",5.7774196,5.7130666,2.9722881,2.9484184,-0.0238697
24,0.35190654,0.4056467,"('dishonest', 'honest')",0.5806577,0.54459006,0.4662821,0.4751184,0.0088363
25,-0.9371829,-0.9494163,"('egoistic', 'altruistic')",1.131815,1.098829,0.097316,0.0747064,-0.0226096
26,0.032899186,-0.019095967,"('hardhearted', 'benevolent')",1.9068404,1.8727497,0.9698698,0.9268268,-0.043043
27,-0.32946876,-0.30180255,"('hardhearted', 'softhearted')",1.2215677,1.1048973,0.4460495,0.4015474,-0.0445021
28,-0.300206,-0.3191921,"('disloyal', 'loyal')",1.299259,1.2306298,0.4995265,0.4557188,-0.0438077
29,-0.56933475,-0.6655966,"('unfair', 'fair')",-0.4883303,-0.6832918,-0.5288326,-0.6744442,-0.1456116
30,1.0443202,1.0405227,"('intolerant', 'tolerant')",0.95273715,0.9471364,0.9985287,0.9938295,-0.0046992
31,-2.4504828,-2.4067981,"('evil', 'good')",-0.71272355,-0.8589203,-1.5816032,-1.6328592,-0.051256
32,0.029900901,0.013318531,"('unkind', 'kind')",0.71047235,0.5597881,0.3701866,0.2865533,-0.0836333
33,-0.6716398,-0.68919563,"('wrong', 'right')",-0.76507616,-0.82872015,-0.718358,-0.7589579,-0.0405999
34,0.052852638,0.2106438,"('mean', 'honorable')",5.577694,5.767544,2.8152733,2.9890938,0.1738205
35,-1.3262687,-1.4575195,"('corrupt', 'incorrupt')",-0.40771064,-0.47831875,-0.8669897,-0.9679191,-0.1009294
36,-2.21743,-2.2497103,"('hostile', 'amicable')",-0.10783509,-0.2732878,-1.1626326,-1.261499,-0.0988664
37,0.47125703,0.50172687,"('fake', 'genuine')",0.03039692,0.042856503,0.250827,0.2722917,0.0214647
38,-1.0952795,-1.0280842,"('untruthful', 'truthful')",-0.35162848,-0.26940477,-0.723454,-0.6487445,0.0747095
