,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
12,0.5002081,0.5224343,"('unsupportive', 'supportive')",0.88928986,0.89022416,0.1575627,0.14853251,-1.1251512,-1.1237264,0.1054774,0.1093661,0.0038887
13,-0.20173341,-0.23799254,"('impolite', 'polite')",2.5387263,2.4369562,-0.38760155,-0.44693702,0.08445404,0.11465586,0.5084614,0.4666706,-0.0417908
14,-0.70556945,-0.694587,"('antisocial', 'social')",3.1899788,3.1814344,1.1177831,1.1090546,0.13853855,0.28935814,0.9351828,0.971315,0.0361322
15,-0.4669315,-0.49460307,"('boring', 'funny')",0.6229485,0.65453404,-0.06134753,-0.024288632,0.7583473,0.8046527,0.2132542,0.2350738,0.0218196
16,-0.21792053,-0.17953007,"('unpopular', 'popular')",-0.8368287,-0.81274074,0.7447632,0.7849927,0.8894412,0.91734535,0.1448638,0.1775168,0.032653
17,-0.45439267,-0.42518488,"('nasty', 'nice')",0.44210145,0.42898372,-0.21705914,-0.16386706,0.16530584,0.16139314,-0.0160111,0.0003312,0.0163423
18,0.48125765,0.48179287,"('disagreeable', 'welcoming')",-0.6728378,-0.5837088,-0.65297735,-0.6014719,-1.223603,-1.2124947,-0.5170401,-0.4789706,0.0380695
19,-1.4231905,-1.367824,"('inhospitable', 'hospitable')",-1.2509325,-1.1808805,-1.071306,-1.0738908,-0.5071015,-0.52545685,-1.0631325,-1.0370131,0.0261194
20,0.026234396,0.055539414,"('rough', 'thoughtful')",0.8082963,0.80311525,0.7799892,0.7603921,0.6869522,0.69713235,0.575368,0.5790448,0.0036768
21,-0.32841676,-0.3828889,"('immoral', 'moral')",2.9009576,2.7913105,-0.53988045,-0.5835427,-0.7107107,-0.65205157,0.3304874,0.2932068,-0.0372806
22,-0.18890908,-0.2106582,"('untrustworthy', 'trustworthy')",1.9243447,1.8542895,0.766815,0.6270231,-0.48848674,-0.45370597,0.503441,0.4542371,-0.0492039
23,0.6200812,0.5925253,"('insincere', 'sincere')",2.7854595,2.6432061,-0.023762964,-0.0733404,4.845648,4.7117825,2.0568564,1.9685433,-0.0883131
24,0.83552796,0.77572507,"('dishonest', 'honest')",1.1208804,1.0277332,-0.82016885,-0.87031823,0.3541251,0.31791013,0.3725911,0.3127625,-0.0598286
25,-0.06647229,-0.076081276,"('egoistic', 'altruistic')",-1.6482507,-1.5863128,-0.27426162,-0.2621791,0.63986415,0.54845566,-0.3372801,-0.3440294,-0.0067493
26,0.7342856,0.6879892,"('hardhearted', 'benevolent')",-0.0074237026,-0.00296483,0.7579366,0.7796825,1.8964069,1.8553452,0.8453013,0.830013,-0.0152883
27,-1.0518851,-0.9846092,"('hardhearted', 'softhearted')",-0.56842417,-0.5307292,-0.63933754,-0.6776692,0.0859243,0.005984936,-0.5434306,-0.5467557,-0.0033251
28,-0.55003184,-0.625142,"('disloyal', 'loyal')",0.16982518,0.04616639,-0.5593667,-0.7114929,0.59285897,0.38781056,-0.0866786,-0.2256645,-0.1389859
29,-0.5362064,-0.49400908,"('unfair', 'fair')",-0.09920946,-0.07731998,-0.28642455,-0.28495663,-0.87458354,-0.880126,-0.449106,-0.4341029,0.0150031
30,0.77316403,0.7207779,"('intolerant', 'tolerant')",2.9904177,2.951258,0.37812725,0.3298627,1.7575002,1.785533,1.4748023,1.4468579,-0.0279444
31,-0.765851,-0.6914564,"('evil', 'good')",-3.1927328,-3.1184354,-0.8917595,-0.80077255,-0.8102931,-0.8392889,-1.4151591,-1.3624883,0.0526708
32,-0.10283238,-0.14104928,"('unkind', 'kind')",1.3087473,1.2033851,0.6238316,0.46778893,0.8873453,0.7649787,0.679273,0.5737759,-0.1054971
33,1.0122727,0.9784379,"('wrong', 'right')",-0.56890047,-0.5566408,-0.22398244,-0.20410374,-0.4531343,-0.5048255,-0.0584361,-0.071783,-0.0133469
34,0.17894411,0.19541045,"('mean', 'honorable')",-0.27329087,-0.27449927,-0.38230735,-0.32251897,4.874647,4.8912663,1.0994983,1.1224146,0.0229163
35,0.222884,0.2418763,"('corrupt', 'incorrupt')",-2.9286337,-2.8449886,-0.8292848,-0.77910155,-0.36210734,-0.5281864,-0.9742855,-0.9776,-0.0033145
36,-0.638947,-0.62532216,"('hostile', 'amicable')",-3.677849,-3.6925244,-0.8523901,-0.866507,0.34341183,0.16499847,-1.2064437,-1.2548388,-0.0483951
37,-0.65546936,-0.65973276,"('fake', 'genuine')",0.20168313,0.22717792,-0.6410682,-0.61497,-0.33989573,-0.39664075,-0.3586875,-0.3610414,-0.0023539
38,0.6196321,0.6077825,"('untruthful', 'truthful')",0.18420671,0.1456351,-1.0382323,-1.026068,0.8681417,0.8407254,0.1584371,0.1420188,-0.0164183
39,0.78514254,0.81252503,"('exploitative', 'cooperative')",1.7034569,1.679554,1.390804,1.3870788,-0.13269024,-0.106860295,0.9366783,0.9430743,0.006396
40,0.053300895,0.024741232,"('stingy', 'generous')",-0.34188274,-0.38807818,-0.35472828,-0.34135216,-1.8522695,-1.8778496,-0.6238949,-0.6456347,-0.0217398
41,-0.256229,-0.24990284,"('unforgiving', 'forgiving')",0.37212163,0.2925227,0.46070024,0.3729658,0.6471375,0.6314511,0.3059326,0.2617592,-0.0441734
42,0.077064924,0.07340104,"('unreliable', 'reliable')",1.7756245,1.8080505,1.9724693,1.9405391,-1.76849,-1.6441956,0.5141672,0.5444488,0.0302816
43,0.5157432,0.5265825,"('irresponsible', 'responsible')",2.8626883,2.8266892,0.36362118,0.3088469,0.8438677,0.8854191,1.1464801,1.1368845,-0.0095956
44,-1.1287636,-1.0687808,"('prejudiced', 'unprejudiced')",0.006418123,0.13671462,0.93711555,1.0003798,-1.456206,-1.3923992,-0.410359,-0.3310214,0.0793376
45,-0.75451654,-0.7275904,"('incompetent', 'competent')",2.6548374,2.5593572,0.077809125,-0.027095571,0.5923812,0.6242768,0.6426278,0.607237,-0.0353908
46,-0.1345524,-0.16695458,"('uncompetitive', 'competitive')",1.7886575,1.7208278,0.6676844,0.5843763,0.15200438,0.1838017,0.6184485,0.5805128,-0.0379357
47,-0.31846228,-0.3089996,"('stupid', 'smart')",1.7770903,1.7508155,0.26673186,0.25836483,4.7640524,4.748769,1.6223531,1.6122373,-0.0101158
48,-0.22005527,-0.24008608,"('unintelligent', 'intelligent')",0.60898703,0.5259255,-1.2994063,-1.3629808,0.29810804,0.30992904,-0.1530916,-0.1918031,-0.0387115
49,-1.1049604,-1.018523,"('unable', 'able')",-0.52683604,-0.42001933,-0.9778833,-0.92052805,-0.42077512,-0.34496626,-0.7576137,-0.6760091,0.0816046
50,-0.05553926,-0.018963885,"('clumsy', 'skillful')",-0.03812408,0.018058725,0.61689615,0.6196564,-0.41157484,-0.43497562,0.0279145,0.0459439,0.0180294
51,0.47497213,0.39189592,"('uneducated', 'educated')",2.2464535,2.1251104,-0.07106415,-0.14551951,0.678416,0.6455387,0.8321943,0.7542564,-0.0779379
52,-0.7857289,-0.8034834,"('irrational', 'rational')",-1.7820965,-1.7751578,-0.85812926,-0.8584336,-0.61098665,-0.7193276,-1.0092353,-1.0391005,-0.0298652
53,0.1731695,0.11053352,"('uncreative', 'creative')",-0.773343,-0.78501177,-0.2878586,-0.40843347,0.4563231,0.33774686,-0.1079273,-0.1862912,-0.0783639
54,0.293733,0.2994356,"('incapable', 'capable')",-0.51795334,-0.46875298,0.6659438,0.6093595,0.83404016,0.7904942,0.3189409,0.3076341,-0.0113068
55,-1.1946843,-1.2357464,"('incompetent', 'clever')",3.0143726,2.9179134,-0.6130818,-0.7062361,0.17374897,0.26634416,0.3450889,0.3105688,-0.0345201
56,1.2964257,1.2439064,"('impractical', 'practical')",4.093413,4.0064163,1.0650058,0.9827596,0.94007665,1.0012953,1.8487303,1.8085945,-0.0401358
57,-0.7839564,-0.8897792,"('unimaginative', 'imaginative')",1.6363312,1.5294516,-0.39917302,-0.53211504,-0.80907786,-0.83769447,-0.088969,-0.1825343,-0.0935653
58,0.14404659,0.16008112,"('undiscriminating', 'discriminating')",0.9045862,0.85218483,0.43555745,0.39463308,0.4355092,0.42969033,0.4799249,0.4591473,-0.0207776
59,1.167317,1.2051582,"('foolish', 'wise')",-0.3026669,-0.2899351,-0.3685147,-0.37925076,0.28607923,0.2742974,0.1955537,0.2025674,0.0070137
60,0.15813334,0.18311027,"('inefficient', 'efficient')",4.505239,4.408158,0.62185645,0.5464673,0.21618249,0.37315595,1.3753529,1.3777229,0.00237
61,-0.382814,-0.41410068,"('illogical', 'logical')",1.2354587,1.1281664,-0.7133436,-0.83923113,0.02223108,-0.08326665,0.040383,-0.052108,-0.092491
62,0.6875906,0.76704264,"('incompetent', 'brilliant')",3.494719,3.5105753,0.41147518,0.45899335,0.79107094,0.91654193,1.3462139,1.4132884,0.0670745
63,0.6482938,0.64732444,"('unperceptive', 'insightful')",1.1879007,1.1190253,1.2030413,1.0741909,1.0455688,1.0903937,1.0212011,0.9827336,-0.0384675
64,-0.23927587,-0.23302233,"('shy', 'confident')",1.6181942,1.6446798,1.1120701,1.0919856,-5.083673,-4.927617,-0.6481711,-0.6059935,0.0421776
65,-0.86398226,-0.8602341,"('insecure', 'secure')",1.4603969,1.344159,0.25974488,0.13989711,-0.11375949,0.0024102218,0.1856,0.1565581,-0.0290419
66,-0.10083708,-0.11301099,"('inactive', 'active')",-1.1612432,-1.0998524,1.1371083,1.1013484,0.8777926,0.8323956,0.1882052,0.1802201,-0.0079851
67,0.44111058,0.42926428,"('doubtful', 'determined')",1.3658637,1.3682518,1.1812752,1.2052889,-0.17066047,-0.10721961,0.7043973,0.7238963,0.019499
68,-0.2922431,-0.3004449,"('dependent', 'independent')",0.18634082,0.15925136,-0.48903543,-0.5749454,-0.75036395,-0.7010935,-0.3363254,-0.3543081,-0.0179827
69,-0.42255348,-0.33041635,"('lazy', 'industrious')",-1.6772361,-1.5538739,1.5157655,1.5794361,0.120494895,0.14593193,-0.1158823,-0.0397306,0.0761517
70,-0.19069968,-0.18568015,"('lethargic', 'energetic')",2.6553433,2.584505,1.0483961,1.008019,1.1453161,1.2144634,1.1645889,1.1553268,-0.0092621
71,1.5928489,1.6121569,"('diffident', 'self-confident')",-0.5587976,-0.5384125,0.85385025,0.8355796,0.40523115,0.3650476,0.5732832,0.5685929,-0.0046903
72,1.6181091,1.6044695,"('unambitious', 'ambitious')",0.28550762,0.20986831,0.15215954,0.074756496,-0.4683911,-0.46461314,0.3968463,0.3561203,-0.040726
73,1.0620915,1.0796582,"('helpless', 'self-reliant')",1.1889732,1.1954645,0.20982605,0.22034006,-2.891617,-2.807187,-0.1076816,-0.0779311,0.0297505
74,1.1609111,1.186546,"('undedicated', 'dedicated')",1.1591102,1.1717942,0.6100375,0.6110296,0.264621,0.30956656,0.7986699,0.8197341,0.0210642
75,-0.23828161,-0.20339464,"('meek', 'impulsive')",-0.76297724,-0.7143604,0.14665665,0.1771177,-0.12127495,-0.12242147,-0.2439693,-0.2157647,0.0282046
76,0.6184267,0.5949868,"('anxious', 'daring')",2.213452,2.2060573,0.9639027,0.94574946,0.52406824,0.61869645,1.0799624,1.0913725,0.0114101
77,0.29525372,0.32328075,"('unmotivated', 'motivated')",2.0174158,1.9010413,0.7274807,0.651585,-0.41610426,-0.40254587,0.6560115,0.6183403,-0.0376712
78,-0.86463255,-0.8291228,"('nonresilient', 'resilient')",-0.49730575,-0.4778677,0.2760101,0.2808783,0.07996106,0.102641724,-0.2514918,-0.2308676,0.0206242
79,1.015796,1.0093383,"('wavering', 'unwavering')",-1.7134644,-1.6956662,-0.50988567,-0.51556283,0.28129277,0.18478955,-0.2315653,-0.2542753,-0.02271
80,0.06029998,0.018666022,"('dominated', 'dominating')",2.0220327,2.0178328,0.6413605,0.6276522,-0.2709083,-0.2173798,0.6131962,0.6116928,-0.0015034
81,-0.9873979,-1.0621527,"('submissive', 'aggressive')",3.3051507,3.152103,1.5820785,1.4216211,-0.035135888,0.09796642,0.9661738,0.9023844,-0.0637894
82,0.12726685,0.11766367,"('poor', 'rich')",0.9630285,0.935172,0.32205552,0.30349898,5.3778906,5.3933253,1.6975603,1.687415,-0.0101453
83,0.40799478,0.40977418,"('powerless', 'powerful')",-0.17915022,-0.15084776,-0.49500084,-0.45364144,-1.3131994,-1.33458,-0.3948389,-0.3823237,0.0125152
84,1.1756328,1.1668993,"('inferior', 'superior')",-0.25813988,-0.24493317,0.14230534,0.122679174,0.3069633,0.33433813,0.3416904,0.3447459,0.0030555
85,1.4969567,1.5695086,"('insignificant', 'prestigious')",-3.3471758,-3.263062,0.21827629,0.2913556,0.45060033,0.38722697,-0.2953357,-0.2537427,0.041593
86,-0.16062996,-0.23286858,"('uninfluential', 'influential')",0.7701205,0.7233538,-1.215912,-1.2845179,-0.29236883,-0.2971942,-0.2246976,-0.2728067,-0.0481091
87,-0.30923373,-0.26898777,"('unsuccessful', 'successful')",1.2607279,1.225144,1.6169688,1.6669155,1.1121105,1.2337811,0.9201434,0.9642132,0.0440698
88,1.6237123,1.5853924,"('low', 'eminent')",0.9884391,0.9722365,0.0963022,0.10177568,1.5113486,1.4570091,1.0549506,1.0291034,-0.0258472
