,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
0,0.489682,0.4680992,"('unsociable', 'sociable')",1.5542091,1.4614512,-0.14733666,-0.20116225,0.6321848,0.5761294,-0.0560554
1,0.27612674,0.20040227,"('unfriendly', 'friendly')",0.8558618,0.7703351,1.9026246,1.8336742,1.0115377,0.9348038,-0.0767339
2,1.1399431,1.2512163,"('unlikable', 'likable')",0.81677914,0.871007,0.7177506,0.7996632,0.8914909,0.9739621,0.0824712
3,-0.38141784,-0.30745986,"('repellent', 'pleasant')",-0.07741113,-0.051676873,0.0039958544,0.03460992,-0.151611,-0.1081756,0.0434354
4,-0.18543604,-0.25581646,"('disliked', 'liked')",0.06592512,0.011351781,-6.1265526,-6.230355,-2.0820212,-2.1582732,-0.076252
5,-0.2507716,-0.2020933,"('distant', 'outgoing')",0.5146089,0.5122436,-0.03583205,-0.062498983,0.0760018,0.0825504,0.0065486
6,-0.7944068,-0.75247455,"('distant', 'open')",-0.4016001,-0.37412494,0.4166204,0.37374765,-0.2597955,-0.2509506,0.0088449
7,0.8012443,0.7964066,"('insensitive', 'sensitive')",0.5192956,0.5161231,0.53676885,0.5721635,0.619103,0.6282311,0.0091281
8,-0.36579597,-0.38263875,"('unaffectionate', 'affectionate')",-0.5041517,-0.49933916,0.6914347,0.63991797,-0.0595043,-0.0806866,-0.0211823
9,0.798347,0.7849056,"('unaffectionate', 'caring')",1.090092,1.0520283,1.1190163,1.1238066,1.0024851,0.9869135,-0.0155716
10,0.31509224,0.3583272,"('unsympathetic', 'sympathetic')",-0.09445392,-0.061122365,-0.50785977,-0.4511461,-0.0957405,-0.0513137,0.0444268
11,0.90769696,0.9596398,"('unhelpful', 'helpful')",1.0355618,1.0248325,1.8942232,1.9634851,1.2791607,1.3159858,0.0368251
12,2.2973282,2.4815984,"('unsupportive', 'supportive')",1.013523,1.0935332,-1.680543,-1.6281443,0.5434361,0.6489957,0.1055596
13,0.9693796,1.004514,"('impolite', 'polite')",1.0348437,1.0739622,-0.1792632,-0.15362191,0.60832,0.6416181,0.0332981
14,0.8053281,0.85181165,"('antisocial', 'social')",2.072147,2.067287,-0.63989055,-0.64663875,0.7458615,0.7574867,0.0116252
