,alliant_male,alliant_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.8747811,-1.8932015,"('unsociable', 'sociable')",0.0884015,-0.03212576,0.1955333,0.07329112,-0.5302821,-0.6173453,-0.0870632
1,-3.0019002,-2.8604507,"('unfriendly', 'friendly')",-0.061946254,-0.15247326,1.0547072,0.90059304,-0.669713,-0.7041103,-0.0343973
2,0.13561963,0.08649597,"('unlikable', 'likable')",1.0452576,1.0348049,0.7688535,0.7582867,0.6499102,0.6265292,-0.023381
3,-0.36719868,-0.14347121,"('repellent', 'pleasant')",-0.10128321,0.031061204,0.6871461,0.7672808,0.0728881,0.2182903,0.1454022
4,0.44253445,0.5598819,"('disliked', 'liked')",0.46377963,0.41145733,-5.617501,-5.613194,-1.5703956,-1.5472849,0.0231107
5,-0.3834006,-0.3627654,"('distant', 'outgoing')",0.049447775,0.023344398,-0.5067781,-0.5135316,-0.2802436,-0.2843175,-0.0040739
6,-0.68166786,-0.6101175,"('distant', 'open')",-0.6034021,-0.64227563,-0.9726912,-0.9907802,-0.752587,-0.7477245,0.0048625
7,-0.7420436,-0.61403525,"('insensitive', 'sensitive')",0.71928835,0.8290466,0.57793665,0.5685661,0.1850605,0.2611925,0.076132
8,-2.1012988,-2.0480788,"('unaffectionate', 'affectionate')",-0.79472953,-0.8376231,-0.08913026,-0.16049758,-0.9950528,-1.0153999,-0.0203471
9,-2.0950124,-1.9503603,"('unaffectionate', 'caring')",0.11625934,0.13649103,0.7947187,0.79694253,-0.3946781,-0.3389756,0.0557025
10,-2.5706666,-2.4136868,"('unsympathetic', 'sympathetic')",-0.5506741,-0.49218857,-0.3545913,-0.4393477,-1.158644,-1.1150743,0.0435697
11,-0.9824607,-0.97515035,"('unhelpful', 'helpful')",0.5282801,0.61394954,2.174748,2.1287553,0.5735224,0.5891848,0.0156624
12,-0.9821067,-0.75367475,"('unsupportive', 'supportive')",0.5900246,0.688929,-1.5258983,-1.5064361,-0.6393268,-0.5237273,0.1155995
