,ca_male,ca_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.30368835,0.1639616,"('unsociable', 'sociable')",-0.5937619,-0.66780114,-0.39904755,-0.52598625,-0.229707,-0.3432753,-0.1135683
1,-0.46748835,-0.39308503,"('unfriendly', 'friendly')",0.09271081,-0.01726941,1.406822,1.3617132,0.3440148,0.3171196,-0.0268952
2,1.270129,1.3496953,"('unlikable', 'likable')",0.30535474,0.34815925,0.83379847,0.85859036,0.8030941,0.8521483,0.0490542
3,0.6288731,0.796774,"('repellent', 'pleasant')",0.12513398,0.26894307,0.0761849,0.10357912,0.2767307,0.3897654,0.1130347
4,-1.1227019,-1.1832739,"('disliked', 'liked')",-0.15658797,-0.26833978,-5.5534863,-5.781253,-2.277592,-2.4109554,-0.1333634
5,-1.563327,-1.5045991,"('distant', 'outgoing')",-0.30198887,-0.2813343,-0.462395,-0.4022164,-0.7759036,-0.7293832,0.0465204
6,-1.4671636,-1.3319691,"('distant', 'open')",-0.45667842,-0.44783676,0.25568894,0.2775513,-0.556051,-0.5007515,0.0552995
7,0.5250859,0.5581369,"('insensitive', 'sensitive')",0.037611295,0.14175425,0.3826064,0.43618536,0.3151012,0.3786922,0.063591
8,-0.5226832,-0.5493961,"('unaffectionate', 'affectionate')",-0.3117252,-0.3787745,0.36985934,0.35941806,-0.1548497,-0.1895842,-0.0347345
9,0.5018465,0.51299417,"('unaffectionate', 'caring')",-0.08005222,-0.12563024,0.92767686,0.9550883,0.4498237,0.4474841,-0.0023396
10,-0.06339202,-0.07518027,"('unsympathetic', 'sympathetic')",-0.8464696,-0.7663525,-0.6351656,-0.64797634,-0.5150091,-0.496503,0.0185061
11,0.9819169,0.9531683,"('unhelpful', 'helpful')",0.81719285,0.8692355,1.853497,1.8694795,1.2175356,1.2306278,0.0130922
12,1.2197057,1.3831998,"('unsupportive', 'supportive')",0.25359312,0.41272274,-1.8882389,-1.8457048,-0.1383134,-0.0165941,0.1217193
13,0.5373923,0.41814455,"('impolite', 'polite')",-0.429614,-0.36208853,-0.48947853,-0.502238,-0.1272334,-0.1487273,-0.0214939
14,0.84237975,0.7818284,"('antisocial', 'social')",0.36616257,0.39920527,-0.60434324,-0.6658589,0.2013997,0.1717249,-0.0296748
15,0.6107234,0.42935833,"('boring', 'funny')",0.3220765,0.2453758,0.67831355,0.6035293,0.5370378,0.4260878,-0.11095
16,-0.8303263,-0.8538368,"('unpopular', 'popular')",-0.11300671,-0.18067634,0.46313378,0.4302916,-0.1600664,-0.2014072,-0.0413408
17,0.329861,0.40695482,"('nasty', 'nice')",-0.7377152,-0.7072787,-0.48882282,-0.4494359,-0.2988923,-0.2499199,0.0489724
18,-0.059377518,-0.01629597,"('disagreeable', 'welcoming')",0.12491688,0.1638606,-0.3579376,-0.3960175,-0.0974661,-0.0828176,0.0146485
19,-0.66298836,-0.5722467,"('inhospitable', 'hospitable')",-0.734343,-0.7420858,-0.3149094,-0.19883785,-0.5707469,-0.5043901,0.0663568
20,1.3106387,1.35372,"('rough', 'thoughtful')",0.67088693,0.7272841,0.7338725,0.7224257,0.9051327,0.9344766,0.0293439
21,0.9410839,0.8882447,"('immoral', 'moral')",0.27224925,0.3088563,-0.6236252,-0.6435417,0.1965693,0.1845198,-0.0120495
22,1.1769799,1.1400534,"('untrustworthy', 'trustworthy')",-0.07627532,-0.103359625,-0.8072405,-0.91397285,0.0978214,0.040907,-0.0569144
23,0.7458421,0.6947498,"('insincere', 'sincere')",-0.49162814,-0.4751321,5.074529,5.0742316,1.7762477,1.7646165,-0.0116312
24,0.27698106,0.27577922,"('dishonest', 'honest')",-1.5563217,-1.5579612,0.52113324,0.4702253,-0.2527358,-0.2706522,-0.0179164
25,-0.04258001,-0.06732945,"('egoistic', 'altruistic')",0.43197984,0.3784158,1.4060024,1.3857514,0.5984674,0.5656126,-0.0328548
26,0.08883105,0.08156119,"('hardhearted', 'benevolent')",0.8471808,0.8524527,1.6621256,1.6315048,0.8660458,0.8551729,-0.0108729
27,0.4632582,0.5393628,"('hardhearted', 'softhearted')",0.34549555,0.34390035,1.0469527,1.0350204,0.6185688,0.6394278,0.020859
28,0.28652546,0.14278945,"('disloyal', 'loyal')",0.047972202,-0.05771664,1.1344043,0.9997766,0.489634,0.3616165,-0.1280175
29,0.56566894,0.55051446,"('unfair', 'fair')",-0.82539713,-0.86153585,-0.5969871,-0.674668,-0.2855718,-0.3285631,-0.0429913
30,1.6235238,1.553898,"('intolerant', 'tolerant')",1.5100789,1.4742012,1.1052889,1.0226243,1.4129639,1.350241,-0.0627229
31,-0.91164833,-0.67654914,"('evil', 'good')",-0.13808897,-0.17829357,-0.99494934,-0.9813093,-0.6815623,-0.6120507,0.0695116
32,0.1532862,0.09852174,"('unkind', 'kind')",-0.21003154,-0.20896384,0.78353417,0.70869094,0.2422629,0.1994163,-0.0428466
33,0.16522418,0.09822105,"('wrong', 'right')",0.33036268,0.28666165,-0.49960077,-0.5553447,-0.001338,-0.0568207,-0.0554827
34,0.49971128,0.7260809,"('mean', 'honorable')",-0.013732351,0.11630188,5.8894157,6.0650153,2.1251316,2.3024661,0.1773345
35,-0.951825,-1.0986859,"('corrupt', 'incorrupt')",-0.017612886,-0.18027826,-0.040448077,-0.15626,-0.3366287,-0.4784081,-0.1417794
36,-0.86290455,-0.7831527,"('hostile', 'amicable')",-0.20250952,-0.4089074,0.50595224,0.35535565,-0.1864873,-0.2789015,-0.0924142
37,-0.3270545,-0.29532957,"('fake', 'genuine')",-0.46477306,-0.46404853,-0.0346185,0.025280459,-0.275482,-0.2446992,0.0307828
38,-0.10516973,-0.11725839,"('untruthful', 'truthful')",-0.92312217,-0.87786365,-0.25207612,-0.24045652,-0.4267894,-0.4118595,0.0149299
39,3.484919,3.4835343,"('exploitative', 'cooperative')",0.79415286,0.77992177,0.2506922,0.23690449,1.5099214,1.5001203,-0.0098011
40,0.4952616,0.6072264,"('stingy', 'generous')",-0.003992781,0.03148971,-1.5071384,-1.5900916,-0.3386232,-0.3171252,0.021498
41,1.0365356,1.1369077,"('unforgiving', 'forgiving')",-0.79242307,-0.7603627,0.37096173,0.2263264,0.2050248,0.2009571,-0.0040677
42,0.4317165,0.50068873,"('unreliable', 'reliable')",-1.004591,-0.8559129,-3.0860279,-3.1229196,-1.2196341,-1.1593812,0.0602529
43,0.41688645,0.5296395,"('irresponsible', 'responsible')",-0.9062237,-0.77973115,0.108548455,0.14347401,-0.1269296,-0.0355392,0.0913904
44,-0.37424895,-0.370925,"('prejudiced', 'unprejudiced')",-0.1975549,-0.1716466,-1.0574303,-1.0866903,-0.543078,-0.5430873,-9.3e-06
45,0.10100913,0.22276488,"('incompetent', 'competent')",-0.9762145,-0.9694381,-0.6351135,-0.70333266,-0.5034396,-0.4833353,0.0201043
46,0.12314694,0.21419264,"('uncompetitive', 'competitive')",0.12099808,0.21176408,-0.59585184,-0.6696007,-0.1172356,-0.0812147,0.0360209
47,-0.008979892,0.03954483,"('stupid', 'smart')",0.83525443,0.9374374,5.257186,5.4058146,2.0278201,2.1275989,0.0997788
48,0.97522026,0.9398124,"('unintelligent', 'intelligent')",0.7467458,0.7780652,0.47747844,0.45538098,0.7331482,0.7244195,-0.0087287
49,0.33727157,0.2747649,"('unable', 'able')",0.51139504,0.5533191,-0.03821242,0.023753624,0.2701514,0.2839459,0.0137945
50,-1.0073481,-1.0386947,"('clumsy', 'skillful')",0.018526364,-0.0022927606,-0.22231165,-0.29658854,-0.4037111,-0.4458587,-0.0421476
51,-0.13433649,-0.25181425,"('uneducated', 'educated')",-0.18816884,-0.27941084,0.5558704,0.48473454,0.0777884,-0.0154969,-0.0932853
52,0.43027437,0.25616607,"('irrational', 'rational')",0.09920071,-0.16684386,0.320621,0.16192248,0.2833654,0.0837482,-0.1996172
53,0.14134142,0.118304014,"('uncreative', 'creative')",0.8197247,0.8492431,0.7392304,0.72213554,0.5667655,0.5632276,-0.0035379
54,0.30914947,0.21392754,"('incapable', 'capable')",0.23136309,0.1426712,0.9900572,1.0700179,0.5101899,0.4755389,-0.034651
55,0.9184572,0.92252696,"('incompetent', 'clever')",0.38999873,0.422233,0.08437398,0.041154504,0.4642766,0.4619715,-0.0023051
