,keurig_male,keurig_female,tuple,dr_male,dr_female,pepper_male,pepper_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6755452,-0.9495827,"('unsociable', 'sociable')",0.3895561,0.19389659,0.17681825,0.057665262,-0.06650596,-0.32240194,-0.0439192,-0.2551057,-0.2111865
1,-1.6553042,-1.5710862,"('unfriendly', 'friendly')",-1.650131,-1.5842608,0.78945196,0.72149545,1.4078655,1.2701532,-0.2770294,-0.2909246,-0.0138952
2,1.127446,1.1042,"('unlikable', 'likable')",0.7027359,0.72691894,-0.16481644,-0.16992243,0.69504,0.76687694,0.5901014,0.6070184,0.016917
3,-1.6169692,-1.5133392,"('repellent', 'pleasant')",-1.8977641,-1.8168182,-2.5827832,-2.4812143,0.011307219,0.06012224,-1.5215523,-1.4378124,0.0837399
4,0.9864228,0.985121,"('disliked', 'liked')",0.34418184,0.26692748,0.1232414,0.09164525,-5.5145674,-5.64595,-1.0151803,-1.075564,-0.0603837
5,0.049847826,0.15685596,"('distant', 'outgoing')",-1.1605982,-0.95658666,0.34633133,0.40593544,-0.5495213,-0.42856222,-0.3284851,-0.2055894,0.1228957
6,-0.35295224,-0.13544871,"('distant', 'open')",-1.7768463,-1.5070289,0.11427972,0.21305496,-0.2672082,-0.15215378,-0.5706817,-0.3953941,0.1752876
7,-1.4707035,-1.4627181,"('insensitive', 'sensitive')",-1.2038049,-1.1806245,-0.90531695,-0.8597068,0.2786376,0.31854674,-0.8252969,-0.7961257,0.0291712
8,-0.9497036,-0.8622221,"('unaffectionate', 'affectionate')",-1.4372641,-1.3343916,0.009898011,-0.045060698,0.18554857,0.22340621,-0.5478803,-0.504567,0.0433133
9,-1.3802912,-1.3224705,"('unaffectionate', 'caring')",-0.56701624,-0.55155504,0.23750089,0.20258653,0.7240513,0.7611558,-0.2464388,-0.2275708,0.018868
10,-1.7584596,-1.8431607,"('unsympathetic', 'sympathetic')",-1.1653628,-1.1951162,-1.4986926,-1.6021119,-0.34438753,-0.45156214,-1.1917256,-1.2729877,-0.0812621
11,-0.64402723,-0.75820374,"('unhelpful', 'helpful')",0.844828,0.7520928,-0.7640998,-0.816475,2.064744,2.1172206,0.3753613,0.3236587,-0.0517026
12,-0.7269908,-0.5716639,"('unsupportive', 'supportive')",0.33719355,0.5066679,-0.24727286,-0.13242951,-1.7165828,-1.6341766,-0.5884132,-0.4579005,0.1305127
13,-0.2626243,-0.48804733,"('impolite', 'polite')",0.82347214,0.68862844,0.07852852,-0.00018715113,-0.16267595,-0.24758847,0.1191751,-0.0117986,-0.1309737
14,0.0323303,-0.12476207,"('antisocial', 'social')",0.5112928,0.46393433,-1.3924099,-1.381175,-0.22534288,-0.34010604,-0.2685324,-0.3455272,-0.0769948
15,0.57169855,0.43485957,"('boring', 'funny')",0.42602375,0.24062121,0.8410008,0.79252803,0.712144,0.61396146,0.6377168,0.5204926,-0.1172242
16,0.11364746,0.21910463,"('unpopular', 'popular')",-0.36743423,-0.30909535,-0.59447384,-0.51271206,0.6443315,0.6050662,-0.0509823,0.0005908,0.0515731
17,-0.112135515,-0.09027442,"('nasty', 'nice')",-0.96521723,-0.87231207,-0.8528673,-0.7961955,-0.40651962,-0.35709187,-0.5841849,-0.5289685,0.0552164
18,-0.19590412,-0.038290568,"('disagreeable', 'welcoming')",-0.7446878,-0.42296356,-1.0940776,-1.0167755,-0.6193554,-0.5723649,-0.6635062,-0.5125986,0.1509076
19,-0.20758958,-0.10338284,"('inhospitable', 'hospitable')",-0.18466456,-0.12764305,-0.54046494,-0.5664173,-0.41717234,-0.25045982,-0.3374729,-0.2619757,0.0754972
20,-0.37781554,-0.29352802,"('rough', 'thoughtful')",-0.69167936,-0.64613163,-0.20022506,-0.13881674,0.9281161,0.9393473,-0.085401,-0.0347823,0.0506187
21,-0.8829322,-0.9381651,"('immoral', 'moral')",-0.29133296,-0.30751812,-1.143219,-1.188795,-0.55529356,-0.63429016,-0.7181944,-0.7671921,-0.0489977
22,0.16128898,0.14208603,"('untrustworthy', 'trustworthy')",0.22713716,0.12945504,-0.6894892,-0.7114953,-0.6965402,-0.7621727,-0.2494008,-0.3005317,-0.0511309
23,-1.2394185,-1.3822865,"('insincere', 'sincere')",-0.026462428,-0.10832886,-0.2381708,-0.25901836,5.4826427,5.43084,0.9946477,0.9203016,-0.0743461
24,-0.8039724,-0.7856131,"('dishonest', 'honest')",-0.92729586,-0.8517179,-1.0162207,-1.0107704,0.4580968,0.45933247,-0.5723481,-0.5471922,0.0251559
25,-0.5530369,-0.46347216,"('egoistic', 'altruistic')",-1.470535,-1.3518364,0.659569,0.6787274,1.1125268,1.0726514,-0.062869,-0.0159824,0.0468866
26,-0.44440493,-0.41941574,"('hardhearted', 'benevolent')",-0.33978406,-0.2508583,1.1641966,1.139317,1.6744286,1.5289779,0.5136091,0.4995052,-0.0141039
27,-0.6139934,-0.46242785,"('hardhearted', 'softhearted')",-1.9470248,-1.7299188,-0.30129793,-0.24494967,0.7117973,0.7349318,-0.5376297,-0.4255911,0.1120386
28,-1.3241482,-1.3915164,"('disloyal', 'loyal')",-0.8026951,-0.9446321,-0.37692857,-0.5549584,0.8321814,0.63245064,-0.4178976,-0.5646641,-0.1467665
29,-0.09869847,-0.054466985,"('unfair', 'fair')",-0.28015608,-0.28800148,-0.57228595,-0.53897107,-0.6094616,-0.72672534,-0.3901505,-0.4020412,-0.0118907
30,-0.14475603,-0.23093536,"('intolerant', 'tolerant')",0.5238811,0.5109199,0.060540747,0.017759416,1.4469633,1.3457772,0.4716573,0.4108803,-0.060777
31,0.24403149,0.5061847,"('evil', 'good')",-1.985946,-1.7961079,-0.7236452,-0.53053147,-1.2284055,-1.2706939,-0.9234913,-0.7727871,0.1507042
32,-0.3827998,-0.54545194,"('unkind', 'kind')",0.46189147,0.38734698,0.1971517,0.12618637,1.2110064,1.0650852,0.3718125,0.2582917,-0.1135208
