,huntington_male,huntington_female,tuple,ingalls_male,ingalls_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.08637391,-0.06081317,"('unsociable', 'sociable')",-1.6278352,-1.7104194,-0.52409595,-0.58269817,-0.39484254,-0.56997526,-0.6582869,-0.7309765,-0.0726896
1,-0.029044405,-0.12461228,"('unfriendly', 'friendly')",-1.5876117,-1.8088712,-1.4913093,-1.6893715,1.6238823,1.431861,-0.3710208,-0.5477484,-0.1767276
2,0.38881359,0.4990137,"('unlikable', 'likable')",0.26039115,0.37964302,0.19277744,0.3160217,0.06824833,0.2083318,0.2275576,0.3507526,0.123195
3,0.23006529,0.4130944,"('repellent', 'pleasant')",-0.97409207,-1.0088639,0.28986615,0.29403353,0.24319048,0.26941386,-0.0527425,-0.0080805,0.044662
4,-1.4914613,-1.5756947,"('disliked', 'liked')",0.034048952,-0.11051014,-0.6442562,-0.7561255,-6.361482,-6.4861417,-2.1157877,-2.2321181,-0.1163304
5,-0.99409926,-1.0823882,"('distant', 'outgoing')",0.054403316,-0.0048865043,-1.366464,-1.4140512,-0.4836223,-0.4672973,-0.6974456,-0.7421558,-0.0447102
6,-1.3037614,-1.3656429,"('distant', 'open')",0.14225684,0.1054503,-0.8144551,-0.89387685,0.2715674,0.2767438,-0.426098,-0.4693314,-0.0432334
7,2.0784671,2.1578758,"('insensitive', 'sensitive')",-0.54831195,-0.5724219,-0.17434034,-0.1642793,0.75334924,0.71675646,0.527291,0.5344827,0.0071917
8,0.29159728,0.24847722,"('unaffectionate', 'affectionate')",-0.24073952,-0.28516468,-1.8894156,-1.963191,0.68783504,0.5008982,-0.2876807,-0.3747451,-0.0870644
9,0.92289585,0.84544355,"('unaffectionate', 'caring')",-0.5208673,-0.63445973,-1.1226954,-1.2579758,1.1810541,1.0111665,0.1150968,-0.0089564,-0.1240532
10,1.027574,1.1466844,"('unsympathetic', 'sympathetic')",-2.4223607,-2.4266973,-0.5620216,-0.6418275,0.045895796,-0.08470982,-0.4777281,-0.5016376,-0.0239095
11,-0.1991035,-0.18930787,"('unhelpful', 'helpful')",-1.077088,-1.1132436,-0.64998776,-0.73538524,1.6785586,1.6679296,-0.0619051,-0.0925018,-0.0305967
12,1.0181687,1.0810411,"('unsupportive', 'supportive')",-0.77417076,-0.81567395,-1.2410424,-1.2898259,-1.8039186,-1.9152675,-0.7002407,-0.7349316,-0.0346909
13,0.0045960397,0.00018239021,"('impolite', 'polite')",-1.3535254,-1.3200129,0.5611427,0.66207725,-0.20530091,-0.15996833,-0.2482719,-0.2044304,0.0438415
14,0.8823965,0.9953637,"('antisocial', 'social')",-0.60462487,-0.4909839,0.7451061,0.86326134,-0.5581367,-0.5964575,0.1161852,0.1927959,0.0766107
15,-0.7105888,-0.8319136,"('boring', 'funny')",0.036545098,0.047735408,0.6290501,0.5958261,0.38995212,0.43350664,0.0862396,0.0612886,-0.024951
16,-1.1045445,-1.1375465,"('unpopular', 'popular')",-0.120478764,-0.15577632,-0.7139344,-0.7165524,0.13275778,0.21144156,-0.45155,-0.4496084,0.0019416
17,0.37331963,0.38050544,"('nasty', 'nice')",0.02536056,0.08611941,-0.21629182,-0.10421389,-0.7266665,-0.61041373,-0.1360695,-0.0620007,0.0740688
18,0.6081774,0.65682125,"('disagreeable', 'welcoming')",-0.4832474,-0.3924011,-0.7489605,-0.68308806,-0.4279811,-0.46464062,-0.2630029,-0.2208271,0.0421758
19,-0.14784208,-0.12552634,"('inhospitable', 'hospitable')",-0.17983398,-0.2531328,-1.1808854,-1.2292385,-0.16491966,-0.067411534,-0.4183703,-0.4188273,-0.000457
20,0.74152035,0.8477675,"('rough', 'thoughtful')",-0.76150995,-0.69837314,0.26341924,0.26576823,0.9205114,0.85923517,0.2909853,0.3185994,0.0276141
