,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.39821336,-0.5994261,"('unsociable', 'sociable')",0.9805879,0.77712965,-0.43226007,-0.5823842,0.0500382,-0.1348936,-0.1849318
1,-0.061006542,-0.29231524,"('unfriendly', 'friendly')",-0.5026033,-0.7576456,1.7641865,1.6772351,0.4001922,0.2090914,-0.1911008
2,1.146899,1.2184418,"('unlikable', 'likable')",1.2102201,1.3668623,0.70723516,0.8959201,1.0214514,1.1604081,0.1389567
3,-0.7093078,-0.5492297,"('repellent', 'pleasant')",0.77964115,0.8028021,0.38412458,0.46646908,0.151486,0.2400138,0.0885278
4,0.21699223,-0.0065125404,"('disliked', 'liked')",0.36558512,0.2333991,-5.8958607,-5.9205837,-1.7710945,-1.897899,-0.1268045
5,-0.5504278,-0.5964363,"('distant', 'outgoing')",-1.263586,-1.2436221,-0.14599828,-0.06470491,-0.6533374,-0.6349211,0.0184163
6,-0.586596,-0.590622,"('distant', 'open')",-1.8095739,-1.8093666,0.5958047,0.62558335,-0.6001217,-0.5914684,0.0086533
7,0.790804,0.73604286,"('insensitive', 'sensitive')",0.7900428,0.80067647,0.8509358,0.7847665,0.8105942,0.7738286,-0.0367656
8,-0.2778978,-0.3315452,"('unaffectionate', 'affectionate')",-0.7151083,-0.7236074,0.5681333,0.5370575,-0.1416243,-0.1726984,-0.0310741
9,-0.124940634,-0.22710773,"('unaffectionate', 'caring')",0.17059897,0.087377936,1.1789794,1.1778998,0.4082126,0.3460567,-0.0621559
10,-0.26550782,-0.34147373,"('unsympathetic', 'sympathetic')",1.0303278,0.94104755,0.021992015,-0.07978394,0.2622707,0.1732633,-0.0890074
11,-0.03584153,-0.05385241,"('unhelpful', 'helpful')",1.2548547,1.2831643,2.01737,2.0943036,1.0787943,1.1078719,0.0290776
12,0.35857752,0.46660078,"('unsupportive', 'supportive')",1.4262496,1.6041431,-1.5744711,-1.515931,0.0701187,0.1849377,0.114819
13,0.68059593,0.5987204,"('impolite', 'polite')",1.4108241,1.4288114,-0.16842464,-0.23738943,0.6409984,0.5967141,-0.0442843
14,0.25882816,0.1642687,"('antisocial', 'social')",2.1904738,2.0763803,-0.48737317,-0.56509906,0.6539763,0.5585167,-0.0954596
15,0.5343823,0.31669497,"('boring', 'funny')",-0.26254374,-0.41034576,0.310551,0.2510608,0.1941298,0.05247,-0.1416598
16,-0.47664607,-0.5405447,"('unpopular', 'popular')",-1.055823,-1.0907873,0.6289449,0.6578659,-0.3011747,-0.3244887,-0.023314
17,-0.049234707,0.007798182,"('nasty', 'nice')",-0.4391993,-0.36588997,-0.34516248,-0.29744926,-0.2778655,-0.2185137,0.0593518
18,-1.3290616,-1.2424494,"('disagreeable', 'welcoming')",-0.8832651,-0.6018064,-0.5010457,-0.41547668,-0.9044575,-0.7532442,0.1512133
19,0.33120525,0.3580342,"('inhospitable', 'hospitable')",-1.0429729,-0.9712201,-0.07299343,0.06532022,-0.261587,-0.1826219,0.0789651
20,0.60553575,0.69344866,"('rough', 'thoughtful')",-0.15617251,-0.07735443,0.9193949,0.89332885,0.4562527,0.503141,0.0468883
21,0.056085054,0.11268908,"('immoral', 'moral')",1.1382046,1.1188242,-0.87854934,-0.85436153,0.1052468,0.1257172,0.0204704
22,0.45928603,0.374091,"('untrustworthy', 'trustworthy')",0.92818284,0.8183088,-0.7982687,-0.8297262,0.1964,0.1208912,-0.0755088
23,0.41422284,0.37977275,"('insincere', 'sincere')",0.5631514,0.57402813,5.582707,5.5131087,2.1866937,2.1556365,-0.0310572
24,0.3530978,0.26248375,"('dishonest', 'honest')",0.14657481,0.17098835,0.8954528,0.87131655,0.4650418,0.4349295,-0.0301123
25,-0.12758994,-0.22426146,"('egoistic', 'altruistic')",0.12314321,0.08065482,1.1506373,1.0889353,0.3820635,0.3151095,-0.066954
26,0.59915704,0.46432874,"('hardhearted', 'benevolent')",1.7316052,1.6576965,1.9136496,1.7952757,1.4148038,1.305767,-0.1090368
27,-0.67747325,-0.57405454,"('hardhearted', 'softhearted')",-0.17027755,-0.03660126,1.1404991,1.0170667,0.0975828,0.1354703,0.0378875
28,-0.15529004,-0.47211894,"('disloyal', 'loyal')",0.5813783,0.38785973,1.3518363,1.2181842,0.5926415,0.377975,-0.2146665
29,-0.660951,-0.7604847,"('unfair', 'fair')",-1.5915682,-1.5738584,-0.53633493,-0.68701476,-0.929618,-1.0071193,-0.0775013
30,0.7206278,0.7427011,"('intolerant', 'tolerant')",2.1922252,2.1890013,0.8466949,0.842619,1.2531826,1.2581071,0.0049245
31,-0.65574217,-0.6078043,"('evil', 'good')",-1.3240641,-1.353436,-1.0095928,-1.0402147,-0.9964663,-1.0004849,-0.0040186
32,-0.5053863,-0.5873679,"('unkind', 'kind')",0.68930525,0.6668068,1.0486809,0.93821645,0.4108666,0.3392185,-0.0716481
33,0.8054699,0.71701396,"('wrong', 'right')",-0.19078328,-0.20883864,-0.26794967,-0.3682999,0.115579,0.0466251,-0.0689539
34,0.079844475,0.26241308,"('mean', 'honorable')",0.21515602,0.43389636,5.8762693,6.0693974,2.05709,2.2552357,0.1981457
35,0.86607045,0.7255773,"('corrupt', 'incorrupt')",-1.7780111,-1.9922073,-0.09322619,-0.33833826,-0.3350556,-0.5349894,-0.1999338
