,raymond_male,raymond_female,tuple,james_male,james_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.20753369,-0.056176633,"('unsociable', 'sociable')",0.70244443,0.32907033,0.5961501,0.4429342,-0.45529798,-0.61597073,0.2627076,0.0249643,-0.2377433
1,-0.118442126,-0.23483646,"('unfriendly', 'friendly')",-0.75700366,-0.9689988,1.5118977,1.4333104,1.7177366,1.6124372,0.5885471,0.4604781,-0.128069
2,1.7459549,1.8148525,"('unlikable', 'likable')",1.5798918,1.6058122,2.7306995,2.831386,0.65398014,0.76224756,1.6776316,1.7535746,0.075943
3,-0.2609994,-0.27756315,"('repellent', 'pleasant')",0.46503773,0.45771483,0.031763703,0.08784532,0.32264677,0.33928168,0.1396122,0.1518197,0.0122075
4,-0.78970784,-0.91246796,"('disliked', 'liked')",0.25166264,0.13291976,-0.13683526,-0.16688639,-5.8519483,-6.039658,-1.6317072,-1.7465231,-0.1148159
5,-0.73777384,-0.7325808,"('distant', 'outgoing')",-0.3941189,-0.35653064,0.5177674,0.5059135,-0.5321355,-0.4253427,-0.2865652,-0.2521352,0.03443
6,-1.1082236,-1.0365345,"('distant', 'open')",-0.80531394,-0.71051615,-0.49602717,-0.50534564,-0.24101412,-0.14538638,-0.6626447,-0.5994457,0.063199
7,1.0426786,0.87771606,"('insensitive', 'sensitive')",0.11016574,-0.13911442,0.60585684,0.6981167,1.0368773,1.0158417,0.6988946,0.61314,-0.0857546
8,-0.60376,-0.549945,"('unaffectionate', 'affectionate')",0.23847683,0.16140306,0.5794936,0.57257,0.36692983,0.38876867,0.1452851,0.1431992,-0.0020859
9,0.15143797,0.10524758,"('unaffectionate', 'caring')",-0.11684589,-0.26858473,1.8202751,1.7454957,1.0702425,1.0790285,0.7312774,0.6652968,-0.0659806
10,0.9332196,0.66839296,"('unsympathetic', 'sympathetic')",0.40385586,-0.0006958991,-0.57010263,-0.5222647,0.14003909,0.024982141,0.226753,0.0426036,-0.1841494
11,0.26677066,0.18071744,"('unhelpful', 'helpful')",0.16707125,0.079454824,0.31734744,0.2660416,2.3803527,2.4156065,0.7828856,0.7354551,-0.0474305
12,0.78072715,0.7652971,"('unsupportive', 'supportive')",1.42281,1.2902172,1.4245363,1.5175238,-1.3475277,-1.3935755,0.5701364,0.5448656,-0.0252708
13,1.3113053,1.130605,"('impolite', 'polite')",0.63896215,0.4176125,0.59304696,0.6089094,0.14156862,0.065962605,0.6712208,0.5557724,-0.1154484
